decision_time,ticker,family,score,sector
2012-03-31 00:00:00+00:00,AAPL,growth,0.8214285714285715,technology
2012-03-31 00:00:00+00:00,AMD,growth,,technology
2012-03-31 00:00:00+00:00,COP,growth,-7.401486830834377e-17,energy
2012-03-31 00:00:00+00:00,CRM,growth,-0.011904761904761899,technology
2012-03-31 00:00:00+00:00,CSCO,growth,0.09523809523809519,technology
2012-03-31 00:00:00+00:00,CVX,growth,0.4444444444444444,energy
2012-03-31 00:00:00+00:00,EOG,growth,0.4444444444444444,energy
2012-03-31 00:00:00+00:00,IBM,growth,-0.27380952380952384,technology
2012-03-31 00:00:00+00:00,KMI,growth,,energy
2012-03-31 00:00:00+00:00,MPC,growth,,energy
2012-03-31 00:00:00+00:00,MSFT,growth,-0.3452380952380953,technology
2012-03-31 00:00:00+00:00,NVDA,growth,-0.4642857142857143,technology
2012-03-31 00:00:00+00:00,ORCL,growth,0.5714285714285714,technology
2012-03-31 00:00:00+00:00,OXY,growth,0.11111111111111112,energy
2012-03-31 00:00:00+00:00,QCOM,growth,0.6428571428571429,technology
2012-03-31 00:00:00+00:00,SLB,growth,0.11111111111111112,energy
2012-03-31 00:00:00+00:00,WMB,growth,-0.11111111111111109,energy
2012-03-31 00:00:00+00:00,AAPL,profitability,0.5476190476190476,technology
2012-03-31 00:00:00+00:00,AMD,profitability,,technology
2012-03-31 00:00:00+00:00,COP,profitability,-0.45833333333333337,energy
2012-03-31 00:00:00+00:00,CRM,profitability,-0.40714285714285714,technology
2012-03-31 00:00:00+00:00,CSCO,profitability,-0.012500000000000039,technology
2012-03-31 00:00:00+00:00,CVX,profitability,0.0,energy
2012-03-31 00:00:00+00:00,EOG,profitability,0.8055555555555557,energy
2012-03-31 00:00:00+00:00,IBM,profitability,-0.4976190476190476,technology
2012-03-31 00:00:00+00:00,KMI,profitability,0.0,energy
2012-03-31 00:00:00+00:00,MPC,profitability,-0.625,energy
2012-03-31 00:00:00+00:00,MSFT,profitability,0.7125,technology
2012-03-31 00:00:00+00:00,NVDA,profitability,-0.4523809523809524,technology
2012-03-31 00:00:00+00:00,ORCL,profitability,0.8095238095238096,technology
2012-03-31 00:00:00+00:00,OXY,profitability,1.0,energy
2012-03-31 00:00:00+00:00,QCOM,profitability,0.5357142857142857,technology
2012-03-31 00:00:00+00:00,SLB,profitability,0.08333333333333331,energy
2012-03-31 00:00:00+00:00,WMB,profitability,0.19444444444444442,energy
2012-03-31 00:00:00+00:00,AAPL,balance_sheet_quality,0.08333333333333334,technology
2012-03-31 00:00:00+00:00,AMD,balance_sheet_quality,0.1481481481481481,technology
2012-03-31 00:00:00+00:00,COP,balance_sheet_quality,0.10625000000000001,energy
2012-03-31 00:00:00+00:00,CRM,balance_sheet_quality,-0.05555555555555558,technology
2012-03-31 00:00:00+00:00,CSCO,balance_sheet_quality,-0.3888888888888889,technology
2012-03-31 00:00:00+00:00,CVX,balance_sheet_quality,0.525,energy
2012-03-31 00:00:00+00:00,EOG,balance_sheet_quality,-0.3333333333333333,energy
2012-03-31 00:00:00+00:00,IBM,balance_sheet_quality,-0.7222222222222222,technology
2012-03-31 00:00:00+00:00,KMI,balance_sheet_quality,-0.8125,energy
2012-03-31 00:00:00+00:00,MPC,balance_sheet_quality,-0.08750000000000002,energy
2012-03-31 00:00:00+00:00,MSFT,balance_sheet_quality,-0.25,technology
2012-03-31 00:00:00+00:00,NVDA,balance_sheet_quality,0.3703703703703704,technology
2012-03-31 00:00:00+00:00,ORCL,balance_sheet_quality,0.5185185185185185,technology
2012-03-31 00:00:00+00:00,OXY,balance_sheet_quality,0.4166666666666667,energy
2012-03-31 00:00:00+00:00,QCOM,balance_sheet_quality,0.5555555555555556,technology
2012-03-31 00:00:00+00:00,SLB,balance_sheet_quality,0.175,energy
2012-03-31 00:00:00+00:00,WMB,balance_sheet_quality,0.041666666666666664,energy
2012-03-31 00:00:00+00:00,AAPL,shareholder_discipline,0.125,technology
2012-03-31 00:00:00+00:00,AMD,shareholder_discipline,,technology
2012-03-31 00:00:00+00:00,COP,shareholder_discipline,0.6666666666666667,energy
2012-03-31 00:00:00+00:00,CRM,shareholder_discipline,-0.875,technology
2012-03-31 00:00:00+00:00,CSCO,shareholder_discipline,0.4166666666666667,technology
2012-03-31 00:00:00+00:00,CVX,shareholder_discipline,0.25,energy
2012-03-31 00:00:00+00:00,EOG,shareholder_discipline,-0.11111111111111109,energy
2012-03-31 00:00:00+00:00,IBM,shareholder_discipline,0.7000000000000001,technology
2012-03-31 00:00:00+00:00,KMI,shareholder_discipline,,energy
2012-03-31 00:00:00+00:00,MPC,shareholder_discipline,,energy
2012-03-31 00:00:00+00:00,MSFT,shareholder_discipline,0.01666666666666668,technology
2012-03-31 00:00:00+00:00,NVDA,shareholder_discipline,-0.75,technology
2012-03-31 00:00:00+00:00,ORCL,shareholder_discipline,0.15,technology
2012-03-31 00:00:00+00:00,OXY,shareholder_discipline,-0.41666666666666663,energy
2012-03-31 00:00:00+00:00,QCOM,shareholder_discipline,-0.6166666666666667,technology
2012-03-31 00:00:00+00:00,SLB,shareholder_discipline,-0.6666666666666666,energy
2012-03-31 00:00:00+00:00,WMB,shareholder_discipline,-0.16666666666666669,energy
2012-03-31 00:00:00+00:00,AAPL,composite,0.3943452380952381,technology
2012-03-31 00:00:00+00:00,AMD,composite,,technology
2012-03-31 00:00:00+00:00,COP,composite,0.07864583333333333,energy
2012-03-31 00:00:00+00:00,CRM,composite,-0.3374007936507937,technology
2012-03-31 00:00:00+00:00,CSCO,composite,0.02762896825396824,technology
2012-03-31 00:00:00+00:00,CVX,composite,0.30486111111111114,energy
2012-03-31 00:00:00+00:00,EOG,composite,0.20138888888888892,energy
2012-03-31 00:00:00+00:00,IBM,composite,-0.1984126984126984,technology
2012-03-31 00:00:00+00:00,KMI,composite,-0.40625,energy
2012-03-31 00:00:00+00:00,MPC,composite,-0.35625,energy
2012-03-31 00:00:00+00:00,MSFT,composite,0.033482142857142856,technology
2012-03-31 00:00:00+00:00,NVDA,composite,-0.32407407407407407,technology
2012-03-31 00:00:00+00:00,ORCL,composite,0.5123677248677249,technology
2012-03-31 00:00:00+00:00,OXY,composite,0.2777777777777778,energy
2012-03-31 00:00:00+00:00,QCOM,composite,0.27936507936507937,technology
2012-03-31 00:00:00+00:00,SLB,composite,-0.07430555555555556,energy
2012-03-31 00:00:00+00:00,WMB,composite,-0.010416666666666671,energy
2012-06-30 00:00:00+00:00,AAPL,growth,0.7592592592592592,technology
2012-06-30 00:00:00+00:00,AMD,growth,-0.6388888888888888,technology
2012-06-30 00:00:00+00:00,COP,growth,0.0,energy
2012-06-30 00:00:00+00:00,CRM,growth,0.10185185185185186,technology
2012-06-30 00:00:00+00:00,CSCO,growth,0.20370370370370372,technology
2012-06-30 00:00:00+00:00,CVX,growth,-0.11111111111111112,energy
2012-06-30 00:00:00+00:00,EOG,growth,0.7777777777777777,energy
2012-06-30 00:00:00+00:00,IBM,growth,-0.19444444444444445,technology
2012-06-30 00:00:00+00:00,KMI,growth,,energy
2012-06-30 00:00:00+00:00,MPC,growth,,energy
2012-06-30 00:00:00+00:00,MSFT,growth,-0.12037037037037039,technology
2012-06-30 00:00:00+00:00,NVDA,growth,-0.5185185185185185,technology
2012-06-30 00:00:00+00:00,ORCL,growth,0.6666666666666666,technology
2012-06-30 00:00:00+00:00,OXY,growth,0.2222222222222222,energy
2012-06-30 00:00:00+00:00,PSX,growth,,energy
2012-06-30 00:00:00+00:00,QCOM,growth,0.75,technology
2012-06-30 00:00:00+00:00,SLB,growth,0.4444444444444445,energy
2012-06-30 00:00:00+00:00,WMB,growth,-0.3333333333333334,energy
2012-06-30 00:00:00+00:00,AAPL,profitability,0.7380952380952381,technology
2012-06-30 00:00:00+00:00,AMD,profitability,,technology
2012-06-30 00:00:00+00:00,COP,profitability,-0.11111111111111116,energy
2012-06-30 00:00:00+00:00,CRM,profitability,-0.27380952380952384,technology
2012-06-30 00:00:00+00:00,CSCO,profitability,-0.06250000000000003,technology
2012-06-30 00:00:00+00:00,CVX,profitability,0.11111111111111116,energy
2012-06-30 00:00:00+00:00,EOG,profitability,0.3703703703703703,energy
2012-06-30 00:00:00+00:00,IBM,profitability,-0.3253968253968254,technology
2012-06-30 00:00:00+00:00,KMI,profitability,0.4444444444444444,energy
2012-06-30 00:00:00+00:00,MPC,profitability,-0.3472222222222222,energy
2012-06-30 00:00:00+00:00,MSFT,profitability,0.5684523809523809,technology
2012-06-30 00:00:00+00:00,NVDA,profitability,-0.5684523809523809,technology
2012-06-30 00:00:00+00:00,ORCL,profitability,0.9047619047619048,technology
2012-06-30 00:00:00+00:00,OXY,profitability,0.8333333333333334,energy
2012-06-30 00:00:00+00:00,PSX,profitability,-0.6666666666666667,energy
2012-06-30 00:00:00+00:00,QCOM,profitability,0.46428571428571425,technology
2012-06-30 00:00:00+00:00,SLB,profitability,-0.0925925925925926,energy
2012-06-30 00:00:00+00:00,WMB,profitability,0.537037037037037,energy
2012-06-30 00:00:00+00:00,AAPL,balance_sheet_quality,0.19444444444444445,technology
2012-06-30 00:00:00+00:00,AMD,balance_sheet_quality,0.2222222222222222,technology
2012-06-30 00:00:00+00:00,COP,balance_sheet_quality,-0.03472222222222221,energy
2012-06-30 00:00:00+00:00,CRM,balance_sheet_quality,-0.11111111111111116,technology
2012-06-30 00:00:00+00:00,CSCO,balance_sheet_quality,-0.27777777777777773,technology
2012-06-30 00:00:00+00:00,CVX,balance_sheet_quality,0.5833333333333333,energy
2012-06-30 00:00:00+00:00,EOG,balance_sheet_quality,-0.3148148148148148,energy
2012-06-30 00:00:00+00:00,IBM,balance_sheet_quality,-0.6666666666666666,technology
2012-06-30 00:00:00+00:00,KMI,balance_sheet_quality,-0.8263888888888888,energy
2012-06-30 00:00:00+00:00,MPC,balance_sheet_quality,-0.20138888888888892,energy
2012-06-30 00:00:00+00:00,MSFT,balance_sheet_quality,-0.25,technology
2012-06-30 00:00:00+00:00,NVDA,balance_sheet_quality,0.1481481481481481,technology
2012-06-30 00:00:00+00:00,ORCL,balance_sheet_quality,0.2962962962962962,technology
2012-06-30 00:00:00+00:00,OXY,balance_sheet_quality,0.3055555555555556,energy
2012-06-30 00:00:00+00:00,PSX,balance_sheet_quality,0.22222222222222224,energy
2012-06-30 00:00:00+00:00,QCOM,balance_sheet_quality,0.6111111111111112,technology
2012-06-30 00:00:00+00:00,SLB,balance_sheet_quality,0.25,energy
2012-06-30 00:00:00+00:00,WMB,balance_sheet_quality,0.0925925925925926,energy
2012-06-30 00:00:00+00:00,AAPL,shareholder_discipline,0.19444444444444442,technology
2012-06-30 00:00:00+00:00,AMD,shareholder_discipline,,technology
2012-06-30 00:00:00+00:00,COP,shareholder_discipline,0.6333333333333334,energy
2012-06-30 00:00:00+00:00,CRM,shareholder_discipline,-0.8888888888888888,technology
2012-06-30 00:00:00+00:00,CSCO,shareholder_discipline,0.4351851851851852,technology
2012-06-30 00:00:00+00:00,CVX,shareholder_discipline,0.09999999999999998,energy
2012-06-30 00:00:00+00:00,EOG,shareholder_discipline,-0.7333333333333334,energy
2012-06-30 00:00:00+00:00,IBM,shareholder_discipline,0.7092592592592593,technology
2012-06-30 00:00:00+00:00,KMI,shareholder_discipline,,energy
2012-06-30 00:00:00+00:00,MPC,shareholder_discipline,,energy
2012-06-30 00:00:00+00:00,MSFT,shareholder_discipline,-0.0296296296296296,technology
2012-06-30 00:00:00+00:00,NVDA,shareholder_discipline,-0.75,technology
2012-06-30 00:00:00+00:00,ORCL,shareholder_discipline,0.2611111111111111,technology
2012-06-30 00:00:00+00:00,OXY,shareholder_discipline,-0.4666666666666666,energy
2012-06-30 00:00:00+00:00,PSX,shareholder_discipline,,energy
2012-06-30 00:00:00+00:00,QCOM,shareholder_discipline,-0.6351851851851852,technology
2012-06-30 00:00:00+00:00,SLB,shareholder_discipline,5.551115123125783e-17,energy
2012-06-30 00:00:00+00:00,WMB,shareholder_discipline,-0.16666666666666669,energy
2012-06-30 00:00:00+00:00,AAPL,composite,0.4715608465608465,technology
2012-06-30 00:00:00+00:00,AMD,composite,-0.20833333333333331,technology
2012-06-30 00:00:00+00:00,COP,composite,0.12187500000000001,energy
2012-06-30 00:00:00+00:00,CRM,composite,-0.292989417989418,technology
2012-06-30 00:00:00+00:00,CSCO,composite,0.07465277777777779,technology
2012-06-30 00:00:00+00:00,CVX,composite,0.1708333333333333,energy
2012-06-30 00:00:00+00:00,EOG,composite,0.02499999999999991,energy
2012-06-30 00:00:00+00:00,IBM,composite,-0.11931216931216931,technology
2012-06-30 00:00:00+00:00,KMI,composite,-0.1909722222222222,energy
2012-06-30 00:00:00+00:00,MPC,composite,-0.2743055555555556,energy
2012-06-30 00:00:00+00:00,MSFT,composite,0.042113095238095234,technology
2012-06-30 00:00:00+00:00,NVDA,composite,-0.42220568783068785,technology
2012-06-30 00:00:00+00:00,ORCL,composite,0.5322089947089947,technology
2012-06-30 00:00:00+00:00,OXY,composite,0.22361111111111115,energy
2012-06-30 00:00:00+00:00,PSX,composite,-0.22222222222222227,energy
2012-06-30 00:00:00+00:00,QCOM,composite,0.29755291005291007,technology
2012-06-30 00:00:00+00:00,SLB,composite,0.15046296296296297,energy
2012-06-30 00:00:00+00:00,WMB,composite,0.03240740740740737,energy
2012-09-29 00:00:00+00:00,AAPL,growth,0.6759259259259259,technology
2012-09-29 00:00:00+00:00,AMD,growth,-0.6388888888888888,technology
2012-09-29 00:00:00+00:00,COP,growth,0.0,energy
2012-09-29 00:00:00+00:00,CRM,growth,0.8518518518518517,technology
2012-09-29 00:00:00+00:00,CSCO,growth,0.3611111111111111,technology
2012-09-29 00:00:00+00:00,CVX,growth,-0.11111111111111112,energy
2012-09-29 00:00:00+00:00,EOG,growth,0.7777777777777777,energy
2012-09-29 00:00:00+00:00,IBM,growth,-0.36111111111111116,technology
2012-09-29 00:00:00+00:00,KMI,growth,-0.125,energy
2012-09-29 00:00:00+00:00,MPC,growth,0.375,energy
2012-09-29 00:00:00+00:00,MSFT,growth,-0.21296296296296294,technology
2012-09-29 00:00:00+00:00,NVDA,growth,-0.35185185185185186,technology
2012-09-29 00:00:00+00:00,ORCL,growth,-0.3055555555555556,technology
2012-09-29 00:00:00+00:00,OXY,growth,0.22222222222222224,energy
2012-09-29 00:00:00+00:00,PSX,growth,,energy
2012-09-29 00:00:00+00:00,QCOM,growth,0.6666666666666666,technology
2012-09-29 00:00:00+00:00,SLB,growth,0.5,energy
2012-09-29 00:00:00+00:00,WMB,growth,-0.5555555555555556,energy
2012-09-29 00:00:00+00:00,AAPL,profitability,0.5595238095238095,technology
2012-09-29 00:00:00+00:00,AMD,profitability,,technology
2012-09-29 00:00:00+00:00,COP,profitability,0.6666666666666666,energy
2012-09-29 00:00:00+00:00,CRM,profitability,-0.3660714285714286,technology
2012-09-29 00:00:00+00:00,CSCO,profitability,0.11011904761904759,technology
2012-09-29 00:00:00+00:00,CVX,profitability,0.0,energy
2012-09-29 00:00:00+00:00,EOG,profitability,0.7777777777777777,energy
2012-09-29 00:00:00+00:00,IBM,profitability,-0.2777777777777778,technology
2012-09-29 00:00:00+00:00,KMI,profitability,0.13888888888888887,energy
2012-09-29 00:00:00+00:00,MPC,profitability,-0.3472222222222222,energy
2012-09-29 00:00:00+00:00,MSFT,profitability,0.4166666666666667,technology
2012-09-29 00:00:00+00:00,NVDA,profitability,-0.5238095238095238,technology
2012-09-29 00:00:00+00:00,ORCL,profitability,0.8035714285714286,technology
2012-09-29 00:00:00+00:00,OXY,profitability,0.8333333333333334,energy
2012-09-29 00:00:00+00:00,PSX,profitability,-0.6666666666666667,energy
2012-09-29 00:00:00+00:00,QCOM,profitability,0.46428571428571425,technology
2012-09-29 00:00:00+00:00,SLB,profitability,-0.1666666666666667,energy
2012-09-29 00:00:00+00:00,WMB,profitability,0.16666666666666666,energy
2012-09-29 00:00:00+00:00,AAPL,balance_sheet_quality,0.11111111111111113,technology
2012-09-29 00:00:00+00:00,AMD,balance_sheet_quality,0.11111111111111112,technology
2012-09-29 00:00:00+00:00,COP,balance_sheet_quality,-0.16666666666666666,energy
2012-09-29 00:00:00+00:00,CRM,balance_sheet_quality,0.08333333333333331,technology
2012-09-29 00:00:00+00:00,CSCO,balance_sheet_quality,-0.08333333333333331,technology
2012-09-29 00:00:00+00:00,CVX,balance_sheet_quality,0.5833333333333333,energy
2012-09-29 00:00:00+00:00,EOG,balance_sheet_quality,-0.25925925925925924,energy
2012-09-29 00:00:00+00:00,IBM,balance_sheet_quality,-0.6666666666666666,technology
2012-09-29 00:00:00+00:00,KMI,balance_sheet_quality,-0.7777777777777778,energy
2012-09-29 00:00:00+00:00,MPC,balance_sheet_quality,0.08333333333333331,energy
2012-09-29 00:00:00+00:00,MSFT,balance_sheet_quality,-0.3888888888888889,technology
2012-09-29 00:00:00+00:00,NVDA,balance_sheet_quality,0.3333333333333333,technology
2012-09-29 00:00:00+00:00,ORCL,balance_sheet_quality,0.4814814814814814,technology
2012-09-29 00:00:00+00:00,OXY,balance_sheet_quality,0.40740740740740744,energy
2012-09-29 00:00:00+00:00,PSX,balance_sheet_quality,-0.027777777777777818,energy
2012-09-29 00:00:00+00:00,QCOM,balance_sheet_quality,0.25,technology
2012-09-29 00:00:00+00:00,SLB,balance_sheet_quality,0.22222222222222224,energy
2012-09-29 00:00:00+00:00,WMB,balance_sheet_quality,-0.037037037037037014,energy
2012-09-29 00:00:00+00:00,AAPL,shareholder_discipline,0.19444444444444442,technology
