Date,base_return,desired_multiplier,actual_multiplier,borrowed_fraction,financing_cost,leverage_change_cost,post_return_equity_ratio,maintenance_breach,internal_safety_breach,forced_deleverage
2022-12-02 00:00:00+00:00,0.0,1.25,1.25,0.25,0.0002403846153846154,0.0,0.7998076923076922,False,False,False
2022-12-09 00:00:00+00:00,0.0,1.25,1.25,0.25,0.0002403846153846154,0.0,0.7998076923076922,False,False,False
2022-12-16 00:00:00+00:00,0.0,1.25,1.25,0.25,0.0002403846153846154,0.0,0.7998076923076922,False,False,False
2022-12-23 00:00:00+00:00,0.0,1.25,1.25,0.25,0.0002403846153846154,0.0,0.7998076923076922,False,False,False
2022-12-30 00:00:00+00:00,0.0,1.25,1.25,0.25,0.0002403846153846154,0.0,0.7998076923076922,False,False,False
2023-01-06 00:00:00+00:00,0.03190482528873,1.25,1.25,0.25,0.0002403846153846154,0.0,0.8059973141066635,False,False,False
2023-01-13 00:00:00+00:00,0.0042791762226668,1.25,1.25,0.25,0.0002403846153846154,0.0,0.8006607002992149,False,False,False
2023-01-20 00:00:00+00:00,0.0204722843315787,1.25,1.25,0.25,0.0002403846153846154,0.0,0.803823865903976,False,False,False
2023-01-27 00:00:00+00:00,0.0160522068344805,1.25,1.25,0.25,0.0002403846153846154,0.0,0.8029704513747294,False,False,False
2023-02-03 00:00:00+00:00,-0.007900380873914,1.25,1.25,0.25,0.0002403846153846154,0.0,0.7982135021192208,False,False,False
2023-02-10 00:00:00+00:00,-0.002429977780518,1.25,1.25,0.25,0.0002403846153846154,0.0,0.7993200444747707,False,False,False
2023-02-17 00:00:00+00:00,-0.0195596164353608,1.25,1.25,0.25,0.0002403846153846154,0.0,0.7958138903209414,False,False,False
2023-02-24 00:00:00+00:00,0.0217711544611855,1.25,1.25,0.25,0.0002403846153846154,0.0,0.8040732439761662,False,False,False
2023-03-03 00:00:00+00:00,-0.0293409817155396,1.25,1.25,0.25,0.0002403846153846154,0.0,0.7937562996672848,False,False,False
2023-03-10 00:00:00+00:00,0.0164767529473557,1.25,1.25,0.25,0.0002403846153846154,0.0,0.8030527435951348,False,False,False
2023-03-17 00:00:00+00:00,0.0169286323788676,1.25,1.25,0.25,0.0002403846153846154,0.0,0.8031402585017157,False,False,False
2023-03-24 00:00:00+00:00,0.0309260695077874,1.25,1.25,0.25,0.0002403846153846154,0.0,0.8058131289784058,False,False,False
2023-03-31 00:00:00+00:00,-0.0111496915670695,1.25,1.25,0.25,0.0002403846153846154,0.0,0.7975504421801108,False,False,False
2023-04-07 00:00:00+00:00,0.0024427310946464,1.25,1.25,0.25,0.0002403846153846154,0.0,0.8002955166588899,False,False,False
2023-04-14 00:00:00+00:00,-0.0161276488245642,1.25,1.25,0.25,0.0002403846153846154,0.0,0.7965261373051725,False,False,False
2023-04-21 00:00:00+00:00,0.0060576769467527,1.25,1.25,0.25,0.0002403846153846154,0.0,0.8010130907207388,False,False,False
