Date,base_return,desired_multiplier,actual_multiplier,borrowed_fraction,financing_cost,leverage_change_cost,post_return_equity_ratio,maintenance_breach,internal_safety_breach,forced_deleverage
2022-12-02 00:00:00+00:00,0.0,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7996923076923077,False,False,False
2022-12-09 00:00:00+00:00,0.0,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7996923076923077,False,False,False
2022-12-16 00:00:00+00:00,0.0,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7996923076923077,False,False,False
2022-12-23 00:00:00+00:00,0.0,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7996923076923077,False,False,False
2022-12-30 00:00:00+00:00,0.0,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7996923076923077,False,False,False
2023-01-06 00:00:00+00:00,0.03190482528873,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8058854969966386,False,False,False
2023-01-13 00:00:00+00:00,0.0042791762226668,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8005458073310877,False,False,False
2023-01-20 00:00:00+00:00,0.0204722843315787,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8037107960860532,False,False,False
2023-01-27 00:00:00+00:00,0.0160522068344805,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8028568896752336,False,False,False
2023-02-03 00:00:00+00:00,-0.007900380873914,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7980971986622291,False,False,False
2023-02-10 00:00:00+00:00,-0.002429977780518,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7992043787943527,False,False,False
2023-02-17 00:00:00+00:00,-0.0195596164353608,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7956962038023944,False,False,False
2023-02-24 00:00:00+00:00,0.0217711544611855,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8039603178920026,False,False,False
2023-03-03 00:00:00+00:00,-0.0293409817155396,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7936374272175254,False,False,False
2023-03-10 00:00:00+00:00,0.0164767529473557,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8029392293263136,False,False,False
2023-03-17 00:00:00+00:00,0.0169286323788676,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8030267946737627,False,False,False
2023-03-24 00:00:00+00:00,0.0309260695077874,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8057012057098055,False,False,False
2023-03-31 00:00:00+00:00,-0.0111496915670695,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7974337565560072,False,False,False
2023-04-07 00:00:00+00:00,0.0024427310946464,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8001804132102783,False,False,False
2023-04-14 00:00:00+00:00,-0.0161276488245642,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7964088613036193,False,False,False
2023-04-21 00:00:00+00:00,0.0060576769467527,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8008984008594827,False,False,False
2023-04-28 00:00:00+00:00,0.0010137250721866,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7998951589867087,False,False,False
2023-05-05 00:00:00+00:00,-0.0031858452332253,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7990521188429969,False,False,False
2023-05-12 00:00:00+00:00,0.0235019904154883,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8042918390159868,False,False,False
2023-05-19 00:00:00+00:00,0.0229283366637609,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8041820867325,False,False,False
2023-05-26 00:00:00+00:00,0.012658152425153,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8021961391136904,False,False,False
2023-06-02 00:00:00+00:00,-0.0029491158728977,1.25,1.25,0.25,0.0003846153846153846,0.0,0.799099829811537,False,False,False
2023-06-09 00:00:00+00:00,0.029505170694219,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8054330390855441,False,False,False
2023-06-16 00:00:00+00:00,-0.0217946162981356,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7952294112820567,False,False,False
2023-06-23 00:00:00+00:00,0.0238942397144123,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8043668139362101,False,False,False
2023-06-30 00:00:00+00:00,-0.0092285715416377,1.25,1.25,0.25,0.0003846153846153846,0.0,0.797826535410523,False,False,False
2023-07-07 00:00:00+00:00,0.0253282269941994,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8046404194928835,False,False,False
2023-07-14 00:00:00+00:00,-0.0005779420202707,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7995764745150792,False,False,False
2023-07-21 00:00:00+00:00,0.0101207656448547,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8016992629789002,False,False,False
2023-07-28 00:00:00+00:00,-0.0217810507085097,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7952322509671559,False,False,False
2023-08-04 00:00:00+00:00,-0.0213553292533667,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7953213272444712,False,False,False
2023-08-11 00:00:00+00:00,-0.0227331308664341,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7950327606160609,False,False,False
2023-08-18 00:00:00+00:00,0.0079567274886086,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8012735201373452,False,False,False
2023-08-25 00:00:00+00:00,0.037415181897807,1.25,1.25,0.25,0.0003846153846153846,0.0,0.8069165597314113,False,False,False
2023-09-01 00:00:00+00:00,-0.0049259490477894,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7987007176842638,False,False,False
2023-09-08 00:00:00+00:00,-0.0160231301469181,1.25,1.25,0.25,0.0003846153846153846,0.0,0.7964304868897981,False,False,False
