window_start,window_end,cand_sharpe,base_sharpe,beats
2005-01-07,2006-12-29,0.8656755678452193,0.8721096406381464,0.0
2005-04-08,2007-03-30,1.2376011006089571,1.2125098244332202,1.0
2005-07-08,2007-06-29,1.2647239462242568,1.2286386537960612,1.0
2005-10-07,2007-09-28,1.3945175394383038,1.281629800566539,1.0
2006-01-06,2007-12-28,1.5782996059936816,1.4620286105725981,1.0
2006-04-07,2008-03-28,1.6315173278007389,1.5152929675391666,1.0
2006-07-07,2008-06-27,1.5071924683648839,1.405869584959204,1.0
2006-10-06,2008-09-26,1.0677499229643814,0.9971298254795656,1.0
2007-01-05,2008-12-26,0.9226430519272341,0.8540293959004935,1.0
2007-04-06,2009-03-27,0.3006500714750041,0.2528833131680372,1.0
2007-07-06,2009-06-26,0.30155879203518604,0.2470552558960135,1.0
2007-10-05,2009-09-25,0.7033379627351195,0.7012580239675994,1.0
2008-01-04,2009-12-25,0.9216639349976059,0.9359961034218166,0.0
2008-04-04,2010-03-26,1.115188605105969,1.0822748878474504,1.0
2008-07-04,2010-06-25,0.693038817836226,0.6728308459616492,1.0
2008-10-03,2010-09-24,1.4600206866729168,1.3864847281199117,1.0
2009-01-02,2010-12-24,1.4042911436494818,1.3474316582384964,1.0
2009-04-03,2011-03-25,1.7171369095503664,1.6385788788453075,1.0
2009-07-03,2011-06-24,1.6293582714239814,1.5714867281013176,1.0
2009-10-02,2011-09-23,0.9167452465382601,0.959210399288125,0.0
2010-01-01,2011-12-23,0.7026033300327019,0.7193271657196578,0.0
2010-04-02,2012-03-23,0.5585596780451625,0.6014866119843816,0.0
2010-07-02,2012-06-22,1.0065671076808498,1.0863226589442698,0.0
2010-10-01,2012-09-21,0.6923140502614199,0.7782819583838188,0.0
2010-12-31,2012-12-21,0.6088277526870713,0.6715914797793144,0.0
2011-04-01,2013-03-22,0.6379876882400154,0.7220894610687738,0.0
2011-07-01,2013-06-21,0.4256645768349985,0.48841808372950873,0.0
2011-09-30,2013-09-20,1.2254786355836431,1.152926268633788,1.0
2011-12-30,2013-12-20,1.348826428740477,1.2923581852004216,1.0
2012-03-30,2014-03-21,1.2987459859136854,1.2203605119269254,1.0
2012-06-29,2014-06-20,1.48112685906203,1.415214906911957,1.0
2012-09-28,2014-09-19,1.0324727303581276,1.001562154660535,1.0
2012-12-28,2014-12-19,1.4998639800655662,1.460060662926917,1.0
2013-03-29,2015-03-20,1.1953989017519284,1.1845120920633316,1.0
2013-06-28,2015-06-19,1.0929160266206317,1.093417873808822,0.0
2013-09-27,2015-09-18,0.47254629415916827,0.5359844657473811,0.0
2013-12-27,2015-12-18,0.3214175060796097,0.35484008494519137,0.0
2014-03-28,2016-03-18,0.20505778679683426,0.253845205718047,0.0
2014-06-27,2016-06-17,0.3629339241104417,0.38949850299086874,0.0
2014-09-26,2016-09-16,0.696970126257717,0.6992123160202879,0.0
2014-12-26,2016-12-16,-0.19113876867959187,-0.22787592494699518,1.0
2015-03-27,2017-03-17,-0.13783379935105447,-0.14950474842089084,1.0
2015-06-26,2017-06-16,0.3330186881917858,0.34104464744094626,0.0
2015-09-25,2017-09-15,0.8874481553641828,0.851985684332929,1.0
2015-12-25,2017-12-15,1.0644993469241764,1.0465102592397886,1.0
2016-03-25,2018-03-16,0.9840321849037342,0.9318200774738755,1.0
2016-06-24,2018-06-15,0.7151435253902049,0.6791704865648561,1.0
2016-09-23,2018-09-14,0.48976740260584506,0.49815914825917573,0.0
2016-12-23,2018-12-14,0.8091676753065943,0.7867204048382138,1.0
2017-03-24,2019-03-15,0.901285102332044,0.8455967206248852,1.0
2017-06-23,2019-06-14,0.8978553127243958,0.870573830290143,1.0
2017-09-22,2019-09-13,1.0289627541810091,0.9941943455610275,1.0
2017-12-22,2019-12-13,0.7461795104867561,0.7118539812969494,1.0
2018-03-23,2020-03-13,0.04926681371874905,0.029308513340432794,1.0
2018-06-22,2020-06-12,0.4956518026733745,0.4737410954153609,1.0
2018-09-21,2020-09-11,0.4959900954877185,0.4817720102793155,1.0
2018-12-21,2020-12-11,0.9315039456233479,0.9382999025958452,0.0
2019-03-22,2021-03-12,0.8103259523942733,0.811707396967621,0.0
2019-06-21,2021-06-11,0.794260502444509,0.7713234600420256,1.0
2019-09-20,2021-09-10,0.6524726454422803,0.6354108654664542,1.0
2019-12-20,2021-12-10,0.7843479465098154,0.7430622816347706,1.0
2020-03-20,2022-03-11,1.4519840581666907,1.4287099091694713,1.0
2020-06-19,2022-06-10,0.8838413315224779,0.8648893505320934,1.0
2020-09-18,2022-09-09,0.7227469899027534,0.6945017147094148,1.0
2020-12-18,2022-12-09,0.5628863886917256,0.5212339385016939,1.0
2021-03-19,2023-03-10,0.5838538718907722,0.5533704228194696,1.0
2021-06-18,2023-06-09,0.6527263902246916,0.6560328677115529,0.0
2021-09-17,2023-09-08,0.41825578643255884,0.4055696403578595,1.0
2021-12-17,2023-12-08,0.5253747210771779,0.5464706928850939,0.0
2022-03-18,2024-03-08,0.7812573373146362,0.8085034561028835,0.0
2022-06-17,2024-06-07,1.1955832846369823,1.1802612239562984,1.0
2022-09-16,2024-09-06,1.7705701091697224,1.742480521699938,1.0
2022-12-16,2024-12-06,1.6955989167710248,1.641428632888522,1.0
2023-03-17,2025-03-07,1.6835292130664143,1.6066398348577036,1.0
2023-06-16,2025-06-06,1.6727355235158003,1.5798285473910756,1.0
2023-09-15,2025-09-05,2.1966433745232563,2.1285208706092047,1.0
2023-12-15,2025-12-05,2.4065745588466947,2.288175329409135,1.0
2024-03-15,2026-03-06,2.201837527270978,2.124940092480997,1.0
