variant,window,ann_return,cagr,arithmetic_ann_return,ann_vol,sharpe,arithmetic_sharpe,sortino,max_drawdown,calmar,var_5,cvar_5,hit_rate,n_weeks,avg_weekly_turnover,annualized_turnover,total_cost,avg_weekly_cost,annualized_cost,avg_turnover,cost_drag,avg_BIL,avg_cash,avg_SPY,avg_offense,avg_defense,avg_equity,max_single_etf_weight
ggg_baseline,full,0.07138099253495311,0.07138099253495311,0.07190458804496729,0.07624804196475425,0.9361682043972889,0.943035207096928,1.1566275949314562,-0.11773854403501682,0.6062669886059027,-0.015849913094271292,-0.02537714571816087,0.5531531531531532,1110,0.06183881682725351,3.215618475017182,0.06857924786142414,6.178310618146319e-05,0.0032127215214360857,0.06183881682725351,0.06857924786142414,,,,,,,
ggg_baseline,dev,0.06084398323109763,0.06084398323109763,0.06194553859408216,0.0754077609914975,0.8068663282279129,0.8214743121873986,0.9814284195824259,-0.11773854403501682,0.5167720029984566,-0.015707216535919253,-0.025426981913705373,0.5427435387673957,1006,0.060766664273829187,3.1598665422391177,0.061070497595198336,6.0706260034988406e-05,0.003156725521819397,0.060766664273829187,0.061070497595198336,,,,,,,
ggg_baseline,holdout,0.17886708836075815,0.17886708836075815,0.1682392394641061,0.08315516936880075,2.151003836784534,2.0231964018731023,3.0191526364327386,-0.07254060619220992,2.4657512219682354,-0.016044512447273642,-0.02335930108053082,0.6538461538461539,104,0.07219952179063269,3.7543751331129,0.0075087502662258,7.219952179063269e-05,0.0037543751331129,0.07219952179063269,0.0075087502662258,,,,,,,
ggg_baseline,gfc_2008,-0.004922622955781497,-0.004922622955781497,-0.0034563283391606976,0.054668696802540266,-0.0900446369439112,-0.06322317050367467,-0.1259959869861735,-0.08352246141871233,-0.0589377141449837,-0.010851215152051836,-0.01738401760587122,0.5,78,0.05332365552229119,2.7728300871591416,0.004159245130738713,5.332365552229119e-05,0.002772830087159142,0.05332365552229119,0.004159245130738713,,,,,,,
ggg_baseline,covid_2020,-0.11080293151940601,-0.11080293151940601,-0.08663626140001364,0.2580835758789343,-0.4293296508390875,-0.33569071997303024,-0.5363092466594034,-0.11773854403501693,-0.9410931010532271,,,0.5833333333333334,12,0.10299606536723976,5.3557953990964675,0.0012359527844068771,0.00010299606536723977,0.005355795399096468,0.10299606536723976,0.0012359527844068771,,,,,,,
ggg_baseline,bear_2022,-0.04717755123456957,-0.04717755123456957,-0.046290719851388995,0.0644550619113178,-0.7319448594973045,-0.7181859496943669,-1.496515074739706,-0.06841790904172218,-0.6895497377126807,-0.011970615296162269,-0.015625505689319016,0.46511627906976744,43,0.0387056656645746,2.012694614557879,0.0016643436235767076,3.87056656645746e-05,0.002012694614557879,0.0387056656645746,0.0016643436235767076,,,,,,,
production_pin,full,0.07134169431933568,0.07134169431933568,0.07179028923478946,0.0752346635453412,0.9482556438408293,0.9542182532859214,1.1760208459590553,-0.1160345788576096,0.6148313289168892,-0.015590250616598625,-0.024947928857399968,0.554954954954955,1110,0.06738780265652743,3.504165738139426,0.0747330731460889,6.732709292440442e-05,0.00350100883206903,0.06738780265652743,0.0747330731460889,,,,,,,
production_pin,dev,0.06078003578390856,0.06078003578390856,0.06180760636914914,0.0743836206985404,0.817115854446451,0.8309303283264613,0.9977960973657136,-0.1160345788576096,0.5238096814096601,-0.015468083001715364,-0.024988289222441257,0.5447316103379721,1006,0.0659356270581605,3.428652607024346,0.0662653051934513,6.587008468533926e-05,0.0034252444036376416,0.0659356270581605,0.0662653051934513,,,,,,,
production_pin,holdout,0.1790929966410082,0.1790929966410082,0.1683535484928103,0.08220610256668119,2.1785851785849784,2.0479446566178092,3.0581829419958257,-0.07285258948618956,2.458292806118557,-0.016092804525563532,-0.023000798283863363,0.6538461538461539,104,0.08142084569843858,4.233883976318806,0.00846776795263761,8.142084569843857e-05,0.004233883976318805,0.08142084569843858,0.00846776795263761,,,,,,,
production_pin,gfc_2008,-0.0053334933433768494,-0.0053334933433768494,-0.0038725484375671288,0.054608049624355205,-0.09766862907695041,-0.07091534058085039,-0.13656163078061978,-0.08364348633853558,-0.06376459873743502,-0.010838608445188353,-0.01736300642776541,0.5,78,0.0549616563216736,2.8580061287270273,0.0042870091930905406,5.4961656321673595e-05,0.002858006128727027,0.0549616563216736,0.0042870091930905406,,,,,,,
production_pin,covid_2020,-0.09876636866745958,-0.09876636866745958,-0.07351649224221404,0.2568217295384305,-0.38457169821637033,-0.2862549534820928,-0.4752692086842789,-0.1160345788576096,-0.8511804811965537,,,0.5833333333333334,12,0.10361779705182377,5.388125446694835,0.0012434135646218851,0.00010361779705182376,0.005388125446694835,0.10361779705182377,0.0012434135646218851,,,,,,,
production_pin,bear_2022,-0.04761139774543166,-0.04761139774543166,-0.046730203361015736,0.06469568880986942,-0.7359284462578977,-0.7223078418462866,-1.4928342937260444,-0.0684667915049677,-0.6953940253206863,-0.011970615296162269,-0.015790705763746322,0.46511627906976744,43,0.040069030379770255,2.0835895797480535,0.0017229683063301206,4.0069030379770245e-05,0.002083589579748053,0.040069030379770255,0.0017229683063301206,,,,,,,
cand_A_alpha024,full,0.07055918085273039,0.07055918085273039,0.07092039551392913,0.07338822853425989,0.9614509337800842,0.9663729038073362,1.1940877704704158,-0.11607303507432287,0.607886067660336,-0.014963753348394435,-0.02417559928186355,0.5558558558558558,1110,0.07971509825763219,4.145185109396874,0.0884040439677141,7.964328285379649e-05,0.004141450708397418,0.07971509825763219,0.0884040439677141,,,,,,,
cand_A_alpha024,dev,0.059963703263319124,0.059963703263319124,0.0608994327590686,0.07252742152450468,0.826772853672446,0.8396745876108754,1.011097871538578,-0.11607303507432287,0.5166032164569806,-0.014396100895977865,-0.024180357079709665,0.5457256461232605,1006,0.07767480861227363,4.039090047838229,0.07806318265533502,7.759759707289763e-05,0.004035075047790677,0.07767480861227363,0.07806318265533502,,,,,,,
cand_A_alpha024,holdout,0.17867843902457392,0.17867843902457392,0.1678539390849839,0.08038891020017673,2.222675224476188,2.088023567765879,3.1132294803971488,-0.07318361340091006,2.4415088394959192,-0.016285990562437385,-0.02230894208394339,0.6538461538461539,104,0.09943135877287597,5.17043065618955,0.010340861312379102,9.943135877287598e-05,0.005170430656189551,0.09943135877287597,0.010340861312379102,,,,,,,
cand_A_alpha024,gfc_2008,-0.006157490019130463,-0.006157490019130463,-0.004707473359389794,0.05449192977191184,-0.11299820074099072,-0.08638845016306042,-0.15777044330082973,-0.08388566224848004,-0.07340336660740891,-0.010787859728513004,-0.017330103822606798,0.5,78,0.058285441093703025,3.030842936872557,0.0045462644053088355,5.828544109370302e-05,0.003030842936872557,0.058285441093703025,0.0045462644053088355,,,,,,,
cand_A_alpha024,covid_2020,-0.07437043788091158,-0.07437043788091158,-0.047322601533693644,0.254795221174249,-0.2918831740178173,-0.18572797918109588,-0.3514065428761082,-0.11607303507432287,-0.6407210583689084,,,0.5833333333333334,12,0.10573909901866096,5.498433148970371,0.0012688691882239316,0.00010573909901866097,0.00549843314897037,0.10573909901866096,0.0012688691882239316,,,,,,,
cand_A_alpha024,bear_2022,-0.048500994808171605,-0.048500994808171605,-0.047629482221129116,0.06522559992133212,-0.7435883283046553,-0.7302268170561024,-1.4819882271136973,-0.06856998104824952,-0.7073211056313944,-0.011970615296162269,-0.016121776671507104,0.46511627906976744,43,0.043186372134390937,2.2456913509883285,0.0018570140017788099,4.3186372134390926e-05,0.002245691350988328,0.043186372134390937,0.0018570140017788099,,,,,,,
cand_B_alpha024_pbi,full,0.07073556896615041,0.07073556896615041,0.0710863914170944,0.0734021416746524,0.96367173153719,0.968451189505855,1.197475863611321,-0.11607303507432287,0.6094056980663737,-0.014963753348394435,-0.02417559928186355,0.5558558558558558,1110,0.0801635234329304,4.168503218512381,0.08890134748711981,8.009130404245028e-05,0.004164747810207414,0.0801635234329304,0.08890134748711981,,,,,,,
cand_B_alpha024_pbi,dev,0.060128646523878615,0.060128646523878615,0.06105622875091899,0.07254138186414627,0.8288875256951416,0.8416744647250256,1.013932271539338,-0.11607303507432287,0.5180242464184517,-0.014396100895977865,-0.024180357079709665,0.5467196819085487,1006,0.07808275460571953,4.060303239497416,0.07847316837874813,7.800513755342756e-05,0.004056267152778233,0.07808275460571953,0.07847316837874813,,,,,,,
cand_B_alpha024_pbi,holdout,0.17897697428706816,0.17897697428706816,0.16810892643798345,0.08040047341402982,2.2260686621260217,2.090894733570668,3.1207427148594515,-0.07318361340091029,2.445588103263045,-0.016285990562437385,-0.02230894208394339,0.6442307692307693,104,0.1002709529651123,5.21408955418584,0.010428179108371682,0.00010027095296511233,0.005214089554185841,0.1002709529651123,0.010428179108371682,,,,,,,
cand_B_alpha024_pbi,gfc_2008,-0.006830756167634511,-0.006830756167634511,-0.005381519173649242,0.054557179930020766,-0.12520361529676138,-0.09863998066894206,-0.17538087376619538,-0.08377154510179674,-0.08154029103001473,-0.010816561848320649,-0.017334012689001536,0.5128205128205128,78,0.059970365345733065,3.118458997978119,0.004677688496967179,5.997036534573307e-05,0.0031184589979781196,0.059970365345733065,0.004677688496967179,,,,,,,
cand_B_alpha024_pbi,covid_2020,-0.07437043788091158,-0.07437043788091158,-0.047322601533693644,0.254795221174249,-0.2918831740178173,-0.18572797918109588,-0.3514065428761082,-0.11607303507432287,-0.6407210583689084,,,0.5833333333333334,12,0.10573909901866096,5.498433148970371,0.0012688691882239316,0.00010573909901866097,0.00549843314897037,0.10573909901866096,0.0012688691882239316,,,,,,,
cand_B_alpha024_pbi,bear_2022,-0.04782660827184404,-0.04782660827184404,-0.04691571389249572,0.06531803554388545,-0.73221136970218,-0.718265843451068,-1.4654958365400674,-0.06802411100121186,-0.7030831798888485,-0.011970615296162269,-0.016121776671507104,0.46511627906976744,43,0.04516253697948899,2.3484519229334277,0.001941989090118026,4.5162536979488976e-05,0.002348451922933427,0.04516253697948899,0.001941989090118026,,,,,,,
cand_C_alpha016_pbi,full,0.07122554391570635,0.07122554391570635,0.07161044715217117,0.07428938042845089,0.9587580823117059,0.9639392163344284,1.1913653990911752,-0.11605304318183307,0.6137326688117041,-0.015297643037760928,-0.024563559898049408,0.5576576576576576,1110,0.07398180484755922,3.847053852073079,0.08204582157594317,7.391515457292178e-05,0.0038435880377919326,0.07398180484755922,0.08204582157594317,,,,,,,
