variant,market_state,ann_return,cagr,arithmetic_ann_return,ann_vol,sharpe,arithmetic_sharpe,sortino,max_drawdown,calmar,var_5,cvar_5,hit_rate,n_weeks,avg_weekly_turnover,annualized_turnover,total_cost,avg_weekly_cost,annualized_cost,avg_turnover,cost_drag,avg_BIL,avg_cash,avg_SPY,avg_offense,avg_defense,avg_equity,max_single_etf_weight
cand_A_alpha024,calm_trend,0.0392730878925851,0.0392730878925851,0.04109240274637682,0.07151801202646983,0.5491356202413676,0.5745741748409888,0.7070160341013693,-0.14644218464767556,0.2681815215135721,-0.01643089228713728,-0.024248208642982785,0.5694915254237288,295,0.07855147449228354,4.084676673598744,0.023172684975223644,7.855147449228353e-05,0.004084676673598743,0.07855147449228354,0.023172684975223644,,,,,,,
cand_A_alpha024,neutral_mixed,0.11164047097907992,0.11164047097907992,0.10876484335537574,0.07519260588443012,1.4847267183513975,1.4464832289832545,1.9020250377742351,-0.0855711657941376,1.3046505787668994,-0.01611003941738858,-0.024031148873209247,0.5415821501014199,493,0.08022901119761743,4.171908582276106,0.03947267350922778,8.006627486658779e-05,0.004163446293062565,0.08022901119761743,0.03947267350922778,,,,,,,
cand_A_alpha024,recovery_confirmed,0.02408063536551719,0.02408063536551719,0.026532201342086014,0.07468536786539343,0.32242775330394147,0.35525300471044613,0.44299894464994843,-0.0547214461632447,0.4400584606934542,-0.015769339874219357,-0.022106385738886302,0.5227272727272727,44,0.12389997165802602,6.442798526217353,0.005451598752953145,0.00012389997165802603,0.006442798526217353,0.12389997165802602,0.005451598752953145,,,,,,,
cand_A_alpha024,recovery_fragile,0.06561246640585283,0.06561246640585283,0.06520323334245771,0.057347564762261376,1.1441194875118799,1.1369834728425279,1.4860199802642726,-0.02993530927446275,2.1918085363435877,-0.012121074069725889,-0.01709345577145582,0.5714285714285714,49,0.1446440905651481,7.521492709387701,0.007087560437692256,0.00014464409056514808,0.0075214927093877,0.1446440905651481,0.007087560437692256,,,,,,,
cand_A_alpha024,stressed_panic,0.03545557318940262,0.03545557318940262,0.03762417966483724,0.07447125855731225,0.4760974082654506,0.505217454273075,0.5287307711844917,-0.12167902045774148,0.2913860832871856,-0.010570743585437293,-0.02313215711689959,0.5720524017467249,229,0.057727189050730515,3.0018138306379867,0.01321952629261729,5.7727189050730526e-05,0.0030018138306379875,0.057727189050730515,0.01321952629261729,,,,,,,
cand_B_alpha024_pbi,calm_trend,0.0392730878925851,0.0392730878925851,0.04109240274637682,0.07151801202646983,0.5491356202413676,0.5745741748409888,0.7070160341013693,-0.14644218464767556,0.2681815215135721,-0.01643089228713728,-0.024248208642982785,0.5694915254237288,295,0.07855147449228354,4.084676673598744,0.023172684975223644,7.855147449228353e-05,0.004084676673598743,0.07855147449228354,0.023172684975223644,,,,,,,
cand_B_alpha024_pbi,neutral_mixed,0.11163863954848563,0.11163863954848563,0.10876317870777148,0.07519242085670254,1.4847060152676854,1.446464649875367,1.9019969057075592,-0.08555579811493885,1.3048635160706012,-0.01611003941738858,-0.024031148873209247,0.5415821501014199,493,0.08026108871750842,4.173576613310438,0.03948845564901414,8.00982873205155e-05,0.004165110940666806,0.08026108871750842,0.03948845564901414,,,,,,,
cand_B_alpha024_pbi,recovery_confirmed,0.02408063536551719,0.02408063536551719,0.026532201342086014,0.07468536786539343,0.32242775330394147,0.35525300471044613,0.4429989446499485,-0.0547214461632447,0.4400584606934542,-0.015769339874219357,-0.022106385738886302,0.5227272727272727,44,0.12389997165802602,6.442798526217353,0.005451598752953145,0.00012389997165802603,0.006442798526217353,0.12389997165802602,0.005451598752953145,,,,,,,
cand_B_alpha024_pbi,recovery_fragile,0.06563593786715316,0.06563593786715316,0.06522534687191146,0.057348634987900333,1.1445074129663473,1.1373478529292458,1.486551572237093,-0.02993530927446275,2.1925926091281758,-0.012121074069725889,-0.01709345577145582,0.5714285714285714,49,0.14421883038334524,7.499379179933952,0.007066722688783916,0.00014421883038334522,0.007499379179933952,0.14421883038334524,0.007066722688783916,,,,,,,
cand_B_alpha024_pbi,stressed_panic,0.036281573682882984,0.036281573682882984,0.03842764062920013,0.07454506209026528,0.48670659954579254,0.5154954540472284,0.5414738927306599,-0.12076975209678087,0.3004193769794951,-0.010781189959404792,-0.02314731750228578,0.5720524017467249,229,0.05992089703556753,3.1158866458495114,0.013721885421144966,5.992089703556753e-05,0.003115886645849512,0.05992089703556753,0.013721885421144966,,,,,,,
cand_C_alpha016_pbi,calm_trend,0.03992643007736674,0.03992643007736674,0.041903177941379446,0.07402001223909468,0.5394004792703756,0.5661060661004282,0.6986949634514389,-0.14387486543428374,0.27750802724888407,-0.01730883121447956,-0.02501630946077024,0.5627118644067797,295,0.07322917765047707,3.8079172378248076,0.021602607406890732,7.322917765047707e-05,0.0038079172378248072,0.07322917765047707,0.021602607406890732,,,,,,,
cand_C_alpha016_pbi,neutral_mixed,0.11216262313032788,0.11216262313032788,0.10927270678544704,0.07567654178187366,1.48213198554474,1.4439442423308573,1.891986954914583,-0.08363168203199467,1.341149913586794,-0.015921946427599483,-0.024250293592703497,0.5456389452332657,493,0.07320210906472926,3.8065096713659217,0.0360154376598468,7.305362608488194e-05,0.003798788556413861,0.07320210906472926,0.0360154376598468,,,,,,,
cand_C_alpha016_pbi,recovery_confirmed,0.02456987315234027,0.02456987315234027,0.027010955644043093,0.074700911129287,0.32890995278245655,0.3615880346799848,0.45563685509263324,-0.05421390829103401,0.4532023963379095,-0.015737178644102092,-0.02209929444916683,0.5454545454545454,44,0.11050140097630147,5.746072850767677,0.0048620616429572655,0.00011050140097630148,0.005746072850767677,0.11050140097630147,0.0048620616429572655,,,,,,,
cand_C_alpha016_pbi,recovery_fragile,0.06656058371321749,0.06656058371321749,0.06611505942247656,0.057727512946322536,1.153013187578483,1.1452954760748677,1.5007538395865367,-0.030605587705549442,2.174785348139178,-0.012106620369025177,-0.01710702214272442,0.5918367346938775,49,0.12972679277746232,6.7457932244280405,0.006356612846095655,0.00012972679277746234,0.006745793224428042,0.12972679277746232,0.006356612846095655,,,,,,,
cand_C_alpha016_pbi,stressed_panic,0.036401914951290415,0.036401914951290415,0.03854408052811539,0.07454879740066288,0.4882964745312811,0.5170315534529691,0.5433458401122911,-0.1207477408577059,0.3014707744651548,-0.010776395577817755,-0.023144251845175698,0.5720524017467249,229,0.0576816682102739,2.9994467469342427,0.013209102020152727,5.7681668210273916e-05,0.002999446746934244,0.0576816682102739,0.013209102020152727,,,,,,,
arm_vol_throttle,calm_trend,0.040106127761804444,0.040106127761804444,0.04188437244146169,0.07138961528529342,0.5617921822596863,0.5867011928006574,0.7383820808891572,-0.1271151059268838,0.31551032010997465,-0.016311935541810412,-0.023823594163270186,0.5661016949152542,295,0.0664676897767259,3.456319868389747,0.019607968484134142,6.64676897767259e-05,0.003456319868389747,0.0664676897767259,0.019607968484134142,,,,,,,
arm_vol_throttle,neutral_mixed,0.10760817046426707,0.10760817046426707,0.10493528775499017,0.07262329537711984,1.4817307574033511,1.444926000811171,1.894776624111697,-0.08710665533625406,1.2353610645348727,-0.015085567119665341,-0.023209121547409756,0.5517241379310345,493,0.0648621181582997,3.3728301442315844,0.031912162133883454,6.47305519957068e-05,0.0033659887037767538,0.0648621181582997,0.031912162133883454,,,,,,,
arm_vol_throttle,recovery_confirmed,0.027308822345986083,0.027308822345986083,0.029551994818608356,0.07291806071970078,0.37451383205269295,0.40527675210956465,0.5293876880412159,-0.05086015609807437,0.5369394127168247,-0.015667137605703714,-0.021668313992479208,0.5227272727272727,44,0.09787820946702543,5.089666892285322,0.004306641216549119,9.787820946702543e-05,0.0050896668922853225,0.09787820946702543,0.004306641216549119,,,,,,,
arm_vol_throttle,recovery_fragile,0.06336428698083285,0.06336428698083285,0.06303981325734116,0.05648093639251674,1.1218703340978622,1.1161254979776403,1.478333992990966,-0.03084784051523426,2.054091499518104,-0.012093636924205323,-0.01655194271499212,0.5714285714285714,49,0.11219955381038253,5.834376798139892,0.005497778136708745,0.00011219955381038255,0.005834376798139892,0.11219955381038253,0.005497778136708745,,,,,,,
arm_vol_throttle,stressed_panic,0.03564755389022567,0.03564755389022567,0.03781079997076022,0.07448686275595234,0.47857504761639363,0.5076170289872856,0.5316559154498333,-0.12165315604998339,0.2930261330464721,-0.010551521279111478,-0.023127989878615723,0.5720524017467249,229,0.05413833701375015,2.8151935247150077,0.012397679176148787,5.413833701375016e-05,0.0028151935247150085,0.05413833701375015,0.012397679176148787,,,,,,,
