candidate,membership,method,lookback,shrinkage,cap_multiple,recent_cagr,recent_sharpe,recent_drawdown,full_cagr,severe_recent_cagr,delay1_recent_cagr,delay2_recent_cagr,worst_current_delay_recent_cagr,peak_total_stock_weight,surface_gates
cash80_shareholder20__inverse_volatility_correlation__lb52__s75__cap1.25x,cash80_shareholder20,inverse_volatility_correlation,52,0.75,1.25,0.9372232621271919,2.6326706047196664,-0.08708758375337311,0.36047726117717005,0.7567582916491129,0.9372902766207092,0.9552666106356011,0.9372232621271919,0.08685686290481559,False
cash80_shareholder20__inverse_volatility_correlation__lb52__s50__cap1.25x,cash80_shareholder20,inverse_volatility_correlation,52,0.5,1.25,0.9336553711774715,2.6251722754092413,-0.08708758375337311,0.35997643688350434,0.7536137150124929,0.93374530334456,0.9524701324449354,0.9336553711774715,0.08003722649983058,False
cash80_shareholder20__inverse_correlation__lb52__s50__cap1.25x,cash80_shareholder20,inverse_correlation,52,0.5,1.25,0.9341938923659916,2.6190746773282148,-0.08708758375337311,0.35952088773714297,0.7542055104821657,0.9318582879379229,0.9480998449316236,0.9318582879379229,0.07594086228362834,False
cash70_balance15_shareholder15__inverse_correlation__lb52__s75__cap1.25x,cash70_balance15_shareholder15,inverse_correlation,52,0.75,1.25,0.9306842392971157,2.5543310073112133,-0.11134307517522513,0.35486722917904157,0.761307752214925,0.9557700707648382,0.9954841409830555,0.9306842392971157,0.08511428201695304,False
cash70_balance15_shareholder15__inverse_correlation__lb52__s75__cap1.50x,cash70_balance15_shareholder15,inverse_correlation,52,0.75,1.5,0.9305682628537884,2.555342822059206,-0.11115280700387598,0.35811652774741876,0.7612126532549699,0.9556328676848631,0.995099178750432,0.9305682628537884,0.08408696169212014,False
cash80_shareholder20__inverse_correlation__lb52__s50__cap1.50x,cash80_shareholder20,inverse_correlation,52,0.5,1.5,0.9318053453071684,2.615948024379869,-0.08708758375337311,0.35741961519999643,0.7521404295693905,0.9304155700044294,0.9467730043893345,0.9304155700044294,0.07502013299023645,False
cash80_shareholder20__inverse_correlation__lb52__s75__cap1.25x,cash80_shareholder20,inverse_correlation,52,0.75,1.25,0.9334710382192573,2.6174118633984853,-0.08708758375337322,0.3578338703607109,0.753625666825477,0.9302677231962964,0.9459800787829538,0.9302677231962964,0.07910104194769212,False
cash70_balance15_shareholder15__inverse_correlation__lb52__s50__cap1.25x,cash70_balance15_shareholder15,inverse_correlation,52,0.5,1.25,0.9302209363664569,2.554101942688061,-0.11211846971865391,0.351830329140842,0.7608902102030368,0.9558779986893187,0.9960037207864791,0.9302209363664569,0.07971292137828875,False
cash70_balance15_shareholder15__inverse_correlation__lb52__s50__cap1.50x,cash70_balance15_shareholder15,inverse_correlation,52,0.5,1.5,0.9299471057281736,2.554843984659908,-0.1119183404548374,0.3531673729008389,0.7606659863550183,0.955699713056356,0.9954402310509816,0.9299471057281736,0.07875113998290446,False
cash70_balance15_shareholder15__inverse_correlation__lb52__s25__cap1.25x,cash70_balance15_shareholder15,inverse_correlation,52,0.25,1.25,0.929628799127578,2.5536203225413256,-0.11286260235528145,0.35041973178411356,0.7603678429858045,0.9559700161388927,0.9963846107521745,0.929628799127578,0.0745101658736661,False
cash70_balance15_shareholder15__inverse_correlation__lb52__s25__cap1.50x,cash70_balance15_shareholder15,inverse_correlation,52,0.25,1.5,0.9295281463909093,2.5540946852417528,-0.11279001917604425,0.3504206163008492,0.7602912553849153,0.9560177804079129,0.9963939519348486,0.9295281463909093,0.07419872947197867,False
cash80_shareholder20__inverse_volatility_correlation__lb52__s50__cap1.50x,cash80_shareholder20,inverse_volatility_correlation,52,0.5,1.5,0.9294726545910876,2.618733605305856,-0.08708758375337311,0.3610177441623459,0.7498857379572534,0.9307182018473985,0.9503211892336216,0.9294726545910876,0.08085520633341928,False
cash80_shareholder20__inverse_volatility_correlation__lb52__s75__cap1.50x,cash80_shareholder20,inverse_volatility_correlation,52,0.75,1.5,0.9293452695549484,2.6216632169069487,-0.08708758375337311,0.36388413567492295,0.7497948979816105,0.9311967837379498,0.950932853032374,0.9293452695549484,0.08443395059968976,False
cash80_shareholder20__inverse_correlation__lb52__s75__cap1.50x,cash80_shareholder20,inverse_correlation,52,0.75,1.5,0.9311795474110849,2.6143866927496924,-0.087087583753373,0.3574968700726704,0.7516474870711869,0.929109928142243,0.9446626935362303,0.929109928142243,0.08004132662938128,False
cash70_balance15_shareholder15__equal__lb26__s00__cap1.00x,cash70_balance15_shareholder15,equal,26,0.0,1.0,0.914387262385187,2.5167763067819924,-0.11379502810917053,0.3506361844969299,0.7299565210463324,0.9450893730920427,0.9808595896016861,0.914387262385187,0.07033102812953809,False
cash70_balance15_shareholder15__inverse_volatility__lb26__s25__cap1.25x,cash70_balance15_shareholder15,inverse_volatility,26,0.25,1.25,0.9094936808652094,2.5121332189339145,-0.11419982723665278,0.35999971214862403,0.7254429259896453,0.9401243043651701,0.9784578650513047,0.9094936808652094,0.06875272472863617,False
cash70_balance15_shareholder15__inverse_volatility__lb26__s25__cap1.50x,cash70_balance15_shareholder15,inverse_volatility,26,0.25,1.5,0.9094407251186787,2.512048272708953,-0.11419982723665256,0.3600186232805451,0.7253930634211712,0.9400714214453423,0.9784266273366711,0.9094407251186787,0.06875272472863612,False
cash70_balance15_shareholder15__inverse_correlation__lb26__s25__cap1.50x,cash70_balance15_shareholder15,inverse_correlation,26,0.25,1.5,0.9071181327604296,2.512073915686373,-0.114327960864674,0.34628882914204207,0.7600523226368907,0.9347634648733836,0.9716679003556674,0.9071181327604296,0.06929494873093901,False
cash70_balance15_shareholder15__inverse_correlation__lb26__s25__cap1.25x,cash70_balance15_shareholder15,inverse_correlation,26,0.25,1.25,0.9070505709436267,2.511826299320158,-0.11432796086467378,0.34627361257607947,0.7599927216932845,0.9346553002071161,0.9715178278654146,0.9070505709436267,0.06929494873093901,False
cash70_balance15_shareholder15__inverse_volatility_correlation__lb26__s25__cap1.25x,cash70_balance15_shareholder15,inverse_volatility_correlation,26,0.25,1.25,0.9059261447727847,2.512600191199618,-0.11445564607867242,0.35194025681283136,0.7588835912166216,0.9328955115182653,0.9713398342038975,0.9059261447727847,0.06748811439437899,False
cash70_balance15_shareholder15__inverse_volatility_correlation__lb26__s25__cap1.50x,cash70_balance15_shareholder15,inverse_volatility_correlation,26,0.25,1.5,0.9057793169112025,2.51269262690205,-0.11445564607867287,0.35243367398611425,0.7586990054082128,0.9323985847060741,0.9711737500035054,0.9057793169112025,0.06851185050045025,False
cash70_balance15_shareholder15__inverse_correlation__lb26__s50__cap1.25x,cash70_balance15_shareholder15,inverse_correlation,26,0.5,1.25,0.9045063751164177,2.5059708383714936,-0.1149685074952772,0.3558426983642984,0.7576128198845267,0.9331173350136597,0.970043414108291,0.9045063751164177,0.07006590865731119,False
cash70_balance15_shareholder15__inverse_correlation__lb26__s50__cap1.50x,cash70_balance15_shareholder15,inverse_correlation,26,0.5,1.5,0.9044119259731369,2.506517677665208,-0.1148621233354542,0.35818737745689266,0.7575435802192971,0.9329754479200831,0.969951203760582,0.9044119259731369,0.0697053525971627,False
cash70_balance15_shareholder15__inverse_volatility_correlation__lb26__s50__cap1.25x,cash70_balance15_shareholder15,inverse_volatility_correlation,26,0.5,1.25,0.9023021024733073,2.5070259234498935,-0.11517853693299762,0.35270971463437517,0.7555089038574772,0.9306963827471642,0.9704985775314197,0.9023021024733073,0.07248793291714653,False
cash70_balance15_shareholder15__inverse_volatility_correlation__lb26__s50__cap1.50x,cash70_balance15_shareholder15,inverse_volatility_correlation,26,0.5,1.5,0.9020292790996662,2.5077894777424308,-0.11511870990201001,0.35665293087465466,0.7551823049362696,0.9293739780795462,0.9695744666527533,0.9020292790996662,0.07138596000554366,False
cash70_balance15_shareholder15__inverse_correlation__lb26__s75__cap1.50x,cash70_balance15_shareholder15,inverse_correlation,26,0.75,1.5,0.9018517219377862,2.500839354087033,-0.11544076854519536,0.3569452155715127,0.7551356399296554,0.9313709632304104,0.9683611066093891,0.9018517219377862,0.07709120298706691,False
cash70_balance15_shareholder15__inverse_correlation__lb26__s75__cap1.25x,cash70_balance15_shareholder15,inverse_correlation,26,0.75,1.25,0.9017923338950458,2.49920745300419,-0.11586857123643335,0.3567215815377056,0.7551278427505925,0.9309723063914213,0.9675770925655343,0.9017923338950458,0.07488770933358939,False
cash70_balance15_shareholder15__inverse_volatility_correlation__lb26__s75__cap1.25x,cash70_balance15_shareholder15,inverse_volatility_correlation,26,0.75,1.25,0.8986772715309421,2.500841227339557,-0.11607649854816426,0.35183984677919344,0.7521033645601227,0.9286858956386972,0.9696313808585248,0.8986772715309421,0.0734166218979687,False
cash70_balance15_shareholder15__inverse_volatility_correlation__lb26__s75__cap1.50x,cash70_balance15_shareholder15,inverse_volatility_correlation,26,0.75,1.5,0.8981455538379335,2.501943487105262,-0.11581208841009205,0.35822447465341956,0.7515566875274431,0.9268904064920731,0.9685027972617564,0.8981455538379335,0.0793927488495019,False
cash70_balance15_shareholder15__inverse_volatility__lb52__s75__cap1.25x,cash70_balance15_shareholder15,inverse_volatility,52,0.75,1.25,0.8834282796902666,2.4841871623823986,-0.11051738541876854,0.35829164397191793,0.6967277589301344,0.9106041605389124,0.9505419552605938,0.8834282796902666,0.07392025113474997,False
cash70_balance15_shareholder15__inverse_volatility__lb52__s50__cap1.25x,cash70_balance15_shareholder15,inverse_volatility,52,0.5,1.25,0.8829381103495562,2.480242070959467,-0.11159960731682739,0.35546184498200684,0.6963146401769962,0.9108807633037699,0.9499365332693079,0.8829381103495562,0.07212294038602143,False
cash70_balance15_shareholder15__inverse_volatility__lb52__s50__cap1.50x,cash70_balance15_shareholder15,inverse_volatility,52,0.5,1.5,0.8818545849271915,2.478273810459856,-0.11160337548621557,0.3559275922515788,0.6952701699835231,0.9092803743170519,0.9489008944636779,0.8818545849271915,0.07209461295536748,False
cash70_balance15_shareholder15__inverse_volatility__lb52__s75__cap1.50x,cash70_balance15_shareholder15,inverse_volatility,52,0.75,1.5,0.8794801273410893,2.478515284562192,-0.11050004202196373,0.3619794006946724,0.6930214730377524,0.9057314161953509,0.9471228616571852,0.8794801273410893,0.07496142916478102,False
cash80_shareholder20__inverse_volatility_correlation__lb52__s25__cap1.25x,cash80_shareholder20,inverse_volatility_correlation,52,0.25,1.25,0.8544945056209312,2.434565347670829,-0.10146581832887469,0.353747587532357,0.6720709366783106,0.8734060469268032,0.9141683533666658,0.8544945056209312,0.07485841338027359,False
cash80_shareholder20__inverse_volatility__lb52__s25__cap1.25x,cash80_shareholder20,inverse_volatility,52,0.25,1.25,0.8534839847756597,2.43141518177765,-0.10231471907358658,0.35302316462838235,0.6710197579860631,0.8732089628530109,0.9148440713920176,0.8534839847756597,0.07211582150921175,False
cash80_shareholder20__inverse_volatility_correlation__lb52__s25__cap1.50x,cash80_shareholder20,inverse_volatility_correlation,52,0.25,1.5,0.8532684486238087,2.4334062426498635,-0.10141485111746706,0.3538324951759697,0.670931505043487,0.8721487595064121,0.9129836031944103,0.8532684486238087,0.07413958943133493,False
cash80_shareholder20__inverse_volatility__lb52__s25__cap1.50x,cash80_shareholder20,inverse_volatility,52,0.25,1.5,0.8530513271986484,2.4307079449058966,-0.10231471907358702,0.3528644284831397,0.6706127947207507,0.872873895541517,0.9146393719070991,0.8530513271986484,0.0721158215092118,False
cash80_shareholder20__inverse_volatility__lb26__s25__cap1.25x,cash80_shareholder20,inverse_volatility,26,0.25,1.25,0.851836759414951,2.4271292746242747,-0.10349310403569856,0.35347477894770685,0.6695465924964801,0.8727743533667551,0.9141390088793111,0.851836759414951,0.07011764951251181,False
cash80_shareholder20__inverse_volatility__lb52__s75__cap1.25x,cash80_shareholder20,inverse_volatility,52,0.75,1.25,0.8517706475221611,2.43253503160567,-0.10200321759779041,0.3553887595880214,0.6692052120773597,0.8752295862972732,0.9182456828821735,0.8517706475221611,0.07591518407032638,False
cash80_shareholder20__inverse_volatility__lb26__s25__cap1.50x,cash80_shareholder20,inverse_volatility,26,0.25,1.5,0.8516287048084819,2.426796689836705,-0.10349310403569811,0.35347779763158016,0.6693495378053851,0.8726202929366051,0.9140434600920813,0.8516287048084819,0.07011764951251183,False
cash80_shareholder20__inverse_volatility__lb52__s50__cap1.25x,cash80_shareholder20,inverse_volatility,52,0.5,1.25,0.8514725796853404,2.430437940150148,-0.1021272103074381,0.3536666313488457,0.6690965918550089,0.87307101227559,0.9156443628605819,0.8514725796853404,0.0735685750680931,False
cash80_shareholder20__inverse_volatility__lb52__s50__cap1.50x,cash80_shareholder20,inverse_volatility,52,0.5,1.5,0.8495161742828641,2.426909029447177,-0.10215235963038827,0.35687079406116795,0.6673962182306685,0.8710471233583381,0.9142364916750616,0.8495161742828641,0.07671354382863131,False
cash80_shareholder20__inverse_volatility_correlation__lb26__s25__cap1.25x,cash80_shareholder20,inverse_volatility_correlation,26,0.25,1.25,0.8490075081327362,2.4203863052506875,-0.10399234222185649,0.34408378901641745,0.6670638001995011,0.8695669121428624,0.9103897881902883,0.8490075081327362,0.07032062556952483,False
cash80_shareholder20__inverse_volatility_correlation__lb26__s25__cap1.50x,cash80_shareholder20,inverse_volatility_correlation,26,0.25,1.5,0.8487548913043546,2.420516980556251,-0.10399234222185627,0.34520588250300577,0.6667663151340713,0.8695487978293446,0.9106453444547786,0.8487548913043546,0.07032062556952481,False
cash80_shareholder20__inverse_correlation__lb26__s50__cap1.25x,cash80_shareholder20,inverse_correlation,26,0.5,1.25,0.8484068466259502,2.416905481992139,-0.10370743103359392,0.34130220390611066,0.6666342940236156,0.8668944222581578,0.9062874772349587,0.8484068466259502,0.0705885425278189,False
cash70_balance15_shareholder15__sector_balance__lb26__s50__cap1.25x,cash70_balance15_shareholder15,sector_balance,26,0.5,1.25,0.8482360318871938,2.4165173519875163,-0.11377229974026526,0.3348333279564857,0.6798995463491482,0.8735245682901955,0.9114233713455862,0.8482360318871938,0.07563899402302224,False
cash70_balance15_shareholder15__sector_balance__lb26__s25__cap1.25x,cash70_balance15_shareholder15,sector_balance,26,0.25,1.25,0.8482360318871931,2.4165173519875136,-0.11377229974026515,0.33508065800550013,0.6798995463491464,0.8735245682901955,0.9114233713455824,0.8482360318871931,0.07563899402302225,False
cash70_balance15_shareholder15__sector_balance__lb26__s75__cap1.25x,cash70_balance15_shareholder15,sector_balance,26,0.75,1.25,0.8482360318871929,2.4165173519875127,-0.11377229974026515,0.33483332795648546,0.6798995463491462,0.8735245682901955,0.9114233713455846,0.8482360318871929,0.07563899402302225,False
cash80_shareholder20__inverse_correlation__lb26__s50__cap1.50x,cash80_shareholder20,inverse_correlation,26,0.5,1.5,0.8481982632382057,2.416663822703463,-0.10370743103359314,0.3416693848490444,0.6664354897087059,0.8661215862537801,0.9051135821969485,0.8481982632382057,0.07058854252781889,False
cash80_shareholder20__inverse_volatility__lb26__s50__cap1.25x,cash80_shareholder20,inverse_volatility,26,0.5,1.25,0.8480293090674811,2.4210217265790055,-0.10442406431504392,0.354944992560392,0.6660628517165079,0.8715453124155943,0.9135785120522018,0.8480293090674811,0.0696326435743924,False
cash80_shareholder20__inverse_volatility__lb52__s75__cap1.50x,cash80_shareholder20,inverse_volatility,52,0.75,1.5,0.8471381694137583,2.425292149047588,-0.10198743422889933,0.3567938700799942,0.665147746347696,0.8706828012195187,0.9149231316748072,0.8471381694137583,0.08071063493443259,False
cash80_shareholder20__inverse_volatility__lb26__s50__cap1.50x,cash80_shareholder20,inverse_volatility,26,0.5,1.5,0.8461800581593073,2.4182316580343146,-0.1045140586643758,0.35706140005469833,0.6643214751651718,0.8701216007152077,0.9127757883535359,0.8461800581593073,0.07286637730247707,False
cash80_shareholder20__inverse_volatility__lb26__s75__cap1.25x,cash80_shareholder20,inverse_volatility,26,0.75,1.25,0.846005382722389,2.4174445494757464,-0.1053060585727752,0.35717062397130905,0.6641485097457178,0.8712530278301245,0.9137645269557415,0.846005382722389,0.06939653364967152,False
cash80_shareholder20__inverse_correlation__lb26__s75__cap1.25x,cash80_shareholder20,inverse_correlation,26,0.75,1.25,0.8441576517238822,2.4073927287517143,-0.10440672966975995,0.3409699737498435,0.6628664966005839,0.8630971239515413,0.9021970988423551,0.8441576517238822,0.07055048468406169,False
cash80_shareholder20__inverse_correlation__lb26__s75__cap1.50x,cash80_shareholder20,inverse_correlation,26,0.75,1.5,0.8437154235800355,2.4070846870003857,-0.10432100873411743,0.3406795138523717,0.662381416142751,0.8621561662314614,0.9009968515314097,0.8437154235800355,0.07532928333286099,False
cash70_balance15_shareholder15__inverse_volatility__lb26__s50__cap1.25x,cash70_balance15_shareholder15,inverse_volatility,26,0.5,1.25,0.8436539659702733,2.4042276991973432,-0.11454272201411864,0.3479374412175642,0.6407095719634623,0.8733358535455082,0.9119694046006448,0.8436539659702733,0.07200084556155205,False
cash70_balance15_shareholder15__inverse_volatility__lb26__s50__cap1.50x,cash70_balance15_shareholder15,inverse_volatility,26,0.5,1.5,0.8420412200959759,2.4021685711378367,-0.11460452486846562,0.3481773636082268,0.6391990893579504,0.8715941873129214,0.9111512725022302,0.8420412200959759,0.07547321227640576,False
cash80_shareholder20__inverse_volatility_correlation__lb26__s50__cap1.25x,cash80_shareholder20,inverse_volatility_correlation,26,0.5,1.25,0.8419419424316024,2.406811455279055,-0.10549153703622027,0.3426938598025766,0.6607197468431207,0.8650597285120121,0.9059825867741629,0.8419419424316024,0.06976063622278568,False
cash80_shareholder20__inverse_volatility__lb26__s75__cap1.50x,cash80_shareholder20,inverse_volatility,26,0.75,1.5,0.8417054014945875,2.411215384459971,-0.10551290705331906,0.35784491699050935,0.6601885880194696,0.8687237798149685,0.9122887376501594,0.8417054014945875,0.08078320139373492,False
cash70_balance15_shareholder15__inverse_volatility__lb26__s75__cap1.25x,cash70_balance15_shareholder15,inverse_volatility,26,0.75,1.25,0.8409687805523804,2.400838197433362,-0.11481848887501367,0.3485263096883333,0.6382687790457688,0.8704553868474569,0.9099635150517904,0.8409687805523804,0.07297732856280487,False
cash80_shareholder20__inverse_volatility_correlation__lb26__s50__cap1.50x,cash80_shareholder20,inverse_volatility_correlation,26,0.5,1.5,0.8403906294436072,2.404422070150008,-0.10550917628180012,0.3445549464749109,0.6591519049544261,0.8636091682524876,0.9051635356320991,0.8403906294436072,0.08102589316447488,False
cash80_shareholder20__inverse_volatility_correlation__lb26__s75__cap1.25x,cash80_shareholder20,inverse_volatility_correlation,26,0.75,1.25,0.8369743200313597,2.3965616369373866,-0.10691680564405093,0.3422615237212132,0.6562132663672802,0.8620335906731249,0.9024701221564169,0.8369743200313597,0.06965867400689013,False
cash70_balance15_shareholder15__inverse_volatility__lb26__s75__cap1.50x,cash70_balance15_shareholder15,inverse_volatility,26,0.75,1.5,0.836595349899186,2.395318705265073,-0.11500571767458045,0.3522495863253283,0.6341954053535783,0.8660595475852368,0.9077425714335836,0.836595349899186,0.08394940849705183,False
cash80_shareholder20__inverse_volatility_correlation__lb26__s75__cap1.50x,cash80_shareholder20,inverse_volatility_correlation,26,0.75,1.5,0.8325361429540721,2.3893057467322953,-0.10702503718471967,0.34645923889584473,0.6520209328016762,0.8586048983407633,0.9005090793816515,0.8325361429540721,0.0808410806339913,False
cash80_shareholder20__equal__lb26__s00__cap1.00x,cash80_shareholder20,equal,26,0.0,1.0,0.8208248736642598,2.3574777731458743,-0.10247453114491711,0.34464538116117294,0.6255117006849717,0.8391362461069243,0.8822177385861218,0.8208248736642598,0.07183678508319445,False
cash80_shareholder20__inverse_correlation__lb52__s25__cap1.50x,cash80_shareholder20,inverse_correlation,52,0.25,1.5,0.8200432516910825,2.3577364704940327,-0.10171618018899742,0.3356937177887245,0.6250037136507802,0.8378249024030613,0.8796066651956218,0.8200432516910825,0.07271145188547055,False
cash80_shareholder20__inverse_correlation__lb52__s25__cap1.25x,cash80_shareholder20,inverse_correlation,52,0.25,1.25,0.8200382852065564,2.3573181611722975,-0.10172896552340505,0.33570155645778654,0.6249828319507538,0.837768114780161,0.8795718886101733,0.8200382852065564,0.07288002397965976,False
cash80_shareholder20__inverse_correlation__lb26__s25__cap1.25x,cash80_shareholder20,inverse_correlation,26,0.25,1.25,0.8167720335155995,2.3491318047458343,-0.10309194132709132,0.3349104486324175,0.6219982825215449,0.8350042570315372,0.8775384140498632,0.8167720335155995,0.07077146406708516,False
cash80_shareholder20__inverse_correlation__lb26__s25__cap1.50x,cash80_shareholder20,inverse_correlation,26,0.25,1.5,0.8166171076122726,2.3488508106925945,-0.10309194132709143,0.33486530399483194,0.6218681376144182,0.8349484449016218,0.8774980890151007,0.8166171076122726,0.07077146406708516,False
cash70_balance15_shareholder15__sector_balance__lb26__s25__cap1.50x,cash70_balance15_shareholder15,sector_balance,26,0.25,1.5,0.811274435171814,2.371742523604726,-0.1137467378842496,0.33372370282428365,0.6500460595894482,0.8355537655773075,0.8750154141799187,0.811274435171814,0.08199100865919755,False
cash80_shareholder20__sector_balance__lb26__s75__cap1.25x,cash80_shareholder20,sector_balance,26,0.75,1.25,0.811182666821868,2.3827728731620974,-0.10247732520444852,0.33549502432171097,0.6364002653558536,0.8277473537593187,0.8708738292686129,0.811182666821868,0.07506683957392926,False
cash80_shareholder20__sector_balance__lb26__s25__cap1.25x,cash80_shareholder20,sector_balance,26,0.25,1.25,0.8111826668218667,2.3827728731620965,-0.10247732520444808,0.33549502432170986,0.6364002653558543,0.8277473537593187,0.8708738292686133,0.8111826668218667,0.07506683957392929,False
cash80_shareholder20__sector_balance__lb26__s50__cap1.25x,cash80_shareholder20,sector_balance,26,0.5,1.25,0.8111826668218662,2.382772873162094,-0.10247732520444808,0.33549502432170986,0.6364002653558534,0.8277473537593196,0.8708738292686133,0.8111826668218662,0.07506683957392929,False
cash70_balance15_shareholder15__sector_balance__lb26__s75__cap1.50x,cash70_balance15_shareholder15,sector_balance,26,0.75,1.5,0.8089769761099959,2.3669265830452577,-0.11374673788424983,0.315828885220071,0.6477169298623127,0.8332255100958135,0.8726371047030672,0.8089769761099959,0.08816064030659479,False
cash70_balance15_shareholder15__sector_balance__lb26__s50__cap1.50x,cash70_balance15_shareholder15,sector_balance,26,0.5,1.5,0.8089769761099954,2.366926583045258,-0.1137467378842496,0.33297479773985605,0.6477169298623129,0.8332255100958124,0.872637104703067,0.8089769761099954,0.08816064030659482,False
cash80_shareholder20__sector_balance__lb26__s25__cap1.50x,cash80_shareholder20,sector_balance,26,0.25,1.5,0.8031562717259979,2.371892343989063,-0.10247703456954982,0.3342253714748793,0.6291361068890864,0.8190979403635799,0.864327864473502,0.8031562717259979,0.08145040033613178,False
cash80_shareholder20__sector_balance__lb26__s75__cap1.50x,cash80_shareholder20,sector_balance,26,0.75,1.5,0.795292798036767,2.360709492476728,-0.10247555416263021,0.3329661768857213,0.6220107345868651,0.8107709819188484,0.8575933172469097,0.795292798036767,0.08766263941603639,False
cash80_shareholder20__sector_balance__lb26__s50__cap1.50x,cash80_shareholder20,sector_balance,26,0.5,1.5,0.7952927980367657,2.360709492476723,-0.10247555416263077,0.3329661768857206,0.6220107345868646,0.8107709819188484,0.8575933172469077,0.7952927980367657,0.08766263941603641,False
