cik10,company_name,recent_cagr,cagr_change
0001770787,"10X GENOMICS, INC.",1.200410258199029,-0.03670134146984072
0001107843,"QUALYS, INC.",1.2158372476700485,-0.021274351998821217
0001327567,PALO ALTO NETWORKS INC,1.2247228150224072,-0.012388784646462536
0001653482,GITLAB INC.,1.2255083667241444,-0.011603232944725317
0001314727,SONOS INC,1.2314668684802457,-0.005644731188624075
0001713683,"ZSCALER, INC.",1.2322544001394804,-0.004857199529389344
0001393052,VEEVA SYSTEMS INC,1.233336696365869,-0.0037749033030007872
0001569345,"SPRINKLR, INC.",1.2369318857394256,-0.00017971392944415854
0001580808,"A10 NETWORKS, INC.",1.2371115996688662,-3.552713678800501e-15
0001679268,"MAMMOTH ENERGY SERVICES, INC.",1.2371115996688662,-3.552713678800501e-15
0001734722,"UIPATH, INC.",1.2371115996688666,-3.1086244689504383e-15
0001171486,NATURAL RESOURCE PARTNERS LP,1.2371115996688675,-2.220446049250313e-15
0001280452,MONOLITHIC POWER SYSTEMS INC,1.237111599668868,-1.7763568394002505e-15
0001902733,"NCINO, INC.",1.2371115996688684,-1.3322676295501878e-15
0001585521,"ZOOM COMMUNICATIONS, INC.",1.2371115996688689,-8.881784197001252e-16
0001640147,SNOWFLAKE INC.,1.2371115996688693,-4.440892098500626e-16
0001078075,NETSCOUT SYSTEMS INC,1.2380829161858937,0.000971316517023979
0001621434,"BLACK STONE MINERALS, L.P.",1.2382888333527662,0.0011772336838964392
0001097864,ON SEMICONDUCTOR CORP,1.238489047861461,0.001377448192591224
0001658566,PERMIAN RESOURCES CORP,1.239170582976672,0.002058983307802187
0001657788,"KIMBELL ROYALTY PARTNERS, LP",1.2397504375031114,0.0026388378342416807
0001108524,"SALESFORCE, INC.",1.2403854227936395,0.003273823124769759
0001671933,"TRADE DESK, INC.",1.240889423318368,0.003777823649498302
0001013462,ANSYS INC,1.240914558915156,0.003802959246286264
0001520006,MATADOR RESOURCES CO,1.2419304470368595,0.004818847367989765
0001773383,"DYNATRACE, INC.",1.2463726129727775,0.009261013303907717
0000704532,ONTO INNOVATION INC.,1.2463776993286806,0.009266099659810845
0001361113,VARONIS SYSTEMS INC,1.2479692721475928,0.010857672478723046
0001562088,"DUOLINGO, INC.",1.2483737545464089,0.011262154877539121
0001013857,PEGASYSTEMS INC,1.2498591146460245,0.012747514977154761
0000033213,EQT CORP,1.2536751617579989,0.016563562089129125
0001044777,ONESPAN INC.,1.2548142360333867,0.017702636364516966
0001506293,"PINTEREST, INC.",1.2566163979561442,0.019504798287274472
0001698990,MAGNOLIA OIL & GAS CORP,1.257812033050591,0.02070043338172134
0001855747,"BLEND LABS, INC.",1.2639461983913827,0.026834598722512926
0001124804,VERADIGM INC.,1.2645413953160731,0.02742979564720338
0000004127,SKYWORKS SOLUTIONS INC,1.2650839794299622,0.02797237976109246
0000851310,HARMONIC INC.,1.2770983676738958,0.039986768005026097
0000917273,RAMBUS INC,1.2831769946437896,0.046065394974919904
