block_weeks,annualized_mean_difference,lower_5pct,median,upper_95pct,probability_positive
4,0.020428473570259925,-0.011391995751316181,0.018921636192951667,0.057003026973585745,0.829
13,0.020428473570259925,-0.013956125462779145,0.018422872392976523,0.05723423777622687,0.8028
