decision_date,realization_date,cost_bps,gross_return,turnover,cost,net_return
2015-07-03,2015-07-10,10.0,-0.003872199194422725,0.821167161637427,0.000821167161637427,-0.004693366356060152
2015-07-10,2015-07-17,10.0,0.02936204433246385,0.0,0.0,0.02936204433246385
2015-07-17,2015-07-24,10.0,-0.01770322658511926,0.0,0.0,-0.01770322658511926
2015-07-24,2015-07-31,10.0,0.00862373027358876,0.0,0.0,0.00862373027358876
2015-07-31,2015-08-07,10.0,-0.014709972404227275,0.0,0.0,-0.014709972404227275
2015-08-07,2015-08-14,10.0,0.0021629548613933034,0.42581606934350336,0.0004258160693435034,0.0017371387920498
2015-08-14,2015-08-21,10.0,-0.05796781409841481,0.0,0.0,-0.05796781409841481
2015-08-21,2015-08-28,10.0,0.007941056345296115,0.0,0.0,0.007941056345296115
2015-08-28,2015-09-04,10.0,-0.034291447405117366,0.0,0.0,-0.034291447405117366
2015-09-04,2015-09-11,10.0,0.008159820507501159,0.6312854542727101,0.0006312854542727101,0.007528535053228449
2015-09-11,2015-09-18,10.0,-0.0005970681239692241,0.0,0.0,-0.0005970681239692241
2015-09-18,2015-09-25,10.0,0.002920353545275621,0.0,0.0,0.002920353545275621
2015-09-25,2015-10-02,10.0,-0.0008229677247750086,0.0,0.0,-0.0008229677247750086
2015-10-02,2015-10-09,10.0,0.004169924808390422,0.6016811558908174,0.0006016811558908174,0.0035682436524996043
2015-10-09,2015-10-16,10.0,0.010395382449832385,0.0,0.0,0.010395382449832385
2015-10-16,2015-10-23,10.0,0.013746491654756804,0.0,0.0,0.013746491654756804
2015-10-23,2015-10-30,10.0,-0.005656801315972778,0.0,0.0,-0.005656801315972778
2015-10-30,2015-11-06,10.0,-0.007059895707275795,0.0,0.0,-0.007059895707275795
2015-11-06,2015-11-13,10.0,-0.025121643471743102,0.37383809055114825,0.00037383809055114827,-0.02549548156229425
2015-11-13,2015-11-20,10.0,0.022396717573122425,0.0,0.0,0.022396717573122425
2015-11-20,2015-11-27,10.0,0.001117247924642419,0.0,0.0,0.001117247924642419
2015-11-27,2015-12-04,10.0,0.0008233704036016603,0.0,0.0,0.0008233704036016603
2015-12-04,2015-12-11,10.0,-0.029567232540714472,0.36138619682096795,0.00036138619682096794,-0.02992861873753544
2015-12-11,2015-12-18,10.0,0.004935952289847408,0.0,0.0,0.004935952289847408
2015-12-18,2015-12-25,10.0,0.015495612702082858,0.0,0.0,0.015495612702082858
2015-12-25,2016-01-01,10.0,-0.0024614854929576324,0.0,0.0,-0.0024614854929576324
2016-01-01,2016-01-08,10.0,-0.061523478936654455,0.8567596897654329,0.0008567596897654329,-0.062380238626419886
2016-01-08,2016-01-15,10.0,-0.024024145571153337,0.0,0.0,-0.024024145571153337
2016-01-15,2016-01-22,10.0,0.02313176200062293,0.0,0.0,0.02313176200062293
2016-01-22,2016-01-29,10.0,0.003987489494255327,0.0,0.0,0.003987489494255327
2016-01-29,2016-02-05,10.0,-0.0449979721200288,0.0,0.0,-0.0449979721200288
2016-02-05,2016-02-12,10.0,-0.00010320729260831563,0.25319986309074666,0.00025319986309074667,-0.0003564071556990623
2016-02-12,2016-02-19,10.0,0.02970499403768291,0.0,0.0,0.02970499403768291
2016-02-19,2016-02-26,10.0,0.01682450436014799,0.0,0.0,0.01682450436014799
2016-02-26,2016-03-04,10.0,0.01867730811886803,0.0,0.0,0.01867730811886803
2016-03-04,2016-03-11,10.0,0.01264455963009594,0.47167240533323024,0.0004716724053332302,0.01217288722476271
2016-03-11,2016-03-18,10.0,0.015745280256920832,0.0,0.0,0.015745280256920832
2016-03-18,2016-03-25,10.0,-0.0012228156211435322,0.0,0.0,-0.0012228156211435322
2016-03-25,2016-04-01,10.0,0.02247762366546212,0.0,0.0,0.02247762366546212
2016-04-01,2016-04-08,10.0,0.00019132611819877793,0.6253810214801536,0.0006253810214801536,-0.0004340549032813757
2016-04-08,2016-04-15,10.0,-7.008093572467562e-05,0.0,0.0,-7.008093572467562e-05
2016-04-15,2016-04-22,10.0,-0.017836024850450334,0.0,0.0,-0.017836024850450334
2016-04-22,2016-04-29,10.0,0.019661828154237667,0.0,0.0,0.019661828154237667
2016-04-29,2016-05-06,10.0,0.004105131776034797,0.0,0.0,0.004105131776034797
2016-05-06,2016-05-13,10.0,-0.004645249845380461,0.6000413420462882,0.0006000413420462883,-0.005245291187426749
2016-05-13,2016-05-20,10.0,-0.019387140287699636,0.0,0.0,-0.019387140287699636
2016-05-20,2016-05-27,10.0,0.007983848278641303,0.0,0.0,0.007983848278641303
2016-05-27,2016-06-03,10.0,0.014489026633644665,0.0,0.0,0.014489026633644665
2016-06-03,2016-06-10,10.0,0.021243876570741484,0.3887851861765334,0.0003887851861765334,0.02085509138456495
2016-06-10,2016-06-17,10.0,0.008429892298180156,0.0,0.0,0.008429892298180156
2016-06-17,2016-06-24,10.0,0.0068941752564507875,0.0,0.0,0.0068941752564507875
2016-06-24,2016-07-01,10.0,0.041035513450782664,0.0,0.0,0.041035513450782664
2016-07-01,2016-07-08,10.0,0.01490797201486212,0.1771337490207213,0.0001771337490207213,0.014730838265841399
2016-07-08,2016-07-15,10.0,-0.005859430399629231,0.0,0.0,-0.005859430399629231
2016-07-15,2016-07-22,10.0,0.004127305009076733,0.0,0.0,0.004127305009076733
2016-07-22,2016-07-29,10.0,0.007264228611155119,0.0,0.0,0.007264228611155119
2016-07-29,2016-08-05,10.0,-0.006358061788001225,0.0,0.0,-0.006358061788001225
2016-08-05,2016-08-12,10.0,0.005858839047454462,0.37388899161506134,0.00037388899161506134,0.0054849500558394005
2016-08-12,2016-08-19,10.0,-0.003768445477934854,0.0,0.0,-0.003768445477934854
2016-08-19,2016-08-26,10.0,-0.012955877120790032,0.0,0.0,-0.012955877120790032
2016-08-26,2016-09-02,10.0,0.009526552939136455,0.0,0.0,0.009526552939136455
2016-09-02,2016-09-09,10.0,-0.014914627460916683,0.2907225923119177,0.0002907225923119177,-0.015205350053228602
2016-09-09,2016-09-16,10.0,-0.009971743477385036,0.0,0.0,-0.009971743477385036
2016-09-16,2016-09-23,10.0,0.02674887476158319,0.0,0.0,0.02674887476158319
2016-09-23,2016-09-30,10.0,-0.012806267721926464,0.0,0.0,-0.012806267721926464
2016-09-30,2016-10-07,10.0,-0.04727026501588529,0.0,0.0,-0.04727026501588529
2016-10-07,2016-10-14,10.0,0.00020583234653652515,0.6973070059672044,0.0006973070059672044,-0.0004914746594306792
2016-10-14,2016-10-21,10.0,0.005212854526856246,0.0,0.0,0.005212854526856246
2016-10-21,2016-10-28,10.0,-0.004728146755767023,0.0,0.0,-0.004728146755767023
2016-10-28,2016-11-04,10.0,-0.006597321161541463,0.0,0.0,-0.006597321161541463
2016-11-04,2016-11-11,10.0,-0.038404037704532754,0.6973070059672043,0.0006973070059672044,-0.03910134471049996
2016-11-11,2016-11-18,10.0,-0.007878937048986349,0.0,0.0,-0.007878937048986349
2016-11-18,2016-11-25,10.0,0.004328736305211461,0.0,0.0,0.004328736305211461
2016-11-25,2016-12-02,10.0,-0.001876540330081751,0.0,0.0,-0.001876540330081751
2016-12-02,2016-12-09,10.0,0.01562717535166925,0.4465206294832205,0.0004465206294832205,0.015180654722186028
2016-12-09,2016-12-16,10.0,-0.018420704374694192,0.0,0.0,-0.018420704374694192
2016-12-16,2016-12-23,10.0,-0.008055848248278624,0.0,0.0,-0.008055848248278624
2016-12-23,2016-12-30,10.0,0.01435152287912964,0.0,0.0,0.01435152287912964
2016-12-30,2017-01-06,10.0,0.02147453293010986,0.0,0.0,0.02147453293010986
2017-01-06,2017-01-13,10.0,0.006094763657392004,0.8279249773235539,0.0008279249773235537,0.005266838680068451
2017-01-13,2017-01-20,10.0,-0.0001839744720821126,0.0,0.0,-0.0001839744720821126
2017-01-20,2017-01-27,10.0,0.003219689658476264,0.0,0.0,0.003219689658476264
2017-01-27,2017-02-03,10.0,0.0035146734213062987,0.0,0.0,0.0035146734213062987
2017-02-03,2017-02-10,10.0,0.005529716356763908,0.6281847388429872,0.0006281847388429872,0.004901531617920921
2017-02-10,2017-02-17,10.0,-0.0014074464004306285,0.0,0.0,-0.0014074464004306285
2017-02-17,2017-02-24,10.0,0.002356784899049509,0.0,0.0,0.002356784899049509
2017-02-24,2017-03-03,10.0,-0.0005274116935789957,0.0,0.0,-0.0005274116935789957
2017-03-03,2017-03-10,10.0,-0.03006221984659352,1.0,0.001,-0.03106221984659352
2017-03-10,2017-03-17,10.0,0.011427713567168684,0.0,0.0,0.011427713567168684
2017-03-17,2017-03-24,10.0,-0.008077863325802839,0.0,0.0,-0.008077863325802839
2017-03-24,2017-03-31,10.0,0.011879908234347562,0.0,0.0,0.011879908234347562
2017-03-31,2017-04-07,10.0,0.002940738703601722,0.0,0.0,0.002940738703601722
2017-04-07,2017-04-14,10.0,0.004580471144168506,0.8272870390450442,0.0008272870390450443,0.0037531841051234617
2017-04-14,2017-04-21,10.0,-0.0014385598382358322,0.0,0.0,-0.0014385598382358322
2017-04-21,2017-04-28,10.0,-5.8944338033099786e-05,0.0,0.0,-5.8944338033099786e-05
2017-04-28,2017-05-05,10.0,-0.009936431171888811,0.0,0.0,-0.009936431171888811
2017-05-05,2017-05-12,10.0,-0.006157424996679225,0.3382026289725278,0.0003382026289725278,-0.006495627625651753
