variant,decision_date,assets,rank_ic,engine
real,2016-12-02,35,-0.23048607660275416,matched_baseline
real,2017-01-06,35,0.4665680886914864,matched_baseline
real,2017-02-03,35,-0.0042270404903791995,matched_baseline
real,2017-03-03,35,-0.33933072949795134,matched_baseline
real,2017-04-07,35,-0.13883812050074684,matched_baseline
real,2017-05-05,35,0.2482812978513165,matched_baseline
real,2017-06-02,35,0.1193816714596356,matched_baseline
real,2017-07-07,35,0.5114704883867395,matched_baseline
real,2017-08-04,35,-0.15214604467657425,matched_baseline
real,2017-09-01,35,0.06464642962433081,matched_baseline
real,2017-10-06,35,0.24484408964324209,matched_baseline
real,2017-11-03,35,0.03724755986330726,matched_baseline
real,2017-12-01,35,0.33248832739252754,matched_baseline
real,2018-01-05,35,0.11889282846949202,matched_baseline
real,2018-02-02,35,-0.5258238474068816,matched_baseline
real,2018-03-02,35,-0.19233434631555663,matched_baseline
real,2018-04-06,35,0.49276372910705407,matched_baseline
real,2018-05-04,35,0.17296587908598282,matched_baseline
real,2018-06-01,35,-0.19509754584315084,matched_baseline
real,2018-07-06,35,0.3900210937758312,matched_baseline
real,2018-08-03,35,0.38695972418093544,matched_baseline
real,2018-09-07,35,-0.15176930740554234,matched_baseline
real,2018-10-05,35,-0.557585247388078,matched_baseline
real,2018-11-02,35,0.03533521718414019,matched_baseline
real,2018-12-07,35,-0.5645258529270474,matched_baseline
real,2019-01-04,35,0.49347462761401956,matched_baseline
real,2019-02-01,35,0.47669789335261215,matched_baseline
real,2019-03-01,35,0.21794796184084933,matched_baseline
real,2019-04-05,35,0.08240850683202397,matched_baseline
real,2019-05-03,35,-0.22668021441533381,matched_baseline
real,2019-06-07,35,0.44050923205081116,matched_baseline
real,2019-07-05,35,-0.625386394326462,matched_baseline
real,2019-08-02,35,0.16453960804283752,matched_baseline
real,2019-09-06,35,-0.06784202229418465,matched_baseline
real,2019-10-04,35,0.18767830344337352,matched_baseline
real,2019-11-01,35,-0.01938241866856461,matched_baseline
real,2019-12-06,35,0.36121381712204625,matched_baseline
real,2020-01-03,35,0.003784404615533915,matched_baseline
real,2020-02-07,35,-0.5560472186479242,matched_baseline
real,2020-03-06,35,-0.49059396042463344,matched_baseline
real,2020-04-03,35,0.6165782100077266,matched_baseline
real,2020-05-01,35,0.4370918054092646,matched_baseline
real,2020-06-05,35,0.34662142451992045,matched_baseline
real,2020-07-03,35,0.39386382905637507,matched_baseline
real,2020-08-07,35,0.2553103661419891,matched_baseline
real,2020-09-04,35,-0.28660870373368136,matched_baseline
real,2020-10-02,35,-0.28594369749336584,matched_baseline
real,2020-11-06,35,0.17528326547377912,matched_baseline
real,2020-12-04,35,0.43825612729683766,matched_baseline
real,2021-01-01,35,-0.3256598485265372,matched_baseline
real,2021-02-05,35,0.03909625725797311,matched_baseline
real,2021-03-05,35,0.46914669641058204,matched_baseline
real,2021-04-02,35,0.35673768356634966,matched_baseline
real,2021-05-07,35,0.3869614968905349,matched_baseline
real,2021-06-04,35,-0.023454580045007667,matched_baseline
real,2021-07-02,35,-0.2207013387410392,matched_baseline
real,2021-08-06,35,0.4003977487703677,matched_baseline
real,2021-09-03,35,0.03442557904413309,matched_baseline
real,2021-10-01,35,0.49597093163117834,matched_baseline
real,2021-11-05,35,-0.5919472384621811,matched_baseline
real,2021-12-03,35,0.2904876627665483,matched_baseline
real,2022-01-07,35,-0.09085117070098012,matched_baseline
real,2022-02-04,35,-0.18351278587712716,matched_baseline
real,2022-03-04,35,0.6570969911781048,matched_baseline
real,2022-04-01,35,-0.08009414643889617,matched_baseline
real,2022-05-06,35,-0.35015950742050467,matched_baseline
real,2022-06-03,35,-0.2793570282226913,matched_baseline
real,2022-07-01,35,0.15803217053687785,matched_baseline
real,2022-08-05,35,0.4729774050105018,matched_baseline
real,2022-09-02,35,0.20024008841167704,matched_baseline
real,2022-10-07,35,0.5054398723803836,matched_baseline
real,2022-11-04,35,0.0382488617856741,matched_baseline
real,2022-12-02,35,0.6058934266480224,matched_baseline
real,2023-01-06,35,-0.29926909060585205,matched_baseline
real,2023-02-03,35,0.20565401616617066,matched_baseline
real,2023-03-03,35,-0.01788614688864844,matched_baseline
real,2023-04-07,35,-0.052335636422910344,matched_baseline
real,2023-05-05,35,0.08089431919128186,matched_baseline
real,2023-06-02,35,-0.3072279965149398,matched_baseline
real,2023-07-07,35,0.32171317071055644,matched_baseline
real,2023-08-04,35,0.06253702686218614,matched_baseline
real,2023-09-01,35,-0.5077638786073578,matched_baseline
real,2023-10-06,35,0.02817068821510267,matched_baseline
real,2023-11-03,35,0.550722273306408,matched_baseline
real,2023-12-01,35,-0.0737301611545887,matched_baseline
real,2024-01-05,35,0.12944140534979623,matched_baseline
real,2024-02-02,35,0.4064045862934796,matched_baseline
real,2024-03-01,35,0.19603221380461228,matched_baseline
real,2024-04-05,35,-0.33340967400621074,matched_baseline
real,2024-05-03,35,0.27951863862749116,matched_baseline
real,2024-06-07,35,0.04074944701932435,matched_baseline
real,2024-07-05,35,-0.34204105931588225,matched_baseline
real,2024-08-02,35,0.6225781427665493,matched_baseline
real,2024-09-06,35,0.6441833065182132,matched_baseline
real,2024-10-04,35,0.03974079786699707,matched_baseline
real,2024-11-01,35,0.490372099490377,matched_baseline
real,2024-12-06,35,-0.22720647308148742,matched_baseline
real,2025-01-03,35,0.3360193001071322,matched_baseline
real,2025-02-07,35,-0.4006596129323666,matched_baseline
real,2025-03-07,35,-0.42041083034421833,matched_baseline
real,2025-04-04,35,0.4333204359140759,matched_baseline
real,2025-05-02,35,0.6079071898513564,matched_baseline
real,2025-06-06,35,0.09965771227367312,matched_baseline
real,2025-07-04,35,-0.21609446464010076,matched_baseline
real,2025-08-01,35,0.2265121849212826,matched_baseline
real,2025-09-05,35,0.687821970462151,matched_baseline
real,2025-10-03,35,0.39787727829131586,matched_baseline
real,2025-11-07,35,0.40351185342208323,matched_baseline
real,2025-12-05,35,0.4099054414264107,matched_baseline
real,2026-01-02,35,0.3348158567994719,matched_baseline
real,2026-02-06,35,-0.30229325779763716,matched_baseline
real,2026-03-06,35,-0.3465630461113454,matched_baseline
real,2026-04-03,35,0.38542058940626717,matched_baseline
real,2026-05-01,35,0.06328445560385351,matched_baseline
real,2026-06-05,35,-0.2574005484520317,matched_baseline
real,2026-07-03,35,-0.008401779011621851,matched_baseline
label_shuffle,2012-01-06,34,0.04980853625347241,matched_baseline
label_shuffle,2012-02-03,34,0.3196253152758993,matched_baseline
label_shuffle,2012-03-02,34,0.004989119233625193,matched_baseline
label_shuffle,2012-04-06,34,-0.001901972541687324,matched_baseline
label_shuffle,2012-05-04,34,-0.12806048963112499,matched_baseline
label_shuffle,2012-06-01,34,-0.03494143408605929,matched_baseline
label_shuffle,2012-07-06,34,0.41022769220565225,matched_baseline
label_shuffle,2012-08-03,34,0.10123029541830002,matched_baseline
label_shuffle,2012-09-07,34,0.2287052823876533,matched_baseline
label_shuffle,2012-10-05,34,-0.34122631071983334,matched_baseline
label_shuffle,2012-11-02,34,0.11409031322373703,matched_baseline
label_shuffle,2012-12-07,34,0.20479800534143047,matched_baseline
label_shuffle,2013-01-04,34,-0.07728895029812209,matched_baseline
label_shuffle,2013-02-01,34,-0.19229240558469582,matched_baseline
label_shuffle,2013-03-01,34,-0.20948415945520618,matched_baseline
label_shuffle,2013-04-05,34,-0.4325012977967185,matched_baseline
label_shuffle,2013-05-03,34,-0.1754395541998278,matched_baseline
label_shuffle,2013-06-07,34,-0.06266660193464921,matched_baseline
label_shuffle,2013-07-05,34,-0.21361612485452994,matched_baseline
label_shuffle,2013-08-02,34,0.37011138412788425,matched_baseline
label_shuffle,2013-09-06,34,-0.3969543431050638,matched_baseline
label_shuffle,2013-10-04,34,-0.06584807915177616,matched_baseline
label_shuffle,2013-11-01,34,-0.3073479840969931,matched_baseline
label_shuffle,2013-12-06,34,-0.4194274124198099,matched_baseline
label_shuffle,2014-01-03,34,-0.15371397624100544,matched_baseline
label_shuffle,2014-02-07,34,0.16061065290295473,matched_baseline
label_shuffle,2014-03-07,34,0.08735524786335624,matched_baseline
label_shuffle,2014-04-04,34,-0.3971195545357114,matched_baseline
label_shuffle,2014-05-02,34,0.06420065611801831,matched_baseline
label_shuffle,2014-06-06,34,0.29805671597431377,matched_baseline
label_shuffle,2014-07-04,34,0.11759216334455073,matched_baseline
label_shuffle,2014-08-01,34,0.1484645045579396,matched_baseline
label_shuffle,2014-09-05,34,0.08082646078365369,matched_baseline
label_shuffle,2014-10-03,34,0.21484783232178845,matched_baseline
label_shuffle,2014-11-07,34,-0.19210221720745996,matched_baseline
label_shuffle,2014-12-05,34,-0.15288005659554513,matched_baseline
label_shuffle,2015-01-02,34,0.0003740486495380504,matched_baseline
label_shuffle,2015-02-06,34,0.22427643261576155,matched_baseline
label_shuffle,2015-03-06,34,0.2013032673255153,matched_baseline
label_shuffle,2015-04-03,34,-0.19864992504215445,matched_baseline
label_shuffle,2015-05-01,34,0.2050551338232865,matched_baseline
label_shuffle,2015-06-05,34,0.13089342418780595,matched_baseline
label_shuffle,2015-07-03,34,0.2379932612374138,matched_baseline
label_shuffle,2015-08-07,34,0.03444141984226491,matched_baseline
label_shuffle,2015-09-04,34,0.007126736795675998,matched_baseline
label_shuffle,2015-10-02,34,-0.3149474591454583,matched_baseline
label_shuffle,2015-11-06,34,0.2771314164857146,matched_baseline
label_shuffle,2015-12-04,35,0.6192833741538696,matched_baseline
label_shuffle,2016-01-01,35,-0.010672436923778002,matched_baseline
label_shuffle,2016-02-05,35,0.2889090870498722,matched_baseline
label_shuffle,2016-03-04,35,-0.34877017613049704,matched_baseline
label_shuffle,2016-04-01,35,0.11009613185893637,matched_baseline
label_shuffle,2016-05-06,35,-0.2769698660432208,matched_baseline
label_shuffle,2016-06-03,35,0.28918307002535115,matched_baseline
label_shuffle,2016-07-01,35,-0.13876171422317038,matched_baseline
label_shuffle,2016-08-05,35,-0.028842948224785062,matched_baseline
label_shuffle,2016-09-02,35,0.22465253823309175,matched_baseline
label_shuffle,2016-10-07,35,0.060396772692705186,matched_baseline
label_shuffle,2016-11-04,35,-0.13205641667124082,matched_baseline
label_shuffle,2016-12-02,35,-0.04427568556521692,matched_baseline
label_shuffle,2017-01-06,35,0.055511360137436454,matched_baseline
label_shuffle,2017-02-03,35,-0.01755262912831422,matched_baseline
label_shuffle,2017-03-03,35,-0.06644355921166786,matched_baseline
label_shuffle,2017-04-07,35,-0.19580682783234823,matched_baseline
label_shuffle,2017-05-05,35,-0.4081279306908225,matched_baseline
label_shuffle,2017-06-02,35,-0.07743735072821344,matched_baseline
label_shuffle,2017-07-07,35,-0.01913359130050932,matched_baseline
label_shuffle,2017-08-04,35,0.08212082620226241,matched_baseline
label_shuffle,2017-09-01,35,-0.25896945912813013,matched_baseline
label_shuffle,2017-10-06,35,0.12717381478594478,matched_baseline
label_shuffle,2017-11-03,35,0.10614006609069812,matched_baseline
label_shuffle,2017-12-01,35,-0.13801808617482444,matched_baseline
label_shuffle,2018-01-05,35,0.2463855291101488,matched_baseline
label_shuffle,2018-02-02,35,0.02713100222191408,matched_baseline
label_shuffle,2018-03-02,35,0.263329498389587,matched_baseline
label_shuffle,2018-04-06,35,0.16117408153799745,matched_baseline
label_shuffle,2018-05-04,35,-0.038815647519273334,matched_baseline
label_shuffle,2018-06-01,35,-0.2387090028936008,matched_baseline
label_shuffle,2018-07-06,35,0.1334171542947782,matched_baseline
label_shuffle,2018-08-03,35,-0.17928291761575588,matched_baseline
label_shuffle,2018-09-07,35,0.17058129424699522,matched_baseline
label_shuffle,2018-10-05,35,-0.046979228092578124,matched_baseline
label_shuffle,2018-11-02,35,-0.0013689903164279633,matched_baseline
label_shuffle,2018-12-07,35,-0.2018076044434441,matched_baseline
label_shuffle,2019-01-04,35,0.0795519715727017,matched_baseline
label_shuffle,2019-02-01,35,0.2957884119109364,matched_baseline
label_shuffle,2019-03-01,35,-0.01415750522985706,matched_baseline
label_shuffle,2019-04-05,35,0.4870675592958546,matched_baseline
label_shuffle,2019-05-03,35,-0.028183069242332826,matched_baseline
label_shuffle,2019-06-07,35,-0.1102342609270276,matched_baseline
label_shuffle,2019-07-05,35,0.13369104956542704,matched_baseline
label_shuffle,2019-08-02,35,-0.19978227300808685,matched_baseline
label_shuffle,2019-09-06,35,0.08161046189904125,matched_baseline
label_shuffle,2019-10-04,35,-0.13547508835228644,matched_baseline
label_shuffle,2019-11-01,35,0.2927791651804304,matched_baseline
label_shuffle,2019-12-06,35,-0.17257414310179175,matched_baseline
label_shuffle,2020-01-03,35,0.16641733569603315,matched_baseline
label_shuffle,2020-02-07,35,-0.544422435509024,matched_baseline
label_shuffle,2020-03-06,35,-0.4808851078003763,matched_baseline
label_shuffle,2020-04-03,35,0.23022607849625884,matched_baseline
label_shuffle,2020-05-01,35,-0.01418686844095315,matched_baseline
label_shuffle,2020-06-05,35,-0.10457751608197338,matched_baseline
label_shuffle,2020-07-03,35,-0.006852058018614551,matched_baseline
label_shuffle,2020-08-07,35,-0.1522576593254648,matched_baseline
label_shuffle,2020-09-04,35,0.3062591590452457,matched_baseline
label_shuffle,2020-10-02,35,-0.016904171678823462,matched_baseline
label_shuffle,2020-11-06,35,0.163441134793687,matched_baseline
label_shuffle,2020-12-04,35,-0.1995131548893234,matched_baseline
label_shuffle,2021-01-01,35,0.055350020585946104,matched_baseline
label_shuffle,2021-02-05,35,-0.2078335965037114,matched_baseline
label_shuffle,2021-03-05,35,-0.02637598101413289,matched_baseline
label_shuffle,2021-04-02,35,-0.004617303896468958,matched_baseline
label_shuffle,2021-05-07,35,-0.0887420191709906,matched_baseline
label_shuffle,2021-06-04,35,0.08535033421977725,matched_baseline
label_shuffle,2021-07-02,35,0.2075235038172003,matched_baseline
label_shuffle,2021-08-06,35,-0.05793041700579494,matched_baseline
label_shuffle,2021-09-03,35,-0.342949793221561,matched_baseline
label_shuffle,2021-10-01,35,0.08626369963897394,matched_baseline
label_shuffle,2021-11-05,35,0.10101028238456787,matched_baseline
label_shuffle,2021-12-03,35,0.022096565534206608,matched_baseline
label_shuffle,2022-01-07,35,0.2467346883694918,matched_baseline
label_shuffle,2022-02-04,35,0.1773541829979785,matched_baseline
label_shuffle,2022-03-04,35,-0.28362767662793,matched_baseline
label_shuffle,2022-04-01,35,-0.33139659718078335,matched_baseline
label_shuffle,2022-05-06,35,0.24191572583777224,matched_baseline
label_shuffle,2022-06-03,35,-0.051999235415586216,matched_baseline
label_shuffle,2022-07-01,35,-0.16584294546446568,matched_baseline
label_shuffle,2022-08-05,35,-0.7039655762017657,matched_baseline
label_shuffle,2022-09-02,35,-0.1725050394477794,matched_baseline
label_shuffle,2022-10-07,35,0.1381279789271275,matched_baseline
label_shuffle,2022-11-04,35,0.2280912245755339,matched_baseline
label_shuffle,2022-12-02,35,-0.4091752322383209,matched_baseline
label_shuffle,2023-01-06,35,-0.006387605809670201,matched_baseline
label_shuffle,2023-02-03,35,0.0626210892438723,matched_baseline
label_shuffle,2023-03-03,35,0.027389833617663957,matched_baseline
label_shuffle,2023-04-07,35,-0.2668170317023958,matched_baseline
label_shuffle,2023-05-05,35,0.26433462401156177,matched_baseline
label_shuffle,2023-06-02,35,0.03754404270139399,matched_baseline
label_shuffle,2023-07-07,35,0.17795515410661641,matched_baseline
label_shuffle,2023-08-04,35,0.12668907351435996,matched_baseline
label_shuffle,2023-09-01,35,0.19100734128671362,matched_baseline
label_shuffle,2023-10-06,35,-0.06723874095212207,matched_baseline
label_shuffle,2023-11-03,35,-0.00966805948451463,matched_baseline
label_shuffle,2023-12-01,35,-0.2745040742773258,matched_baseline
label_shuffle,2024-01-05,35,0.034818247628466435,matched_baseline
label_shuffle,2024-02-02,35,-0.37030000291250353,matched_baseline
label_shuffle,2024-03-01,35,-0.110451288832075,matched_baseline
label_shuffle,2024-04-05,35,0.09266877653898983,matched_baseline
label_shuffle,2024-05-03,35,-0.18505956490268885,matched_baseline
label_shuffle,2024-06-07,35,-0.19056461921272097,matched_baseline
label_shuffle,2024-07-05,35,0.06412695546636302,matched_baseline
label_shuffle,2024-08-02,35,-0.3752841857357913,matched_baseline
label_shuffle,2024-09-06,35,-0.38548499409486464,matched_baseline
label_shuffle,2024-10-04,35,0.2503068055254551,matched_baseline
label_shuffle,2024-11-01,35,-0.044132560150075655,matched_baseline
label_shuffle,2024-12-06,35,-0.06139897750510478,matched_baseline
label_shuffle,2025-01-03,35,-0.19707517996384769,matched_baseline
label_shuffle,2025-02-07,35,0.49121888676944336,matched_baseline
label_shuffle,2025-03-07,35,0.20897272028178682,matched_baseline
label_shuffle,2025-04-04,35,0.20314925946650214,matched_baseline
label_shuffle,2025-05-02,35,0.37880421181569196,matched_baseline
label_shuffle,2025-06-06,35,0.20211646997552682,matched_baseline
label_shuffle,2025-07-04,35,-0.18689675561621527,matched_baseline
label_shuffle,2025-08-01,35,-0.06728411694558012,matched_baseline
label_shuffle,2025-09-05,35,-0.4393752665658574,matched_baseline
label_shuffle,2025-10-03,35,0.1986475518357632,matched_baseline
label_shuffle,2025-11-07,35,-0.6502485286382684,matched_baseline
label_shuffle,2025-12-05,35,-0.07670635810291762,matched_baseline
label_shuffle,2026-01-02,35,-0.19821597986966719,matched_baseline
label_shuffle,2026-02-06,35,-0.09699874574995387,matched_baseline
label_shuffle,2026-03-06,35,-0.12207665394307005,matched_baseline
label_shuffle,2026-04-03,35,0.1716727977660872,matched_baseline
label_shuffle,2026-05-01,35,-0.1968639331521073,matched_baseline
label_shuffle,2026-06-05,35,0.24308876798506368,matched_baseline
label_shuffle,2026-07-03,35,-0.03064390802935549,matched_baseline
random_features,2012-01-06,34,-0.2842119914286727,matched_baseline
random_features,2012-02-03,34,0.0732919639170532,matched_baseline
random_features,2012-03-02,34,0.10197380961757464,matched_baseline
random_features,2012-04-06,34,-0.1599407287397937,matched_baseline
random_features,2012-05-04,34,-0.08220304074459557,matched_baseline
random_features,2012-06-01,34,-0.08633667432176115,matched_baseline
random_features,2012-07-06,34,-0.18794037235843142,matched_baseline
random_features,2012-08-03,34,0.04116804292431551,matched_baseline
random_features,2012-09-07,34,0.059489857792945536,matched_baseline
random_features,2012-10-05,34,-0.20711615923740817,matched_baseline
random_features,2012-11-02,34,-0.200409023004786,matched_baseline
random_features,2012-12-07,34,0.252959644006161,matched_baseline
random_features,2013-01-04,34,0.04145270327714791,matched_baseline
random_features,2013-02-01,34,0.18990885925547946,matched_baseline
random_features,2013-03-01,34,-0.44941745626481777,matched_baseline
random_features,2013-04-05,34,-0.2112354878067436,matched_baseline
random_features,2013-05-03,34,0.22588462677686255,matched_baseline
random_features,2013-06-07,34,0.10228226611352481,matched_baseline
random_features,2013-07-05,34,0.10723495576885309,matched_baseline
random_features,2013-08-02,34,-0.07890987910073816,matched_baseline
random_features,2013-09-06,34,-0.24175723370440377,matched_baseline
random_features,2013-10-04,34,0.0916137607106548,matched_baseline
random_features,2013-11-01,34,0.0855053339302209,matched_baseline
random_features,2013-12-06,34,-0.09852846367128813,matched_baseline
random_features,2014-01-03,34,-0.024344170047971403,matched_baseline
random_features,2014-02-07,34,0.15160168535400897,matched_baseline
random_features,2014-03-07,34,-0.06576301283600683,matched_baseline
random_features,2014-04-04,34,-0.32886588933827204,matched_baseline
random_features,2014-05-02,34,0.22426316968622645,matched_baseline
random_features,2014-06-06,34,-0.44415782052493064,matched_baseline
random_features,2014-07-04,34,-0.07540375056834812,matched_baseline
random_features,2014-08-01,34,-0.1150026583441966,matched_baseline
random_features,2014-09-05,34,-0.021246691855814293,matched_baseline
random_features,2014-10-03,34,0.09975490351869644,matched_baseline
random_features,2014-11-07,34,0.10541559587755552,matched_baseline
random_features,2014-12-05,34,0.15575746604513188,matched_baseline
random_features,2015-01-02,34,0.2766998644067177,matched_baseline
random_features,2015-02-06,34,0.012750577448718953,matched_baseline
random_features,2015-03-06,34,-0.238946589748069,matched_baseline
random_features,2015-04-03,34,0.03904706788846432,matched_baseline
random_features,2015-05-01,34,0.14210477964185597,matched_baseline
random_features,2015-06-05,34,-0.11842025770968864,matched_baseline
random_features,2015-07-03,34,-0.22743802979005695,matched_baseline
random_features,2015-08-07,34,0.2779731165931027,matched_baseline
random_features,2015-09-04,34,0.2126956167572454,matched_baseline
random_features,2015-10-02,34,-0.2745736036036941,matched_baseline
random_features,2015-11-06,34,0.23934637696658143,matched_baseline
random_features,2015-12-04,35,0.13315791073383815,matched_baseline
random_features,2016-01-01,35,0.012211059177311356,matched_baseline
random_features,2016-02-05,35,-0.17535662145265063,matched_baseline
random_features,2016-03-04,35,0.04082865383740878,matched_baseline
random_features,2016-04-01,35,-0.14199895787155425,matched_baseline
random_features,2016-05-06,35,-0.033494088694254305,matched_baseline
random_features,2016-06-03,35,-0.1210678214014293,matched_baseline
random_features,2016-07-01,35,0.2855283062332187,matched_baseline
random_features,2016-08-05,35,0.07962855298719555,matched_baseline
random_features,2016-09-02,35,-0.09056856013097724,matched_baseline
random_features,2016-10-07,35,-0.10526585351947991,matched_baseline
random_features,2016-11-04,35,0.04923702534702918,matched_baseline
random_features,2016-12-02,35,-0.09352729322435945,matched_baseline
random_features,2017-01-06,35,-0.003227645018870461,matched_baseline
random_features,2017-02-03,35,0.16915790825460505,matched_baseline
random_features,2017-03-03,35,-0.027354385877259697,matched_baseline
random_features,2017-04-07,35,-0.3229787820056513,matched_baseline
random_features,2017-05-05,35,-0.10871026649993713,matched_baseline
random_features,2017-06-02,35,0.1920386949091386,matched_baseline
random_features,2017-07-07,35,0.11268808229421944,matched_baseline
random_features,2017-08-04,35,0.0733810677028524,matched_baseline
random_features,2017-09-01,35,-0.13431206662124023,matched_baseline
random_features,2017-10-06,35,0.06313589774433817,matched_baseline
random_features,2017-11-03,35,0.22549902593617485,matched_baseline
random_features,2017-12-01,35,0.105611534639383,matched_baseline
random_features,2018-01-05,35,0.10852274715715342,matched_baseline
random_features,2018-02-02,35,-0.20897829965037965,matched_baseline
random_features,2018-03-02,35,-0.17423669272459125,matched_baseline
random_features,2018-04-06,35,-0.2267442928966866,matched_baseline
random_features,2018-05-04,35,-0.0285543959576197,matched_baseline
random_features,2018-06-01,35,-0.10456435619678395,matched_baseline
random_features,2018-07-06,35,-0.07432933377643544,matched_baseline
random_features,2018-08-03,35,-0.11165358020700955,matched_baseline
random_features,2018-09-07,35,0.07693821561310397,matched_baseline
random_features,2018-10-05,35,-0.062898672395781,matched_baseline
random_features,2018-11-02,35,-0.015043460666710386,matched_baseline
random_features,2018-12-07,35,0.09616119047340906,matched_baseline
random_features,2019-01-04,35,-0.027808938548243626,matched_baseline
random_features,2019-02-01,35,-0.040673758596768486,matched_baseline
random_features,2019-03-01,35,-0.194529224880867,matched_baseline
random_features,2019-04-05,35,0.08156222301193965,matched_baseline
random_features,2019-05-03,35,-0.04276786415437617,matched_baseline
random_features,2019-06-07,35,-0.15949596208462702,matched_baseline
random_features,2019-07-05,35,0.1042290150102948,matched_baseline
random_features,2019-08-02,35,-0.10011232069067016,matched_baseline
random_features,2019-09-06,35,0.07616356165349993,matched_baseline
random_features,2019-10-04,35,-0.23197789985751058,matched_baseline
random_features,2019-11-01,35,-0.025959430201206894,matched_baseline
random_features,2019-12-06,35,-0.08856654605301878,matched_baseline
random_features,2020-01-03,35,-0.007537072215958064,matched_baseline
random_features,2020-02-07,35,0.09734648898492859,matched_baseline
random_features,2020-03-06,35,0.028082246341160574,matched_baseline
random_features,2020-04-03,35,-0.0024857160894455684,matched_baseline
random_features,2020-05-01,35,-0.07383165746032806,matched_baseline
random_features,2020-06-05,35,0.02010434904261628,matched_baseline
random_features,2020-07-03,35,-0.39463997521759425,matched_baseline
random_features,2020-08-07,35,-0.04553642290265451,matched_baseline
random_features,2020-09-04,35,0.18046751033285313,matched_baseline
random_features,2020-10-02,35,0.03999254315706188,matched_baseline
random_features,2020-11-06,35,-0.09749570462156798,matched_baseline
random_features,2020-12-04,35,-0.33795168731196057,matched_baseline
random_features,2021-01-01,35,-0.20437570607700867,matched_baseline
random_features,2021-02-05,35,-0.2331018461779434,matched_baseline
random_features,2021-03-05,35,-0.009829170087057911,matched_baseline
random_features,2021-04-02,35,-0.1338713863310267,matched_baseline
random_features,2021-05-07,35,0.042282994359065476,matched_baseline
random_features,2021-06-04,35,-0.26238726806438734,matched_baseline
random_features,2021-07-02,35,0.44292137754687627,matched_baseline
random_features,2021-08-06,35,0.33407165309885156,matched_baseline
random_features,2021-09-03,35,-0.30347356711666007,matched_baseline
random_features,2021-10-01,35,0.3290410807435832,matched_baseline
