decision_date,feature_asof_date,label_end_date,asset,momentum_4w,momentum_13w,momentum_26w,momentum_52w_skip_4w,moving_average_distance_13w,moving_average_distance_26w,volatility_13w,volatility_26w,downside_volatility_26w,drawdown_26w,positive_week_share_26w,forward_4w_return,forward_4w_relative_return,mlquant_factor_asof_date,mlquant_best_002,mlquant_original_001
2006-01-06,2005-12-30,2006-02-03,EEM,0.03521019909402123,0.0513091096715772,0.24179115183465782,0.28114960425874513,0.06534797728813224,0.09918408819140967,0.1842370584415755,0.1616884449611674,0.09881906267238981,-0.008871937538039054,0.7307692307692307,0.021204943131308385,0.025653816058427314,2005-12-30,-1.0824189186096191,0.5749186873435974
2006-01-06,2005-12-30,2006-02-03,EFA,0.028590982137564058,0.041868913801853536,0.15696820447782467,0.10171583104694504,0.04204535042985258,0.06530893413614969,0.11113176057090954,0.10908516332706719,0.06374928120847478,-0.006187336941884891,0.6538461538461539,-0.004323542090648669,0.000125330836470261,2005-12-30,-1.0824189186096191,-0.0002192334650317207
2006-01-06,2005-12-30,2006-02-03,EWJ,0.06574308306051413,0.11382839136457545,0.33901058756751246,0.1666667800284769,0.08078022541073393,0.15426924800747965,0.1612996463155476,0.158312334211589,0.07130249827572037,-0.009523690368199889,0.6923076923076923,-0.021141714162356662,-0.016692841235237732,2005-12-30,-1.4576575756072998,1.8438119888305664
2006-01-06,2005-12-30,2006-02-03,GLD,0.025039788232750437,0.10449680917324411,0.20796255057265567,0.1488584605327321,0.059974747741233125,0.1125878801031881,0.19082150168306874,0.14612806652162197,0.09067698018929235,-0.015648848682174976,0.7307692307692307,0.051749789950218616,0.056198662877337546,2005-12-30,-0.7071803212165833,1.916110873222351
2006-01-06,2005-12-30,2006-02-03,IEF,0.015089468537291983,0.00735712959108481,-0.004001620499316405,0.011126921993686922,0.012411737064474515,0.007819485889444922,0.045795358333626086,0.04526778076310015,0.031474186338586285,-0.011489564617163883,0.5,-0.007694465325890243,-0.003245592398771313,2005-12-30,0.7937740683555603,-1.0003424882888794
2006-01-06,2005-12-30,2006-02-03,IWM,-0.02676713902450989,0.008854882938099662,0.05005869075913805,0.07335811780067569,0.011843213870722513,0.013252367411213273,0.1366889741010435,0.13337428863765757,0.08676653407292736,-0.02676713902450989,0.5769230769230769,0.031174013745712825,0.035622886672831755,2005-12-30,-0.33194175362586975,0.3434467315673828
2006-01-06,2005-12-30,2006-02-03,LQD,0.010372104431046303,-0.000824297137115626,-0.008348697723676857,0.0012118013626716273,0.008169294009392924,0.0007919282991399879,0.04560500910174147,0.03889818743794513,0.029699522853094858,-0.016904236390633876,0.5384615384615384,-0.008046164306725445,-0.0035972913796065153,2005-12-30,1.5442512035369873,-1.1967108249664307
2006-01-06,2005-12-30,2006-02-03,QQQ,-0.0380551625448039,0.026545583262317818,0.1028447104499095,0.05583457679279635,0.0031998000111128633,0.019996133906657665,0.138782038759745,0.12385064093004473,0.06570621565061754,-0.0380551625448039,0.5,-0.04123697959190509,-0.03678810666478616,2005-12-30,0.043296925723552704,-0.014798679389059544
2006-01-06,2005-12-30,2006-02-03,SHY,0.003604491939230847,0.006574119872759132,0.0091763492753143,0.011657541519366932,0.0041772236514834304,0.005689916909924264,0.008417852213715458,0.013033366996140707,0.006066441347876403,0.0,0.5384615384615384,-0.00041143358444872824,0.0040374393426702015,2005-12-30,1.1690125465393066,-1.7606583833694458
2006-01-06,2005-12-30,2006-02-03,SPY,-0.013243834180074243,0.017311297515764323,0.05164219104451906,0.062352299462859584,0.012480564534377736,0.017830360422354197,0.10107060029571291,0.09065751480018241,0.05997739269473484,-0.01775035641393896,0.5769230769230769,-0.016895258291335757,-0.012446385364216828,2005-12-30,0.043296925723552704,-0.5848225355148315
2006-01-06,2005-12-30,2006-02-03,TIP,0.012318599256052387,-0.0011598204770552067,0.0038928082543543407,0.012433184455904911,0.009203971330630445,0.009772964571380438,0.038206019797899136,0.04341449573996129,0.02889559835833442,-0.005693155607398914,0.5384615384615384,0.003409282168096439,0.007858155095215369,2005-12-30,1.1690125465393066,-1.2467855215072632
2006-01-06,2005-12-30,2006-02-03,TLT,0.031083234245733227,0.01368972329524909,-0.01116251000845414,0.05325050067309589,0.024945717438640713,0.014198783113789526,0.0863992240989664,0.08073484539732119,0.05957500495118731,-0.017841690909843,0.5384615384615384,-0.0059663896277798445,-0.0015175167006609147,2005-12-30,1.5442512035369873,-0.25336360931396484
2006-01-06,2005-12-30,2006-02-03,VNQ,-0.009155870406806876,0.011825171047961991,0.04509566191490455,0.12971651924763417,0.02160788442526229,0.02161249079866656,0.16130108489479822,0.164858832670962,0.1138957615839346,-0.01622453131285473,0.5,0.017346706358073227,0.021795579285192157,2005-12-30,0.41853538155555725,-0.2138972133398056
2006-01-06,2005-12-30,2006-02-03,VTV,-0.004806191484171052,0.014820790657082972,0.052565431899914694,0.0773076181028507,0.018848309907047778,0.02294479108338332,0.11327582646865854,0.09708509707876753,0.06423957360712003,-0.013493984726952846,0.6153846153846154,-0.007825622621317252,-0.003376749694198322,2005-12-30,-1.0824189186096191,-0.6846500039100647
2006-01-06,2005-12-30,2006-02-03,VUG,-0.01894252852715328,0.02786378717541904,0.06436707130493202,0.07045244662502226,0.011209561677457902,0.020708429655283966,0.0951561921414018,0.09058955676493506,0.05828496311775785,-0.01894252852715328,0.6153846153846154,-0.020087000819072665,-0.015638127891953735,2005-12-30,1.5442512035369873,-0.5730435848236084
2006-01-06,2005-12-30,2006-02-03,XLB,0.013243468825058002,0.10977788703337588,0.13151700074078687,0.027198325072003593,0.06077520831648964,0.07776758016044871,0.1357296034849793,0.1376570340149324,0.08683933700338473,-0.007863657678174207,0.6153846153846154,-0.00987577678075191,-0.0054269038536329806,2005-12-30,0.043296925723552704,0.35339388251304626
2006-01-06,2005-12-30,2006-02-03,XLE,-0.014233414073858364,-0.060150795360491616,0.11324625249228237,0.4220293461001483,0.016355732545258572,0.01871010812412499,0.27210942737816696,0.2418532786743037,0.1658797296745514,-0.060150795360491616,0.6153846153846154,0.032922462902716054,0.037371335829834984,2005-12-30,-0.7071803212165833,2.235184907913208
2006-01-06,2005-12-30,2006-02-03,XLF,-0.007272392758904123,0.07982669632420403,0.0868530853017595,0.0698254811920529,0.02384081683776995,0.049405759262211024,0.11463673198066081,0.10306735499357104,0.05714693627035562,-0.017673643909289827,0.6153846153846154,-0.027409760292087193,-0.022960887364968263,2005-12-30,-0.7071803212165833,-0.0923728197813034
2006-01-06,2005-12-30,2006-02-03,XLI,-0.002562104847024904,0.04803763439596498,0.07644279016299982,0.030126344579612274,0.025900116991756095,0.04005531065628021,0.0900774835093649,0.08454095898115636,0.04901981928683032,-0.013190662667001307,0.5769230769230769,-0.01069841479047573,-0.0062495418633568,2005-12-30,0.41853538155555725,-0.22281934320926666
2006-01-06,2005-12-30,2006-02-03,XLK,-0.044359941701104244,0.00685065110814409,0.053740096943096116,0.04310764599412775,-0.0022831897027181247,0.003476468356235607,0.12931001351462418,0.11585363517764907,0.07380276696600592,-0.044359941701104244,0.5384615384615384,-0.032726777732903334,-0.028277904805784404,2005-12-30,-0.33194175362586975,-0.5207667350769043
