engine,variant,cost_bps,full_observations,full_years,full_total_return,full_annual_return,full_annual_volatility,full_sharpe_zero_rf,full_sortino_zero_target,full_max_drawdown,full_max_drawdown_duration_weeks,full_calmar,full_cvar_5_weekly,full_positive_week_share,full_worst_week,full_best_week,full_annual_turnover,validation_observations,validation_years,validation_total_return,validation_annual_return,validation_annual_volatility,validation_sharpe_zero_rf,validation_sortino_zero_target,validation_max_drawdown,validation_max_drawdown_duration_weeks,validation_calmar,validation_cvar_5_weekly,validation_positive_week_share,validation_worst_week,validation_best_week,validation_annual_turnover,test_observations,test_years,test_total_return,test_annual_return,test_annual_volatility,test_sharpe_zero_rf,test_sortino_zero_target,test_max_drawdown,test_max_drawdown_duration_weeks,test_calmar,test_cvar_5_weekly,test_positive_week_share,test_worst_week,test_best_week,test_annual_turnover
matched_baseline,stale_1m,50.0,761,14.634615384615385,1.494270309978985,0.06444592652683978,0.15457841736096226,0.48213222302641656,0.6845246237178337,-0.342935880332753,244,0.18792412874473052,-0.04892052292136192,0.5768725361366623,-0.16180077937342657,0.12669539845296413,8.35927895660225,261,5.019230769230769,0.3814332054047145,0.06649407172096722,0.1798797820441846,0.449394346116033,0.6117581815295643,-0.34293588033275313,102,0.19389651399686597,-0.06209743178989351,0.5977011494252874,-0.16180077937342657,0.12669539845296413,7.821174662178698,293,5.634615384615385,1.0584182693163222,0.13669563774825022,0.1541411281846349,0.9089348869227484,1.412304827479197,-0.20271153340717474,99,0.6743357689159093,-0.043020476521425016,0.5972696245733788,-0.08375109031056627,0.0674347733734,8.241668551027482
matched_baseline,stale_1m,100.0,761,14.634615384615385,0.34994872088571616,0.020715543224209654,0.15572282000875165,0.2101865430467753,0.29130602048581183,-0.484883660454814,657,0.04272270838076657,-0.04999567204849983,0.5492772667542707,-0.16180077937342657,0.12450831131952904,8.35927895660225,261,5.019230769230769,0.13434312987649366,0.025432172805223363,0.18086701390690493,0.2307279963267765,0.30936407525948456,-0.3741878615761475,152,0.06796632231226961,-0.06310196377300593,0.5632183908045977,-0.16180077937342657,0.12450831131952904,7.821174662178698,293,5.634615384615385,0.6323406455297096,0.09085862227063113,0.15433344500566723,0.6407937447251116,0.9685599509213536,-0.22029317551183747,113,0.4124441079916651,-0.04378078033332796,0.5733788395904437,-0.08375109031056627,0.0674347733734,8.241668551027482
matched_baseline,stale_3m,10.0,761,14.634615384615385,4.020620528613306,0.11656382718937297,0.14628165537259644,0.8275695881476579,1.2537718183727404,-0.25618650699951906,155,0.45499596584761504,-0.044572682266493066,0.580814717477004,-0.12985546165471398,0.12934626901526328,8.419338948198984,261,5.019230769230769,0.6696839804489843,0.10753192839867598,0.1714328171435821,0.681805019719249,1.0185284549852176,-0.22929150461026349,90,0.46897476023567713,-0.05369929940261407,0.5938697318007663,-0.12985546165471398,0.12934626901526328,7.942865801453257,293,5.634615384615385,1.1664329461458935,0.14706013888808145,0.1482326663737677,1.0006060764573022,1.548433057690953,-0.25618650699951917,155,0.5740354580358811,-0.04304991267876011,0.5767918088737202,-0.0613334033911347,0.06431399962557864,8.22369573390937
matched_baseline,stale_3m,50.0,761,14.634615384615385,2.066984845684185,0.07958679072029229,0.14665140965178866,0.5958408017007123,0.8843720385963205,-0.3036110937907589,271,0.26213400085815536,-0.0451993632395468,0.5611038107752957,-0.12985546165471398,0.12934626901526328,8.419338948198984,261,5.019230769230769,0.4232036803677881,0.07284249040019786,0.1719683184394413,0.4949300710715835,0.7279797682876459,-0.23110352951299096,102,0.31519419263608944,-0.05466208839609511,0.5670498084291188,-0.12985546165471398,0.12934626901526328,7.942865801453257,293,5.634615384615385,0.800803763096344,0.11004029685686945,0.1481249679239552,0.779259063378708,1.1817567464897256,-0.30361109379075935,181,0.3624383268837544,-0.043179711103548145,0.5597269624573379,-0.0613334033911347,0.06431399962557864,8.22369573390937
matched_baseline,stale_3m,100.0,761,14.634615384615385,0.6528577047336463,0.03493310435475094,0.1478816981583803,0.3062190880981589,0.4425527445053596,-0.4047214571743213,297,0.08631394193588453,-0.046219430826021125,0.5256241787122208,-0.12985546165471398,0.12934626901526328,8.419338948198984,261,5.019230769230769,0.16486162897878298,0.030870431693948097,0.17322773642858202,0.26207098237263915,0.37794944960876414,-0.3159528997498732,235,0.0977058027268841,-0.05586557463794643,0.5363984674329502,-0.12985546165471398,0.12934626901526328,7.942865801453257,293,5.634615384615385,0.4281542885662537,0.06529189658204593,0.14874002613607035,0.49959144843699343,0.7378222310928456,-0.36054098527414247,215,0.18109424239910007,-0.043651964773419656,0.5290102389078498,-0.0613334033911347,0.06431399962557864,8.22369573390937
mlquant_augmented,real,10.0,761,14.634615384615385,3.8266116382864404,0.1135611317879035,0.14288378120178774,0.8254043122538581,1.2007871394963503,-0.2883117405694906,145,0.3938831334568296,-0.04635190758550394,0.5834428383705651,-0.11935718645172337,0.09717987433525685,8.06555861229338,261,5.019230769230769,0.6960972556965364,0.11100068308422117,0.1672335065615631,0.714663572771491,0.9701933079402743,-0.2883117405694905,65,0.3850022994726681,-0.06138441590310134,0.6206896551724138,-0.11935718645172337,0.09717987433525685,7.2428236454766655,293,5.634615384615385,1.4748648180528674,0.17447915769998867,0.1430046162929283,1.1973998068187004,1.9750825751878909,-0.14499216681319127,33,1.2033695442650265,-0.03731380683333441,0.5563139931740614,-0.07977834352161403,0.06165179475099077,7.993818708501612
mlquant_augmented,real,50.0,761,14.634615384615385,2.010537944885685,0.07821730774855373,0.14318544243785294,0.5983475222567014,0.8539585548189187,-0.29034332524301665,179,0.2693959218214713,-0.04703592318535547,0.5597897503285151,-0.11935718645172337,0.09717987433525685,8.06555861229338,261,5.019230769230769,0.4662406931614165,0.07922921514087045,0.1677321580433444,0.5398153923536037,0.7231467472038574,-0.29034332524301676,74,0.2728811315863926,-0.06218096034967614,0.6053639846743295,-0.11935718645172337,0.09717987433525685,7.2428236454766655,293,5.634615384615385,1.0683647091614756,0.13766850272023046,0.14268233684101375,0.9760032543096022,1.5738127240726183,-0.15490559050185615,39,0.8887252052958079,-0.037520272607734426,0.5392491467576792,-0.07977834352161403,0.06165179475099077,7.993818708501612
mlquant_augmented,real,100.0,761,14.634615384615385,0.6654594889235736,0.03547037101744799,0.14430563222526696,0.3142418001652468,0.43760463433345004,-0.4340541469366247,467,0.08171877003775509,-0.04803655067580436,0.5387647831800263,-0.11935718645172337,0.09717987433525685,8.06555861229338,261,5.019230769230769,0.22152726546458923,0.04067240940716621,0.1688817100493546,0.32170613656874747,0.42402602919654314,-0.29956931876931814,108,0.13576960943215216,-0.06330963202813625,0.5823754789272031,-0.11935718645172337,0.09717987433525685,7.2428236454766655,293,5.634615384615385,0.651570421058975,0.09312834810813975,0.14302058665007913,0.6942310465397976,1.0870690844417845,-0.1671766758379769,50,0.5570654377551879,-0.03777835482573444,0.5255972696245734,-0.07977834352161403,0.06165179475099077,7.993818708501612
mlquant_augmented,label_shuffle,10.0,761,14.634615384615385,0.7935354357685998,0.040725729798357646,0.10598505313944222,0.43023385055290936,0.5918410539180072,-0.3238200667546467,278,0.1257665412971917,-0.036218326743512184,0.5650459921156373,-0.1202075777574616,0.11149628714816182,9.171366950244725,261,5.019230769230769,0.17366682512188647,0.032418254281451064,0.13499679533920464,0.304836438242076,0.4007547309556334,-0.28258578393607836,64,0.11472004652854072,-0.04904676041008372,0.5555555555555556,-0.1202075777574616,0.11149628714816182,9.929845238154778,293,5.634615384615385,0.5324261282080625,0.07869862363162738,0.09521695542256702,0.8435533601952603,1.2984506805475882,-0.23547530367161407,172,0.33421179378274773,-0.030032540936669565,0.5836177474402731,-0.06119832594543133,0.05836096425156377,8.96108203169105
mlquant_augmented,label_shuffle,50.0,761,14.634615384615385,0.04738961856371904,0.0031688097571389573,0.10672149421225537,0.08351541344175192,0.11168118741776024,-0.39372708497297204,753,0.008048239194305072,-0.03733965700020371,0.5243101182654402,-0.1202075777574616,0.11009628714816182,9.171366950244725,261,5.019230769230769,-0.03902056927800368,-0.007898595881808634,0.1358416192693624,0.010545820348606702,0.01359281756054431,-0.291251810805232,155,-0.02711947390119624,-0.05051832613244857,0.5134099616858238,-0.1202075777574616,0.11009628714816182,9.929845238154778,293,5.634615384615385,0.2522856574071306,0.04073426565864491,0.09542616920498334,0.46608026852640205,0.6910526032144014,-0.2594104572751189,180,0.15702630528669861,-0.03099961719869323,0.5358361774744027,-0.06119832594543133,0.05836096425156377,8.96108203169105
mlquant_augmented,label_shuffle,100.0,761,14.634615384615385,-0.4666419671753782,-0.04204108092331482,0.1088675177294406,-0.3393477302456669,-0.4373409364346542,-0.6321132983113055,754,-0.06650877467002803,-0.039070051926276765,0.5006570302233903,-0.1202075777574616,0.10834628714816182,9.171366950244725,261,5.019230769230769,-0.2522584135069975,-0.05627154677520385,0.13798428056445233,-0.34943592618561636,-0.43896593166806397,-0.3743742917870986,178,-0.15030825569402265,-0.05237544359751512,0.48659003831417624,-0.1202075777574616,0.10834628714816182,9.929845238154778,293,5.634615384615385,-0.027910831849161433,-0.005011300918388306,0.09703144641723263,-0.0033922568724306093,-0.004780753492249169,-0.3115324450694489,292,-0.016085967923087925,-0.032502225206674826,0.5119453924914675,-0.06119832594543133,0.05836096425156377,8.96108203169105
mlquant_augmented,random_features,10.0,761,14.634615384615385,1.0699580967081133,0.05096926179688599,0.09974259488063943,0.5486630115269263,0.786023817231069,-0.23730416983087443,89,0.21478451825440548,-0.03280922938587468,0.5650459921156373,-0.10850877289103845,0.11043282619343525,10.371847497502863,261,5.019230769230769,0.3359020605989751,0.05939652716309585,0.11635960258020832,0.5545826069493921,0.7729557816101995,-0.23730416983087443,56,0.2502970226162797,-0.03904174820824845,0.5862068965517241,-0.10850877289103845,0.11043282619343525,10.436758636021137,293,5.634615384615385,0.24559972231533211,0.039745962983960936,0.09928451506417169,0.442179114765794,0.6534369638919381,-0.13831037969739413,89,0.28736789726787065,-0.03049238072350984,0.5392491467576792,-0.05604996506294967,0.061286477651354324,10.507343135495896
mlquant_augmented,random_features,50.0,761,14.634615384615385,0.1260915147592152,0.008147526533977434,0.1010125909166205,0.13104982630964512,0.1810656128633896,-0.2560081142828393,631,0.03182526677641161,-0.03408307286269,0.5348226018396847,-0.10850877289103845,0.10643282619343525,10.371847497502863,261,5.019230769230769,0.08276640317970907,0.015969080199588204,0.1174362943911723,0.1940113771177991,0.2626034180160795,-0.24600538031815677,125,0.06491354042312213,-0.04063573578968223,0.5593869731800766,-0.10850877289103845,0.10643282619343525,10.436758636021137,293,5.634615384615385,-0.0175389285889056,-0.003135405429812388,0.10028745033296758,0.01866800315320763,0.026530152150440738,-0.18825092538604993,270,-0.016655458258080534,-0.031226847494441583,0.5119453924914675,-0.05604996506294967,0.061286477651354324,10.507343135495896
mlquant_augmented,random_features,100.0,761,14.634615384615385,-0.47550080980510956,-0.04313682001080943,0.10415515122616563,-0.37080792008971253,-0.4885222394098321,-0.5395451268776934,658,-0.07995034680498168,-0.03593120356697065,0.5032851511169514,-0.10850877289103845,0.10143282619343526,10.371847497502863,261,5.019230769230769,-0.16819786622317512,-0.0360260600510085,0.12014648694969504,-0.24469975550739725,-0.3187137447084942,-0.33749767817368337,229,-0.1067446159806431,-0.043046951803667625,0.5287356321839081,-0.10850877289103845,0.10143282619343526,10.436758636021137,293,5.634615384615385,-0.2706208504196064,-0.054464744716735014,0.10317619866179711,-0.4910488067554283,-0.6627394459478554,-0.3264546403793993,287,-0.166837097654477,-0.03282246542115744,0.4778156996587031,-0.05604996506294967,0.061286477651354324,10.507343135495896
mlquant_augmented,stale_1m,10.0,761,14.634615384615385,3.640069077124327,0.11056601017910084,0.15191249732315262,0.7675994147628827,1.105917428277805,-0.300804480730692,101,0.3675676968325806,-0.048175022103639865,0.5781865965834428,-0.15564846965302714,0.11501000915083992,8.236260822204768,261,5.019230769230769,0.6542181866965207,0.10548041827461963,0.1769093889650675,0.6574099902966538,0.8863033348217687,-0.3008044807306919,65,0.3506610606942903,-0.06281549892506358,0.5977011494252874,-0.15564846965302714,0.11501000915083992,7.529453187168542,293,5.634615384615385,1.6155558242385677,0.18606071239545208,0.15493667464313046,1.1801486913103312,1.9054462967559267,-0.2145749372778789,94,0.8671129758015479,-0.04071174632296249,0.5802047781569966,-0.07668179767437908,0.06580845414919091,8.053370812089321
mlquant_augmented,stale_1m,50.0,761,14.634615384615385,1.8641003799379479,0.07454975266002895,0.15238973125509767,0.5490061571901502,0.7764683301428233,-0.302673131836803,231,0.24630449424967493,-0.048862467010790174,0.5597897503285151,-0.15564846965302714,0.11501000915083992,8.236260822204768,261,5.019230769230769,0.42195429756994485,0.07265478361723487,0.17728672398918816,0.48612882563893356,0.6477611166399482,-0.3026731318368029,68,0.24004371704988112,-0.06370111352047711,0.578544061302682,-0.15564846965302714,0.11501000915083992,7.529453187168542,293,5.634615384615385,1.1825739749843307,0.14857224096894073,0.1548959310813794,0.9724905587646907,1.5351945008933892,-0.2258685058613169,113,0.657782015258754,-0.04117468553984286,0.5733788395904437,-0.07668179767437908,0.06580845414919091,8.053370812089321
mlquant_augmented,stale_1m,100.0,761,14.634615384615385,0.563786891966851,0.031023051362201848,0.15370226936247194,0.2763888706183891,0.3818059040770812,-0.4030258652462786,527,0.07697533592104434,-0.05001482430944879,0.5374507227332457,-0.15564846965302714,0.11501000915083992,8.236260822204768,261,5.019230769230769,0.17622552964554172,0.03286629250359785,0.1782911777796342,0.27223400284217175,0.3575846086875312,-0.33106113062981457,152,0.09927560037347975,-0.06480813176474402,0.5632183908045977,-0.15564846965302714,0.11501000915083992,7.529453187168542,293,5.634615384615385,0.7393967907541719,0.10322630731404203,0.1555273446245767,0.7096371173421329,1.0886295805775277,-0.2528848844930687,127,0.4081948492926684,-0.042017744145869146,0.5426621160409556,-0.07668179767437908,0.06580845414919091,8.053370812089321
mlquant_augmented,stale_3m,10.0,761,14.634615384615385,3.474660926205849,0.10781485330977447,0.15157356738336558,0.752451598890947,1.0936135010882613,-0.2614595454932125,160,0.41235768656445304,-0.0477190358896042,0.5755584756898817,-0.1656946554200833,0.1389407060185908,8.396405046576755,261,5.019230769230769,0.5825451205741967,0.09576760507827187,0.18272254767877086,0.5934148296711472,0.8300246755932054,-0.2614595454932124,84,0.36628077547376464,-0.06201578793631091,0.5747126436781609,-0.1656946554200833,0.1389407060185908,7.623458144211155,293,5.634615384615385,0.9674834852072081,0.12761721151506156,0.14956982536862598,0.8784567046610973,1.3320010383503453,-0.25150721445785584,160,0.5074097448462891,-0.043537098685702116,0.5665529010238908,-0.06761042123420843,0.07003529393355996,8.303959301068431
mlquant_augmented,stale_3m,50.0,761,14.634615384615385,1.7374311576259354,0.07123353855092995,0.15185655640149046,0.5298826395626165,0.7570293078452957,-0.2976366154202562,199,0.23933056237166855,-0.04837347167123985,0.5624178712220762,-0.1656946554200833,0.1389407060185908,8.396405046576755,261,5.019230769230769,0.3576620863572213,0.06281232463957087,0.1831477440889939,0.4255386126577728,0.5882637640958486,-0.2636542710030363,102,0.23823746302538568,-0.06269181802500937,0.5632183908045977,-0.1656946554200833,0.1389407060185908,7.623458144211155,293,5.634615384615385,0.6325660856375768,0.09088535848500023,0.14933367257546132,0.6574188996535631,0.978681206775183,-0.2976366154202561,199,0.3053567799669815,-0.04390535044453504,0.5563139931740614,-0.06761042123420843,0.07003529393355996,8.303959301068431
mlquant_augmented,stale_3m,100.0,761,14.634615384615385,0.4778951677098735,0.027050842359674254,0.15296488560582905,0.2515879873711411,0.35162299038224076,-0.3876252984513042,435,0.06978606006303414,-0.04926754155326782,0.5361366622864652,-0.1656946554200833,0.1389407060185908,8.396405046576755,261,5.019230769230769,0.12024861601212988,0.02288095928876621,0.18421672484007703,0.21615380603766277,0.2945469075500797,-0.360038977457512,214,0.06355133949758643,-0.06353685563588245,0.524904214559387,-0.1656946554200833,0.1389407060185908,7.623458144211155,293,5.634615384615385,0.29187953218959595,0.04649958665826959,0.14979572023358795,0.37821495909293446,0.549748035075679,-0.351502288655155,229,0.1322881476424425,-0.04465045985057223,0.5460750853242321,-0.06761042123420843,0.07003529393355996,8.303959301068431
