decision_date,realization_date,gross_return,net_return,turnover,cost,wealth,drawdown
2007-06-15,2007-06-22,-0.01701850268726271,-0.01701850268726271,0.0,0.0,1.412971889590066,-0.026603985481847503
2007-06-22,2007-06-29,0.0015373553468343848,0.0015373553468343848,0.0,0.0,1.4151441294794538,-0.025107529914340954
2007-06-29,2007-07-06,0.029714846060332367,0.029464846060332367,0.25,0.00025,1.456841133407749,0.0
2007-07-06,2007-07-13,0.01922429688346039,0.01922429688346039,0.0,0.0,1.4848478798684164,0.0
2007-07-13,2007-07-20,-0.007188089217594895,-0.007188089217594895,0.0,0.0,1.4741746608333657,-0.00718808921759484
2007-07-20,2007-07-27,-0.05354062527075712,-0.05354062527075712,0.0,0.0,1.395246427734041,-0.060343859697139846
2007-07-27,2007-08-03,-0.010205783591940465,-0.010205783591940465,0.0,0.0,1.3810068446351595,-0.06993378691590879
2007-08-03,2007-08-10,-0.002412473585074737,-0.002412473585074737,0.0,0.0,1.3776752021016698,-0.0721775470873447
2007-08-10,2007-08-17,-0.025202352413252832,-0.025202352413252832,0.0,0.0,1.3429545461473043,-0.09556085552257809
2007-08-17,2007-08-24,0.0463587139157971,0.0463587139157971,0.0,0.0,1.405212191754066,-0.05363221996950107
2007-08-24,2007-08-31,0.010570354819616379,0.010570354819616379,0.0,0.0,1.4200657832177572,-0.043628776744726205
2007-08-31,2007-09-07,-0.012974610686920268,-0.012974610686920268,0.0,0.0,1.4016409825306904,-0.05603732103863701
2007-09-07,2007-09-14,0.020623536138177356,0.020623536138177356,0.0,0.0,1.4305477759866627,-0.03656947261598653
2007-09-14,2007-09-21,0.03257255816906729,0.03257255816906729,0.0,0.0,1.477144376633618,-0.005188075720915619
2007-09-21,2007-09-28,0.019589500254689807,0.019589500254689807,0.0,0.0,1.5060808967758958,0.0
2007-09-28,2007-10-05,0.031108307075533026,0.031108307075533026,0.0,0.0,1.5529325237933946,0.0
2007-10-05,2007-10-12,0.011033287432067385,0.011033287432067385,0.0,0.0,1.570066474691013,0.0
2007-10-12,2007-10-19,-0.03519371853082434,-0.03519371853082434,0.0,0.0,1.5148099971060538,-0.035193718530824314
2007-10-19,2007-10-26,0.04218024313171159,0.04218024313171159,0.0,0.0,1.5787050510823344,0.0
2007-10-26,2007-11-02,0.005551411020814551,0.00530141102081455,0.25,0.00025,1.5870744154387577,0.0
2007-11-02,2007-11-09,-0.03311346038592511,-0.03311346038592511,0.0,0.0,1.534520889653611,-0.03311346038592511
2007-11-09,2007-11-16,-0.014849494569228988,-0.014849494569228988,0.0,0.0,1.5117340300363313,-0.047471236804984995
2007-11-16,2007-11-23,-0.002538026950128336,-0.002538026950128336,0.0,0.0,1.507897208326673,-0.049888780476746275
2007-11-23,2007-11-30,0.010809337740893071,0.010809337740893071,0.0,0.0,1.524196578530026,-0.03961870741350759
2007-11-30,2007-12-07,0.030921101234615223,0.030671101234615222,0.25,0.00025,1.5709453660915746,-0.010162755564756654
2007-12-07,2007-12-14,-0.02050326302111183,-0.02050326302111183,0.0,0.0,1.5387358600588024,-0.030457648935504955
2007-12-14,2007-12-21,0.021154210721059163,0.021154210721059163,0.0,0.0,1.5712866026865364,-0.009947745738095537
2007-12-21,2007-12-28,0.012601544655388125,0.012601544655388125,0.0,0.0,1.591087240976704,0.0
2007-12-28,2008-01-04,-0.0072597310582047676,-0.0072597310582047676,0.0,0.0,1.5795363755170722,-0.007259731058204766
2008-01-04,2008-01-11,0.020790059081823742,0.020790059081823742,0.0,0.0,1.6123750300859618,0.0
2008-01-11,2008-01-18,-0.03040749373909238,-0.03040749373909238,0.0,0.0,1.5633467464535542,-0.03040749373909224
2008-01-18,2008-01-25,-0.009698938463982676,-0.009698938463982676,0.0,0.0,1.5481839425618336,-0.03981151179245568
2008-01-25,2008-02-01,0.026832281570024097,0.026832281570024097,0.0,0.0,1.5897252500308428,-0.014047463916574965
2008-02-01,2008-02-08,-0.006439364841210632,-0.006439364841210632,0.0,0.0,1.5794884291486093,-0.02039637201253308
2008-02-08,2008-02-15,0.007843643000851608,0.007843643000851608,0.0,0.0,1.5918773725108268,-0.012712710872260446
2008-02-15,2008-02-22,0.027180648262862844,0.027180648262862844,0.0,0.0,1.635145631450654,0.0
2008-02-22,2008-02-29,0.005285264199922702,0.005285264199922702,0.0,0.0,1.6437878081182205,0.0
2008-02-29,2008-03-07,-0.024219250785509544,-0.024469250785509544,0.25,0.00025,1.6035655520032126,-0.024469250785509544
2008-03-07,2008-03-14,0.016956636193738633,0.016956636193738633,0.0,0.0,1.6307566296813427,-0.007927530775274194
2008-03-14,2008-03-21,-0.05275816609412742,-0.05275816609412742,0.0,0.0,1.544720900553515,-0.06026745488404339
2008-03-21,2008-03-28,0.021815526189944257,0.021815526189944257,0.0,0.0,1.5784197998156944,-0.03976669493452334
2008-03-28,2008-04-04,0.01225902979480889,0.01225902979480889,0.0,0.0,1.5977696951703513,-0.027995166237757885
2008-04-04,2008-04-11,0.003596151849225959,0.003596151849225959,0.0,0.0,1.6035155176142755,-0.02449968925736712
2008-04-11,2008-04-18,0.0033010597845060663,0.0033010597845060663,0.0,0.0,1.6088088182033033,-0.021279504411801486
2008-04-18,2008-04-25,-0.020678935315454783,-0.020678935315454783,0.0,0.0,1.5755403647167439,-0.04151840223197978
2008-04-25,2008-05-02,-0.007613604199752488,-0.007613604199752488,0.0,0.0,1.5635448239790568,-0.04881590175013184
2008-05-02,2008-05-09,0.012916013575654528,0.012916013575654528,0.0,0.0,1.5837395901517146,-0.036530395024189866
2008-05-09,2008-05-16,0.011195132599667645,0.011195132599667645,0.0,0.0,1.6014697648668061,-0.025744225040736368
2008-05-16,2008-05-23,-0.010072860153933272,-0.010072860153933272,0.0,0.0,1.5853383838845505,-0.03555776721606285
2008-05-23,2008-05-30,-0.01600782825403632,-0.01600782825403632,0.0,0.0,1.559960559310795,-0.05099639283940749
2008-05-30,2008-06-06,0.01251217630490678,0.01251217630490678,0.0,0.0,1.5794790608575926,-0.03912229239262177
2008-06-06,2008-06-13,-0.00042720839823554013,-0.00042720839823554013,0.0,0.0,1.5788042941379572,-0.0395327874189888
2008-06-13,2008-06-20,0.0001541303073103184,0.0001541303073103184,0.0,0.0,1.5790476357289955,-0.039384750312352224
2008-06-20,2008-06-27,0.02251678338859975,0.02251678338859975,0.0,0.0,1.614602709302986,-0.017754784815349756
2008-06-27,2008-07-04,-0.007629310756338437,-0.007629310756338437,0.0,0.0,1.6022844034856876,-0.025248638800919987
2008-07-04,2008-07-11,-0.0023316210487601408,-0.0023316210487601408,0.0,0.0,1.5985484834444201,-0.027521389591999457
2008-07-11,2008-07-18,-0.023486538756148923,-0.023486538756148923,0.0,0.0,1.5610041125344196,-0.05036154616487276
2008-07-18,2008-07-25,-0.019390480177241487,-0.019390480177241487,0.0,0.0,1.5307354932337285,-0.06877549177950915
2008-07-25,2008-08-01,0.001295909858965937,0.001045909858965937,0.25,0.00025,1.5323365045775708,-0.06780151488545061
2008-08-01,2008-08-08,-0.031180802235956318,-0.031180802235956318,0.0,0.0,1.484557023069401,-0.09686821149446545
2008-08-08,2008-08-15,-0.008193520283621664,-0.008193520283621664,0.0,0.0,1.4723932749886888,-0.10426804012236901
2008-08-15,2008-08-22,0.028699563807182388,0.028699563807182388,0.0,0.0,1.5146503197334928,-0.07856092358572841
2008-08-22,2008-08-29,-0.005088126135211202,-0.005088126135211202,0.0,0.0,1.506943587855951,-0.08324932183243672
2008-08-29,2008-09-05,-0.01849990464118595,-0.01849990464118595,0.0,0.0,1.4790652751809692,-0.10020912195827925
2008-09-05,2008-09-12,-0.013880954935303086,-0.013880954935303086,0.0,0.0,1.4585344367498105,-0.11269907858757311
2008-09-12,2008-09-19,0.00893677334398471,0.00893677334398471,0.0,0.0,1.47156902842544,-0.10476947136500159
2008-09-19,2008-09-26,-0.0031603751286731763,-0.0031603751286731763,0.0,0.0,1.4669183182678784,-0.10759873566212852
2008-09-26,2008-10-03,-0.03976069208958713,-0.03976069208958713,0.0,0.0,1.4085926306946543,-0.1430812275538249
2008-10-03,2008-10-10,-0.049696788900291056,-0.049696788900291056,0.0,0.0,1.3385901000805165,-0.18566733889277898
2008-10-10,2008-10-17,-0.008045861541216087,-0.008045861541216087,0.0,0.0,1.327819989474826,-0.19221934673253782
2008-10-17,2008-10-24,-0.011970039600577909,-0.011970039600577909,0.0,0.0,1.3119259316183733,-0.20188851314072997
2008-10-24,2008-10-31,0.0006432338591064735,0.0006432338591064735,0.0,0.0,1.31276980679823,-0.2013751408090403
2008-10-31,2008-11-07,-0.013138157773072534,-0.013388157773072534,0.25,0.00025,1.2951942375050893,-0.21206725642538682
2008-11-07,2008-11-14,-0.03910489434643885,-0.03910489434643885,0.0,0.0,1.2445458036893364,-0.24287928311497164
2008-11-14,2008-11-21,-0.02590501609981069,-0.02590501609981069,0.0,0.0,1.2123058246078124,-0.26249250747537844
2008-11-21,2008-11-28,0.08561556365379402,0.08561556365379402,0.0,0.0,1.316098071102388,-0.19935038780398673
2008-11-28,2008-12-05,-0.02722905225200778,-0.02747905225200778,0.25,0.00025,1.2799329434377988,-0.22135148033307062
2008-12-05,2008-12-12,0.055634191262554256,0.055634191262554256,0.0,0.0,1.3511409776162613,-0.17803199966361605
2008-12-12,2008-12-19,0.04060126575250678,0.04060126575250678,0.0,0.0,1.405999011517561,-0.14465905844190197
2008-12-19,2008-12-26,0.03232745238696391,0.03232745238696391,0.0,0.0,1.4514513776185132,-0.11700806487906168
2008-12-26,2009-01-02,-0.0019302779812112592,-0.0019302779812112592,0.0,0.0,1.4486496729834974,-0.11871248476901264
2009-01-02,2009-01-09,-0.006565614982634498,-0.006565614982634498,0.0,0.0,1.4391383969859683,-0.12449867928302205
2009-01-09,2009-01-16,-0.013523739192097428,-0.013523739192097428,0.0,0.0,1.4196758646437968,-0.13633873080673542
2009-01-16,2009-01-23,-0.003926435919716781,-0.003926435919716781,0.0,0.0,1.4141015983345044,-0.13972984143656397
2009-01-23,2009-01-30,-0.0019747158617332006,-0.0019747158617332006,0.0,0.0,1.411309149478171,-0.14142863056405486
2009-01-30,2009-02-06,-0.012393737612542727,-0.012643737612542727,0.25,0.00025,1.393464926901988,-0.15228418168084457
2009-02-06,2009-02-13,0.009265647718465662,0.009265647718465662,0.0,0.0,1.4063762820226993,-0.14442954554292853
2009-02-13,2009-02-20,0.004738549583027801,0.004738549583027801,0.0,0.0,1.4130404657674582,-0.14037538252270998
2009-02-20,2009-02-27,-0.039049565441071854,-0.039049565441071854,0.0,0.0,1.3578618496285892,-0.17394335027764574
2009-02-27,2009-03-06,-0.012935647858359461,-0.012935647858359461,0.0,0.0,1.340297026901493,-0.18462892820951038
2009-03-06,2009-03-13,0.01244117501368927,0.01244117501368927,0.0,0.0,1.3569718967835018,-0.17448475400426555
2009-03-13,2009-03-20,0.015131998517180112,0.015131998517180112,0.0,0.0,1.3775055935134848,-0.16199305852594859
2009-03-20,2009-03-27,0.0012768982564809453,0.0012768982564809453,0.0,0.0,1.3792645280041351,-0.16092300892346134
2009-03-27,2009-04-03,-0.006970390247987734,-0.006970390247987734,0.0,0.0,1.3696505159887398,-0.16677170299937205
2009-04-03,2009-04-10,0.005227897804249454,0.005227897804249454,0.0,0.0,1.3768109089138665,-0.16241567061504392
2009-04-10,2009-04-17,0.011256764887741771,0.011256764887741771,0.0,0.0,1.3923093456103879,-0.15298718074550066
2009-04-17,2009-04-24,0.00781569400584417,0.00781569400584417,0.0,0.0,1.403191209417156,-0.14636718773118007
2009-04-24,2009-05-01,-0.010292332892233497,-0.010292332892233497,0.0,0.0,1.3887490983783788,-0.15515306080278424
2009-05-01,2009-05-08,0.008755734787226688,0.008755734787226688,0.0,0.0,1.40090861716978,-0.14775580506737318
2009-05-08,2009-05-15,0.004416773015717135,0.004416773015717135,0.0,0.0,1.4070961125475812,-0.14399163590439312
2009-05-15,2009-05-22,0.005786497426994275,0.005786497426994275,0.0,0.0,1.4152382705823714,-0.1390383457080684
2009-05-22,2009-05-29,0.012478185815544107,0.012478185815544107,0.0,0.0,1.4328978766959675,-0.12829510620575546
2009-05-29,2009-06-05,-0.011280521425746037,-0.011280521425746037,0.0,0.0,1.4167340414969924,-0.1381283919371291
2009-06-05,2009-06-12,0.0027413917098097484,0.0027413917098097484,0.0,0.0,1.4206178644533576,-0.13576566425586523
2009-06-12,2009-06-19,-0.0019292987403295159,-0.0019292987403295159,0.0,0.0,1.4178770681969781,-0.13743303047116584
2009-06-19,2009-06-26,0.014183962828691055,0.014183962828691055,0.0,0.0,1.4379881838279376,-0.12519841263811216
2009-06-26,2009-07-03,-0.0029522719237099204,-0.0029522719237099204,0.0,0.0,1.4337428516861956,-0.12778106480329754
2009-07-03,2009-07-10,-0.0005556969439663162,-0.0005556969439663162,0.0,0.0,1.4329461251650801,-0.12826575420005593
2009-07-10,2009-07-17,-0.0003604728027081783,-0.0003604728027081783,0.0,0.0,1.4324295870592119,-0.12857999068685622
2009-07-17,2009-07-24,0.017916968210808237,0.017916968210808237,0.0,0.0,1.458094382434773,-0.11296678608173039
2009-07-24,2009-07-31,0.02349201792056202,0.02349201792056202,0.0,0.0,1.4923479617968014,-0.09212858592422868
2009-07-31,2009-08-07,0.000600519479355105,0.00035051947935510496,0.25,0.00025,1.4928710588273872,-0.0918103593088454
2009-08-07,2009-08-14,-0.007305023368781222,-0.007305023368781222,0.0,0.0,1.481965600856076,-0.0984447058573793
2009-08-14,2009-08-21,0.006861905141969993,0.006861905141969993,0.0,0.0,1.492134708232813,-0.09225831894873182
2009-08-21,2009-08-28,0.002005344161963407,0.002005344161963407,0.0,0.0,1.4951269518588306,-0.09043798446806472
2009-08-28,2009-09-04,0.01475383069842126,0.01475383069842126,0.0,0.0,1.5171858017792024,-0.07701846048119176
2009-09-04,2009-09-11,0.02256957411915944,0.02256957411915944,0.0,0.0,1.5514280391849944,-0.05618716021440617
2009-09-11,2009-09-18,0.0116592437505664,0.0116592437505664,0.0,0.0,1.5695165168553156,-0.04518301626043164
2009-09-18,2009-09-25,-0.006145873939035484,-0.006145873939035484,0.0,0.0,1.559870466197489,-0.051051201077345065
2009-09-25,2009-10-02,-0.00793324412962837,-0.00793324412962837,0.0,0.0,1.547495632978547,-0.058579443565716094
2009-10-02,2009-10-09,0.031591529904118176,0.031591529904118176,0.0,0.0,1.5963833875442808,-0.02883852790477104
2009-10-09,2009-10-16,0.006609615440142824,0.006609615440142824,0.0,0.0,1.6069348678309812,-0.022419524043938432
2009-10-16,2009-10-23,0.00449877317131836,0.00449877317131836,0.0,0.0,1.6141641033024352,-0.018021611225902623
2009-10-23,2009-10-30,-0.022957630104839172,-0.022957630104839172,0.0,0.0,1.5771067208903085,-0.0405655078463244
2009-10-30,2009-11-06,0.034981391768476644,0.034481391768476644,0.5,0.0005,1.631487555594025,-0.007482871246183964
2009-11-06,2009-11-13,0.02295512869436095,0.02295512869436095,0.0,0.0,1.6689385623959343,0.0
2009-11-13,2009-11-20,-0.008880680288607334,-0.008880680288607334,0.0,0.0,1.654117252601968,-0.008880680288607334
2009-11-20,2009-11-27,-0.0058093471889134884,-0.0058093471889134884,0.0,0.0,1.6445079111904315,-0.01463843652245056
2009-11-27,2009-12-04,0.026657692696971824,0.026407692696971824,0.25,0.00025,1.6879355707468875,0.0
2009-12-04,2009-12-11,-0.012503974762537118,-0.012503974762537118,0.0,0.0,1.6668296669694798,-0.012503974762537062
2009-12-11,2009-12-18,-0.009504894978354661,-0.009504894978354661,0.0,0.0,1.650986626038129,-0.02189002077396185
2009-12-18,2009-12-25,0.026809461565771242,0.026809461565771242,0.0,0.0,1.6952486885345006,0.0
2009-12-25,2010-01-01,-0.0008201939782023215,-0.0010701939782023215,0.25,0.00025,1.6934344435964757,-0.001070193978202294
2010-01-01,2010-01-08,0.029124020790566363,0.029124020790566363,0.0,0.0,1.7427540635392404,0.0
2010-01-08,2010-01-15,-0.012921766352992775,-0.012921766352992775,0.0,0.0,1.7202346027194577,-0.012921766352992692
2010-01-15,2010-01-22,-0.04440255944913077,-0.04440255944913077,0.0,0.0,1.6438517835057551,-0.05675056630344699
2010-01-22,2010-01-29,-0.02255324526460828,-0.02255324526460828,0.0,0.0,1.6067775910536861,-0.07802390212730814
2010-01-29,2010-02-05,-0.010804522660088911,-0.011054522660088911,0.25,0.00025,1.5890154317636602,-0.08821590779330213
2010-02-05,2010-02-12,0.014471462083823439,0.014471462083823439,0.0,0.0,1.6120108083350386,-0.07502105887429933
2010-02-12,2010-02-19,0.030032033457317697,0.030032033457317697,0.0,0.0,1.660422770864514,-0.047242060367098104
2010-02-19,2010-02-26,-0.001519881801918782,-0.001519881801918782,0.0,0.0,1.6578991245115855,-0.04869013982117987
2010-02-26,2010-03-05,0.04462601599028598,0.04462601599028598,0.0,0.0,1.7318845573523207,-0.0062369707891229975
2010-03-05,2010-03-12,0.017857110061327452,0.017857110061327452,0.0,0.0,1.7628110105064745,0.0
2010-03-12,2010-03-19,0.00432700911654621,0.00432700911654621,0.0,0.0,1.7704387098196839,0.0
2010-03-19,2010-03-26,0.005425042499881266,0.005425042499881266,0.0,0.0,1.7800434150638904,0.0
2010-03-26,2010-04-02,0.01359174080257014,0.01334174080257014,0.25,0.00025,1.8037922929249948,0.0
2010-04-02,2010-04-09,0.02370649982272971,0.02370649982272971,0.0,0.0,1.8465538945974622,0.0
2010-04-09,2010-04-16,-0.00736762502535812,-0.00736762502535812,0.0,0.0,1.8329491779129534,-0.007367625025358149
2010-04-16,2010-04-23,0.03477719450733574,0.03477719450733574,0.0,0.0,1.8966940079952932,0.0
2010-04-23,2010-04-30,-0.02284359592545268,-0.02284359592545268,0.0,0.0,1.8533666964824214,-0.02284359592545271
2010-04-30,2010-05-07,-0.07828890624012888,-0.07828890624012888,0.0,0.0,1.7082686449529316,-0.09934410202598642
2010-05-07,2010-05-14,0.042100565808485646,0.042100565808485646,0.0,0.0,1.780187721458345,-0.06142597912253078
2010-05-14,2010-05-21,-0.05445919735003199,-0.05445919735003199,0.0,0.0,1.6832401270153412,-0.11253996695310997
2010-05-21,2010-05-28,0.020101091506593838,0.020101091506593838,0.0,0.0,1.717075090836047,-0.09470105162038978
2010-05-28,2010-06-04,-0.033316138610465895,-0.033316138610465895,0.0,0.0,1.659868779105175,-0.1248621168685139
2010-06-04,2010-06-11,0.036275001657356976,0.036275001657356976,0.0,0.0,1.7200805218182103,-0.09311648870750333
2010-06-11,2010-06-18,0.029695479488317578,0.029695479488317578,0.0,0.0,1.7711591376721174,-0.06618614799962363
2010-06-18,2010-06-25,-0.024746428804268694,-0.024746428804268694,0.0,0.0,1.7273292741706845,-0.08929470600459077
2010-06-25,2010-07-02,-0.060920921555076446,-0.061170921555076446,0.25,0.00025,1.6216669506406025,-0.14500338810337676
2010-07-02,2010-07-09,0.03823983089932517,0.03823983089932517,0.0,0.0,1.6836792206081237,-0.11230846224495383
2010-07-09,2010-07-16,-0.016229623496398726,-0.016229623496398726,0.0,0.0,1.6563537407689437,-0.1267153616836575
2010-07-16,2010-07-23,0.0397046135068628,0.0397046135068628,0.0,0.0,1.722118625876821,-0.09204193263782656
2010-07-23,2010-07-30,0.0025610681513180134,0.0025610681513180134,0.0,0.0,1.7265290890423457,-0.08971659014877309
2010-07-30,2010-08-06,0.014020272409421664,0.014020272409421664,0.0,0.0,1.7507354971935098,-0.07695416877288175
2010-08-06,2010-08-13,-0.03352899147824287,-0.03352899147824287,0.0,0.0,1.6920351016274515,-0.10790296458212334
2010-08-13,2010-08-20,0.002478560915192607,0.002478560915192607,0.0,0.0,1.696228913697479,-0.10569184773757745
2010-08-20,2010-08-27,0.0037257588965160515,0.0037257588965160515,0.0,0.0,1.7025486536632153,-0.10235987118305889
2010-08-27,2010-09-03,0.019583330290408735,0.019083330290408734,0.5,0.0005,1.7350389519565612,-0.08522990812292008
2010-09-03,2010-09-10,-0.0035754560145021264,-0.0035754560145021264,0.0,0.0,1.7288353965003926,-0.08850062834980876
2010-09-10,2010-09-17,0.013572433568022013,0.013572433568022013,0.0,0.0,1.7522999000694393,-0.0761293636807927
2010-09-17,2010-09-24,0.00494617938450212,0.00494617938450212,0.0,0.0,1.7609670897106278,-0.07155973378548375
2010-09-24,2010-10-01,0.006261600889337721,0.006261600889337721,0.0,0.0,1.7719935628056542,-0.06574621138885806
2010-10-01,2010-10-08,0.015064907034209596,0.015064907034209596,0.0,0.0,1.7986884810945394,-0.05167176491707304
2010-10-08,2010-10-15,0.003907153212951986,0.003907153212951986,0.0,0.0,1.8057162325725475,-0.04796650120643575
2010-10-15,2010-10-22,0.0010464360432476116,0.0010464360432476116,0.0,0.0,1.8076057991221888,-0.04697025903891905
2010-10-22,2010-10-29,0.002711123809692989,0.002711123809692989,0.0,0.0,1.8125064422427282,-0.044386477416853864
2010-10-29,2010-11-05,0.016161536045752545,0.015911536045752545,0.25,0.00025,1.841346203831632,-0.029181198406463604
2010-11-05,2010-11-12,-0.02815696916183097,-0.02815696916183097,0.0,0.0,1.78949947555409,-0.05651651346465858
2010-11-12,2010-11-19,-0.006742697976141604,-0.006742697976141604,0.0,0.0,1.7774334210619651,-0.0628781376598434
2010-11-19,2010-11-26,0.005698080437681802,0.005698080437681802,0.0,0.0,1.7875613796678003,-0.05753834190831886
2010-11-26,2010-12-03,0.03063847557061017,0.030138475570610168,0.5,0.0005,1.8414357546398845,-0.02913398424968605
2010-12-03,2010-12-10,-0.0074341678380210885,-0.0074341678380210885,0.0,0.0,1.8277462121769585,-0.03635156515900473
2010-12-10,2010-12-17,-0.004443318313805927,-0.004443318313805927,0.0,0.0,1.8196249539594032,-0.04063336189760414
2010-12-17,2010-12-24,0.011418066358801937,0.011418066358801937,0.0,0.0,1.8404015524318436,-0.029679249961330312
2010-12-24,2010-12-31,0.01729370278300546,0.01729370278300546,0.0,0.0,1.872228909880982,-0.012898811305978475
2010-12-31,2011-01-07,-0.006447649728938298,-0.006447649728938298,0.0,0.0,1.8601574336576774,-0.01926329401769611
2011-01-07,2011-01-14,0.010061405934119527,0.010061405934119527,0.0,0.0,1.8788732326990774,-0.009395703904316877
2011-01-14,2011-01-21,-0.016566780566438233,-0.016566780566438233,0.0,0.0,1.8477463521407973,-0.02580682790590505
2011-01-21,2011-01-28,-0.002975376546734687,-0.002975376546734687,0.0,0.0,1.842248610980323,-0.028705419422142886
2011-01-28,2011-02-04,0.02094271624460603,0.02044271624460603,0.5,0.0005,1.8799091765866132,-0.008849519921466209
2011-02-04,2011-02-11,0.01647285083490979,0.01647285083490979,0.0,0.0,1.9108766400357027,0.0
2011-02-11,2011-02-18,0.01155199652869593,0.01155199652869593,0.0,0.0,1.932951080348161,0.0
2011-02-18,2011-02-25,-0.005901788297875216,-0.005901788297875216,0.0,0.0,1.921543212281797,-0.005901788297875243
2011-02-25,2011-03-04,0.0039028232012116026,0.0036528232012116024,0.25,0.00025,1.9285622699097507,-0.0022705232858867275
2011-03-04,2011-03-11,-0.02242727845990039,-0.02242727845990039,0.0,0.0,1.885309866855227,-0.024646880087804912
2011-03-11,2011-03-18,-0.016472227299031,-0.016472227299031,0.0,0.0,1.854254614199282,-0.04071311837581759
2011-03-18,2011-03-25,0.025172244350039785,0.025172244350039785,0.0,0.0,1.900930364435095,-0.01656571458978595
2011-03-25,2011-04-01,0.017896165480120907,0.017896165480120907,0.0,0.0,1.9349497288032118,0.0
2011-04-01,2011-04-08,-0.0077198776699763105,-0.0077198776699763105,0.0,0.0,1.9200121535992973,-0.007719877669976283
2011-04-08,2011-04-15,-0.00020937883493576948,-0.00020937883493576948,0.0,0.0,1.9196101436915143,-0.007927640125919622
2011-04-15,2011-04-22,0.018505841583335125,0.018505841583335125,0.0,0.0,1.9551341449124329,0.0
2011-04-22,2011-04-29,0.013967591299189869,0.013967591299189869,0.0,0.0,1.9824426595836608,0.0
2011-04-29,2011-05-06,-0.035247772643219516,-0.035497772643219516,0.25,0.00025,1.9120703607755407,-0.035497772643219516
2011-05-06,2011-05-13,-0.0011273705418630708,-0.0011273705418630708,0.0,0.0,1.9099147489768329,-0.03658512404190284
2011-05-13,2011-05-20,0.0013858717852614222,0.0013858717852614222,0.0,0.0,1.9125616459396948,-0.03524995454781121
2011-05-20,2011-05-27,0.0071190149029732586,0.0071190149029732586,0.0,0.0,1.9261772007999944,-0.028381884596592966
2011-05-27,2011-06-03,-0.011003503069582754,-0.011253503069582754,0.25,0.00025,1.9045009597582314,-0.03931599204074743
2011-06-03,2011-06-10,-0.024021807928716138,-0.024021807928716138,0.0,0.0,1.8587514035028636,-0.062393358760133855
2011-06-10,2011-06-17,-0.010534162551104786,-0.010534162551104786,0.0,0.0,1.8391710140762703,-0.07227025952794996
2011-06-17,2011-06-24,0.006178695655652072,0.006178695655652072,0.0,0.0,1.8505346920309445,-0.0665380998108761
2011-06-24,2011-07-01,0.041890263760708646,0.041640263760708646,0.25,0.00025,1.927591444705455,-0.027668500076428626
2011-07-01,2011-07-08,0.019085325512403994,0.019085325512403994,0.0,0.0,1.9643801548825834,-0.009111236894423391
2011-07-08,2011-07-15,-0.01596908636899802,-0.01596908636899802,0.0,0.0,1.9330107985277176,-0.02493482513452594
2011-07-15,2011-07-22,0.018603478158362552,0.018603478158362552,0.0,0.0,1.9689715226980071,-0.00679522145093614
2011-07-22,2011-07-29,-0.03226596619645655,-0.03226596619645655,0.0,0.0,1.9054407541048475,-0.03884193326175944
2011-07-29,2011-08-05,-0.05204840246763104,-0.05229840246763104,0.25,0.00025,1.8057892466684458,-0.08910896467104612
2011-08-05,2011-08-12,0.014046026268774409,0.014046026268774409,0.0,0.0,1.8311534098630213,-0.07631456526082436
2011-08-12,2011-08-19,-0.002650735697112633,-0.002650735697112633,0.0,0.0,1.826299506152608,-0.07876301121559048
2011-08-19,2011-08-26,0.025876454593363685,0.025876454593363685,0.0,0.0,1.8735576623974484,-0.05492466410558361
2011-08-26,2011-09-02,0.008803872646380217,0.008553872646380217,0.25,0.00025,1.8895838360372461,-0.04684061004110773
2011-09-02,2011-09-09,-0.009153927205317353,-0.009153927205317353,0.0,0.0,1.8722867231538167,-0.05556576171185623
2011-09-09,2011-09-16,0.03466836421255981,0.03466836421255981,0.0,0.0,1.9371958411824535,-0.022823771564071227
2011-09-16,2011-09-23,-0.07771007672241176,-0.07771007672241176,0.0,0.0,1.7866562037378282,-0.09876021124714418
2011-09-23,2011-09-30,-0.0169556213011563,-0.0169556213011563,0.0,0.0,1.756362337751888,-0.1140412918067717
2011-09-30,2011-10-07,-0.0029774385876779053,-0.003727438587677905,0.75,0.00075,1.7498156050002074,-0.11734364848278045
2011-10-07,2011-10-14,0.009945354101831783,0.009945354101831783,0.0,0.0,1.7672181408048453,-0.10856531851671092
2011-10-14,2011-10-21,-0.008373247731681271,-0.008373247731681271,0.0,0.0,1.7524207855159653,-0.11602952194138272
2011-10-21,2011-10-28,0.017608109692766244,0.017608109692766244,0.0,0.0,1.783277602935214,-0.10046447279855963
2011-10-28,2011-11-04,0.013823505490002497,0.013823505490002497,0.0,0.0,1.8079287506695874,-0.0880297384998382
2011-11-04,2011-11-11,-0.00681124883500811,-0.00681124883500811,0.0,0.0,1.7956144980728115,-0.09424139488104322
2011-11-11,2011-11-18,-0.009917834503036821,-0.009917834503036821,0.0,0.0,1.7778058906496716,-0.10322455882631465
2011-11-18,2011-11-25,-0.013558195263253331,-0.013558195263253331,0.0,0.0,1.7537020512440815,-0.11538321536503748
2011-11-25,2011-12-02,0.027036990479246403,0.026786990479246403,0.25,0.00025,1.8006784513941916,-0.09168699397723923
2011-12-02,2011-12-09,-0.0070663117286112465,-0.0070663117286112465,0.0,0.0,1.7879542961336472,-0.098105416824948
