decision_date,ticker,research_weight,research_score,momentum_52w_skip_4w,volatility_26w,median_daily_value_idr,feature_asof_date
2019-06-10,CASH_IDR,0.0,,,,,
2019-07-01,BBRI,0.1,0.4229508196721311,0.49498644424754623,0.23825917566637325,464254678418.0508,2019-06-30 23:59:59.999999999+00:00
2019-07-01,BBCA,0.1,0.3967213114754098,0.3719278111567099,0.20016651022387028,347996842500.0,2019-06-30 23:59:59.999999999+00:00
2019-07-01,SMGR,0.08087352910934008,0.35737704918032787,0.6210528206076995,0.3407683682335813,77800485723.91113,2019-06-30 23:59:59.999999999+00:00
2019-07-01,ACES,0.09380646248027383,0.34098360655737703,0.38943651595366946,0.29378722765157206,22266972000.0,2019-06-30 23:59:59.999999999+00:00
2019-07-01,BRPT,0.07413914820692082,0.3393442622950819,0.6776925656085928,0.37172183946548554,98157586976.43347,2019-06-30 23:59:59.999999999+00:00
2019-07-01,INTP,0.07349068725495578,0.3114754098360656,0.5964746044393923,0.37500180740277994,31591160000.0,2019-06-30 23:59:59.999999999+00:00
2019-07-01,WIKA,0.06421475746205695,0.30163934426229505,0.7391368393886804,0.429171449633909,52023400000.0,2019-06-30 23:59:59.999999999+00:00
2019-07-01,WOOD,0.06078287508638659,0.2885245901639344,0.7971888165820631,0.45340304335247245,10458109500.0,2019-06-30 23:59:59.999999999+00:00
2019-07-01,JSMR,0.07428767643352849,0.280327868852459,0.37512215939400395,0.37097863159766975,33142770000.0,2019-06-30 23:59:59.999999999+00:00
2019-07-01,GGRM,0.09801360824121905,0.26229508196721313,0.24352876570068727,0.2811766757944028,91462230000.0,2019-06-30 23:59:59.999999999+00:00
2019-07-01,ASII,0.1,0.25737704918032783,0.16257583513126916,0.23876057130956116,189621610000.0,2019-06-30 23:59:59.999999999+00:00
2019-07-01,PWON,0.0803912557253185,0.25573770491803277,0.3454198703374243,0.3428126641291082,22155427500.0,2019-06-30 23:59:59.999999999+00:00
2019-07-01,CASH_IDR,0.0,,,,,
2019-08-01,BTPS,0.08508358193414838,0.41230769230769226,1.0308644874861201,0.31565701780862376,118653390000.0,2019-07-31 23:59:59.999999999+00:00
2019-08-01,TOWR,0.09932268136593701,0.40923076923076923,0.48935544583091306,0.2704037926529411,5425728000.0,2019-07-31 23:59:59.999999999+00:00
2019-08-01,BBRI,0.1,0.3630769230769231,0.3682959711616203,0.2344816864331578,409771409135.57007,2019-07-31 23:59:59.999999999+00:00
2019-08-01,BBCA,0.1,0.3338461538461539,0.28876237182550013,0.19796313216288258,331878900000.0,2019-07-31 23:59:59.999999999+00:00
2019-08-01,BRPT,0.06931064852172239,0.3230769230769231,0.8961180798140409,0.38749067150037914,85231078013.11469,2019-07-31 23:59:59.999999999+00:00
2019-08-01,TLKM,0.1,0.3215384615384615,0.2895457489270079,0.24668365153662708,283922700000.0,2019-07-31 23:59:59.999999999+00:00
2019-08-01,ACES,0.09583497226133511,0.32,0.35483134755558887,0.2802445610833092,15761430000.0,2019-07-31 23:59:59.999999999+00:00
2019-08-01,SMGR,0.08043618570205072,0.2923076923076923,0.43760944356046383,0.3338948696211517,74905867022.76562,2019-07-31 23:59:59.999999999+00:00
2019-08-01,PWON,0.08243599299115725,0.2907692307692307,0.38741485295958067,0.3257949442143542,27079111000.0,2019-07-31 23:59:59.999999999+00:00
2019-08-01,INTP,0.07319231434714017,0.26615384615384613,0.4585336716916675,0.36694057261844676,35072685000.0,2019-07-31 23:59:59.999999999+00:00
2019-08-01,WIKA,0.06144706972106062,0.24923076923076923,0.5065377852590156,0.4370790968507944,36756006000.0,2019-07-31 23:59:59.999999999+00:00
2019-08-01,BNLI,0.0529365531554484,0.24307692307692302,0.647619185901174,0.5073475346787806,12585455488.50879,2019-07-31 23:59:59.999999999+00:00
2019-08-01,CASH_IDR,0.0,,,,,
2019-09-02,BTPS,0.07147132990232866,0.36176470588235293,1.159509136314318,0.34412969318988806,109303792000.0,2019-09-01 23:59:59.999999999+00:00
2019-09-02,BBRI,0.09995545824305774,0.35735294117647054,0.4491210843731268,0.24606366939316066,358050116755.12646,2019-09-01 23:59:59.999999999+00:00
2019-09-02,PNBN,0.06892410541436102,0.313235294117647,0.7529411392965026,0.3568476759081292,5442112000.0,2019-09-01 23:59:59.999999999+00:00
2019-09-02,TOWR,0.0841405780912157,0.3073529411764706,0.43950592915938214,0.2923132617950174,5563702000.0,2019-09-01 23:59:59.999999999+00:00
2019-09-02,ICBP,0.1,0.2823529411764706,0.2763859685986745,0.2356147733055063,49488062500.0,2019-09-01 23:59:59.999999999+00:00
2019-09-02,BBCA,0.1,0.27941176470588236,0.25841191098754246,0.19245111571084678,331878900000.0,2019-09-01 23:59:59.999999999+00:00
2019-09-02,TLKM,0.1,0.27941176470588236,0.2784607361610494,0.24446689679069433,309659017000.0,2019-09-01 23:59:59.999999999+00:00
2019-09-02,ACES,0.09003664439788125,0.27647058823529413,0.28253193065065796,0.2731710737960423,18422501000.0,2019-09-01 23:59:59.999999999+00:00
2019-09-02,SMGR,0.0761159973276084,0.2705882352941176,0.3954573905689882,0.32313058614079954,73376374063.84961,2019-09-01 23:59:59.999999999+00:00
2019-09-02,PWON,0.0801728602966763,0.2691176470588236,0.3726617371836045,0.3067797099934737,28002435000.0,2019-09-01 23:59:59.999999999+00:00
2019-09-02,BRPT,0.05202946308673004,0.2661764705882353,1.212793537961398,0.47272075035951355,65991959487.386475,2019-09-01 23:59:59.999999999+00:00
2019-09-02,WOOD,0.07715356324014092,0.25441176470588234,0.30468758241208427,0.31878510594006254,7831372500.0,2019-09-01 23:59:59.999999999+00:00
2019-09-02,CASH_IDR,0.0,,,,,
2019-10-01,BBRI,0.1,0.3681159420289855,0.4838270085324523,0.24297085586873468,342775495881.7793,2019-09-30 23:59:59.999999999+00:00
2019-10-01,ICBP,0.1,0.3376811594202898,0.3800221800918544,0.17468010027344044,50833850000.0,2019-09-30 23:59:59.999999999+00:00
2019-10-01,INDF,0.09302895879116299,0.2942028985507247,0.43084622717563836,0.29658054703745274,51400912500.0,2019-09-30 23:59:59.999999999+00:00
2019-10-01,SMGR,0.08276223774530964,0.2869565217391304,0.5345908070171193,0.3333715984518725,69556718037.80176,2019-09-30 23:59:59.999999999+00:00
2019-10-01,BBCA,0.1,0.28260869565217395,0.32320630938831707,0.19028836424420278,315369000000.0,2019-09-30 23:59:59.999999999+00:00
2019-10-01,BTPS,0.07229044217084368,0.2768115942028985,0.8368580226542681,0.3816628956757944,103015110000.0,2019-09-30 23:59:59.999999999+00:00
2019-10-01,TOWR,0.08642680887030336,0.27391304347826084,0.45681686987622094,0.3192363555851246,10252300500.0,2019-09-30 23:59:59.999999999+00:00
2019-10-01,BNLI,0.06588882821553195,0.2666666666666666,1.0866934755800135,0.4187444250541983,32660300051.367188,2019-09-30 23:59:59.999999999+00:00
2019-10-01,ACES,0.1,0.26231884057971017,0.3344019152262454,0.24414683055362618,16975552000.0,2019-09-30 23:59:59.999999999+00:00
2019-10-01,MIKA,0.08269337538846702,0.2623188405797101,0.4716278529477669,0.3336492114271071,7891611000.0,2019-09-30 23:59:59.999999999+00:00
2019-10-01,TPIA,0.06430540797501483,0.24782608695652172,1.0005065606207704,0.4290553525347011,66539520000.0,2019-09-30 23:59:59.999999999+00:00
2019-10-01,BRPT,0.05260394084336665,0.23478260869565215,2.3295747066230392,0.5244964359374025,71107024723.72803,2019-09-30 23:59:59.999999999+00:00
2019-10-01,CASH_IDR,0.0,,,,,
2019-11-01,ICBP,0.1,0.35294117647058826,0.397856117732694,0.19599335399072168,57954627500.0,2019-10-31 23:59:59.999999999+00:00
2019-11-01,WOOD,0.09818581264874539,0.3161764705882353,0.4173911928835752,0.29741687858791765,6208488000.0,2019-10-31 23:59:59.999999999+00:00
2019-11-01,BBCA,0.1,0.3,0.27504792186980787,0.18902809090198625,327452725000.0,2019-10-31 23:59:59.999999999+00:00
2019-11-01,MIKA,0.07532325102973451,0.2985294117647059,1.0755988533262495,0.3876906203647548,33006198000.0,2019-10-31 23:59:59.999999999+00:00
2019-11-01,ACES,0.1,0.2970588235294118,0.2904521347562219,0.22268361508860554,19580820000.0,2019-10-31 23:59:59.999999999+00:00
2019-11-01,EXCL,0.08350981370297428,0.29558823529411765,0.6028707155337141,0.34968486486478506,35132783000.0,2019-10-31 23:59:59.999999999+00:00
2019-11-01,INDF,0.1,0.28823529411764703,0.34997851495742704,0.2856972560909004,51400912500.0,2019-10-31 23:59:59.999999999+00:00
2019-11-01,BTPS,0.07469972654916814,0.275,0.9770773293742718,0.39092670440214794,103348480000.0,2019-10-31 23:59:59.999999999+00:00
2019-11-01,BNLI,0.06639926123980863,0.2647058823529412,1.4255318264989096,0.43979582565144965,34107236527.14789,2019-10-31 23:59:59.999999999+00:00
2019-11-01,TPIA,0.06993053466347247,0.2411764705882353,0.7472325469979924,0.41758751109422554,66539520000.0,2019-10-31 23:59:59.999999999+00:00
2019-11-01,WIKA,0.07676260034589033,0.24117647058823521,0.589092903207538,0.3804211658805711,28352231000.0,2019-10-31 23:59:59.999999999+00:00
2019-11-01,BRPT,0.0551889998202064,0.23529411764705882,1.706979929183679,0.5291293195155194,64109344036.69336,2019-10-31 23:59:59.999999999+00:00
2019-11-01,CASH_IDR,0.0,,,,,
2019-12-02,EXCL,0.09035757497062019,0.3893939393939394,0.7254902914357233,0.2539790849917986,38469312000.0,2019-12-01 23:59:59.999999999+00:00
2019-12-02,WOOD,0.1,0.36515151515151517,0.37735869783320064,0.18691274199249444,5286184000.0,2019-12-01 23:59:59.999999999+00:00
2019-12-02,HOKI,0.0914880407869857,0.3409090909090909,0.4718255113896419,0.25084080952775717,25624998000.0,2019-12-01 23:59:59.999999999+00:00
2019-12-02,BBCA,0.1,0.3090909090909091,0.22911960989609126,0.08461542500994834,343903072500.0,2019-12-01 23:59:59.999999999+00:00
2019-12-02,BTPS,0.0635303689150194,0.3060606060606061,1.1924197909323002,0.3612277813751297,101822418000.0,2019-12-01 23:59:59.999999999+00:00
2019-12-02,MIKA,0.06598792752510073,0.2863636363636363,0.6824393982108463,0.34777473810473225,36980055000.0,2019-12-01 23:59:59.999999999+00:00
2019-12-02,ICBP,0.1,0.2742424242424243,0.1966383881856828,0.17605868766312668,56287840000.0,2019-12-01 23:59:59.999999999+00:00
2019-12-02,TPIA,0.05619576999461448,0.2681818181818182,0.7640923591045132,0.40837476228753994,45464490000.0,2019-12-01 23:59:59.999999999+00:00
2019-12-02,INDF,0.1,0.25757575757575757,0.20343204504477286,0.2204663604831278,42762747500.0,2019-12-01 23:59:59.999999999+00:00
2019-12-02,JSMR,0.08584125440010833,0.25,0.2818937992537158,0.26734155242129126,16923560000.0,2019-12-01 23:59:59.999999999+00:00
2019-12-02,BNLI,0.04659906340755127,0.24545454545454543,2.050660760887402,0.49247629748277605,33521227423.432434,2019-12-01 23:59:59.999999999+00:00
2019-12-02,BBRI,0.1,0.24090909090909085,0.19574718944243918,0.20674284898731896,400649857015.3325,2019-12-01 23:59:59.999999999+00:00
2019-12-02,CASH_IDR,0.0,,,,,
2020-01-02,BTPS,0.08116204615954924,0.37846153846153846,1.0257066932719443,0.29589712424930187,41251441000.0,2020-01-01 23:59:59.999999999+00:00
2020-01-02,EXCL,0.08943390223480313,0.37846153846153846,0.6666666189880208,0.2685292205381826,34956420000.0,2020-01-01 23:59:59.999999999+00:00
2020-01-02,BBCA,0.1,0.37076923076923074,0.24378132331086766,0.10390787292889944,345962712500.0,2020-01-01 23:59:59.999999999+00:00
2020-01-02,BBRI,0.1,0.3261538461538461,0.1798494345127648,0.20534043411729327,423415354394.8638,2020-01-01 23:59:59.999999999+00:00
2020-01-02,TLKM,0.1,0.3076923076923077,0.1520702525347355,0.17438770896924363,294217269000.0,2020-01-01 23:59:59.999999999+00:00
2020-01-02,MAPI,0.0835518443524088,0.30153846153846153,0.4116187542711114,0.28743370350396513,7916480000.0,2020-01-01 23:59:59.999999999+00:00
2020-01-02,SSIA,0.08103177760588769,0.29846153846153844,0.4644508092887898,0.29637281528740356,16878416000.0,2020-01-01 23:59:59.999999999+00:00
2020-01-02,HOKI,0.0917405165728373,0.2907692307692308,0.24186973814192836,0.26177764148224014,25927924000.0,2020-01-01 23:59:59.999999999+00:00
2020-01-02,MIKA,0.06924919439325415,0.28769230769230764,0.6214510414569578,0.3467999341684641,33652983000.0,2020-01-01 23:59:59.999999999+00:00
2020-01-02,TPIA,0.062262100981334126,0.26153846153846155,0.6617552401987359,0.3857180480305263,52989172500.0,2020-01-01 23:59:59.999999999+00:00
2020-01-02,MNCN,0.05507470330508236,0.2415384615384616,0.9506171189439907,0.4360552960906015,40001284000.0,2020-01-01 23:59:59.999999999+00:00
2020-01-02,INTP,0.0864939143948433,0.24,0.16431848546965466,0.2776567140570008,30278160000.0,2020-01-01 23:59:59.999999999+00:00
2020-01-02,CASH_IDR,0.0,,,,,
2020-02-03,MTDL,0.07997619870376926,0.37384615384615383,1.138436110745074,0.3266047041083241,6785509000.0,2020-02-02 23:59:59.999999999+00:00
2020-02-03,BBCA,0.1,0.37076923076923074,0.22162852972393532,0.12877297264086826,367464945000.0,2020-02-02 23:59:59.999999999+00:00
2020-02-03,DMAS,0.09443791798821455,0.3507692307692308,0.5259839130026491,0.27659020094675146,9334556000.0,2020-02-02 23:59:59.999999999+00:00
2020-02-03,HOKI,0.1,0.34923076923076923,0.2511045335019111,0.22774633263169683,24819480000.0,2020-02-02 23:59:59.999999999+00:00
2020-02-03,EXCL,0.09255069295021477,0.33076923076923076,0.5238095701259227,0.28223022303467776,33339294000.0,2020-02-02 23:59:59.999999999+00:00
2020-02-03,BTPS,0.07245710874475338,0.31692307692307686,1.0499999921550671,0.3604974469153724,17558640000.0,2020-02-02 23:59:59.999999999+00:00
2020-02-03,BBRI,0.1,0.303076923076923,0.16763723541411601,0.23310607841275754,440723027905.40625,2020-02-02 23:59:59.999999999+00:00
2020-02-03,MIKA,0.07297768830343647,0.29384615384615387,0.7673887292853403,0.3579258718739532,31682500000.0,2020-02-02 23:59:59.999999999+00:00
2020-02-03,MDKA,0.07399048864575339,0.29230769230769227,0.6762177720107903,0.3530264928835858,58399966226.44336,2020-02-02 23:59:59.999999999+00:00
2020-02-03,MNCN,0.06266527367388045,0.26,0.9375442735650412,0.4168273938974345,40398455000.0,2020-02-02 23:59:59.999999999+00:00
2020-02-03,SSIA,0.08619131111161157,0.25846153846153846,0.20627953626870577,0.3030537809029124,16269863000.0,2020-02-02 23:59:59.999999999+00:00
2020-02-03,TPIA,0.06475331987836626,0.25846153846153846,0.7953262675051547,0.403386309187212,52989172500.0,2020-02-02 23:59:59.999999999+00:00
2020-02-03,CASH_IDR,0.0,,,,,
2020-03-02,BBCA,0.1,0.390625,0.1841029708722257,0.15595320505642832,493359450000.0,2020-03-01 23:59:59.999999999+00:00
2020-03-02,BBRI,0.1,0.37812499999999993,0.19342627563480752,0.21987352240426156,455122487349.03516,2020-03-01 23:59:59.999999999+00:00
2020-03-02,MDKA,0.07494040134083954,0.37812499999999993,0.6572237301963197,0.32761743958767076,59615085190.99463,2020-03-01 23:59:59.999999999+00:00
2020-03-02,ICBP,0.1,0.35312499999999997,0.11974781856528138,0.19140688159278485,44564355000.0,2020-03-01 23:59:59.999999999+00:00
2020-03-02,MIKA,0.07293966816525554,0.3203125,0.37774569513780487,0.3366039773218138,27859510000.0,2020-03-01 23:59:59.999999999+00:00
2020-03-02,INDF,0.09991499940580371,0.30937499999999996,0.09856388271299021,0.24572669323893498,47720387500.0,2020-03-01 23:59:59.999999999+00:00
2020-03-02,BMRI,0.1,0.30625,0.0862948509088286,0.21112848466529732,345023200000.0,2020-03-01 23:59:59.999999999+00:00
2020-03-02,EXCL,0.08233433950810018,0.303125,0.16465860535929355,0.29819614216426493,30639015000.0,2020-03-01 23:59:59.999999999+00:00
2020-03-02,PNLF,0.07763966637799775,0.3,0.18181823991687907,0.31622730434498636,5407381000.0,2020-03-01 23:59:59.999999999+00:00
2020-03-02,TBIG,0.06604807987891248,0.3,0.4889875988711281,0.3717259071568722,54299188500.0,2020-03-01 23:59:59.999999999+00:00
2020-03-02,HOKI,0.0667599453185814,0.29843749999999997,0.4174772248345757,0.3677621707416942,23418472000.0,2020-03-01 23:59:59.999999999+00:00
2020-03-02,BTPS,0.05942290000450948,0.2921875,1.1304349374971054,0.41317038392766287,17102460000.0,2020-03-01 23:59:59.999999999+00:00
2020-03-02,CASH_IDR,0.0,,,,,
2020-04-01,MDKA,0.08966659209033803,0.4571428571428571,0.9156804308640185,0.43809951365156885,87888425639.51318,2020-03-31 23:59:59.999999999+00:00
2020-04-01,HOKI,0.07434261616264169,0.3809523809523809,0.48564528585768896,0.5284033897815794,20450466000.0,2020-03-31 23:59:59.999999999+00:00
2020-04-01,TPIA,0.08531394171492045,0.3761904761904762,0.3876349629945659,0.4604510071382691,29271705000.0,2020-03-31 23:59:59.999999999+00:00
2020-04-01,ICBP,0.1,0.36984126984126986,0.22341417496420624,0.38550938895566067,51207187500.0,2020-03-31 23:59:59.999999999+00:00
2020-04-01,SIDO,0.08688328909145358,0.35873015873015873,0.28284282616850054,0.45213401560133654,5141933974.456787,2020-03-31 23:59:59.999999999+00:00
2020-04-01,TBIG,0.07422102886159944,0.35396825396825393,0.41366013834337356,0.5292690089061124,51883672000.0,2020-03-31 23:59:59.999999999+00:00
2020-04-01,BBCA,0.1,0.34285714285714286,0.13498665407684518,0.38676408577567906,609180775000.0,2020-03-31 23:59:59.999999999+00:00
2020-04-01,MNCN,0.06666784563680177,0.3396825396825397,0.6659265630147495,0.5892329354630575,37354665000.0,2020-03-31 23:59:59.999999999+00:00
2020-04-01,BNLI,0.0667489886404374,0.3222222222222222,0.4432431181655099,0.5885166380149858,14564568279.594727,2020-03-31 23:59:59.999999999+00:00
2020-04-01,TOWR,0.09350470183539733,0.3222222222222222,0.11862901957882865,0.4201167386718481,55964281500.0,2020-03-31 23:59:59.999999999+00:00
2020-04-01,MIKA,0.07410803739234118,0.30476190476190473,0.23691260717417295,0.5300759778268053,13269100000.0,2020-03-31 23:59:59.999999999+00:00
2020-04-01,INDF,0.08854295857406917,0.2857142857142857,0.1000409450966091,0.44365911212136916,53388225000.0,2020-03-31 23:59:59.999999999+00:00
2020-04-01,CASH_IDR,1.1102230246251565e-16,,,,,
2020-05-04,MDKA,0.08585231094806907,0.4619047619047619,0.37755103022682945,0.4667185991115477,95596076988.62585,2020-05-03 23:59:59.999999999+00:00
2020-05-04,SIDO,0.08089047021479578,0.42380952380952375,0.2818099409826007,0.4953472292814381,5962540053.487305,2020-05-03 23:59:59.999999999+00:00
