decision_date,direction,band,target_turnover,realized_turnover,buffer_held,adjustment_fraction
2006-10-27,risk_entry,0.0,0.13333333333333347,0.13333333333333347,False,1.0
2006-11-03,risk_exit,0.0,0.0,0.0,True,0.0
2006-11-10,risk_exit,0.0,0.0,0.0,True,0.0
2006-11-17,risk_exit,0.0,0.0,0.0,True,0.0
2006-11-24,risk_exit,0.0,0.18333333333333346,0.18333333333333346,False,1.0
2006-12-01,risk_exit,0.0,0.0,0.0,True,0.0
2006-12-08,risk_exit,0.0,0.0,0.0,True,0.0
2006-12-15,risk_exit,0.0,0.0,0.0,True,0.0
2006-12-22,risk_exit,0.0,0.0,0.0,True,0.0
2006-12-29,risk_entry,0.0,0.45,0.45,False,1.0
2007-01-05,risk_exit,0.0,0.0,0.0,True,0.0
2007-01-12,risk_exit,0.0,0.0,0.0,True,0.0
2007-01-19,risk_exit,0.0,0.0,0.0,True,0.0
2007-01-26,risk_exit,0.0,0.45,0.45,False,1.0
2007-02-02,risk_exit,0.0,0.0,0.0,True,0.0
2007-02-09,risk_exit,0.0,0.0,0.0,True,0.0
2007-02-16,risk_exit,0.0,0.0,0.0,True,0.0
2007-02-23,risk_exit,0.0,0.13333333333333333,0.13333333333333333,False,1.0
2007-03-02,risk_exit,0.0,0.0,0.0,True,0.0
2007-03-09,risk_exit,0.0,0.0,0.0,True,0.0
2007-03-16,risk_exit,0.0,0.0,0.0,True,0.0
2007-03-23,risk_exit,0.0,0.0,0.0,True,0.0
2007-03-30,risk_exit,0.0,0.13333333333333333,0.13333333333333333,False,1.0
2007-04-06,risk_exit,0.0,0.0,0.0,True,0.0
2007-04-13,risk_exit,0.0,0.0,0.0,True,0.0
2007-04-20,risk_exit,0.0,0.0,0.0,True,0.0
2007-04-27,risk_exit,0.0,0.0,0.0,True,0.0
2007-05-04,risk_exit,0.0,0.0,0.0,True,0.0
2007-05-11,risk_exit,0.0,0.0,0.0,True,0.0
2007-05-18,risk_exit,0.0,0.0,0.0,True,0.0
2007-05-25,risk_exit,0.0,0.2666666666666667,0.2666666666666667,False,1.0
2007-06-01,risk_exit,0.0,0.0,0.0,True,0.0
2007-06-08,risk_exit,0.0,0.0,0.0,True,0.0
2007-06-15,risk_exit,0.0,0.0,0.0,True,0.0
2007-06-22,risk_exit,0.0,0.0,0.0,True,0.0
2007-06-29,risk_entry,0.0,0.6666666666666666,0.6666666666666666,False,1.0
2007-07-06,risk_exit,0.0,0.0,0.0,True,0.0
2007-07-13,risk_exit,0.0,0.0,0.0,True,0.0
2007-07-20,risk_exit,0.0,0.0,0.0,True,0.0
2007-07-27,risk_exit,0.0,0.13333333333333333,0.13333333333333333,False,1.0
2007-08-03,risk_exit,0.0,0.0,0.0,True,0.0
2007-08-10,risk_exit,0.0,0.0,0.0,True,0.0
2007-08-17,risk_exit,0.0,0.0,0.0,True,0.0
2007-08-24,risk_exit,0.0,0.0,0.0,True,0.0
2007-08-31,risk_exit,0.0,0.2666666666666667,0.2666666666666667,False,1.0
2007-09-07,risk_exit,0.0,0.0,0.0,True,0.0
2007-09-14,risk_exit,0.0,0.0,0.0,True,0.0
2007-09-21,risk_exit,0.0,0.0,0.0,True,0.0
2007-09-28,risk_entry,0.0,0.4,0.4,False,1.0
2007-10-05,risk_exit,0.0,0.0,0.0,True,0.0
2007-10-12,risk_exit,0.0,0.0,0.0,True,0.0
2007-10-19,risk_exit,0.0,0.0,0.0,True,0.0
2007-10-26,risk_exit,0.0,0.2666666666666667,0.2666666666666667,False,1.0
2007-11-02,risk_exit,0.0,0.0,0.0,True,0.0
2007-11-09,risk_exit,0.0,0.0,0.0,True,0.0
2007-11-16,risk_exit,0.0,0.0,0.0,True,0.0
2007-11-23,risk_exit,0.0,0.0,0.0,True,0.0
2007-11-30,risk_exit,0.0,0.45,0.45,False,1.0
2007-12-07,risk_exit,0.0,0.0,0.0,True,0.0
2007-12-14,risk_exit,0.0,0.0,0.0,True,0.0
2007-12-21,risk_exit,0.0,0.0,0.0,True,0.0
2007-12-28,risk_exit,0.0,0.13333333333333333,0.13333333333333333,False,1.0
2008-01-04,risk_exit,0.0,0.0,0.0,True,0.0
2008-01-11,risk_exit,0.0,0.0,0.0,True,0.0
2008-01-18,risk_exit,0.0,0.0,0.0,True,0.0
2008-01-25,risk_exit,0.0,0.13333333333333347,0.13333333333333347,False,1.0
2008-02-01,risk_exit,0.0,0.0,0.0,True,0.0
2008-02-08,risk_exit,0.0,0.0,0.0,True,0.0
2008-02-15,risk_exit,0.0,0.0,0.0,True,0.0
2008-02-22,risk_exit,0.0,0.0,0.0,True,0.0
2008-02-29,risk_exit,0.0,0.18333333333333346,0.18333333333333346,False,1.0
2008-03-07,risk_exit,0.0,0.0,0.0,True,0.0
2008-03-14,risk_exit,0.0,0.0,0.0,True,0.0
2008-03-21,risk_exit,0.0,0.0,0.0,True,0.0
2008-03-28,risk_exit,0.0,0.1333333333333333,0.1333333333333333,False,1.0
2008-04-04,risk_exit,0.0,0.0,0.0,True,0.0
2008-04-11,risk_exit,0.0,0.0,0.0,True,0.0
2008-04-18,risk_exit,0.0,0.0,0.0,True,0.0
2008-04-25,risk_exit,0.0,0.13333333333333336,0.13333333333333336,False,1.0
2008-05-02,risk_exit,0.0,0.0,0.0,True,0.0
2008-05-09,risk_exit,0.0,0.0,0.0,True,0.0
2008-05-16,risk_exit,0.0,0.0,0.0,True,0.0
2008-05-23,risk_exit,0.0,0.0,0.0,True,0.0
2008-05-30,risk_entry,0.0,0.13333333333333336,0.13333333333333336,False,1.0
2008-06-06,risk_exit,0.0,0.0,0.0,True,0.0
2008-06-13,risk_exit,0.0,0.0,0.0,True,0.0
2008-06-20,risk_exit,0.0,0.0,0.0,True,0.0
2008-06-27,risk_exit,0.0,0.2666666666666667,0.2666666666666667,False,1.0
2008-07-04,risk_exit,0.0,0.0,0.0,True,0.0
2008-07-11,risk_exit,0.0,0.0,0.0,True,0.0
2008-07-18,risk_exit,0.0,0.0,0.0,True,0.0
2008-07-25,risk_exit,0.0,0.18333333333333332,0.18333333333333332,False,1.0
2008-08-01,risk_exit,0.0,0.0,0.0,True,0.0
2008-08-08,risk_exit,0.0,0.0,0.0,True,0.0
2008-08-15,risk_exit,0.0,0.0,0.0,True,0.0
2008-08-22,risk_exit,0.0,0.0,0.0,True,0.0
2008-08-29,risk_entry,0.0,0.26666666666666666,0.26666666666666666,False,1.0
2008-09-05,risk_exit,0.0,0.0,0.0,True,0.0
2008-09-12,risk_exit,0.0,0.0,0.0,True,0.0
2008-09-19,risk_exit,0.0,0.0,0.0,True,0.0
2008-09-26,risk_exit,0.0,0.1333333333333333,0.1333333333333333,False,1.0
2008-10-03,risk_exit,0.0,0.0,0.0,True,0.0
2008-10-10,risk_exit,0.0,0.0,0.0,True,0.0
2008-10-17,risk_exit,0.0,0.0,0.0,True,0.0
2008-10-24,risk_exit,0.0,0.0,0.0,True,0.0
2008-10-31,risk_exit,0.0,0.18333333333333332,0.18333333333333332,False,1.0
2008-11-07,risk_exit,0.0,0.0,0.0,True,0.0
2008-11-14,risk_exit,0.0,0.0,0.0,True,0.0
2008-11-21,risk_exit,0.0,0.0,0.0,True,0.0
2008-11-28,risk_exit,0.0,0.04999999999999999,0.04999999999999999,False,1.0
2008-12-05,risk_exit,0.0,0.0,0.0,True,0.0
2008-12-12,risk_exit,0.0,0.0,0.0,True,0.0
2008-12-19,risk_exit,0.0,0.0,0.0,True,0.0
2008-12-26,risk_exit,0.0,0.0,0.0,True,0.0
2009-01-02,risk_exit,0.0,0.0,0.0,True,0.0
2009-01-09,risk_exit,0.0,0.0,0.0,True,0.0
2009-01-16,risk_exit,0.0,0.0,0.0,True,0.0
2009-01-23,risk_exit,0.0,0.0,0.0,True,0.0
2009-01-30,risk_entry,0.0,0.1833333333333333,0.1833333333333333,False,1.0
2009-02-06,risk_exit,0.0,0.0,0.0,True,0.0
2009-02-13,risk_exit,0.0,0.0,0.0,True,0.0
2009-02-20,risk_exit,0.0,0.0,0.0,True,0.0
2009-02-27,risk_exit,0.0,0.13333333333333333,0.13333333333333333,False,1.0
2009-03-06,risk_exit,0.0,0.0,0.0,True,0.0
2009-03-13,risk_exit,0.0,0.0,0.0,True,0.0
2009-03-20,risk_exit,0.0,0.0,0.0,True,0.0
2009-03-27,risk_exit,0.0,0.0,0.0,True,0.0
2009-04-03,risk_exit,0.0,0.0,0.0,True,0.0
2009-04-10,risk_exit,0.0,0.0,0.0,True,0.0
2009-04-17,risk_exit,0.0,0.0,0.0,True,0.0
2009-04-24,risk_entry,0.0,0.5333333333333333,0.5333333333333333,False,1.0
2009-05-01,risk_exit,0.0,0.0,0.0,True,0.0
2009-05-08,risk_exit,0.0,0.0,0.0,True,0.0
2009-05-15,risk_exit,0.0,0.0,0.0,True,0.0
2009-05-22,risk_exit,0.0,0.0,0.0,True,0.0
2009-05-29,risk_exit,0.0,0.4,0.4,False,1.0
2009-06-05,risk_exit,0.0,0.0,0.0,True,0.0
2009-06-12,risk_exit,0.0,0.0,0.0,True,0.0
2009-06-19,risk_exit,0.0,0.0,0.0,True,0.0
2009-06-26,risk_exit,0.0,0.26666666666666666,0.26666666666666666,False,1.0
2009-07-03,risk_exit,0.0,0.0,0.0,True,0.0
2009-07-10,risk_exit,0.0,0.0,0.0,True,0.0
2009-07-17,risk_exit,0.0,0.0,0.0,True,0.0
2009-07-24,risk_exit,0.0,0.0,0.0,True,0.0
2009-07-31,risk_exit,0.0,0.04999999999999999,0.04999999999999999,False,1.0
2009-08-07,risk_exit,0.0,0.0,0.0,True,0.0
2009-08-14,risk_exit,0.0,0.0,0.0,True,0.0
2009-08-21,risk_exit,0.0,0.0,0.0,True,0.0
2009-08-28,risk_exit,0.0,0.13333333333333333,0.13333333333333333,False,1.0
2009-09-04,risk_exit,0.0,0.0,0.0,True,0.0
2009-09-11,risk_exit,0.0,0.0,0.0,True,0.0
2009-09-18,risk_exit,0.0,0.0,0.0,True,0.0
2009-09-25,risk_exit,0.0,0.26666666666666666,0.26666666666666666,False,1.0
2009-10-02,risk_exit,0.0,0.0,0.0,True,0.0
2009-10-09,risk_exit,0.0,0.0,0.0,True,0.0
2009-10-16,risk_exit,0.0,0.0,0.0,True,0.0
2009-10-23,risk_exit,0.0,0.0,0.0,True,0.0
2009-10-30,risk_exit,0.0,0.2333333333333333,0.2333333333333333,False,1.0
2009-11-06,risk_exit,0.0,0.0,0.0,True,0.0
2009-11-13,risk_exit,0.0,0.0,0.0,True,0.0
2009-11-20,risk_exit,0.0,0.0,0.0,True,0.0
2009-11-27,risk_exit,0.0,0.4,0.4,False,1.0
2009-12-04,risk_exit,0.0,0.0,0.0,True,0.0
2009-12-11,risk_exit,0.0,0.0,0.0,True,0.0
2009-12-18,risk_exit,0.0,0.0,0.0,True,0.0
2009-12-25,risk_exit,0.0,0.18333333333333332,0.18333333333333332,False,1.0
2010-01-01,risk_exit,0.0,0.0,0.0,True,0.0
2010-01-08,risk_exit,0.0,0.0,0.0,True,0.0
2010-01-15,risk_exit,0.0,0.0,0.0,True,0.0
2010-01-22,risk_exit,0.0,0.0,0.0,True,0.0
2010-01-29,risk_exit,0.0,0.18333333333333332,0.18333333333333332,False,1.0
2010-02-05,risk_exit,0.0,0.0,0.0,True,0.0
2010-02-12,risk_exit,0.0,0.0,0.0,True,0.0
2010-02-19,risk_exit,0.0,0.0,0.0,True,0.0
2010-02-26,risk_exit,0.0,0.1333333333333333,0.1333333333333333,False,1.0
2010-03-05,risk_exit,0.0,0.0,0.0,True,0.0
2010-03-12,risk_exit,0.0,0.0,0.0,True,0.0
2010-03-19,risk_exit,0.0,0.0,0.0,True,0.0
2010-03-26,risk_entry,0.0,0.1833333333333333,0.1833333333333333,False,1.0
2010-04-02,risk_exit,0.0,0.0,0.0,True,0.0
2010-04-09,risk_exit,0.0,0.0,0.0,True,0.0
2010-04-16,risk_exit,0.0,0.0,0.0,True,0.0
2010-04-23,risk_exit,0.0,0.0,0.0,True,0.0
2010-04-30,risk_exit,0.0,0.13333333333333347,0.13333333333333347,False,1.0
2010-05-07,risk_exit,0.0,0.0,0.0,True,0.0
2010-05-14,risk_exit,0.0,0.0,0.0,True,0.0
2010-05-21,risk_exit,0.0,0.0,0.0,True,0.0
2010-05-28,risk_exit,0.0,0.40000000000000013,0.40000000000000013,False,1.0
2010-06-04,risk_exit,0.0,0.0,0.0,True,0.0
2010-06-11,risk_exit,0.0,0.0,0.0,True,0.0
2010-06-18,risk_exit,0.0,0.0,0.0,True,0.0
2010-06-25,risk_exit,0.0,0.04999999999999999,0.04999999999999999,False,1.0
2010-07-02,risk_exit,0.0,0.0,0.0,True,0.0
2010-07-09,risk_exit,0.0,0.0,0.0,True,0.0
2010-07-16,risk_exit,0.0,0.0,0.0,True,0.0
2010-07-23,risk_exit,0.0,0.0,0.0,True,0.0
2010-07-30,risk_exit,0.0,0.0,0.0,True,0.0
2010-08-06,risk_exit,0.0,0.0,0.0,True,0.0
2010-08-13,risk_exit,0.0,0.0,0.0,True,0.0
2010-08-20,risk_exit,0.0,0.0,0.0,True,0.0
2010-08-27,risk_exit,0.0,0.23333333333333345,0.23333333333333345,False,1.0
2010-09-03,risk_exit,0.0,0.0,0.0,True,0.0
2010-09-10,risk_exit,0.0,0.0,0.0,True,0.0
2010-09-17,risk_exit,0.0,0.0,0.0,True,0.0
2010-09-24,risk_exit,0.0,0.0,0.0,True,0.0
2010-10-01,risk_exit,0.0,0.0,0.0,True,0.0
2010-10-08,risk_exit,0.0,0.0,0.0,True,0.0
2010-10-15,risk_exit,0.0,0.0,0.0,True,0.0
2010-10-22,risk_exit,0.0,0.0,0.0,True,0.0
2010-10-29,risk_exit,0.0,0.13333333333333336,0.13333333333333336,False,1.0
2010-11-05,risk_exit,0.0,0.0,0.0,True,0.0
2010-11-12,risk_exit,0.0,0.0,0.0,True,0.0
2010-11-19,risk_exit,0.0,0.0,0.0,True,0.0
2010-11-26,risk_exit,0.0,0.3166666666666667,0.3166666666666667,False,1.0
2010-12-03,risk_exit,0.0,0.0,0.0,True,0.0
2010-12-10,risk_exit,0.0,0.0,0.0,True,0.0
2010-12-17,risk_exit,0.0,0.0,0.0,True,0.0
2010-12-24,risk_exit,0.0,0.0,0.0,True,0.0
2010-12-31,risk_exit,0.0,0.26666666666666666,0.26666666666666666,False,1.0
2011-01-07,risk_exit,0.0,0.0,0.0,True,0.0
2011-01-14,risk_exit,0.0,0.0,0.0,True,0.0
2011-01-21,risk_exit,0.0,0.0,0.0,True,0.0
2011-01-28,risk_exit,0.0,0.31666666666666665,0.31666666666666665,False,1.0
2011-02-04,risk_exit,0.0,0.0,0.0,True,0.0
2011-02-11,risk_exit,0.0,0.0,0.0,True,0.0
2011-02-18,risk_exit,0.0,0.0,0.0,True,0.0
2011-02-25,risk_exit,0.0,0.18333333333333332,0.18333333333333332,False,1.0
2011-03-04,risk_exit,0.0,0.0,0.0,True,0.0
2011-03-11,risk_exit,0.0,0.0,0.0,True,0.0
2011-03-18,risk_exit,0.0,0.0,0.0,True,0.0
2011-03-25,risk_exit,0.0,0.26666666666666666,0.26666666666666666,False,1.0
2011-04-01,risk_exit,0.0,0.0,0.0,True,0.0
2011-04-08,risk_exit,0.0,0.0,0.0,True,0.0
2011-04-15,risk_exit,0.0,0.0,0.0,True,0.0
2011-04-22,risk_exit,0.0,0.0,0.0,True,0.0
2011-04-29,risk_exit,0.0,0.13333333333333333,0.13333333333333333,False,1.0
2011-05-06,risk_exit,0.0,0.0,0.0,True,0.0
2011-05-13,risk_exit,0.0,0.0,0.0,True,0.0
2011-05-20,risk_exit,0.0,0.0,0.0,True,0.0
2011-05-27,risk_exit,0.0,0.3166666666666668,0.3166666666666668,False,1.0
2011-06-03,risk_exit,0.0,0.0,0.0,True,0.0
2011-06-10,risk_exit,0.0,0.0,0.0,True,0.0
2011-06-17,risk_exit,0.0,0.0,0.0,True,0.0
2011-06-24,risk_exit,0.0,0.1833333333333333,0.1833333333333333,False,1.0
2011-07-01,risk_exit,0.0,0.0,0.0,True,0.0
2011-07-08,risk_exit,0.0,0.0,0.0,True,0.0
2011-07-15,risk_exit,0.0,0.0,0.0,True,0.0
2011-07-22,risk_exit,0.0,0.0,0.0,True,0.0
2011-07-29,risk_exit,0.0,0.18333333333333335,0.18333333333333335,False,1.0
2011-08-05,risk_exit,0.0,0.0,0.0,True,0.0
2011-08-12,risk_exit,0.0,0.0,0.0,True,0.0
2011-08-19,risk_exit,0.0,0.0,0.0,True,0.0
2011-08-26,risk_exit,0.0,0.31666666666666676,0.31666666666666676,False,1.0
2011-09-02,risk_exit,0.0,0.0,0.0,True,0.0
2011-09-09,risk_exit,0.0,0.0,0.0,True,0.0
2011-09-16,risk_exit,0.0,0.0,0.0,True,0.0
2011-09-23,risk_exit,0.0,0.0,0.0,True,0.0
2011-09-30,risk_exit,0.0,0.14999999999999997,0.14999999999999997,False,1.0
2011-10-07,risk_exit,0.0,0.0,0.0,True,0.0
2011-10-14,risk_exit,0.0,0.0,0.0,True,0.0
2011-10-21,risk_exit,0.0,0.0,0.0,True,0.0
2011-10-28,risk_exit,0.0,0.13333333333333336,0.13333333333333336,False,1.0
2011-11-04,risk_exit,0.0,0.0,0.0,True,0.0
2011-11-11,risk_exit,0.0,0.0,0.0,True,0.0
2011-11-18,risk_exit,0.0,0.0,0.0,True,0.0
2011-11-25,risk_exit,0.0,0.04999999999999999,0.04999999999999999,False,1.0
2011-12-02,risk_exit,0.0,0.0,0.0,True,0.0
2011-12-09,risk_exit,0.0,0.0,0.0,True,0.0
2011-12-16,risk_exit,0.0,0.0,0.0,True,0.0
2011-12-23,risk_exit,0.0,0.0,0.0,True,0.0
2011-12-30,risk_entry,0.0,0.13333333333333336,0.13333333333333336,False,1.0
2012-01-06,risk_exit,0.0,0.0,0.0,True,0.0
2012-01-13,risk_exit,0.0,0.0,0.0,True,0.0
2012-01-20,risk_exit,0.0,0.0,0.0,True,0.0
2012-01-27,risk_entry,0.0,0.1333333333333333,0.1333333333333333,False,1.0
2012-02-03,risk_exit,0.0,0.0,0.0,True,0.0
2012-02-10,risk_exit,0.0,0.0,0.0,True,0.0
2012-02-17,risk_exit,0.0,0.0,0.0,True,0.0
2012-02-24,risk_exit,0.0,0.13333333333333333,0.13333333333333333,False,1.0
2012-03-02,risk_exit,0.0,0.0,0.0,True,0.0
2012-03-09,risk_exit,0.0,0.0,0.0,True,0.0
2012-03-16,risk_exit,0.0,0.0,0.0,True,0.0
2012-03-23,risk_exit,0.0,0.0,0.0,True,0.0
2012-03-30,risk_exit,0.0,0.2333333333333334,0.2333333333333334,False,1.0
2012-04-06,risk_exit,0.0,0.0,0.0,True,0.0
2012-04-13,risk_exit,0.0,0.0,0.0,True,0.0
2012-04-20,risk_exit,0.0,0.0,0.0,True,0.0
2012-04-27,risk_exit,0.0,0.31666666666666665,0.31666666666666665,False,1.0
2012-05-04,risk_exit,0.0,0.0,0.0,True,0.0
2012-05-11,risk_exit,0.0,0.0,0.0,True,0.0
2012-05-18,risk_exit,0.0,0.0,0.0,True,0.0
2012-05-25,risk_exit,0.0,0.13333333333333336,0.13333333333333336,False,1.0
2012-06-01,risk_exit,0.0,0.0,0.0,True,0.0
2012-06-08,risk_exit,0.0,0.0,0.0,True,0.0
2012-06-15,risk_exit,0.0,0.0,0.0,True,0.0
2012-06-22,risk_exit,0.0,0.0,0.0,True,0.0
2012-06-29,risk_exit,0.0,0.26666666666666683,0.26666666666666683,False,1.0
2012-07-06,risk_exit,0.0,0.0,0.0,True,0.0
2012-07-13,risk_exit,0.0,0.0,0.0,True,0.0
2012-07-20,risk_exit,0.0,0.0,0.0,True,0.0
2012-07-27,risk_entry,0.0,0.26666666666666683,0.26666666666666683,False,1.0
2012-08-03,risk_exit,0.0,0.0,0.0,True,0.0
2012-08-10,risk_exit,0.0,0.0,0.0,True,0.0
2012-08-17,risk_exit,0.0,0.0,0.0,True,0.0
2012-08-24,risk_exit,0.0,0.0,0.0,True,0.0
2012-08-31,risk_exit,0.0,0.31666666666666676,0.31666666666666676,False,1.0
2012-09-07,risk_exit,0.0,0.0,0.0,True,0.0
2012-09-14,risk_exit,0.0,0.0,0.0,True,0.0
2012-09-21,risk_exit,0.0,0.0,0.0,True,0.0
2012-09-28,risk_exit,0.0,0.18333333333333346,0.18333333333333346,False,1.0
2012-10-05,risk_exit,0.0,0.0,0.0,True,0.0
2012-10-12,risk_exit,0.0,0.0,0.0,True,0.0
2012-10-19,risk_exit,0.0,0.0,0.0,True,0.0
2012-10-26,risk_exit,0.0,0.18333333333333346,0.18333333333333346,False,1.0
2012-11-02,risk_exit,0.0,0.0,0.0,True,0.0
2012-11-09,risk_exit,0.0,0.0,0.0,True,0.0
2012-11-16,risk_exit,0.0,0.0,0.0,True,0.0
2012-11-23,risk_exit,0.0,0.0,0.0,True,0.0
2012-11-30,risk_exit,0.0,0.1833333333333333,0.1833333333333333,False,1.0
2012-12-07,risk_exit,0.0,0.0,0.0,True,0.0
2012-12-14,risk_exit,0.0,0.0,0.0,True,0.0
2012-12-21,risk_exit,0.0,0.0,0.0,True,0.0
2012-12-28,risk_entry,0.0,0.5833333333333334,0.5833333333333334,False,1.0
2013-01-04,risk_exit,0.0,0.0,0.0,True,0.0
2013-01-11,risk_exit,0.0,0.0,0.0,True,0.0
2013-01-18,risk_exit,0.0,0.0,0.0,True,0.0
2013-01-25,risk_exit,0.0,0.18333333333333332,0.18333333333333332,False,1.0
2013-02-01,risk_exit,0.0,0.0,0.0,True,0.0
2013-02-08,risk_exit,0.0,0.0,0.0,True,0.0
2013-02-15,risk_exit,0.0,0.0,0.0,True,0.0
