candidate,sleeve,family,holding_weeks,price_confirmation,breadth,market_cap_floor,sector_cap,allocation,cost_bps,recent_cagr,recent_sharpe,recent_drawdown,full_cagr,full_sharpe,full_drawdown,sleeve_recent_cagr,sleeve_full_cagr
fundamental_acceleration__hold4__none__top10__floor50m__sector60__w0.30__200bps,fundamental_acceleration__hold4__none__top10__floor50m__sector60,fundamental_acceleration,4,none,10,50000000,0.6,0.3,200,0.80067031585603,2.615679985640692,-0.09338004395392963,0.2552756055079104,1.1569737111168399,-0.26544133061690234,0.2997851755607823,-0.055374242327038026
fundamental_acceleration__hold4__none__top10__floor50m__sector60__w0.40__200bps,fundamental_acceleration__hold4__none__top10__floor50m__sector60,fundamental_acceleration,4,none,10,50000000,0.6,0.4,200,0.7220375024905363,2.543068948517361,-0.09139103868289289,0.20638235367284308,0.9677973941518985,-0.28756444534670034,0.2997851755607823,-0.055374242327038026
fundamental_acceleration__hold4__none__top10__floor50m__sector70__w0.10__50bps,fundamental_acceleration__hold4__none__top10__floor50m__sector70,fundamental_acceleration,4,none,10,50000000,0.7,0.1,50,0.9760280134341832,2.684291212469779,-0.09862320218115239,0.3740535541398877,1.5447500637291747,-0.22178482956861012,0.37904444410990323,0.07084714648857937
fundamental_acceleration__hold4__none__top10__floor50m__sector70__w0.20__50bps,fundamental_acceleration__hold4__none__top10__floor50m__sector70,fundamental_acceleration,4,none,10,50000000,0.7,0.2,50,0.9027622763559486,2.6621965741901494,-0.09681569593311168,0.33896539208139975,1.4459914521399373,-0.24273611660885253,0.37904444410990323,0.07084714648857937
fundamental_acceleration__hold4__none__top10__floor50m__sector70__w0.30__50bps,fundamental_acceleration__hold4__none__top10__floor50m__sector70,fundamental_acceleration,4,none,10,50000000,0.7,0.3,50,0.8312215584893354,2.6212185699656585,-0.09990717826589524,0.3041171992816023,1.3299061205269052,-0.26536057807558744,0.37904444410990323,0.07084714648857937
fundamental_acceleration__hold4__none__top10__floor50m__sector70__w0.40__50bps,fundamental_acceleration__hold4__none__top10__floor50m__sector70,fundamental_acceleration,4,none,10,50000000,0.7,0.4,50,0.7614135517044842,2.556708822172001,-0.10630070968201588,0.26954106083556484,1.1997860462843601,-0.2874268225363803,0.37904444410990323,0.07084714648857937
fundamental_acceleration__hold4__none__top10__floor50m__sector70__w0.10__100bps,fundamental_acceleration__hold4__none__top10__floor50m__sector70,fundamental_acceleration,4,none,10,50000000,0.7,0.1,100,0.9694553365894834,2.669853196446695,-0.09862320218115239,0.3676353730397741,1.5234181530074493,-0.2223763136655551,0.33382330164354523,0.02301472667031379
fundamental_acceleration__hold4__none__top10__floor50m__sector70__w0.20__100bps,fundamental_acceleration__hold4__none__top10__floor50m__sector70,fundamental_acceleration,4,none,10,50000000,0.7,0.2,100,0.8901249893741441,2.6318356869982256,-0.09681569593311157,0.32647892654679156,1.4027042401544412,-0.24357244302850267,0.33382330164354523,0.02301472667031379
fundamental_acceleration__hold4__none__top10__floor50m__sector70__w0.30__100bps,fundamental_acceleration__hold4__none__top10__floor50m__sector70,fundamental_acceleration,4,none,10,50000000,0.7,0.3,100,0.8130078948310049,2.5735924833824035,-0.10169853601649814,0.2859069002536345,1.264727942574299,-0.2665791962770111,0.33382330164354523,0.02301472667031379
fundamental_acceleration__hold4__none__top10__floor50m__sector70__w0.40__100bps,fundamental_acceleration__hold4__none__top10__floor50m__sector70,fundamental_acceleration,4,none,10,50000000,0.7,0.4,100,0.7380919695028361,2.4907956230824424,-0.10867219773380388,0.2459454100442755,1.1135006762886484,-0.2890049278655017,0.33382330164354523,0.02301472667031379
fundamental_acceleration__hold4__none__top10__floor50m__sector70__w0.10__200bps,fundamental_acceleration__hold4__none__top10__floor50m__sector70,fundamental_acceleration,4,none,10,50000000,0.7,0.1,200,0.9563688195193605,2.6409476830499163,-0.09862320218115239,0.35488178076722976,1.4806504806386769,-0.2235585256393442,0.24735274003563767,-0.06680992060242619
fundamental_acceleration__hold4__none__top10__floor50m__sector70__w0.20__200bps,fundamental_acceleration__hold4__none__top10__floor50m__sector70,fundamental_acceleration,4,none,10,50000000,0.7,0.2,200,0.8650761764697004,2.5709978248877894,-0.09715007594907488,0.30182717080667776,1.31575886452012,-0.24524424104088227,0.24735274003563767,-0.06680992060242619
fundamental_acceleration__hold4__none__top10__floor50m__sector70__w0.30__200bps,fundamental_acceleration__hold4__none__top10__floor50m__sector70,fundamental_acceleration,4,none,10,50000000,0.7,0.3,200,0.7770675899876833,2.4780919992575936,-0.10527736066324966,0.2501869985672103,1.1336702149861766,-0.26901456128464774,0.24735274003563767,-0.06680992060242619
fundamental_acceleration__hold4__none__top10__floor50m__sector70__w0.40__200bps,fundamental_acceleration__hold4__none__top10__floor50m__sector70,fundamental_acceleration,4,none,10,50000000,0.7,0.4,200,0.6922785013469384,2.358568905607246,-0.11340829131672603,0.1999613913103664,0.9399576704588516,-0.29215790200639236,0.24735274003563767,-0.06680992060242619
fundamental_acceleration__hold4__none__top10__floor100m__sector60__w0.10__50bps,fundamental_acceleration__hold4__none__top10__floor100m__sector60,fundamental_acceleration,4,none,10,100000000,0.6,0.1,50,0.9839290788355117,2.7233284634872494,-0.09761038603120531,0.37592362437643967,1.5518847807054357,-0.22127266704933524,0.4300417381524977,0.08317068138878514
fundamental_acceleration__hold4__none__top10__floor100m__sector60__w0.20__50bps,fundamental_acceleration__hold4__none__top10__floor100m__sector60,fundamental_acceleration,4,none,10,100000000,0.6,0.2,50,0.9178552310523502,2.7442836139916693,-0.09545334180360554,0.3425467956400041,1.458822843263483,-0.2427737408117434,0.4300417381524977,0.08317068138878514
fundamental_acceleration__hold4__none__top10__floor100m__sector60__w0.30__50bps,fundamental_acceleration__hold4__none__top10__floor100m__sector60,fundamental_acceleration,4,none,10,100000000,0.6,0.3,50,0.8528305044145963,2.749031938544502,-0.09338004395392963,0.30925741014356656,1.347009090761561,-0.265441330616902,0.4300417381524977,0.08317068138878514
fundamental_acceleration__hold4__none__top10__floor100m__sector60__w0.40__50bps,fundamental_acceleration__hold4__none__top10__floor100m__sector60,fundamental_acceleration,4,none,10,100000000,0.6,0.4,50,0.7888954988896593,2.730494236791713,-0.09139103868289278,0.27609380466343847,1.2200458787788224,-0.28756444534669956,0.4300417381524977,0.08317068138878514
fundamental_acceleration__hold4__none__top10__floor100m__sector60__w0.10__100bps,fundamental_acceleration__hold4__none__top10__floor100m__sector60,fundamental_acceleration,4,none,10,100000000,0.6,0.1,100,0.9776515134949992,2.7102420574722146,-0.09761038603120509,0.37001669673465765,1.5326750032531777,-0.22143642060284519,0.3853834186017169,0.03873455898374578
fundamental_acceleration__hold4__none__top10__floor100m__sector60__w0.20__100bps,fundamental_acceleration__hold4__none__top10__floor100m__sector60,fundamental_acceleration,4,none,10,100000000,0.6,0.2,100,0.9057368080757859,2.716457668769275,-0.09545334180360521,0.33103744820942826,1.4197800796548292,-0.2427737408117432,0.3853834186017169,0.03873455898374578
fundamental_acceleration__hold4__none__top10__floor100m__sector60__w0.30__100bps,fundamental_acceleration__hold4__none__top10__floor100m__sector60,fundamental_acceleration,4,none,10,100000000,0.6,0.3,100,0.8352957322605223,2.704836752925517,-0.09338004395392963,0.29244734820217544,1.2881619716756605,-0.2654413306169022,0.3853834186017169,0.03873455898374578
fundamental_acceleration__hold4__none__top10__floor100m__sector60__w0.40__100bps,fundamental_acceleration__hold4__none__top10__floor100m__sector60,fundamental_acceleration,4,none,10,100000000,0.6,0.4,100,0.7663562901182028,2.6685113973226247,-0.09139103868289278,0.2542813277517224,1.1421133586276555,-0.2875644453467001,0.3853834186017169,0.03873455898374578
fundamental_acceleration__hold4__none__top10__floor100m__sector60__w0.10__200bps,fundamental_acceleration__hold4__none__top10__floor100m__sector60,fundamental_acceleration,4,none,10,100000000,0.6,0.1,200,0.9651496017797114,2.684000500025072,-0.09761038603120509,0.35827243970872935,1.4941198282288992,-0.2217639277098653,0.2997851755607819,-0.045181256172687756
fundamental_acceleration__hold4__none__top10__floor100m__sector60__w0.20__200bps,fundamental_acceleration__hold4__none__top10__floor100m__sector60,fundamental_acceleration,4,none,10,100000000,0.6,0.2,200,0.8817050090911152,2.6604977231972673,-0.09545334180360532,0.3082893127860984,1.3411844617149176,-0.24277374081174308,0.2997851755607819,-0.045181256172687756
fundamental_acceleration__hold4__none__top10__floor100m__sector60__w0.30__200bps,fundamental_acceleration__hold4__none__top10__floor100m__sector60,fundamental_acceleration,4,none,10,100000000,0.6,0.3,200,0.80067031585603,2.615679985640693,-0.09338004395392929,0.2594185480535218,1.1694388899358947,-0.2654413306169019,0.2997851755607819,-0.045181256172687756
fundamental_acceleration__hold4__none__top10__floor100m__sector60__w0.40__200bps,fundamental_acceleration__hold4__none__top10__floor100m__sector60,fundamental_acceleration,4,none,10,100000000,0.6,0.4,200,0.7220375024905372,2.543068948517361,-0.09139103868289278,0.21167698382863898,0.9846916995983542,-0.28756444534669967,0.2997851755607819,-0.045181256172687756
fundamental_acceleration__hold4__none__top10__floor100m__sector70__w0.10__50bps,fundamental_acceleration__hold4__none__top10__floor100m__sector70,fundamental_acceleration,4,none,10,100000000,0.7,0.1,50,0.9760280134341845,2.6842912124697804,-0.09862320218115228,0.37299049707278953,1.5402875011321902,-0.22178482956861,0.3790444441099057,0.06258523240204283
fundamental_acceleration__hold4__none__top10__floor100m__sector70__w0.20__50bps,fundamental_acceleration__hold4__none__top10__floor100m__sector70,fundamental_acceleration,4,none,10,100000000,0.7,0.2,50,0.9027622763559506,2.662196574190151,-0.09681569593311146,0.3368945275523403,1.4370884849056884,-0.24273611660885253,0.3790444441099057,0.06258523240204283
fundamental_acceleration__hold4__none__top10__floor100m__sector70__w0.30__50bps,fundamental_acceleration__hold4__none__top10__floor100m__sector70,fundamental_acceleration,4,none,10,100000000,0.7,0.3,50,0.8312215584893363,2.6212185699656603,-0.09990717826589557,0.30109302584060216,1.3167964904931884,-0.26536057807558755,0.3790444441099057,0.06258523240204283
fundamental_acceleration__hold4__none__top10__floor100m__sector70__w0.40__50bps,fundamental_acceleration__hold4__none__top10__floor100m__sector70,fundamental_acceleration,4,none,10,100000000,0.7,0.4,50,0.7614135517044858,2.556708822172003,-0.10630070968201588,0.26561724164630096,1.1828872106092077,-0.2874268225363803,0.3790444441099057,0.06258523240204283
fundamental_acceleration__hold4__none__top10__floor100m__sector70__w0.10__100bps,fundamental_acceleration__hold4__none__top10__floor100m__sector70,fundamental_acceleration,4,none,10,100000000,0.7,0.1,100,0.9694553365894831,2.6698531964466956,-0.0986232021811525,0.36658191130238227,1.5190110497586007,-0.222376313665555,0.3338233016435441,0.015128233192707397
fundamental_acceleration__hold4__none__top10__floor100m__sector70__w0.20__100bps,fundamental_acceleration__hold4__none__top10__floor100m__sector70,fundamental_acceleration,4,none,10,100000000,0.7,0.2,100,0.8901249893741445,2.6318356869982265,-0.09681569593311123,0.32443555292349524,1.3939306818100605,-0.24357244302850256,0.3338233016435441,0.015128233192707397
fundamental_acceleration__hold4__none__top10__floor100m__sector70__w0.30__100bps,fundamental_acceleration__hold4__none__top10__floor100m__sector70,fundamental_acceleration,4,none,10,100000000,0.7,0.3,100,0.813007894831004,2.5735924833824027,-0.10169853601649781,0.28293567875892345,1.251838633159401,-0.2665791962770111,0.3338233016435441,0.015128233192707397
fundamental_acceleration__hold4__none__top10__floor100m__sector70__w0.40__100bps,fundamental_acceleration__hold4__none__top10__floor100m__sector70,fundamental_acceleration,4,none,10,100000000,0.7,0.4,100,0.7380919695028343,2.4907956230824415,-0.10867219773380454,0.24210685493384276,1.096925079227547,-0.2890049278655017,0.3338233016435441,0.015128233192707397
fundamental_acceleration__hold4__none__top10__floor100m__sector70__w0.10__200bps,fundamental_acceleration__hold4__none__top10__floor100m__sector70,fundamental_acceleration,4,none,10,100000000,0.7,0.1,200,0.9563688195193614,2.640947683049918,-0.09862320218115228,0.35384726573480996,1.4763511534405787,-0.22355852563934364,0.24735274003563945,-0.07399650170092753
fundamental_acceleration__hold4__none__top10__floor100m__sector70__w0.20__200bps,fundamental_acceleration__hold4__none__top10__floor100m__sector70,fundamental_acceleration,4,none,10,100000000,0.7,0.2,200,0.8650761764697028,2.5709978248877903,-0.09715007594907488,0.2998376281797679,1.307235905281297,-0.24524424104088238,0.24735274003563945,-0.07399650170092753
fundamental_acceleration__hold4__none__top10__floor100m__sector70__w0.30__200bps,fundamental_acceleration__hold4__none__top10__floor100m__sector70,fundamental_acceleration,4,none,10,100000000,0.7,0.3,200,0.7770675899876831,2.478091999257596,-0.10527736066324966,0.247318724997728,1.1212133626539933,-0.26901456128464785,0.24735274003563945,-0.07399650170092753
fundamental_acceleration__hold4__none__top10__floor100m__sector70__w0.40__200bps,fundamental_acceleration__hold4__none__top10__floor100m__sector70,fundamental_acceleration,4,none,10,100000000,0.7,0.4,200,0.6922785013469388,2.3585689056072487,-0.11340829131672614,0.19628750432592446,0.9240313521631013,-0.29215790200639224,0.24735274003563945,-0.07399650170092753
fundamental_acceleration__hold4__none__top10__floor250m__sector60__w0.10__50bps,fundamental_acceleration__hold4__none__top10__floor250m__sector60,fundamental_acceleration,4,none,10,250000000,0.6,0.1,50,0.9553719068993674,2.7486401484015826,-0.08437161354356626,0.37207988972685,1.5578042535430248,-0.21895231180734398,0.20833039933531627,0.046920225976063046
fundamental_acceleration__hold4__none__top10__floor250m__sector60__w0.20__50bps,fundamental_acceleration__hold4__none__top10__floor250m__sector60,fundamental_acceleration,4,none,10,250000000,0.6,0.2,50,0.8620984651444428,2.7928039660748487,-0.08180741626941435,0.33488353851854136,1.464887092811876,-0.2384667575612215,0.20833039933531627,0.046920225976063046
fundamental_acceleration__hold4__none__top10__floor250m__sector60__w0.30__50bps,fundamental_acceleration__hold4__none__top10__floor250m__sector60,fundamental_acceleration,4,none,10,250000000,0.6,0.3,50,0.7712673697234302,2.8094467628170277,-0.08342722630982424,0.29780913404010945,1.3460794812204269,-0.2591353648589706,0.20833039933531627,0.046920225976063046
fundamental_acceleration__hold4__none__top10__floor250m__sector60__w0.40__50bps,fundamental_acceleration__hold4__none__top10__floor250m__sector60,fundamental_acceleration,4,none,10,250000000,0.6,0.4,50,0.6829474004866081,2.77597999903824,-0.08505493774595341,0.260904917623362,1.2051476214765515,-0.2793589672454321,0.20833039933531627,0.046920225976063046
fundamental_acceleration__hold4__none__top10__floor250m__sector60__w0.10__100bps,fundamental_acceleration__hold4__none__top10__floor250m__sector60,fundamental_acceleration,4,none,10,250000000,0.6,0.1,100,0.9500360920934392,2.7368493126949724,-0.08437161354356626,0.36662657659440745,1.5398681196096953,-0.21915594339630806,0.17584492343534297,0.00725923376181159
fundamental_acceleration__hold4__none__top10__floor250m__sector60__w0.20__100bps,fundamental_acceleration__hold4__none__top10__floor250m__sector60,fundamental_acceleration,4,none,10,250000000,0.6,0.2,100,0.8519534873846137,2.766920476403073,-0.08180741626941457,0.32428898225417946,1.42804186008707,-0.23846675756122193,0.17584492343534297,0.00725923376181159
fundamental_acceleration__hold4__none__top10__floor250m__sector60__w0.30__100bps,fundamental_acceleration__hold4__none__top10__floor250m__sector60,fundamental_acceleration,4,none,10,250000000,0.6,0.3,100,0.7568169767160342,2.767094869200783,-0.08342722630982424,0.28238223033229515,1.2900793825813834,-0.2591353648589707,0.17584492343534297,0.00725923376181159
fundamental_acceleration__hold4__none__top10__floor250m__sector60__w0.40__100bps,fundamental_acceleration__hold4__none__top10__floor250m__sector60,fundamental_acceleration,4,none,10,250000000,0.6,0.4,100,0.6646718992855325,2.715235023939738,-0.08505493774595341,0.24095068430368483,1.1305967985429097,-0.27935896724543163,0.17584492343534297,0.00725923376181159
fundamental_acceleration__hold4__none__top10__floor250m__sector60__w0.10__200bps,fundamental_acceleration__hold4__none__top10__floor250m__sector60,fundamental_acceleration,4,none,10,250000000,0.6,0.1,200,0.9394030026526714,2.7132064124007567,-0.08437161354356648,0.35577912617930774,1.503860870123086,-0.219563206574236,0.11317689030800304,-0.06799595514360057
fundamental_acceleration__hold4__none__top10__floor250m__sector60__w0.20__200bps,fundamental_acceleration__hold4__none__top10__floor250m__sector60,fundamental_acceleration,4,none,10,250000000,0.6,0.2,200,0.8318097693577167,2.714848419678445,-0.08180741626941435,0.30332926794952186,1.3538170106207057,-0.23846675756122182,0.11317689030800304,-0.06799595514360057
fundamental_acceleration__hold4__none__top10__floor250m__sector60__w0.30__200bps,fundamental_acceleration__hold4__none__top10__floor250m__sector60,fundamental_acceleration,4,none,10,250000000,0.6,0.3,200,0.7282279731284933,2.6815464028015903,-0.08342722630982424,0.25202831815674576,1.1769502561019536,-0.25913536485897093,0.11317689030800304,-0.06799595514360057
fundamental_acceleration__hold4__none__top10__floor250m__sector60__w0.40__200bps,fundamental_acceleration__hold4__none__top10__floor250m__sector60,fundamental_acceleration,4,none,10,250000000,0.6,0.4,200,0.628645536821318,2.591955515616756,-0.08505493774595319,0.20190238709835984,0.97971726666813,-0.27935896724543186,0.11317689030800304,-0.06799595514360057
fundamental_acceleration__hold4__none__top10__floor250m__sector70__w0.10__50bps,fundamental_acceleration__hold4__none__top10__floor250m__sector70,fundamental_acceleration,4,none,10,250000000,0.7,0.1,50,0.9864673416147147,2.7221675928522435,-0.09714997001249037,0.3753542076576466,1.5454624563864099,-0.21912387042270542,0.4477723285797466,0.07971873374915694
fundamental_acceleration__hold4__none__top10__floor250m__sector70__w0.20__50bps,fundamental_acceleration__hold4__none__top10__floor250m__sector70,fundamental_acceleration,4,none,10,250000000,0.7,0.2,50,0.9227470028130578,2.740519027444411,-0.09372973562048592,0.3414654389509304,1.4470720152215384,-0.239192797804483,0.4477723285797466,0.07971873374915694
fundamental_acceleration__hold4__none__top10__floor250m__sector70__w0.30__50bps,fundamental_acceleration__hold4__none__top10__floor250m__sector70,fundamental_acceleration,4,none,10,250000000,0.7,0.3,50,0.859896269952851,2.7410619535944405,-0.09078699556931469,0.30771863759926665,1.3314550300160233,-0.260187848594879,0.4477723285797466,0.07971873374915694
fundamental_acceleration__hold4__none__top10__floor250m__sector70__w0.40__50bps,fundamental_acceleration__hold4__none__top10__floor250m__sector70,fundamental_acceleration,4,none,10,250000000,0.7,0.4,50,0.7979611666730813,2.7168602501256744,-0.08792361033410334,0.2741492585411496,1.2023705593272715,-0.2807149411992531,0.4477723285797466,0.07971873374915694
fundamental_acceleration__hold4__none__top10__floor250m__sector70__w0.10__100bps,fundamental_acceleration__hold4__none__top10__floor250m__sector70,fundamental_acceleration,4,none,10,250000000,0.7,0.1,100,0.9802003303541194,2.7093036123397196,-0.0971499700124906,0.3693680672373658,1.5260598296057917,-0.21932760841042176,0.4026052327023111,0.034767016214045876
fundamental_acceleration__hold4__none__top10__floor250m__sector70__w0.20__100bps,fundamental_acceleration__hold4__none__top10__floor250m__sector70,fundamental_acceleration,4,none,10,250000000,0.7,0.2,100,0.9106308191750587,2.7132104056600608,-0.0937297356204857,0.329805620858169,1.4077329222642125,-0.23919279780448288,0.4026052327023111,0.034767016214045876
fundamental_acceleration__hold4__none__top10__floor250m__sector70__w0.30__100bps,fundamental_acceleration__hold4__none__top10__floor250m__sector70,fundamental_acceleration,4,none,10,250000000,0.7,0.3,100,0.8423386818749248,2.697783431534866,-0.09078699556931424,0.290694101328427,1.2722793108475485,-0.2601878485948792,0.4026052327023111,0.034767016214045876
fundamental_acceleration__hold4__none__top10__floor250m__sector70__w0.40__100bps,fundamental_acceleration__hold4__none__top10__floor250m__sector70,fundamental_acceleration,4,none,10,250000000,0.7,0.4,100,0.7753593779652244,2.6563315956544606,-0.08792361033410334,0.2520649013382039,1.1241134712411114,-0.28071494119925333,0.4026052327023111,0.034767016214045876
fundamental_acceleration__hold4__none__top10__floor250m__sector70__w0.10__200bps,fundamental_acceleration__hold4__none__top10__floor250m__sector70,fundamental_acceleration,4,none,10,250000000,0.7,0.1,200,0.9677191888776906,2.6834998074984324,-0.0971499700124906,0.3574673581222405,1.487117351782541,-0.21973508438585387,0.3160211274689493,-0.05004429635360996
fundamental_acceleration__hold4__none__top10__floor250m__sector70__w0.20__200bps,fundamental_acceleration__hold4__none__top10__floor250m__sector70,fundamental_acceleration,4,none,10,250000000,0.7,0.2,200,0.886602546316132,2.6582585338862863,-0.09372973562048581,0.30676413428312554,1.328546917093216,-0.2391927978044831,0.3160211274689493,-0.05004429635360996
fundamental_acceleration__hold4__none__top10__floor250m__sector70__w0.30__200bps,fundamental_acceleration__hold4__none__top10__floor250m__sector70,fundamental_acceleration,4,none,10,250000000,0.7,0.3,200,0.807666321698584,2.6104099353138426,-0.09078699556931424,0.2572527753429652,1.1529204557223884,-0.2601878485948792,0.3160211274689493,-0.05004429635360996
fundamental_acceleration__hold4__none__top10__floor250m__sector70__w0.40__200bps,fundamental_acceleration__hold4__none__top10__floor250m__sector70,fundamental_acceleration,4,none,10,250000000,0.7,0.4,200,0.7309144619392922,2.5337381446575136,-0.08792361033410323,0.20894487662757277,0.966101212643369,-0.2807149411992532,0.3160211274689493,-0.05004429635360996
fundamental_acceleration__hold4__none__top20__floor50m__sector60__w0.10__50bps,fundamental_acceleration__hold4__none__top20__floor50m__sector60,fundamental_acceleration,4,none,20,50000000,0.6,0.1,50,0.984693578116808,2.736475663309834,-0.10526974716830373,0.37576330124057455,1.562490422102894,-0.22340109182107803,0.39648478545736854,0.08107248869648909
fundamental_acceleration__hold4__none__top20__floor50m__sector60__w0.20__50bps,fundamental_acceleration__hold4__none__top20__floor50m__sector60,fundamental_acceleration,4,none,20,50000000,0.6,0.2,50,0.9182559846506366,2.745365726479447,-0.11569734616498129,0.342243317879523,1.4792168917835402,-0.232892718176692,0.39648478545736854,0.08107248869648909
fundamental_acceleration__hold4__none__top20__floor50m__sector60__w0.30__50bps,fundamental_acceleration__hold4__none__top20__floor50m__sector60,fundamental_acceleration,4,none,20,50000000,0.6,0.3,50,0.8518192183795288,2.7035710307603225,-0.1261120420817624,0.308815708255205,1.3750135856707792,-0.24713595517659992,0.39648478545736854,0.08107248869648909
fundamental_acceleration__hold4__none__top20__floor50m__sector60__w0.40__50bps,fundamental_acceleration__hold4__none__top20__floor50m__sector60,fundamental_acceleration,4,none,20,50000000,0.6,0.4,50,0.7855040946867604,2.6003030788931603,-0.1365131776506926,0.2755076015208042,1.2524112534027438,-0.2636408413242687,0.39648478545736854,0.08107248869648909
fundamental_acceleration__hold4__none__top20__floor50m__sector60__w0.10__100bps,fundamental_acceleration__hold4__none__top20__floor50m__sector60,fundamental_acceleration,4,none,20,50000000,0.6,0.1,100,0.9799313401538472,2.7261085384471992,-0.10526974716830373,0.3704791201134334,1.5454610882428514,-0.22360097259832212,0.36340979434274834,0.04143879571457032
fundamental_acceleration__hold4__none__top20__floor50m__sector60__w0.20__100bps,fundamental_acceleration__hold4__none__top20__floor50m__sector60,fundamental_acceleration,4,none,20,50000000,0.6,0.2,100,0.9090642548820669,2.723459816086281,-0.11569734616498117,0.33194517707944504,1.4442521344598025,-0.23328675525852427,0.36340979434274834,0.04143879571457032
fundamental_acceleration__hold4__none__top20__floor50m__sector60__w0.30__100bps,fundamental_acceleration__hold4__none__top20__floor50m__sector60,fundamental_acceleration,4,none,20,50000000,0.6,0.3,100,0.8385290391481861,2.669551670533407,-0.1261120420817624,0.2937715863882706,1.3217533501280505,-0.24713595517660003,0.36340979434274834,0.04143879571457032
fundamental_acceleration__hold4__none__top20__floor50m__sector60__w0.40__100bps,fundamental_acceleration__hold4__none__top20__floor50m__sector60,fundamental_acceleration,4,none,20,50000000,0.6,0.4,100,0.7684436889280517,2.55451574695553,-0.13651317765069282,0.2559828500391481,1.181153012953232,-0.2636408413242688,0.36340979434274834,0.04143879571457032
fundamental_acceleration__hold4__none__top20__floor50m__sector60__w0.10__200bps,fundamental_acceleration__hold4__none__top20__floor50m__sector60,fundamental_acceleration,4,none,20,50000000,0.6,0.1,200,0.970436710090985,2.705331621101149,-0.10526974716830373,0.3599660688326751,1.511258966382979,-0.22400073415280963,0.29930075919485777,-0.03390196200401585
