date,pca_full_diag_f1,pca_full_diag_f2,pca_full_diag_f3,pca_full_diag_f4,pca_full_diag_f5,pca_exp_f1,pca_exp_f2,pca_exp_f3,pca_exp_f4,pca_exp_f5
2005-01-07,,,,,,,,,,
2005-01-14,0.004792445157562654,0.006765127406997,0.0035945764813578663,0.006666446794490895,0.0017442892359158665,,,,,
2005-01-21,-0.012329276717104442,0.005452568893020718,0.005163586673689086,0.007670691476870551,-0.005612998506410185,,,,,
2005-01-28,0.002746943244919256,0.0006474796012986226,0.0020001728270505966,0.004418311639505808,0.0011850579257222083,,,,,
2005-02-04,0.02291862378782508,-0.0030473166033418617,-0.013927426194647746,0.009030856448164353,-0.0024767622440835836,,,,,
2005-02-11,0.005757536218930985,0.002971577572010337,0.005871456900328165,0.0029941929098947747,-0.0011994853725323265,,,,,
2005-02-18,0.0019263400906953804,-0.003048566675266935,0.012400346608806982,0.0024723094580517634,-0.0005597773497638149,,,,,
2005-02-25,0.00938545798179701,0.0008256539999114077,0.008328350679807235,0.002891972867822036,0.0009737742579395005,,,,,
2005-03-04,0.01081391589809447,-0.0012198897746488026,-0.0028510921156405544,0.0013183956742253856,-0.0025550750054083855,,,,,
2005-03-11,-0.01482883025764122,-0.0031962793582766924,0.012833041098221176,-0.011405931224128673,0.002556367334968114,,,,,
2005-03-18,-0.01052459953805549,0.0007213867769388145,-0.0009750044193472814,0.01312779203421443,-0.0038343398036524883,,,,,
2005-03-25,-0.016793309323165563,-0.006846560605753565,-0.011229712161845214,0.003142114654751657,-0.0012882200893987357,,,,,
2005-04-01,0.0013996611769094957,0.006732454768599173,0.002572543454428876,0.009068796300062527,-0.001940869756744274,,,,,
2005-04-08,0.005987096970673998,-0.0008852876466968373,-0.0026321510787354475,-0.009219328802751533,0.00021756298004743378,,,,,
2005-04-15,-0.03563585747585497,0.013887504360381643,-0.004987061985178504,0.007420223166160334,-0.012394382833461025,,,,,
2005-04-22,0.0108653647497013,0.004225772196902601,0.00939155391064596,0.0034930959311706413,-0.00045427162255273524,,,,,
2005-04-29,0.001520966970672628,0.003752933232157308,-0.005653324116427844,-0.0045503721617642275,-0.004499450473470473,,,,,
2005-05-06,0.015566666222204083,-0.008235759100899704,-0.005511093796017058,-0.00394657080712977,0.00970168956481614,,,,,
2005-05-13,-0.018707064299137887,0.0038124354198718663,-0.010121188256191495,-0.003525801977702901,-0.0020724661186763502,,,,,
2005-05-20,0.026489241967583285,-0.0024350972291432823,-0.009879783643377382,-0.004091490043637488,-0.0025317122137916118,,,,,
2005-05-27,0.0077798426725170875,0.0010080343258861365,0.0033861794563068404,0.0051251989137667195,0.003988830340930519,,,,,
2005-06-03,0.0015812384545546055,0.00698310111400214,0.0006740616206682556,0.0033651807158248106,-0.0027905761663450184,,,,,
2005-06-10,0.0033966409579712924,-0.0005176994894755028,0.005456715688757246,0.001737953497196924,-0.0023252187175064123,,,,,
2005-06-17,0.018787214469317956,0.0005181208545115034,0.008365451523322279,-0.0017348867424507696,-0.00018242139550490722,,,,,
2005-06-24,-0.019588016758615323,0.010283446133625048,0.0016598328788645015,0.005124496351951169,-0.002553702799575018,,,,,
2005-07-01,0.004021153827450528,-0.007267709233446735,-0.007432518555085744,0.006911328712261441,-0.0011196436478518128,,,,,
2005-07-08,0.013763004325674798,-0.00543033028124496,-0.006196846791510121,-0.0021124486449892294,0.0007365287201598912,,,,,
2005-07-15,0.01031660117705314,-0.0056575043634847595,-0.0038946101030333485,-0.010606938743594831,0.004704722458894569,,,,,
2005-07-22,0.00984308214092326,-0.0005005499042419329,0.0058696371661956185,0.0015959234419772896,0.0034005779794394615,,,,,
2005-07-29,0.005011697939272201,0.0008821357073092589,0.00205719267479861,-0.00272144892356246,-0.0036830239353849697,,,,,
2005-08-05,-0.005984400009961905,-0.0012301609456891686,0.012009750513966917,-0.001109238813856452,0.005038110403118055,,,,,
2005-08-12,0.008869016352879571,0.007452332286551061,0.007439366806781899,-0.0005407676715994931,0.007580695222898957,,,,,
2005-08-19,-0.011277570046502214,0.0003042353676939932,-0.009169887447935808,0.002023902091333597,-0.002296851593196071,,,,,
2005-08-26,-0.007823662593411974,0.004423016338637094,0.0011585542972187865,0.0027175434058107676,0.0001496770097424985,,,,,
2005-09-02,0.01709078112854991,0.008468672733060163,0.004354962430347166,0.004554856503706079,0.0011758910178499076,,,,,
2005-09-09,0.018441468056553542,-0.0029481571713056696,0.003048869816716952,-0.004376074189785566,-0.00039349818275009034,,,,,
2005-09-16,-0.0015011382001163447,-0.0016955312126224699,0.010354142391789306,-0.0038660857496532705,-0.0014286345613876196,,,,,
2005-09-23,-0.0143766968775535,0.0031136244779059116,0.008406171922906326,0.0030819935839772267,0.005097538867866773,,,,,
2005-09-30,0.01715411766916752,-0.00011015143651655814,0.002245711508837526,-0.004842225599748367,0.0007583887469361265,,,,,
2005-10-07,-0.029045578448408084,0.002411680234011919,0.00626391751612249,-0.006351481047681141,-0.001997775207444687,,,,,
2005-10-14,-0.010212374079604621,-0.007440615317491749,-0.002486291453409974,-0.0016104971695350546,0.004654004277230087,,,,,
2005-10-21,-0.007713217442686198,0.00284059043360641,-0.006099579714542226,-0.004690431040992477,-0.001162714197930647,,,,,
2005-10-28,0.014571815257612353,-0.005380765284652575,0.007298014945301176,0.002747858227730912,-0.004207005270584789,,,,,
2005-11-04,0.019144457473375554,-0.012491551123085939,-0.01106734409496094,-0.003013196677553639,0.015488547904015628,,,,,
2005-11-11,0.012058371926980288,0.007549548241724035,5.3721128119994685e-05,-0.01521225954388485,-0.0032544568417411978,,,,,
2005-11-18,0.013121105781236785,0.006290217150652772,0.009813642392157339,-0.005424004764111819,-0.0016775757417952233,,,,,
2005-11-25,0.013210958930020486,0.004429605498710466,0.003261716475254636,0.0010694941286797728,-0.005518965512324342,,,,,
2005-12-02,0.003824147206721806,-0.0008085662515102306,0.008161944177818197,-0.006454788166013789,0.004548166336489035,,,,,
2005-12-09,0.0008290274572637018,0.007185996925679707,0.01460548956164987,-0.00434748910837815,-0.002836038480973374,,,,,
2005-12-16,0.0048910089322846155,-0.001184268144607173,-0.017941425821138314,0.005845118934620218,0.0019762708299883663,,,,,
2005-12-23,0.006400942773324754,0.0024934052743795926,0.0011007902543922234,-0.0018017135665221269,0.006751111508888305,,,,,
2005-12-30,-0.012710887920264131,0.007103522574181765,0.01279675796883498,-0.002991601188779863,-0.0006205737486561058,,,,,
