date,mom_4w,mom_13w,mom_26w,mom_52w,vol_4w,vol_13w,vol_26w,downside_vol_13w,downside_vol_26w,drawdown_26w,drawdown_52w,ma_distance_13w,ma_distance_26w,ma_distance_52w,trend_consistency_13w,trend_consistency_26w,mom_vol_ratio_26w,vol_change_13v26,rel_strength_SPY_13w,rel_strength_SPY_26w,rel_strength_BIL_13w,rel_strength_BIL_26w,rel_strength_TLT_13w,rel_strength_TLT_26w,rel_strength_GLD_13w,rel_strength_GLD_26w,rel_strength_HYG_13w,rel_strength_HYG_26w,rel_strength_LQD_13w,rel_strength_LQD_26w,l1_bab_bab_score_tradable,l1_bab_bab_score_asset_class_neutral_tradable,l1_breadth_confirmation_breadth_confirmed_momentum_tradable,l1_breadth_confirmation_breadth_confirmed_momentum_score_tradable,l1_carry_carry_yield_trailing_52w_tradable,l1_carry_carry_score_tradable,l1_carry_carry_score_asset_class_neutral_tradable,l1_contained_recovery_contained_recovery_quality_tradable,l1_contained_recovery_contained_recovery_quality_score_tradable,l1_moving_average_distance_moving_average_distance_tradable,l1_moving_average_distance_moving_average_distance_score_tradable,l1_multi_horizon_mom_multi_mom_equal_score_tradable,l1_multi_horizon_mom_multi_mom_invvol_score_tradable,l1_quality_quality_score_tradable,l1_quality_quality_score_asset_class_neutral_tradable,l1_residual_momentum_residual_mom_score_tradable,l1_reversal_reversal_1w_score_tradable,l1_reversal_reversal_1w_asset_class_neutral_tradable,l1_reversal_reversal_4w_score_tradable,l1_reversal_reversal_4w_asset_class_neutral_tradable,l1_trend_quality_trend_clarity_momentum_raw_tradable,l1_trend_quality_trend_clarity_momentum_score_tradable,l1_tsmom_tsmom_vol_scaled_tradable,l1_tsmom_tsmom_score_tradable,l1_value_value_score_tradable,l1_value_value_score_asset_class_neutral_tradable,l1_xsmom_xsmom_score_tradable,l1_xsmom_xsmom_asset_class_neutral_tradable
2005-03-18,-0.0011729748397408884,0.004454229250045906,,,0.005485004358710394,0.0023904724389949158,,-0.001111546512578849,,,,0.0005486683738268205,,,-0.0018507172173769933,,,,0.004454229250045908,,,,0.004454229250045906,,0.004454229250045907,,,,0.004454229250045906,,,,,,0.004763128939556545,0.005323610537606447,-0.0037135121550650506,,,,,,,,,,-0.0030136605226956563,-0.005502285349961343,0.000701469944367928,-0.003005914830247014,,,,,,,,
2005-03-25,-0.008170394444179547,-0.012317930583226748,,,-0.014001955074320028,-0.013360052220765098,,-0.019344979291965648,,,,-0.011044477680160255,,,-0.011422923805753124,,,,-0.012317930583226742,,,,-0.012317930583226748,,-0.012317930583226746,,,,-0.012317930583226748,,,,,,0.005910725922447368,0.005816225434657671,0.0005607908631758167,,,,,,,,,,-0.0020977946416494897,-0.004349110696282768,0.007539575707174548,0.0039892273994508315,,,,,,,,
2005-04-01,-0.007944848962348261,0.012136070770574844,,,0.0062042966772787676,0.007453840110504157,,0.00824946677636146,,,,0.005689189386414991,,,0.005590527422465784,,,,0.012136070770574844,,,,0.012136070770574844,,0.012136070770574844,,,,0.012136070770574844,,,,,,0.003878830190866616,0.0037130376215696566,0.0008585715456726666,,,,,,,,,,-0.0054517933430484585,-0.002832497102285187,-0.0018200193423046835,-0.0014714847561309197,,,,,,,,
2005-04-08,-0.005449858502039011,-0.00955417704509036,,,-0.004802892525838254,-0.002842784818121839,,0.002044078391200352,0.002044078391200352,,,-0.011222321690160025,-0.011231694650833944,,-0.00032728015148248297,-0.00032728015148248297,,,-0.009554177045090359,,,,-0.009554177045090357,,-0.009554177045090359,,,,-0.00955417704509036,,,,,,-0.003881382062433286,-0.00393288191713106,-0.002633560498950398,,,,,,,,,,-0.00145002765693553,-0.0021743373883610596,-0.0011595130212826309,-0.0023083121123822323,,,,,,,,
2005-04-15,0.019603400999694487,-0.013487762707254712,-0.013315307967248573,,-0.01443707811977402,-0.022682358965985385,-0.024953407882267062,-0.03238328532717683,-0.0324652360400274,0.02447280907303295,,-0.003952370753788264,-0.005704976962581932,,-0.01279790445388745,-0.012797904453887449,-0.005832740742191629,,-0.013487762707254707,-0.013315307967248573,,,-0.01348776270725471,-0.013315307967248573,-0.013487762707254712,-0.013315307967248573,,,-0.013487762707254712,-0.013315307967248573,,,,,0.02456496735101528,0.020059312091459627,0.006788819994289681,,,,,,,,,,-0.008101015825668589,0.002339563384902641,-0.0220523366579863,-0.005062381431028353,,,,,,,,
2005-04-22,-0.009311225321376534,0.005279534054174613,0.007179779721640358,,0.012795735345830462,0.014902004529533133,0.014847399031538554,0.0159547648442081,0.01591258337436826,-0.008113065996669661,,-0.004527280586323951,-0.0031063932240783534,,0.009680186481116787,0.010124100109365753,0.003489646987016263,-0.0009764236412384815,0.005279534054174615,0.00717977972164036,,,0.005279534054174615,0.007179779721640358,0.005279534054174614,0.007179779721640357,,,0.005279534054174613,0.007179779721640356,-0.004920505860594313,-0.00523207312446126,,,-0.002307932254334449,-0.0019654383833223425,0.0009080178642835147,0.010657247983801976,0.007442276120462376,,,,,,,,0.00440741681828375,0.006062981379571825,0.003108092497971796,-0.00035338802672742697,,,,,,,,
2005-04-29,0.0046332864910056904,-0.004759775264095243,-0.005579093471780891,,-0.009682555476769104,-0.0074066396304765985,-0.007475382578766815,-0.004041389946092733,-0.0040576787240787894,0.005901877333596577,,0.0018843708493558088,8.615358687901285e-05,,0.003439944695232388,0.003023602643375938,-0.0015880406979775958,0.00013011955400570353,-0.004759775264095245,-0.005579093471780891,,,-0.004759775264095242,-0.005579093471780892,-0.004759775264095243,-0.005579093471780892,,,-0.004759775264095245,-0.005579093471780892,0.003898604518414268,0.0036900255934956276,,,0.00756173572268829,0.004670347050465692,0.00201812963892942,0.0004892574009922386,0.0003342629388764669,,,,,,,,-0.0072164798741649735,-0.006030715307994039,-0.0071449747444023255,-0.0058907084384736425,,,,,,,,
2005-05-06,-0.012631922960857148,-0.011077219065857036,-0.008704685340864923,,0.013085330222026608,0.010427231468571389,0.009293162674182348,0.016268395011715314,0.01606440748334035,-0.013348253000412614,,-0.014220010734790508,-0.013459394264034261,,0.002199071443657266,0.0014704257766655286,-0.01063589933886257,0.0007533152373070673,-0.011077219065857038,-0.008704685340864923,,,-0.011077219065857041,-0.008704685340864925,-0.011077219065857038,-0.008704685340864923,,,-0.011077219065857036,-0.008704685340864923,-0.012280552508610737,-0.003570044094174409,,,-0.013035091900354836,-0.011591094844450756,-0.005679184167798537,-0.007597866612488257,-0.006698187973060829,,,,,,,,-0.0002767690833215778,-0.0005797628313648763,0.012529389621076461,0.003359672890153013,,,,,,,,
2005-05-13,0.014565253508682863,-0.0017456017283704473,-0.0114086827040603,,-0.01803411855422821,-0.02138219608575926,-0.02046424066757347,-0.024941550289421376,-0.023279180234153426,0.015507047831284324,,0.011689724323768124,0.003582273571664214,,-0.012499598240204973,-0.011087064874593714,-0.003648301687854517,-0.00211904987267028,-0.0017456017283704476,-0.011408682704060298,,,-0.0017456017283704473,-0.0114086827040603,-0.0017456017283704467,-0.011408682704060301,,,-0.0017456017283704473,-0.0114086827040603,0.011892700009397888,0.0036875793277004634,,,0.011182723347830232,0.007590079324580697,-0.0026037878768477457,0.000677139902185637,-0.0002864495134112683,,,,,,,,-0.00728760737817599,-0.0038990406542504614,-0.012464070864666197,-0.005966313808904274,,,,,,,,
2005-05-20,0.008093100813915515,-0.01020972269951664,-0.007128544522360174,,0.004261342617558749,0.007067914266166414,0.00852975606331369,0.020097161820510714,0.0196176915712168,-0.010601313854585641,,-0.0045641765946328,-0.006531072394869497,,0.015397417855461946,0.014461472666580205,-0.009607094155474684,-0.008602153568233888,-0.010209722699516637,-0.007128544522360176,,,-0.010209722699516642,-0.007128544522360171,-0.010209722699516637,-0.007128544522360174,,,-0.010209722699516643,-0.007128544522360174,-0.01526242108070516,-0.005208446724428765,,,-0.005113121640676431,-0.004229841943079814,0.002439051423322974,-0.010102121415148465,-0.010088591356265483,,,,,,,,-0.012159521573117208,-0.0016830595926248808,0.0076479086137486154,0.002041118864332995,,,,,,,,
2005-05-27,-0.007379839083454091,-0.00881021701278469,0.002332105126126006,,0.006726931295581991,0.010021314915595594,0.010230757447057799,0.01244329261537628,0.012120972628517612,-0.008696468365955888,,-0.00969498156210342,-0.00818136091389342,,0.0050309184213832405,0.00540653284024023,-0.0022617600416220676,0.0025037449070184244,-0.00881021701278469,0.0023321051261260078,,,-0.008810217012784694,0.0023321051261260056,-0.00881021701278469,0.002332105126126009,,,-0.00881021701278469,0.002332105126126009,-0.00638706230543049,-0.004594806350292388,,,-0.005670175098685526,-0.004240916917445416,0.00037044978943310284,-0.0035125201434020687,-0.002539103104444613,,,,,,,,0.006034239158917699,0.003654458725602398,0.004168693494655194,0.00192021924577792,,,,,,,,
2005-06-03,-0.0026282066532380246,0.0020969366259747007,0.005863680534807508,,0.0012091068418609132,0.0009040800328053375,0.0015749941831397821,0.0021345628490436783,0.0025495527502862004,0.0010706128468926342,,0.0009120568949477047,0.003006794316228681,,0.0051091832037896195,0.005450957147839675,0.004587403671967689,-0.00469183319515645,0.0020969366259747,0.005863680534807508,,,0.0020969366259747007,0.005863680534807508,0.0020969366259747,0.005863680534807508,,,0.0020969366259747002,0.005863680534807508,0.0016632300567851358,-0.0028943495173732337,,,0.006352669160015172,0.005419314847980408,0.003186920350067091,0.003154975292299543,0.002221684346616001,,,,,,,,0.0015482142824690412,-0.0005765430044852393,0.001959707576852767,0.0010535261487624869,,,,,,,,
2005-06-10,-0.0017738584224226898,-0.0030540051052274715,0.005447599255777136,,0.006114699502188257,0.005864544358922276,0.006607295013676112,0.005768219383297431,0.005980291503573824,-0.003268712043361916,,-0.0011820021336215972,0.0009124857543013463,,0.002954379742839742,0.0034384618557101792,0.0007266186236625625,-0.004767997314938492,-0.0030540051052274715,0.005447599255777136,,,-0.003054005105227472,0.005447599255777134,-0.0030540051052274707,0.005447599255777135,,,-0.0030540051052274715,0.005447599255777136,-0.0013223092955351003,-0.0011887363116062594,,,-0.00016687286815447608,0.00045001051243932105,0.0018681514828756318,-0.0032481757385953475,-0.004006956607670857,,,,,,,,-0.001377502839886345,-0.001804119929475411,0.0009134404087561631,0.0008973419163240252,,,,,,,,
2005-06-17,0.012662384625796306,-0.006509821768360087,0.006489770629368777,,0.004729965530838918,0.015209954558394943,0.01609093003970447,0.020650337515254316,0.021773666196445367,-0.011500088707881917,,0.0027580440914770103,0.003156910664211327,,0.016088590437522164,0.015263689420271157,-0.002031116825038471,0.0029249818523094918,-0.006509821768360087,0.0064897706293687765,,,-0.006509821768360087,0.006489770629368777,-0.006509821768360089,0.0064897706293687765,,,-0.006509821768360088,0.006489770629368775,-0.007946163304850823,-0.0038079942378899403,,,-0.008286164725116533,-0.006525121604932557,-0.0007856882156052408,-0.008695479228861738,-0.007673898279216068,,,,,,,,-0.0019844325433958985,-0.005148372976023979,0.0029373164454356802,0.0021148891254726136,,,,,,,,
2005-06-24,-0.004686130348592219,0.007008286486178166,0.0021279369912514524,,-0.007026202822341248,-0.014527064982902,-0.013290957885952212,-0.01957521330919894,-0.019498678803441596,0.014697872699295587,,-0.0058987172314550855,-0.0003792410954007859,,-0.012705311012587827,-0.009820665718978392,0.008823529873833027,-0.012649768069906137,0.007008286486178168,0.0021279369912514546,,,0.007008286486178168,0.0021279369912514546,0.0070082864861781705,0.0021279369912514546,,,0.007008286486178168,0.0021279369912514546,0.014467908385916889,0.0023406125779705865,,,0.015351212857847364,0.011637108675361114,0.002575322413946153,0.011948231932105173,0.009967388126641632,,,,,,,,0.0033791774925712465,-0.0006397381037027547,0.009378432099204354,-0.001407948416810385,,,,,,,,
2005-07-01,0.0006114698138690095,0.004311516040485315,0.004884678268472626,,0.004732651344496799,0.0050872754487744625,0.004727095504902028,0.0036770338490826823,0.0026550624804622734,-0.0017043484815561414,,0.005130591153253912,0.005168000465333,,0.0022595269040175266,0.0011648015275261667,0.0019846563618537627,0.004993748856035288,0.004311516040485315,0.004884678268472627,,,0.004311516040485315,0.004884678268472628,0.004311516040485313,0.004884678268472628,,,0.004311516040485315,0.004884678268472626,-0.007923934326179796,-0.0018377609006465327,,,-0.0018200986367560021,-1.7736973289048725e-05,0.0036001323757178646,0.0036080706321983498,0.0037231197356932056,,,,,,,,-0.0027994825870685846,-0.0017221005878625226,-0.00309981955283279,-0.0029840189082717856,,,,,,,,
2005-07-08,9.266177198634426e-05,0.001066870241197805,2.3851266369718545e-05,,0.004440280054161076,0.008842583082114773,0.007784448216927475,0.012693754472687432,0.012289388937117169,-0.008552330199632995,,0.004068889065271893,0.0016074026000637155,0.0013502774523374643,0.011642918418188779,0.00885783096706292,-0.0034799712319422632,0.007870973438982704,0.0010668702411978034,2.3851266369718352e-05,,,0.001066870241197804,2.385126636971893e-05,0.001066870241197805,2.3851266369718545e-05,,,0.0010668702411978038,2.3851266369717776e-05,-0.009101545398962867,-0.0020079288942144126,,,-0.006503191505315707,-0.005235064407667622,-0.0005798632828732089,-0.005930356394617758,-0.006349231409225233,,,,,,,,0.009016784899481324,0.002462406701323277,0.004824001433532543,0.0019307385745572585,,,,,,,,
2005-07-15,-0.0012448548544295292,-0.0028985622708785023,-0.007681072694500647,-0.0075843004529529395,0.0028614303485547366,0.0037032337282821176,0.002675108905708239,0.007848038278953246,0.0069778968534405204,-0.004260974168116159,-0.004253259318108429,0.00038649867624853155,-0.002643907732197005,-0.00401924147524546,0.007098615312008692,0.002952105647134099,-0.007693149844842307,0.006023525406018806,-0.0028985622708785036,-0.007681072694500648,,,-0.0028985622708785027,-0.007681072694500647,-0.0028985622708785014,-0.007681072694500645,,,-0.002898562270878503,-0.007681072694500648,-0.008293681345880728,-0.0013606919516181751,,,-0.010272391432669212,-0.009593540809126751,-0.004740440916086203,-0.00496448445484476,-0.0034342322205809755,-0.007401082290566421,-0.0067891126608661265,,,,,,-0.0029683410111550016,0.0017258898582004762,0.004830472254736538,0.0031134445564125223,,,,,,,,
2005-07-22,-0.003168529944272829,0.0039833996070627,0.0034251389221196965,0.005183110782721018,0.009421307962174654,0.014103947946481251,0.013272312166767455,0.01748944625561168,0.01567565840807355,-0.01119788487337922,-0.011097246890876586,0.0039256037744733,0.0018840804787974034,0.0019952682009799533,0.009351025278709733,0.008075973480173894,-0.002446373736103782,0.0026005334097300766,0.0039833996070627,0.0034251389221196965,,,0.0039833996070627,0.0034251389221196965,0.0039833996070627,0.0034251389221196956,,,0.0039833996070627,0.003425138922119697,-0.008193317265860084,-0.0072382080731498225,0.005217932382588633,0.0003569106003828635,-0.004844979233592173,-0.004694046319017071,-0.002390580703379977,-0.0047027847407298635,-0.0046208992071783885,-0.0032663612051200427,-0.002567620117431712,,,,,,-0.005056482850973581,-0.0033163714223595738,-0.0028848689633103504,-0.0017909053861847,,,,,,,,
2005-07-29,0.002183049956831212,0.0032504801666736792,0.0050816109924169345,0.005358307309247411,0.002903412204025796,0.0020857441875573013,0.002496527632341517,0.00344645490141174,0.003704482319351921,0.0004981494473979149,0.0004693459806718285,0.0033186840876266058,0.004581677161092343,0.005008128935213181,0.005618075382868015,0.00582999215528992,0.004843845403526731,-0.0007414890117276804,0.003250480166673679,0.0050816109924169345,,,0.003250480166673679,0.0050816109924169345,0.003250480166673679,0.0050816109924169345,,,0.003250480166673679,0.0050816109924169345,0.00018424146095997516,0.0007342167283979429,0.00499086647244546,0.00440657934245937,0.00024344640621239754,-0.0008456475544851129,-0.0007597855487847005,0.002780355372316353,0.002683641548688887,0.005540696068801525,0.003191885057683006,,,,,,-5.487001820716302e-05,-0.00026742163151782355,-0.0024993576329273327,-0.0018524782951246544,,,,,,,,
2005-08-05,-0.002477546166373736,-0.004365223647255528,-0.004592281761281062,-0.0015954318641496566,0.0009719214410728171,0.0014654930286279223,0.0033293192792341305,0.0007793505217562393,0.0009951295129027537,-0.003333432620232407,-0.0031985217891067753,-0.0028279576055374803,-0.005243731310408437,-0.005850303459883813,-0.006115766729990236,-0.0065586235202540425,-0.0076472157638410865,-0.007648665560126489,-0.0043652236472555275,-0.0045922817612810635,,,-0.0043652236472555275,-0.0045922817612810635,-0.0043652236472555275,-0.004592281761281064,,,-0.004365223647255528,-0.0045922817612810635,0.001460609511114512,5.4849113133542136e-05,0.0016796917909041558,-0.0010297618016214523,-0.007022716356311864,-0.006251716172428975,-0.003978005777890574,-0.007554729201566929,-0.006777868087300778,-0.006793893079100815,-0.004074465318015121,,,,,,-0.002006628113373846,-0.002826658693301622,0.0037489730506554374,-0.0013120692893595406,,,,,,,,
2005-08-12,0.003621094361527224,-0.004550927502980999,-0.0009227605401969208,0.0015372363125310694,-0.006016935342159545,0.0024165881800077885,0.005674676318718507,0.012106775225242226,0.01187177814003216,-0.006773173745894207,-0.005933407517865264,0.002440580752725255,-0.003354779777384245,-0.0038695559197755892,0.008076202234322335,0.011706038578328208,-0.005074713297810563,-0.009971272429054216,-0.004550927502981,-0.0009227605401969208,,,-0.004550927502980999,-0.000922760540196921,-0.004550927502980998,-0.000922760540196921,,,-0.004550927502980998,-0.000922760540196921,0.0008458735937506199,0.000386874569097835,-0.001723722525476778,-0.004847275045485537,-0.005896503342824503,-0.0069655074997213165,-0.005684326199921576,-0.008719278169867185,-0.009502754808771455,-0.009024688382015806,-0.007997647853355347,,,,,,0.0027556031580536116,0.004033389768098068,0.004317551997995245,0.0051290306512261664,,,,,,,,
2005-08-19,-0.011535286507326529,-0.014400630897761085,-0.010177467710401308,-0.010996783718621695,-0.001017639777273782,-0.007552526591658617,-0.012351592831002707,-0.012079633152053437,-0.016541340221932578,0.011614605301839194,0.010682789766446668,-0.013455997177861539,-0.012351243183293163,-0.012246917681753516,-0.01546721307855501,-0.013303226430941787,-0.005552498547871431,0.010978522969060087,-0.014400630897761085,-0.010177467710401308,,,-0.014400630897761085,-0.010177467710401306,-0.014400630897761085,-0.010177467710401308,,,-0.014400630897761085,-0.010177467710401305,0.007301133869342915,0.005456150234246054,-0.0049174695253128824,-0.002616971716175435,0.007817146979668952,0.007422132378030331,0.0029448577679274746,-0.005222285297719888,-0.005339097768190705,-0.0003001197361972386,-6.922505282968618e-05,,,,,,0.007871647424539776,0.006385477702366179,0.011486518738488929,0.0074110443928295505,,,,,,,,
2005-08-26,0.007215231708441732,0.002742462878538946,0.007388825559308351,0.005295280566029677,0.0034008589969669167,-0.0014492619915038318,-0.003225816194361066,-0.008061375943254411,-0.007191379393846138,0.006163052483763971,0.006127189119273353,0.00354603256574136,0.003669189857694943,0.004803705636636105,-0.005642480402680149,-0.004753733489167459,0.00875624612374556,0.005754229189429963,0.0027424628785389467,0.007388825559308351,,,0.0027424628785389467,0.007388825559308352,0.002742462878538946,0.0073888255593083495,,,0.0027424628785389462,0.007388825559308351,0.00563759393072913,0.0016119812039710319,0.0032572717693412157,0.0010843607973766607,0.005409302916360409,0.0027941968377034614,-0.0017448631586730503,-0.00020753326826920146,-0.0005405901393871923,0.003032266043944292,0.0015138513099828372,,,,,,-0.0016134524247318,-0.0015152156126259648,-0.00029939765614425055,-0.0014549026934470317,,,,,,,,
2005-09-02,0.003743651556149951,0.014437211849178152,0.011131244469596317,0.017882429917624745,0.01097995824763387,0.009376959909026022,0.011090586155776716,0.015003410744146644,0.018248037090911294,-0.006711159531474057,-0.00546650127936855,0.011153522904522106,0.013860924094147895,0.015266488219454907,0.020930818262105723,0.02057727256320949,0.004877959389969519,-0.003116114663763907,0.014437211849178143,0.011131244469596317,,,0.014437211849178148,0.011131244469596319,0.014437211849178152,0.011131244469596317,,,0.014437211849178148,0.011131244469596319,-0.0047101757730337755,-0.002592802576243281,0.00990914787279114,0.006699170597522585,-0.002610697490028266,-0.0033186227687796097,-0.002186233701934772,0.011953905483833448,0.010318935341444927,0.011413982576868816,0.007720259517590194,,,,,,0.007155213282070251,0.005222162271016785,-0.0070462711696409564,-0.008220623745831459,,,,,,,,
2005-09-09,-0.0013439289380162065,0.007445571383633484,0.0009881618650085782,0.00567275075236044,0.01064821842318186,0.0104668582588325,0.011516081886164563,0.016514422046385334,0.01806739753985521,-0.009225803031495079,-0.009443721821684355,0.0046803733445013075,0.006312670670718353,0.006122222180089709,0.01781366277427442,0.015202828848879928,-0.005786444935012261,-0.004962026913177385,0.007445571383633483,0.0009881618650085782,,,0.0074455713836334815,0.000988161865008576,0.007445571383633483,0.0009881618650085778,,,0.007445571383633483,0.0009881618650085767,-0.009121420611064525,-0.0010940509820520482,0.0031893531736862037,0.003717514835470754,-0.010593263434180525,-0.00885417852906646,-0.0016943267976804494,0.004267304456985237,0.0038910836259245032,0.005077716113932894,0.003449252092998419,,,,,,0.006096477901815345,-0.0005357715277289161,0.004305909935122506,-0.000524158420123664,,,,,,,,
2005-09-16,0.0027534709474923004,0.0037806783397800595,-0.0017450222968252958,0.0010321908523278022,0.00142596289759372,0.0018371098586331949,0.0017836099014585606,-7.843167593244353e-05,0.0014351672160359012,-0.0012409403316166032,-0.0006563908228403255,0.004682015692986884,0.0027110770013498353,0.002082384841345171,0.0012682968890237204,-0.00032715721434803586,-0.002979004843995496,-0.000820155224795528,0.0037806783397800595,-0.0017450222968252958,,,0.00378067833978006,-0.0017450222968252958,0.00378067833978006,-0.0017450222968252958,,,0.00378067833978006,-0.0017450222968252965,0.00022913720362353727,0.001447000260782221,-0.002379588399479485,-0.002512038619528204,-0.0030396794651923074,-0.002239969432069672,9.603765036562925e-05,0.005133768454341614,0.004939592076836088,-0.001547545674734141,-0.0023666907612222986,,,,,,-0.0035705828272384766,-0.00258590095024528,-0.002257616464791992,-0.001639959746790054,,,,,,,,
2005-09-23,0.00402361081617823,0.004176525440689605,0.0007481034459329576,0.003523741163401668,-0.0029504852945133253,-0.0017291826480259815,-0.001821206811275115,-0.010448537578528842,-0.007966723737720963,0.0019087924340279196,0.0033028574501837394,0.005377554836459016,0.0031013450866450025,0.0028673899757109995,-0.009382751376464946,-0.010726459553369814,0.00023641522851267216,0.004333260154179816,0.004176525440689605,0.0007481034459329576,,,0.004176525440689605,0.000748103445932958,0.004176525440689604,0.0007481034459329572,,,0.004176525440689605,0.0007481034459329569,0.005590375575136129,-0.001595228611259134,-0.0008446695534903033,-0.0029039850836392166,0.0038725886571217443,0.001427717594551241,-0.003537055061003475,0.000535768388895049,-8.117995480907912e-05,-0.0014752875202318117,-0.0030104566917103968,,,,,,0.0030091773658829997,-0.0038749709718916597,-0.00013583066055661405,-0.0039528092549550335,,,,,,,,
2005-09-30,0.007551952658974754,0.011067481282622941,0.008033668980313581,0.007488837086777724,0.006238190839530685,0.010747300899091632,0.009992085748861956,0.014448968322258811,0.016911603918736934,-0.0067366147486468625,-0.006993056577587925,0.00640087283029528,0.008967438079603493,0.008592542453756045,0.01789812525785495,0.017037184040058214,0.0015519980670850482,-0.0020448284860299292,0.011067481282622941,0.008033668980313583,,,0.01106748128262294,0.008033668980313581,0.01106748128262294,0.008033668980313583,,,0.01106748128262294,0.008033668980313581,-0.008142925047210939,-0.0015598872294852496,0.004025221866544081,0.0035133502101541716,-0.008178610221668768,-0.007921350443152448,-0.0029655089328171364,0.010202084149082913,0.009257271139875735,0.007543657345266103,0.006152956966769828,,,,,,-0.006081971255641245,-0.004170956316381751,-0.009214638655479697,-0.004389664455352881,,,,,,,,
