factor,sleeve_or_component,correlation,abs_correlation
ipca_style_f1,composite_anti_chop_clarity,0.021703006198308332,0.021703006198308332
ipca_style_f1,composite_trend_quality_refined,0.021046031150101313,0.021046031150101313
ipca_style_f1,composite_selective_signals,0.020684365477763034,0.020684365477763034
ipca_style_f1,composite_selective_trend_ensemble,0.020684365477763034,0.020684365477763034
ipca_style_f1,dual_momentum_single_best,0.01898654799922276,0.01898654799922276
ipca_style_f1,composite_selective_strength_weighted,0.01891358173801201,0.01891358173801201
ipca_style_f1,composite_regime_conditioned,0.0172710437283227,0.0172710437283227
ipca_style_f1,cta_trend_long_short_research,0.015222492699023824,0.015222492699023824
ipca_style_f1,dual_momentum_topn,0.014364274373749802,0.014364274373749802
ipca_style_f1,component::composite_regime_defense_component,0.009034981468219775,0.009034981468219775
ipca_style_f1,sector_rotation_with_sma_filter,0.008850592494491273,0.008850592494491273
ipca_style_f1,composite_breadth_filtered,0.005606314162315165,0.005606314162315165
ipca_style_f2,composite_macro_trend_diversifier_sleeve,0.6804642934549184,0.6804642934549184
ipca_style_f2,composite_structural_defense_sleeve,0.1996523198780012,0.1996523198780012
ipca_style_f2,composite_calm_carry_sleeve,0.19512633315007646,0.19512633315007646
ipca_style_f2,composite_recovery_confirmed_offense_sleeve,0.1872066326219167,0.1872066326219167
ipca_style_f2,component::composite_regime_defense_component,-0.1427880810291938,0.1427880810291938
ipca_style_f2,composite_trend_quality_refined,-0.13694326824794184,0.13694326824794184
ipca_style_f2,composite_confirmation_aware_momentum,-0.12932486187086728,0.12932486187086728
ipca_style_f2,composite_trend_quality_module,-0.12580099355593044,0.12580099355593044
ipca_style_f2,baseline_60_40_proxy,-0.11948109336433325,0.11948109336433325
ipca_style_f2,dual_momentum_topn,-0.11709601131381225,0.11709601131381225
ipca_style_f2,composite_regime_conditioned,-0.11703313410463896,0.11703313410463896
ipca_style_f2,baseline_market_proxy_buy_hold,-0.11547110243866396,0.11547110243866396
ipca_style_f2,sector_factor_rotation,-0.11306756026451208,0.11306756026451208
ipca_style_f2,composite_ic_weighted,-0.11044876242184304,0.11044876242184304
ipca_style_f2,composite_selective_concentrated,-0.10840601695146444,0.10840601695146444
ipca_style_f2,composite_breadth_filtered,-0.10833741742153169,0.10833741742153169
ipca_style_f2,composite_equal_weight,-0.10616635943756321,0.10616635943756321
ipca_style_f2,composite_selective_strength_weighted,-0.10602967318085207,0.10602967318085207
ipca_style_f2,composite_selective_signals,-0.10513914076643131,0.10513914076643131
ipca_style_f2,composite_selective_trend_ensemble,-0.10513914076643131,0.10513914076643131
ipca_style_f2,composite_calm_trend_participation,-0.10229414817073064,0.10229414817073064
ipca_style_f2,baseline_equal_weight_risk_assets,-0.09989939672710009,0.09989939672710009
ipca_style_f2,component::composite_regime_offense_component,-0.0936042463894758,0.0936042463894758
ipca_style_f2,cta_trend_long_only,-0.09176344628571863,0.09176344628571863
ipca_style_f2,composite_anti_chop_clarity,-0.08640554813473254,0.08640554813473254
ipca_style_f2,cta_trend_vol_managed,-0.07815656060750151,0.07815656060750151
ipca_style_f2,composite_calm_trend_specialist,-0.0780582850205746,0.0780582850205746
ipca_style_f2,dual_momentum_single_best,-0.07572891172595655,0.07572891172595655
ipca_style_f2,composite_recovery_transition,-0.07394700322430299,0.07394700322430299
ipca_style_f2,composite_healthier_recovery_specialist,-0.06669881161400085,0.06669881161400085
ipca_style_f2,sector_rotation_with_sma_filter,-0.06567867993056907,0.06567867993056907
ipca_style_f2,taa_10m_sma,-0.06335471032850697,0.06335471032850697
ipca_style_f2,cross_sectional_reversal_combo_ls,-0.019053618435349258,0.019053618435349258
ipca_style_f2,cta_trend_long_short_research,-0.013083686575644278,0.013083686575644278
ipca_style_f2,pairs_stat_arb_research,0.0046933474367343705,0.0046933474367343705
ipca_style_f2,component::composite_regime_cash_component,0.004386752866794183,0.004386752866794183
ipca_style_f3,composite_macro_trend_diversifier_sleeve,-0.32724544763695623,0.32724544763695623
ipca_style_f3,cross_sectional_reversal_combo_ls,0.09791583585258107,0.09791583585258107
ipca_style_f3,sector_rotation_with_sma_filter,-0.08024050549206242,0.08024050549206242
ipca_style_f3,composite_recovery_confirmed_offense_sleeve,0.06814459689295341,0.06814459689295341
ipca_style_f3,cta_trend_long_short_research,-0.05750273594003651,0.05750273594003651
ipca_style_f3,component::composite_regime_defense_component,0.053362364384837435,0.053362364384837435
ipca_style_f3,composite_structural_defense_sleeve,-0.05202288960883981,0.05202288960883981
ipca_style_f3,composite_equal_weight,0.04711090114680774,0.04711090114680774
ipca_style_f3,composite_selective_concentrated,0.045608691337046696,0.045608691337046696
ipca_style_f3,composite_calm_carry_sleeve,-0.04032958605637124,0.04032958605637124
ipca_style_f3,composite_breadth_filtered,0.03923592371335354,0.03923592371335354
ipca_style_f3,composite_calm_trend_participation,-0.038416889358929444,0.038416889358929444
ipca_style_f3,composite_selective_signals,0.036044790354202244,0.036044790354202244
ipca_style_f3,composite_selective_trend_ensemble,0.036044790354202244,0.036044790354202244
ipca_style_f3,composite_selective_strength_weighted,0.033953252015717396,0.033953252015717396
ipca_style_f3,cta_trend_vol_managed,-0.030637849294151757,0.030637849294151757
ipca_style_f3,composite_calm_trend_specialist,-0.028867002689728007,0.028867002689728007
ipca_style_f3,composite_confirmation_aware_momentum,0.02757830235020547,0.02757830235020547
ipca_style_f3,composite_ic_weighted,0.025094489570766643,0.025094489570766643
ipca_style_f3,baseline_equal_weight_risk_assets,0.021132713269744734,0.021132713269744734
ipca_style_f3,sector_factor_rotation,0.018945228269451914,0.018945228269451914
ipca_style_f3,pairs_stat_arb_research,0.017980263073313175,0.017980263073313175
ipca_style_f3,dual_momentum_single_best,0.014635314895894962,0.014635314895894962
ipca_style_f3,composite_anti_chop_clarity,0.009345136809333581,0.009345136809333581
ipca_style_f3,composite_trend_quality_module,0.006094139870695714,0.006094139870695714
ipca_style_f3,composite_recovery_transition,0.0055254780274887685,0.0055254780274887685
ipca_style_f3,taa_10m_sma,-0.005449047799680049,0.005449047799680049
ipca_style_f3,baseline_market_proxy_buy_hold,0.004853304051694058,0.004853304051694058
ipca_style_f3,component::composite_regime_offense_component,0.004240074251650961,0.004240074251650961
ipca_style_f3,cta_trend_long_only,-0.003841385220483435,0.003841385220483435
ipca_style_f3,dual_momentum_topn,0.003628803258915975,0.003628803258915975
ipca_style_f3,component::composite_regime_cash_component,-0.0030575824074425112,0.0030575824074425112
ipca_style_f3,composite_regime_conditioned,-0.0027364609206447757,0.0027364609206447757
ipca_style_f3,composite_trend_quality_refined,-0.0008960277290538624,0.0008960277290538624
ipca_style_f3,composite_healthier_recovery_specialist,0.0004117550219020331,0.0004117550219020331
ipca_style_f3,baseline_60_40_proxy,-9.68589816796592e-05,9.68589816796592e-05
pca_exp_f1,composite_macro_trend_diversifier_sleeve,0.5978955376805214,0.5978955376805214
pca_exp_f1,composite_structural_defense_sleeve,0.33720197400509344,0.33720197400509344
pca_exp_f1,composite_calm_carry_sleeve,0.2762212950122858,0.2762212950122858
pca_exp_f1,composite_recovery_confirmed_offense_sleeve,0.19207092455923613,0.19207092455923613
pca_exp_f1,component::composite_regime_defense_component,-0.15532105237880212,0.15532105237880212
pca_exp_f1,composite_trend_quality_refined,-0.11930606530187683,0.11930606530187683
pca_exp_f1,composite_regime_conditioned,-0.11407585977488506,0.11407585977488506
pca_exp_f1,dual_momentum_topn,-0.10779358579125393,0.10779358579125393
pca_exp_f1,composite_breadth_filtered,-0.10445867719096916,0.10445867719096916
pca_exp_f1,composite_confirmation_aware_momentum,-0.10248561727777675,0.10248561727777675
pca_exp_f1,composite_trend_quality_module,-0.10028235633327462,0.10028235633327462
pca_exp_f1,sector_factor_rotation,-0.09992335239737934,0.09992335239737934
pca_exp_f1,composite_selective_concentrated,-0.099022614269512,0.099022614269512
pca_exp_f1,composite_equal_weight,-0.09893941321858066,0.09893941321858066
pca_exp_f1,composite_selective_signals,-0.09582590586336033,0.09582590586336033
pca_exp_f1,composite_selective_trend_ensemble,-0.09582590586336033,0.09582590586336033
pca_exp_f1,composite_selective_strength_weighted,-0.09407656811555451,0.09407656811555451
pca_exp_f1,baseline_market_proxy_buy_hold,-0.09391554489811309,0.09391554489811309
pca_exp_f1,component::composite_regime_offense_component,-0.09218129035920196,0.09218129035920196
pca_exp_f1,baseline_60_40_proxy,-0.09032923807286765,0.09032923807286765
pca_exp_f1,composite_ic_weighted,-0.0875857852260657,0.0875857852260657
pca_exp_f1,baseline_equal_weight_risk_assets,-0.08109788249195905,0.08109788249195905
pca_exp_f1,composite_calm_trend_participation,-0.07803868044847095,0.07803868044847095
pca_exp_f1,sector_rotation_with_sma_filter,-0.07526099455842254,0.07526099455842254
pca_exp_f1,composite_anti_chop_clarity,-0.07389474793661166,0.07389474793661166
pca_exp_f1,cta_trend_long_only,-0.06070667668084337,0.06070667668084337
pca_exp_f1,composite_calm_trend_specialist,-0.056200774911863115,0.056200774911863115
pca_exp_f1,composite_recovery_transition,-0.0553154930377169,0.0553154930377169
pca_exp_f1,dual_momentum_single_best,-0.05119183495089141,0.05119183495089141
pca_exp_f1,cta_trend_vol_managed,-0.05003257328971659,0.05003257328971659
pca_exp_f1,composite_healthier_recovery_specialist,-0.044141136903103353,0.044141136903103353
pca_exp_f1,cta_trend_long_short_research,-0.03350420262508722,0.03350420262508722
pca_exp_f1,taa_10m_sma,-0.024684192701847685,0.024684192701847685
pca_exp_f1,pairs_stat_arb_research,0.02360151697290464,0.02360151697290464
pca_exp_f1,component::composite_regime_cash_component,0.012402618718582187,0.012402618718582187
pca_exp_f1,cross_sectional_reversal_combo_ls,-0.012089563298582452,0.012089563298582452
pca_exp_f2,composite_structural_defense_sleeve,0.7393707312638784,0.7393707312638784
pca_exp_f2,composite_macro_trend_diversifier_sleeve,0.40624707390388004,0.40624707390388004
pca_exp_f2,composite_calm_carry_sleeve,0.28816983389200884,0.28816983389200884
pca_exp_f2,pairs_stat_arb_research,0.07848745288904917,0.07848745288904917
pca_exp_f2,component::composite_regime_defense_component,-0.05123099523996907,0.05123099523996907
pca_exp_f2,composite_recovery_confirmed_offense_sleeve,0.04961793272540088,0.04961793272540088
pca_exp_f2,cta_trend_long_short_research,-0.04702167795099486,0.04702167795099486
pca_exp_f2,baseline_market_proxy_buy_hold,0.04155148791219001,0.04155148791219001
pca_exp_f2,dual_momentum_topn,-0.041218294021880916,0.041218294021880916
pca_exp_f2,composite_selective_signals,-0.039938684966530316,0.039938684966530316
pca_exp_f2,composite_selective_trend_ensemble,-0.039938684966530316,0.039938684966530316
pca_exp_f2,composite_selective_concentrated,-0.03893799097601187,0.03893799097601187
pca_exp_f2,composite_selective_strength_weighted,-0.037318749015575574,0.037318749015575574
pca_exp_f2,dual_momentum_single_best,-0.03192177406390738,0.03192177406390738
pca_exp_f2,composite_calm_trend_participation,-0.03057433135598739,0.03057433135598739
pca_exp_f2,baseline_60_40_proxy,0.029452486888837948,0.029452486888837948
pca_exp_f2,composite_breadth_filtered,-0.028852538718270065,0.028852538718270065
pca_exp_f2,component::composite_regime_cash_component,0.028042157599583575,0.028042157599583575
pca_exp_f2,composite_recovery_transition,-0.027205721650520234,0.027205721650520234
pca_exp_f2,composite_ic_weighted,0.01979111181813412,0.01979111181813412
pca_exp_f2,composite_healthier_recovery_specialist,-0.018621111292789667,0.018621111292789667
pca_exp_f2,composite_calm_trend_specialist,-0.01741878774517911,0.01741878774517911
pca_exp_f2,composite_regime_conditioned,-0.017330385780464155,0.017330385780464155
pca_exp_f2,composite_equal_weight,-0.012067406623505153,0.012067406623505153
pca_exp_f2,sector_factor_rotation,-0.011741894395513099,0.011741894395513099
pca_exp_f2,cta_trend_long_only,-0.011690686630426031,0.011690686630426031
pca_exp_f2,composite_confirmation_aware_momentum,0.010845726917052023,0.010845726917052023
pca_exp_f2,composite_trend_quality_refined,-0.010652667745880577,0.010652667745880577
pca_exp_f2,composite_anti_chop_clarity,-0.010501037609777572,0.010501037609777572
pca_exp_f2,taa_10m_sma,0.009087909885106622,0.009087909885106622
pca_exp_f2,composite_trend_quality_module,0.008886796105041842,0.008886796105041842
pca_exp_f2,cta_trend_vol_managed,-0.008578525559989938,0.008578525559989938
pca_exp_f2,component::composite_regime_offense_component,0.004224041235569349,0.004224041235569349
pca_exp_f2,sector_rotation_with_sma_filter,-0.0027220804271378468,0.0027220804271378468
pca_exp_f2,baseline_equal_weight_risk_assets,0.001988250652323372,0.001988250652323372
pca_exp_f2,cross_sectional_reversal_combo_ls,0.0008797517813951023,0.0008797517813951023
pca_exp_f3,composite_macro_trend_diversifier_sleeve,0.33268958205516913,0.33268958205516913
pca_exp_f3,composite_structural_defense_sleeve,0.27256971469332697,0.27256971469332697
pca_exp_f3,cross_sectional_reversal_combo_ls,0.07985742876796291,0.07985742876796291
pca_exp_f3,dual_momentum_single_best,-0.06583199326885196,0.06583199326885196
pca_exp_f3,component::composite_regime_cash_component,0.058277724680014,0.058277724680014
pca_exp_f3,dual_momentum_topn,-0.052376582592205415,0.052376582592205415
pca_exp_f3,composite_trend_quality_refined,-0.04466733692472236,0.04466733692472236
pca_exp_f3,cta_trend_long_short_research,-0.03974347296615989,0.03974347296615989
pca_exp_f3,cta_trend_vol_managed,-0.038359935405727796,0.038359935405727796
pca_exp_f3,sector_rotation_with_sma_filter,-0.03735959450743961,0.03735959450743961
pca_exp_f3,composite_regime_conditioned,-0.037028639994774244,0.037028639994774244
pca_exp_f3,composite_calm_trend_specialist,-0.03677126864027085,0.03677126864027085
pca_exp_f3,component::composite_regime_defense_component,0.034947479449521465,0.034947479449521465
pca_exp_f3,composite_calm_trend_participation,-0.03322026050409968,0.03322026050409968
pca_exp_f3,cta_trend_long_only,-0.03321610935555355,0.03321610935555355
pca_exp_f3,composite_trend_quality_module,-0.032057295891002535,0.032057295891002535
pca_exp_f3,pairs_stat_arb_research,-0.027350027164869877,0.027350027164869877
pca_exp_f3,taa_10m_sma,-0.02705676969396131,0.02705676969396131
pca_exp_f3,composite_calm_carry_sleeve,0.02430653583257485,0.02430653583257485
pca_exp_f3,composite_ic_weighted,-0.02262198601970632,0.02262198601970632
pca_exp_f3,composite_recovery_confirmed_offense_sleeve,0.022247171593990717,0.022247171593990717
pca_exp_f3,composite_selective_signals,0.018232557118987296,0.018232557118987296
pca_exp_f3,composite_selective_trend_ensemble,0.018232557118987296,0.018232557118987296
pca_exp_f3,composite_selective_concentrated,0.015821411746594558,0.015821411746594558
pca_exp_f3,composite_equal_weight,0.011557489895864049,0.011557489895864049
pca_exp_f3,composite_healthier_recovery_specialist,0.01132606629225588,0.01132606629225588
pca_exp_f3,composite_confirmation_aware_momentum,-0.009656060945840761,0.009656060945840761
pca_exp_f3,composite_selective_strength_weighted,0.008244596447295383,0.008244596447295383
pca_exp_f3,baseline_market_proxy_buy_hold,-0.007271584244079797,0.007271584244079797
pca_exp_f3,component::composite_regime_offense_component,0.00644996925421809,0.00644996925421809
pca_exp_f3,sector_factor_rotation,-0.005729281267656171,0.005729281267656171
pca_exp_f3,composite_recovery_transition,0.00540764759253732,0.00540764759253732
pca_exp_f3,composite_anti_chop_clarity,0.004384723071766252,0.004384723071766252
pca_exp_f3,baseline_60_40_proxy,-0.0026311145659886435,0.0026311145659886435
pca_exp_f3,baseline_equal_weight_risk_assets,-0.0010001523427170622,0.0010001523427170622
pca_exp_f3,composite_breadth_filtered,0.00041810492224287303,0.00041810492224287303
pca_exp_f4,composite_structural_defense_sleeve,0.1899721572974847,0.1899721572974847
pca_exp_f4,composite_calm_carry_sleeve,0.10174337063261284,0.10174337063261284
pca_exp_f4,composite_recovery_confirmed_offense_sleeve,0.06466029882115137,0.06466029882115137
pca_exp_f4,composite_calm_trend_participation,0.05294175344147484,0.05294175344147484
pca_exp_f4,baseline_60_40_proxy,0.04530300401307356,0.04530300401307356
pca_exp_f4,composite_anti_chop_clarity,0.04332132265734301,0.04332132265734301
pca_exp_f4,pairs_stat_arb_research,0.04273393892634179,0.04273393892634179
pca_exp_f4,taa_10m_sma,0.03605928512125743,0.03605928512125743
pca_exp_f4,dual_momentum_topn,0.0343096423497488,0.0343096423497488
pca_exp_f4,sector_rotation_with_sma_filter,0.03425472460343495,0.03425472460343495
pca_exp_f4,cta_trend_vol_managed,0.03178869654415031,0.03178869654415031
pca_exp_f4,composite_calm_trend_specialist,0.030295919341582888,0.030295919341582888
pca_exp_f4,dual_momentum_single_best,0.028949630154696846,0.028949630154696846
pca_exp_f4,composite_trend_quality_refined,0.02758084280656936,0.02758084280656936
pca_exp_f4,sector_factor_rotation,-0.027258047893203893,0.027258047893203893
pca_exp_f4,cta_trend_long_short_research,-0.023287520063225643,0.023287520063225643
pca_exp_f4,component::composite_regime_offense_component,-0.021377849107483856,0.021377849107483856
pca_exp_f4,cross_sectional_reversal_combo_ls,-0.01970698671937965,0.01970698671937965
pca_exp_f4,baseline_market_proxy_buy_hold,0.019269056429390776,0.019269056429390776
pca_exp_f4,composite_confirmation_aware_momentum,-0.01866352755967398,0.01866352755967398
pca_exp_f4,composite_selective_signals,-0.018096313276678582,0.018096313276678582
pca_exp_f4,composite_selective_trend_ensemble,-0.018096313276678582,0.018096313276678582
pca_exp_f4,composite_selective_concentrated,-0.017952596404682462,0.017952596404682462
pca_exp_f4,composite_ic_weighted,0.0166951291362146,0.0166951291362146
pca_exp_f4,component::composite_regime_defense_component,0.015176767104712025,0.015176767104712025
pca_exp_f4,cta_trend_long_only,0.011440017280913645,0.011440017280913645
pca_exp_f4,composite_trend_quality_module,0.010904596323750418,0.010904596323750418
pca_exp_f4,composite_healthier_recovery_specialist,0.01066939884611996,0.01066939884611996
pca_exp_f4,component::composite_regime_cash_component,0.008305654153885476,0.008305654153885476
pca_exp_f4,composite_breadth_filtered,-0.007409651457329746,0.007409651457329746
pca_exp_f4,baseline_equal_weight_risk_assets,0.007115699882368098,0.007115699882368098
pca_exp_f4,composite_selective_strength_weighted,-0.006541503639753096,0.006541503639753096
pca_exp_f4,composite_regime_conditioned,0.004017321360167853,0.004017321360167853
pca_exp_f4,composite_recovery_transition,-0.003653545534804811,0.003653545534804811
pca_exp_f4,composite_macro_trend_diversifier_sleeve,0.0034674639604518917,0.0034674639604518917
pca_exp_f4,composite_equal_weight,-0.0024113444526704443,0.0024113444526704443
pca_exp_f5,composite_macro_trend_diversifier_sleeve,0.18859873717050596,0.18859873717050596
pca_exp_f5,composite_calm_carry_sleeve,0.07216072205663099,0.07216072205663099
pca_exp_f5,composite_structural_defense_sleeve,-0.06970154592722673,0.06970154592722673
pca_exp_f5,cta_trend_long_short_research,0.04046940822143911,0.04046940822143911
pca_exp_f5,baseline_60_40_proxy,-0.03998273105845276,0.03998273105845276
pca_exp_f5,composite_recovery_confirmed_offense_sleeve,-0.038166879434660544,0.038166879434660544
pca_exp_f5,dual_momentum_single_best,0.032398693000627164,0.032398693000627164
pca_exp_f5,component::composite_regime_defense_component,-0.025995531789491433,0.025995531789491433
pca_exp_f5,composite_calm_trend_specialist,0.021247282540158063,0.021247282540158063
pca_exp_f5,pairs_stat_arb_research,-0.020669922233909635,0.020669922233909635
pca_exp_f5,component::composite_regime_cash_component,0.019191948811726683,0.019191948811726683
pca_exp_f5,cta_trend_long_only,0.01790317663420666,0.01790317663420666
pca_exp_f5,composite_confirmation_aware_momentum,0.016833951204299334,0.016833951204299334
pca_exp_f5,component::composite_regime_offense_component,0.016151074731967696,0.016151074731967696
pca_exp_f5,composite_selective_concentrated,0.015612711859176922,0.015612711859176922
pca_exp_f5,composite_selective_signals,0.014653013884885708,0.014653013884885708
pca_exp_f5,composite_selective_trend_ensemble,0.014653013884885708,0.014653013884885708
pca_exp_f5,baseline_market_proxy_buy_hold,-0.014435929624560917,0.014435929624560917
pca_exp_f5,composite_selective_strength_weighted,0.014155333427790314,0.014155333427790314
pca_exp_f5,composite_calm_trend_participation,-0.010469474923135672,0.010469474923135672
pca_exp_f5,taa_10m_sma,0.00946218777810496,0.00946218777810496
pca_exp_f5,cta_trend_vol_managed,0.009222257863989438,0.009222257863989438
pca_exp_f5,sector_factor_rotation,0.008159230417954695,0.008159230417954695
pca_exp_f5,composite_trend_quality_module,0.0078834890587345,0.0078834890587345
pca_exp_f5,cross_sectional_reversal_combo_ls,0.006684911245669238,0.006684911245669238
pca_exp_f5,sector_rotation_with_sma_filter,0.006370441845018373,0.006370441845018373
pca_exp_f5,composite_regime_conditioned,0.00561533921484956,0.00561533921484956
pca_exp_f5,baseline_equal_weight_risk_assets,0.005321229741590025,0.005321229741590025
pca_exp_f5,composite_breadth_filtered,-0.004555985115554147,0.004555985115554147
pca_exp_f5,dual_momentum_topn,-0.004090177885163654,0.004090177885163654
pca_exp_f5,composite_equal_weight,0.003666224967892074,0.003666224967892074
pca_exp_f5,composite_anti_chop_clarity,-0.0022689641486808446,0.0022689641486808446
pca_exp_f5,composite_ic_weighted,-0.0015775203867155656,0.0015775203867155656
pca_exp_f5,composite_recovery_transition,-0.0014628561915952492,0.0014628561915952492
pca_exp_f5,composite_trend_quality_refined,-0.0009174851660837175,0.0009174851660837175
pca_exp_f5,composite_healthier_recovery_specialist,0.0006710839978461098,0.0006710839978461098
