block_weeks,annualized_mean_difference,lower_5pct,median,upper_95pct,probability_positive
4,0.038636246435744655,0.0,0.03505118915388412,0.09082976774530205,0.884
13,0.038636246435744655,0.0,0.038636246435744655,0.09387691845827867,0.7966
