state,n_weeks,avg_BIL,pct_BIL_0,pct_BIL_25,pct_BIL_65,pct_BIL_7375,dominant_BIL_tier,avg_noncash_offense_when_25,avg_noncash_defense_when_25,avg_GLD_when_25,avg_TLT_when_25,avg_LQD_when_25,avg_HYG_when_25,avg_SPY_when_25
calm_trend,295,0.11415254237288135,0.559322033898305,0.4271186440677966,0.006779661016949152,0.0,0.0,0.6607142857142857,0.08928571428571429,0.05505952380952381,0.03422619047619048,0.06994047619047619,0.07886904761904762,0.047619047619047616
neutral_healthy_proxy,293,0.22909556313993173,0.2525597269624573,0.6382252559726962,0.10238907849829351,0.0,0.25,0.5685160427807486,0.18148395721925134,0.10227272727272728,0.07921122994652406,0.1143048128342246,0.06717914438502674,0.03108288770053476
neutral_mixed,200,0.2709375,0.2,0.64,0.1,0.0,0.25,0.52734375,0.22265625,0.1083984375,0.1142578125,0.10693359375,0.0849609375,0.029296875
recovery_confirmed,44,0.18522727272727274,0.29545454545454547,0.6818181818181818,0.022727272727272728,0.0,0.25,0.48125,0.26875,0.13125,0.1375,0.1125,0.09375,0.0125
recovery_fragile,49,0.23979591836734693,0.20408163265306123,0.6938775510204082,0.10204081632653061,0.0,0.25,0.5349264705882353,0.21507352941176472,0.11029411764705882,0.10477941176470588,0.11580882352941177,0.1213235294117647,0.0055147058823529415
stressed_panic,229,0.537991266375546,0.034934497816593885,0.22707423580786026,0.7205240174672489,0.017467248908296942,0.65,0.49759615384615385,0.25240384615384615,0.1045673076923077,0.14783653846153846,0.13701923076923078,0.14783653846153846,0.021634615384615384
