name,keep_bil_fraction,fallback_mix,avg_internal_bil_all,avg_internal_bil_favorable,avg_internal_bil_stressed,pct_target_25_rows_touched,avg_hidden_bil_contrib,ann_return,sharpe,avg_BIL_portfolio,avg_SPY_portfolio
improved_phasepp_composite_bond_gold_fallback,0.5,GLD:0.50|TLT:0.50,0.22609234234234232,0.10803964757709249,0.537991266375546,0.3396396396396396,0.04526587215970649,0.06900156536407276,0.8753779439277563,0.27023228095439367,0.07124126048096917
improved_phasepp_composite_balanced_defensive_fallback,0.45,GLD:0.35|TLT:0.30|LQD:0.20|HYG:0.15,0.22184684684684686,0.10111967694566815,0.537991266375546,0.3396396396396396,0.04402681588659221,0.0689720098961617,0.875660780096142,0.2691208043060917,0.07126724688758387
improved_phasepp_composite_combined_fallback_redesign,0.5,GLD:0.50|TLT:0.50,0.24509234234234234,0.13900881057268724,0.537991266375546,0.3396396396396396,0.0506853269852508,0.06966462349071545,0.8879344610306501,0.2763611600893676,0.07155903203045665
