additional_delay_weeks,holdout_cagr,holdout_sharpe,holdout_sortino,holdout_drawdown,holdout_turnover,full_cagr,full_sharpe,full_drawdown,beats_xlk,beats_breadth
1,0.3988389064389497,1.3114820901157647,2.0648950217345194,-0.2901092666916252,7.028281489506905,0.10053886414128765,0.5606263046123267,-0.507039807511918,True,True
2,0.2810359748697582,1.0246580326290862,1.5478467461411332,-0.302114849487474,6.862676393965504,0.09056182801703327,0.5189880420400097,-0.507039807511918,False,False
4,0.1953759882925119,0.8143667340285287,1.2220647075605835,-0.27615011172992276,6.862676393965504,0.09434959968525214,0.53718404411115,-0.507039807511918,False,False
