annual_return,annual_volatility,sharpe,max_drawdown,calmar,cvar_5,average_turnover,annual_cost_drag,average_bil_exposure,average_safe_exposure,average_risky_exposure,average_ml_exposure,average_top3_weight,top_quintile_hit_rate,active_weeks,rank_ic,spearman_rank_corr,ndcg_5,ndcg_10,model_top10_hit_rate,strategy_name,model_name,model_family,target_name,ranking_target,allocation_method,wrapper,split,cost_bps
0.05165658740747747,0.07534304905203955,0.6856184884659791,-0.09047913292180498,0.5709226618265758,-0.021476139044013146,0.504423076923077,0.026230000000000003,0.5628846153846154,0.5682692307692309,0.4317307692307692,0.4432692307692307,0.744423076923077,0.275,104,0.02247212224689884,0.02247212224689884,0.36051072582188104,0.3503932703454299,0.2586538461538461,elasticnet_regression_forward_return_4w__top5_equal_weight__defensive_first,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top5_equal_weight,defensive_first,validation,10.0
0.020366594661478832,0.11149072189925206,0.1826752425182338,-0.191081486826022,0.10658591263748349,-0.03928241967104472,0.5857831325301205,0.030460722891566268,0.4746385542168675,0.4893674698795182,0.5106325301204818,0.5388554216867469,0.6962048192771084,0.30365853658536585,332,0.05135916918632078,0.05135916918632078,0.38377614030466456,0.37305911496615574,0.2820121951219512,elasticnet_regression_forward_return_4w__top5_equal_weight__defensive_first,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top5_equal_weight,defensive_first,holdout,10.0
0.0467485459264001,0.06828393594164485,0.6846199663468608,-0.10940967915384392,0.4272798009092568,-0.023511973364509827,0.07126730564430246,0.003705899893503728,0.013312034078807242,0.015101171458998936,0.08668796592119277,0.08668796592119277,0.052012779552715674,0.32161874334398294,939,0.08728275629280499,0.08728275629280499,0.4160204267981314,0.4082022919904798,0.30058841197029273,elasticnet_regression_forward_return_4w__top5_equal_weight__production_core_plus_10pct_ranker_sleeve,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top5_equal_weight,production_core_plus_10pct_ranker_sleeve,train,10.0
0.038908079935003226,0.06446015142058284,0.6035989534237961,-0.0887180056285981,0.4385590011782374,-0.02328788503067777,0.0703846153846154,0.003660000000000001,0.032692307692307694,0.033461538461538466,0.06826923076923076,0.06826923076923076,0.04096153846153846,0.275,104,0.02247212224689884,0.02247212224689884,0.36051072582188104,0.3503932703454299,0.2586538461538461,elasticnet_regression_forward_return_4w__top5_equal_weight__production_core_plus_10pct_ranker_sleeve,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top5_equal_weight,production_core_plus_10pct_ranker_sleeve,validation,10.0
0.078823152800656,0.08746724010960678,0.9011734302109141,-0.13929506628226906,0.5658718209080563,-0.02813228144425672,0.07626506024096387,0.003965783132530121,0.02319277108433735,0.025,0.07861445783132529,0.07861445783132529,0.047289156626506026,0.30365853658536585,332,0.05135916918632078,0.05135916918632078,0.38377614030466456,0.37305911496615574,0.2820121951219512,elasticnet_regression_forward_return_4w__top5_equal_weight__production_core_plus_10pct_ranker_sleeve,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top5_equal_weight,production_core_plus_10pct_ranker_sleeve,holdout,10.0
0.04590306235368269,0.06363899431541287,0.7213040188249066,-0.10000329536783492,0.45901549728777197,-0.022033021318756417,0.07126730564430246,0.003705899893503728,0.013312034078807242,0.015101171458998936,0.08668796592119277,0.08668796592119277,0.052012779552715674,0.32161874334398294,939,0.08728275629280499,0.08728275629280499,0.4160204267981314,0.4082022919904798,0.30058841197029273,elasticnet_regression_forward_return_4w__top5_equal_weight__phase4b_core_plus_10pct_ranker_sleeve,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top5_equal_weight,phase4b_core_plus_10pct_ranker_sleeve,train,10.0
0.034400482695425616,0.0637741989593404,0.5394106591187109,-0.09820142739550963,0.3503053225171207,-0.022288787734488055,0.0703846153846154,0.003660000000000001,0.032692307692307694,0.033461538461538466,0.06826923076923076,0.06826923076923076,0.04096153846153846,0.275,104,0.02247212224689884,0.02247212224689884,0.36051072582188104,0.3503932703454299,0.2586538461538461,elasticnet_regression_forward_return_4w__top5_equal_weight__phase4b_core_plus_10pct_ranker_sleeve,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top5_equal_weight,phase4b_core_plus_10pct_ranker_sleeve,validation,10.0
0.09280124821056912,0.09078212699396267,1.0222413957842245,-0.12401496216740393,0.7483068703056943,-0.02791360425247831,0.07626506024096387,0.003965783132530121,0.02319277108433735,0.025,0.07861445783132529,0.07861445783132529,0.047289156626506026,0.30365853658536585,332,0.05135916918632078,0.05135916918632078,0.38377614030466456,0.37305911496615574,0.2820121951219512,elasticnet_regression_forward_return_4w__top5_equal_weight__phase4b_core_plus_10pct_ranker_sleeve,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top5_equal_weight,phase4b_core_plus_10pct_ranker_sleeve,holdout,10.0
0.04088466701111848,0.20160922316213362,0.20279164995462107,-0.47761126255230957,0.08560239302698741,-0.06724253756149953,0.6074547390841322,0.03158764643237487,0.003940362087326944,0.036315228966986156,0.963684771033014,1.0,0.29999999999999993,0.28753993610223644,939,0.08728275629280499,0.08728275629280499,0.4160204267981314,0.4082022919904798,0.30058841197029273,elasticnet_regression_forward_return_4w__top10_equal_weight__raw_ml,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top10_equal_weight,raw_ml,train,10.0
0.001145818793196085,0.15616273391986818,0.00733733820121284,-0.22708542334077575,0.005045761089986881,-0.04932808829259953,0.7730769230769231,0.0402,0.013461538461538462,0.04134615384615385,0.9586538461538461,1.0,0.29999999999999993,0.2586538461538461,104,0.02247212224689884,0.02247212224689884,0.36051072582188104,0.3503932703454299,0.2586538461538461,elasticnet_regression_forward_return_4w__top10_equal_weight__raw_ml,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top10_equal_weight,raw_ml,validation,10.0
0.01882544099866945,0.2091414633981928,0.0900129543553348,-0.4073787431280742,0.046211151947000324,-0.0728127847398305,0.7783132530120481,0.04047228915662651,0.02590361445783133,0.10210843373493973,0.8978915662650603,1.0,0.30210843373493973,0.2820121951219512,332,0.05135916918632078,0.05135916918632078,0.38377614030466456,0.37305911496615574,0.2820121951219512,elasticnet_regression_forward_return_4w__top10_equal_weight__raw_ml,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top10_equal_weight,raw_ml,holdout,10.0
0.016390796487028902,0.15978533829197036,0.10258010316990757,-0.47761126255230957,0.034318278843421805,-0.05563250857802815,0.554898828541001,0.028854739084132056,0.18807241746538875,0.20564430244941428,0.7943556975505857,0.8130990415335463,0.4024494142705005,0.28753993610223644,939,0.08728275629280499,0.08728275629280499,0.4160204267981314,0.4082022919904798,0.30058841197029273,elasticnet_regression_forward_return_4w__top10_equal_weight__bil_fallback_original,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top10_equal_weight,bil_fallback_original,train,10.0
0.025607248931426962,0.09493845468347599,0.269724728686614,-0.15780043633608232,0.16227616048468216,-0.0296345052408802,0.5649038461538463,0.029375000000000002,0.3528846153846154,0.3627403846153846,0.6372596153846154,0.6538461538461539,0.5086538461538462,0.2586538461538461,104,0.02247212224689884,0.02247212224689884,0.36051072582188104,0.3503932703454299,0.2586538461538461,elasticnet_regression_forward_return_4w__top10_equal_weight__bil_fallback_original,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top10_equal_weight,bil_fallback_original,validation,10.0
0.0376043576406222,0.13940255341892724,0.2697537219968634,-0.22574374411879472,0.16657984382873262,-0.04628592537453308,0.6504518072289156,0.03382349397590362,0.2676204819277108,0.29962349397590365,0.7003765060240964,0.7484939759036144,0.45135542168674697,0.2820121951219512,332,0.05135916918632078,0.05135916918632078,0.38377614030466456,0.37305911496615574,0.2820121951219512,elasticnet_regression_forward_return_4w__top10_equal_weight__bil_fallback_original,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top10_equal_weight,bil_fallback_original,holdout,10.0
0.019584698195379557,0.127648453752404,0.1534268345574121,-0.3540376303485926,0.055318125861638125,-0.043777797745312694,0.467433439829606,0.024306538871139514,0.33682641107561234,0.35159744408945687,0.6484025559105431,0.6642705005324814,0.4904472843450479,0.28753993610223644,939,0.08728275629280499,0.08728275629280499,0.4160204267981314,0.4082022919904798,0.30058841197029273,elasticnet_regression_forward_return_4w__top10_equal_weight__regime_gate_original,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top10_equal_weight,regime_gate_original,train,10.0
0.03451011076947186,0.08206883066050877,0.4205020406861725,-0.12777322718538087,0.27008874652122994,-0.02455223150196795,0.49509615384615385,0.025745000000000004,0.43216346153846164,0.4411538461538462,0.5588461538461538,0.5735576923076923,0.5680288461538461,0.2586538461538461,104,0.02247212224689884,0.02247212224689884,0.36051072582188104,0.3503932703454299,0.2586538461538461,elasticnet_regression_forward_return_4w__top10_equal_weight__regime_gate_original,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top10_equal_weight,regime_gate_original,validation,10.0
0.024017199182793103,0.1278221890977346,0.18789538304988052,-0.22875092248557582,0.10499279706427211,-0.04455432475874492,0.602921686746988,0.03135192771084338,0.34028614457831324,0.367816265060241,0.632183734939759,0.6733433734939759,0.5067620481927712,0.2820121951219512,332,0.05135916918632078,0.05135916918632078,0.38377614030466456,0.37305911496615574,0.2820121951219512,elasticnet_regression_forward_return_4w__top10_equal_weight__regime_gate_original,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top10_equal_weight,regime_gate_original,holdout,10.0
0.014658531432645283,0.09922210796162696,0.147734529469121,-0.26210909191202136,0.05592530699990184,-0.03419299677774286,0.3788817891373802,0.01970185303514377,0.48437699680511187,0.49443556975505853,0.5055644302449414,0.5161341853035144,0.5876038338658147,0.28753993610223644,939,0.08728275629280499,0.08728275629280499,0.4160204267981314,0.4082022919904798,0.30058841197029273,elasticnet_regression_forward_return_4w__top10_equal_weight__defensive_first,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top10_equal_weight,defensive_first,train,10.0
0.03499996127395266,0.0654666647531086,0.5346226420109592,-0.10058501928329566,0.3479639564951117,-0.020510789947067384,0.39634615384615385,0.020610000000000003,0.5607692307692308,0.5658653846153847,0.4341346153846154,0.4432692307692307,0.649423076923077,0.2586538461538461,104,0.02247212224689884,0.02247212224689884,0.36051072582188104,0.3503932703454299,0.2586538461538461,elasticnet_regression_forward_return_4w__top10_equal_weight__defensive_first,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top10_equal_weight,defensive_first,validation,10.0
0.028172561769696847,0.10441059439553069,0.26982474271694,-0.1791380683397389,0.15726730800885397,-0.036674159045388594,0.4954819277108434,0.025765060240963852,0.47079819277108437,0.48692771084337355,0.5130722891566264,0.5388554216867469,0.5782680722891567,0.2820121951219512,332,0.05135916918632078,0.05135916918632078,0.38377614030466456,0.37305911496615574,0.2820121951219512,elasticnet_regression_forward_return_4w__top10_equal_weight__defensive_first,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top10_equal_weight,defensive_first,holdout,10.0
0.046089781076437575,0.0674502805824305,0.6833148902933264,-0.10773134408576912,0.427821461502826,-0.023272390286970163,0.05284345047923324,0.0027478594249201282,0.01334398296059638,0.014877529286474974,0.08668796592119277,0.08668796592119277,0.026006389776357837,0.28753993610223644,939,0.08728275629280499,0.08728275629280499,0.4160204267981314,0.4082022919904798,0.30058841197029273,elasticnet_regression_forward_return_4w__top10_equal_weight__production_core_plus_10pct_ranker_sleeve,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top10_equal_weight,production_core_plus_10pct_ranker_sleeve,train,10.0
0.037086982432414706,0.06421861200249088,0.5775114297234608,-0.08828767696951123,0.4200697504502482,-0.023466421858500786,0.052692307692307705,0.0027400000000000007,0.03240384615384616,0.03298076923076924,0.06826923076923076,0.06826923076923076,0.02048076923076923,0.2586538461538461,104,0.02247212224689884,0.02247212224689884,0.36051072582188104,0.3503932703454299,0.2586538461538461,elasticnet_regression_forward_return_4w__top10_equal_weight__production_core_plus_10pct_ranker_sleeve,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top10_equal_weight,production_core_plus_10pct_ranker_sleeve,validation,10.0
0.07931788172956522,0.08719294783760623,0.9096823045516474,-0.13800836610886857,0.5747324163449259,-0.027916393049139288,0.06138554216867471,0.003192048192771085,0.02280120481927711,0.024819277108433735,0.07861445783132529,0.07861445783132529,0.02379518072289157,0.2820121951219512,332,0.05135916918632078,0.05135916918632078,0.38377614030466456,0.37305911496615574,0.2820121951219512,elasticnet_regression_forward_return_4w__top10_equal_weight__production_core_plus_10pct_ranker_sleeve,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top10_equal_weight,production_core_plus_10pct_ranker_sleeve,holdout,10.0
0.04524520384292252,0.06273758392936486,0.721181802185167,-0.10368286125371451,0.43638074119315046,-0.021762700610277425,0.05284345047923324,0.0027478594249201282,0.01334398296059638,0.014877529286474974,0.08668796592119277,0.08668796592119277,0.026006389776357837,0.28753993610223644,939,0.08728275629280499,0.08728275629280499,0.4160204267981314,0.4082022919904798,0.30058841197029273,elasticnet_regression_forward_return_4w__top10_equal_weight__phase4b_core_plus_10pct_ranker_sleeve,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top10_equal_weight,phase4b_core_plus_10pct_ranker_sleeve,train,10.0
0.032587877462424863,0.06351805487424306,0.5130490460853114,-0.09777946066489251,0.3332793742247084,-0.022467324562311066,0.052692307692307705,0.0027400000000000007,0.03240384615384616,0.03298076923076924,0.06826923076923076,0.06826923076923076,0.02048076923076923,0.2586538461538461,104,0.02247212224689884,0.02247212224689884,0.36051072582188104,0.3503932703454299,0.2586538461538461,elasticnet_regression_forward_return_4w__top10_equal_weight__phase4b_core_plus_10pct_ranker_sleeve,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top10_equal_weight,phase4b_core_plus_10pct_ranker_sleeve,validation,10.0
0.09329955291052139,0.09054503528719977,1.0304215202366929,-0.12250768028690895,0.7615812550855335,-0.027732386299410012,0.06138554216867471,0.003192048192771085,0.02280120481927711,0.024819277108433735,0.07861445783132529,0.07861445783132529,0.02379518072289157,0.2820121951219512,332,0.05135916918632078,0.05135916918632078,0.38377614030466456,0.37305911496615574,0.2820121951219512,elasticnet_regression_forward_return_4w__top10_equal_weight__phase4b_core_plus_10pct_ranker_sleeve,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top10_equal_weight,phase4b_core_plus_10pct_ranker_sleeve,holdout,10.0
0.03730801022188035,0.18935617103287256,0.19702558421190094,-0.49218468128154924,0.07580083582597054,-0.06432860059866799,0.5086261980830671,0.0264485623003195,0.003549875754348598,0.03663471778487753,0.9633652822151225,1.0,0.2,0.2613418530351438,939,0.08728275629280499,0.08728275629280499,0.4160204267981314,0.4082022919904798,0.30058841197029273,elasticnet_regression_forward_return_4w__top15_equal_weight__raw_ml,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top15_equal_weight,raw_ml,train,10.0
0.007195501896487766,0.15273685430013853,0.04711044973041087,-0.21334988378503394,0.03372629864536404,-0.05056842649473194,0.653846153846154,0.034,0.008974358974358974,0.04423076923076923,0.9557692307692308,1.0,0.2,0.2455128205128205,104,0.02247212224689884,0.02247212224689884,0.36051072582188104,0.3503932703454299,0.2586538461538461,elasticnet_regression_forward_return_4w__top15_equal_weight__raw_ml,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top15_equal_weight,raw_ml,validation,10.0
0.027595944812845996,0.20464135806325287,0.13485028184926495,-0.411729510969677,0.06702445192197645,-0.07078523905887188,0.7144578313253012,0.037151807228915666,0.02068273092369478,0.08815261044176706,0.911847389558233,1.0,0.20240963855421684,0.25609756097560976,332,0.05135916918632078,0.05135916918632078,0.38377614030466456,0.37305911496615574,0.2820121951219512,elasticnet_regression_forward_return_4w__top15_equal_weight__raw_ml,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top15_equal_weight,raw_ml,holdout,10.0
0.018243884451176973,0.14952106266458282,0.12201548147168444,-0.49218468128154924,0.03706715211792775,-0.0523560735445731,0.4721334753283635,0.024550940717074903,0.18819666311679092,0.20594604188853388,0.7940539581114661,0.8130990415335463,0.3311146609868655,0.2613418530351438,939,0.08728275629280499,0.08728275629280499,0.4160204267981314,0.4082022919904798,0.30058841197029273,elasticnet_regression_forward_return_4w__top15_equal_weight__bil_fallback_original,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top15_equal_weight,bil_fallback_original,train,10.0
0.027545347375948603,0.08992909708625539,0.3063007221069785,-0.14616015025381235,0.18846003735022931,-0.029680294398875467,0.4951923076923077,0.025750000000000002,0.35064102564102567,0.3658653846153846,0.6341346153846155,0.6538461538461539,0.4544871794871795,0.2455128205128205,104,0.02247212224689884,0.02247212224689884,0.36051072582188104,0.3503932703454299,0.2586538461538461,elasticnet_regression_forward_return_4w__top15_equal_weight__bil_fallback_original,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top15_equal_weight,bil_fallback_original,validation,10.0
0.04044043007967013,0.13357575109637856,0.30275278070861267,-0.2192012941728696,0.18448992389514557,-0.04423385240962017,0.6041164658634538,0.0314140562248996,0.2651606425702811,0.29362449799196794,0.7063755020080321,0.7484939759036144,0.38644578313253014,0.25609756097560976,332,0.05135916918632078,0.05135916918632078,0.38377614030466456,0.37305911496615574,0.2820121951219512,elasticnet_regression_forward_return_4w__top15_equal_weight__bil_fallback_original,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top15_equal_weight,bil_fallback_original,holdout,10.0
0.020618444088396748,0.11997975767715269,0.17184935598784798,-0.3699158893762424,0.05573819530478637,-0.041412621690219774,0.39977990770323035,0.020788555200567983,0.3368903088391907,0.3517607383741569,0.6482392616258429,0.6642705005324814,0.4393042243521478,0.2613418530351438,939,0.08728275629280499,0.08728275629280499,0.4160204267981314,0.4082022919904798,0.30058841197029273,elasticnet_regression_forward_return_4w__top15_equal_weight__regime_gate_original,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top15_equal_weight,regime_gate_original,train,10.0
0.03430249035297828,0.07823651337561423,0.43844605124836916,-0.12019514744646476,0.2853899768978336,-0.025148629198324144,0.4340384615384616,0.02257,0.43025641025641037,0.4435576923076924,0.5564423076923076,0.5735576923076923,0.5208333333333335,0.2455128205128205,104,0.02247212224689884,0.02247212224689884,0.36051072582188104,0.3503932703454299,0.2586538461538461,elasticnet_regression_forward_return_4w__top15_equal_weight__regime_gate_original,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top15_equal_weight,regime_gate_original,validation,10.0
0.027259904970069693,0.1227359698256771,0.22210200488729717,-0.21906883455102732,0.12443534027073162,-0.04259921234288673,0.5619678714859437,0.02922232931726908,0.3380722891566265,0.3626204819277109,0.6373795180722891,0.6733433734939759,0.44825301204819273,0.25609756097560976,332,0.05135916918632078,0.05135916918632078,0.38377614030466456,0.37305911496615574,0.2820121951219512,elasticnet_regression_forward_return_4w__top15_equal_weight__regime_gate_original,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top15_equal_weight,regime_gate_original,holdout,10.0
0.016444092455178305,0.09346553741425488,0.17593749429049277,-0.2768310601855062,0.0594011829603189,-0.032292988516073956,0.3262477813276535,0.01696488462903798,0.4845260915867945,0.4946751863684771,0.5053248136315228,0.5161341853035144,0.5533439829605963,0.2613418530351438,939,0.08728275629280499,0.08728275629280499,0.4160204267981314,0.4082022919904798,0.30058841197029273,elasticnet_regression_forward_return_4w__top15_equal_weight__defensive_first,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top15_equal_weight,defensive_first,train,10.0
0.03372587590959397,0.06215643167005211,0.5425967193326446,-0.09588317399515145,0.35173925209546564,-0.020886492128005446,0.35185897435897434,0.01829666666666667,0.559423076923077,0.5680769230769231,0.43192307692307697,0.4432692307692307,0.6185256410256409,0.2455128205128205,104,0.02247212224689884,0.02247212224689884,0.36051072582188104,0.3503932703454299,0.2586538461538461,elasticnet_regression_forward_return_4w__top15_equal_weight__defensive_first,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top15_equal_weight,defensive_first,validation,10.0
0.029960297048994722,0.09998984172384402,0.29963340807899547,-0.17634398635763338,0.1698969024565086,-0.034705926247859564,0.4625100401606425,0.02405052208835341,0.46936746987951805,0.48387550200803225,0.5161244979919678,0.5388554216867469,0.5410140562248996,0.25609756097560976,332,0.05135916918632078,0.05135916918632078,0.38377614030466456,0.37305911496615574,0.2820121951219512,elasticnet_regression_forward_return_4w__top15_equal_weight__defensive_first,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top15_equal_weight,defensive_first,holdout,10.0
0.046482046067342964,0.06701668950121009,0.6935891106125684,-0.10666592401913877,0.43577221586720444,-0.023158749100541207,0.04403265885694001,0.00228969826056088,0.01339013134540291,0.014973375931842387,0.08668796592119277,0.08668796592119277,0.017337593184238553,0.2613418530351438,939,0.08728275629280499,0.08728275629280499,0.4160204267981314,0.4082022919904798,0.30058841197029273,elasticnet_regression_forward_return_4w__top15_equal_weight__production_core_plus_10pct_ranker_sleeve,elasticnet_regression_forward_return_4w,elasticnet_regression,forward_return_4w,regression_score,top15_equal_weight,production_core_plus_10pct_ranker_sleeve,train,10.0
