model_name,model_family,feature,importance,importance_type,scaled_features
random_forest_classifier_top_quintile_4w,random_forest_classifier,transition_non_stress_prob,0.0034264356914581033,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,z_dd_neg,0.012153167429870226,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,z_breadth_decay,0.008993963091646889,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,z_stress,0.007333620674365668,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,z_corr,0.009422951852774713,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,z_inv_trans,0.006799704630838105,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,deterioration_z,0.010494142292137514,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,deterioration_rank_neutral_mixed,0.0044950575396011045,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,confidence_score_p2b,0.0053347033676088345,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,defensive_overlay_hint,0.0012179602252371257,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,market_vol_risk_off_z,0.009116118852778151,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,market_drawdown_risk_off_z,0.011408211297310483,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,breadth_risk_off_z,0.0066924113421382775,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,macro_risk_score_tradable,0.006875637685703424,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,vix_level_z_tradable,0.0036174590667436214,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,vix_slope_risk_off_z_tradable,0.005783592790694247,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,overlay_multiplier,0.003570033415950228,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,target_vol_multiplier,0.009970380900196866,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,defensive_weight,0.0029303772239290798,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,p_stress_forecast,0.01103750747193381,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,p_regime_confidence_refreshed,0.011313683581787904,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,p_regime_confidence_blend25,0.005762159380890214,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,pct_above_50d_ma,0.005868273764635505,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,pct_above_100d_ma,0.006476568957203896,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,pct_above_200d_ma,0.006646096281662162,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,pct_positive_13w_return,0.005663278295096553,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,pct_positive_26w_return,0.007409204939407647,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,pct_near_52w_high,0.005959927761373499,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,equal_weight_stock_return,0.0027672526479190452,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,stock_count_available,0.009172780627763695,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,median_stock_13w_return,0.0075020577984856295,feature_importance,False
random_forest_classifier_top_quintile_4w,random_forest_classifier,median_stock_26w_return,0.005962601266746212,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,trailing_return_1w,0.0029120804712371435,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,trailing_return_4w,0.002319376360161945,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,trailing_return_13w,0.0009049319049269958,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,trailing_return_26w,0.007308366119030873,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,trailing_return_52w,0.006960970937403533,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,momentum_12_1,0.007747604190262555,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,realized_vol_4w,0.0028177505314020486,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,realized_vol_13w,0.036172574952895775,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,realized_vol_26w,0.027824967713404473,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,rolling_sharpe_13w,0.0017125867785100374,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,rolling_sharpe_26w,0.006781681329246075,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,rolling_max_drawdown_26w,0.0007473095122909992,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,drawdown_from_52w_high,0.009420364845916318,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,relative_strength_vs_SPY_4w,0.006320216089456027,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,relative_strength_vs_SPY_13w,0.0,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,relative_strength_vs_BIL_4w,0.003868036244194655,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,relative_strength_vs_BIL_13w,0.006193161921886573,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,beta_to_SPY_26w,0.0276045839259179,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,corr_to_SPY_26w,0.1972441596664791,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,cross_sectional_return_rank_13w,0.006041513093537056,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,cross_sectional_return_rank_26w,0.0342549124581461,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,cross_sectional_vol_rank_13w,0.33870436102877705,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,market_state_calm_trend,0.0,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,market_state_neutral_mixed,0.0,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,market_state_recovery_confirmed,0.0,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,market_state_recovery_fragile,0.0,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,market_state_stressed_panic,0.0,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,risk_regime_score,0.01772213349383177,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,market_drawdown,0.002486608420887014,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,market_trend_positive,0.0,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,breadth_sma_43,0.005293077510741371,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,breadth_26w_mom,0.00011922732064186763,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,breadth_13w_mom,0.000948448442775277,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,breadth_change_4w,0.0016978635838363818,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,canary_breadth_default,0.00010671467034930079,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,canary_breadth_pair,0.00034095426490746345,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,recent_stress_26w,0.0,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,avg_corr_risk_off_z,0.0045593182172828685,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,google_fear_z_tradable,0.02235338061569062,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,transition_persistence_prob,0.005053663141783107,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,transition_good_state_prob,0.022407499455527325,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,transition_non_stress_prob,0.0038849504111637405,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,z_dd_neg,0.023652321091165225,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,z_breadth_decay,0.015857591476433314,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,z_stress,0.0013768470128247988,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,z_corr,0.011931151410457006,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,z_inv_trans,0.00021373819128968065,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,deterioration_z,0.001380291430763615,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,deterioration_rank_neutral_mixed,0.005464012407340081,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,confidence_score_p2b,0.00111507085122106,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,defensive_overlay_hint,0.0,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,market_vol_risk_off_z,0.010756171936814012,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,market_drawdown_risk_off_z,0.014213390605224594,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,breadth_risk_off_z,0.0024835672562025213,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,macro_risk_score_tradable,0.0032539810038442136,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,vix_level_z_tradable,0.002090454854452919,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,vix_slope_risk_off_z_tradable,0.00917653466114796,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,overlay_multiplier,0.0020730002290023737,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,target_vol_multiplier,0.0032787294104067582,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,defensive_weight,0.0018198513225827714,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,p_stress_forecast,0.014513053730922775,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,p_regime_confidence_refreshed,0.007679034151066269,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,p_regime_confidence_blend25,0.0029315332596595817,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,pct_above_50d_ma,0.002082476105562057,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,pct_above_100d_ma,0.010533418408836637,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,pct_above_200d_ma,0.00113006706970088,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,pct_positive_13w_return,0.012011105874421042,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,pct_positive_26w_return,0.0037581964021532197,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,pct_near_52w_high,0.0012833939150945417,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,equal_weight_stock_return,0.0,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,stock_count_available,0.006381261880914092,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,median_stock_13w_return,0.002986689588214362,feature_importance,False
gradient_boosting_classifier_top_quintile_4w,gradient_boosting_classifier,median_stock_26w_return,0.0037377148377804622,feature_importance,False
ridge_regression_forward_return_4w,ridge_regression,trailing_return_1w,0.0012402815045788884,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,trailing_return_4w,0.00010892865975620225,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,trailing_return_13w,0.0027081104926764965,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,trailing_return_26w,0.003034885274246335,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,trailing_return_52w,0.0047176857478916645,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,momentum_12_1,0.0053072464652359486,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,realized_vol_4w,0.001475025899708271,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,realized_vol_13w,0.00719428202137351,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,realized_vol_26w,0.005693385377526283,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,rolling_sharpe_13w,0.0007619123789481819,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,rolling_sharpe_26w,8.736943709664047e-05,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,rolling_max_drawdown_26w,0.007783433422446251,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,drawdown_from_52w_high,0.004133549053221941,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,relative_strength_vs_SPY_4w,0.0012522017350420356,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,relative_strength_vs_SPY_13w,0.006912604905664921,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,relative_strength_vs_BIL_4w,0.0023512565530836582,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,relative_strength_vs_BIL_13w,0.00558552797883749,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,beta_to_SPY_26w,0.004544397816061974,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,corr_to_SPY_26w,0.00017269118689000607,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,cross_sectional_return_rank_13w,0.0008430653833784163,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,cross_sectional_return_rank_26w,0.0017581230495125055,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,cross_sectional_vol_rank_13w,0.0016160518862307072,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,market_state_calm_trend,0.017413001507520676,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,market_state_neutral_mixed,0.018701709806919098,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,market_state_recovery_confirmed,0.00538000650703907,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,market_state_recovery_fragile,0.00449905963614583,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,market_state_stressed_panic,0.021962232887744904,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,risk_regime_score,0.038310520350933075,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,market_drawdown,0.016322674229741096,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,market_trend_positive,0.008882260881364346,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,breadth_sma_43,0.013059908524155617,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,breadth_26w_mom,0.004210648126900196,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,breadth_13w_mom,0.00576331140473485,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,breadth_change_4w,0.0039018141105771065,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,canary_breadth_default,0.0067164055071771145,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,canary_breadth_pair,0.0033819417003542185,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,recent_stress_26w,0.015646953135728836,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,avg_corr_risk_off_z,0.010603169910609722,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,google_fear_z_tradable,0.0013965817634016275,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,transition_persistence_prob,0.006553398445248604,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,transition_good_state_prob,0.00999550148844719,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,transition_non_stress_prob,0.017285235226154327,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,z_dd_neg,0.009389837272465229,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,z_breadth_decay,0.01801876537501812,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,z_stress,0.013677028007805347,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,z_corr,0.006346871145069599,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,z_inv_trans,0.006501323077827692,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,deterioration_z,0.013127587735652924,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,deterioration_rank_neutral_mixed,0.00550841772928834,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,confidence_score_p2b,0.012429364025592804,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,defensive_overlay_hint,0.0015486293705180287,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,market_vol_risk_off_z,0.0008590637589804828,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,market_drawdown_risk_off_z,0.0020177667029201984,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,breadth_risk_off_z,0.0068923793733119965,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,macro_risk_score_tradable,0.02777131088078022,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,vix_level_z_tradable,0.003755537560209632,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,vix_slope_risk_off_z_tradable,0.0016394094564020634,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,overlay_multiplier,0.002992703579366207,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,target_vol_multiplier,0.003725341521203518,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,defensive_weight,0.0029935617931187153,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,p_stress_forecast,0.0024990765377879143,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,p_regime_confidence_refreshed,0.002499139402061701,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,p_regime_confidence_blend25,0.0027953556273132563,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,pct_above_50d_ma,0.001808062894269824,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,pct_above_100d_ma,0.0010300450958311558,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,pct_above_200d_ma,0.012974131852388382,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,pct_positive_13w_return,0.010537025518715382,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,pct_positive_26w_return,0.0029814543668180704,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,pct_near_52w_high,0.0022808050271123648,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,equal_weight_stock_return,0.0012124556815251708,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,stock_count_available,0.013483656570315361,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,median_stock_13w_return,0.006993972230702639,coefficient_abs,True
ridge_regression_forward_return_4w,ridge_regression,median_stock_26w_return,0.006740541197359562,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,trailing_return_1w,0.0013297568075358868,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,trailing_return_4w,0.0007234493386931717,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,trailing_return_13w,0.0011911290930584073,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,trailing_return_26w,0.001691071200184524,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,trailing_return_52w,0.0,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,momentum_12_1,0.00023144169244915247,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,realized_vol_4w,0.0005368791171349585,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,realized_vol_13w,0.004430321976542473,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,realized_vol_26w,0.0022549149580299854,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,rolling_sharpe_13w,0.0001950161240529269,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,rolling_sharpe_26w,0.0,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,rolling_max_drawdown_26w,0.004961331374943256,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,drawdown_from_52w_high,0.002991731744259596,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,relative_strength_vs_SPY_4w,0.0,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,relative_strength_vs_SPY_13w,0.003151036100462079,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,relative_strength_vs_BIL_4w,0.0,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,relative_strength_vs_BIL_13w,0.002085962099954486,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,beta_to_SPY_26w,0.004262368194758892,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,corr_to_SPY_26w,0.0,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,cross_sectional_return_rank_13w,0.0,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,cross_sectional_return_rank_26w,0.0012987329391762614,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,cross_sectional_vol_rank_13w,0.0014013649197295308,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,market_state_calm_trend,0.0026435863692313433,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,market_state_neutral_mixed,0.008291936479508877,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,market_state_recovery_confirmed,0.0021889638155698776,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,market_state_recovery_fragile,0.00018765813729260117,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,market_state_stressed_panic,0.011247256770730019,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,risk_regime_score,0.0,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,market_drawdown,0.011027233675122261,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,market_trend_positive,0.007419471628963947,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,breadth_sma_43,0.010343896225094795,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,breadth_26w_mom,0.0020002229139208794,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,breadth_13w_mom,0.003641619114205241,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,breadth_change_4w,0.002748276339843869,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,canary_breadth_default,0.003756294259801507,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,canary_breadth_pair,0.002737223170697689,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,recent_stress_26w,0.005920632276684046,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,avg_corr_risk_off_z,0.0,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,google_fear_z_tradable,0.0014967654133215547,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,transition_persistence_prob,0.0033073173835873604,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,transition_good_state_prob,0.0,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,transition_non_stress_prob,0.01209036074578762,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,z_dd_neg,0.0034189075231552124,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,z_breadth_decay,0.014648284763097763,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,z_stress,0.0034518048632889986,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,z_corr,0.0028278441168367863,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,z_inv_trans,0.0,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,deterioration_z,0.0003109512908849865,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,deterioration_rank_neutral_mixed,0.005242209415882826,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,confidence_score_p2b,0.010558434762060642,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,defensive_overlay_hint,0.0,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,market_vol_risk_off_z,0.008825499564409256,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,market_drawdown_risk_off_z,0.0036760985385626554,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,breadth_risk_off_z,0.0011863652616739273,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,macro_risk_score_tradable,0.0046096607111394405,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,vix_level_z_tradable,0.0,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,vix_slope_risk_off_z_tradable,0.00021725459373556077,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,overlay_multiplier,0.0015468683559447527,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,target_vol_multiplier,0.0016767781926319003,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,defensive_weight,0.0007867270614951849,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,p_stress_forecast,0.00034317479003220797,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,p_regime_confidence_refreshed,1.9802895621978678e-05,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,p_regime_confidence_blend25,0.0,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,pct_above_50d_ma,0.0029918516520410776,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,pct_above_100d_ma,0.0,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,pct_above_200d_ma,0.013225268572568893,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,pct_positive_13w_return,0.006902220193296671,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,pct_positive_26w_return,0.0,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,pct_near_52w_high,0.0,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,equal_weight_stock_return,0.0,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,stock_count_available,0.005125304218381643,coefficient_abs,True
elasticnet_regression_forward_return_4w,elasticnet_regression,median_stock_13w_return,0.001609395258128643,coefficient_abs,True
