decision_date,ticker,research_weight,research_score,momentum_52w_skip_4w,volatility_26w,median_daily_value_idr,feature_asof_date
2024-02-01,ISAT,0.0789016423241758,0.34383561643835614,0.5841712431177741,0.22916174467900843,24946705000.0,2024-01-31 23:59:59.999999999+00:00
2024-02-01,BMRI,0.09299928384470217,0.3424657534246575,0.3607946682307175,0.1944234112946585,396482625000.0,2024-01-31 23:59:59.999999999+00:00
2024-02-01,BBRI,0.0966972842357815,0.3356164383561644,0.2893961666951044,0.1869880644109807,625059955000.0,2024-01-31 23:59:59.999999999+00:00
2024-02-01,BBNI,0.09893320168500226,0.33287671232876714,0.25063243156767423,0.1827620829518574,221926120000.0,2024-01-31 23:59:59.999999999+00:00
2024-02-01,MAPA,0.06630699126979799,0.3287671232876712,1.08977086802419,0.2726897671992999,12260281000.0,2024-01-31 23:59:59.999999999+00:00
2024-02-01,CTRA,0.09738382924456125,0.30958904109589036,0.20699991171190346,0.18566981965393434,15928113000.0,2024-01-31 23:59:59.999999999+00:00
2024-02-01,BBCA,0.1,0.30547945205479443,0.1279294996748015,0.14793509673285432,602864125000.0,2024-01-31 23:59:59.999999999+00:00
2024-02-01,ACES,0.05931948892950806,0.2835616438356164,0.6002751748334558,0.30481108889076824,35735013000.0,2024-01-31 23:59:59.999999999+00:00
2024-02-01,ASII,0.1,0.2808219178082192,0.06203598699585333,0.14525941881808052,221257120000.0,2024-01-31 23:59:59.999999999+00:00
2024-02-01,UNTR,0.08326308730907678,0.2698630136986301,0.24187049821605733,0.21715790991425474,93867090000.0,2024-01-31 23:59:59.999999999+00:00
2024-02-01,ELSA,0.06777084071082086,0.2657534246575342,0.3757318984620375,0.2667996711181454,7560414000.0,2024-01-31 23:59:59.999999999+00:00
2024-02-01,BRIS,0.05842435044657335,0.25205479452054785,0.40451339035537304,0.309481198761153,45450120000.0,2024-01-31 23:59:59.999999999+00:00
2024-02-01,CASH_IDR,0.0,,,,,
2024-03-01,BMRI,0.09718823621726438,0.3716216216216216,0.39616007501831074,0.20051940733211068,558809190000.0,2024-02-29 23:59:59.999999999+00:00
2024-03-01,BBNI,0.09997820760550818,0.37027027027027026,0.37692964898971426,0.19492375381277943,232341480000.0,2024-02-29 23:59:59.999999999+00:00
2024-03-01,MAPA,0.06767658061576808,0.3324324324324325,1.1280894406648945,0.287959695194743,17765040000.0,2024-02-29 23:59:59.999999999+00:00
2024-03-01,BBRI,0.09158053209976066,0.32297297297297295,0.3090649798079539,0.21279771015864146,671625300000.0,2024-02-29 23:59:59.999999999+00:00
2024-03-01,BBCA,0.1,0.32162162162162167,0.1729904514519538,0.15207175643171095,678324330000.0,2024-02-29 23:59:59.999999999+00:00
2024-03-01,JSMR,0.0701853055381484,0.31216216216216214,0.5147962188443864,0.2776667762078272,26155500000.0,2024-02-29 23:59:59.999999999+00:00
2024-03-01,ISAT,0.07429147089778575,0.308108108108108,0.441435367079144,0.2623198503197205,26352810000.0,2024-02-29 23:59:59.999999999+00:00
2024-03-01,ICBP,0.1,0.30675675675675673,0.21018877675505032,0.1795448400113964,43017450000.0,2024-02-29 23:59:59.999999999+00:00
2024-03-01,CTRA,0.09539808142348434,0.3013513513513513,0.26257442142674536,0.2042821746008573,17807053500.0,2024-02-29 23:59:59.999999999+00:00
2024-03-01,ELSA,0.08083193485029966,0.2851351351351351,0.2964021533313208,0.24109440856551242,6400640000.0,2024-02-29 23:59:59.999999999+00:00
2024-03-01,BRIS,0.06354193360981018,0.28243243243243243,0.49033847219552107,0.30669711195144167,72380040000.0,2024-02-29 23:59:59.999999999+00:00
2024-03-01,ACES,0.059327717142170396,0.2729729729729729,0.7355240632048767,0.3284826800134331,35647194500.0,2024-02-29 23:59:59.999999999+00:00
2024-03-01,CASH_IDR,0.0,,,,,
2024-04-01,BMRI,0.09961890379317175,0.3554054054054054,0.3607749878914219,0.2004256517303063,617500100000.0,2024-03-31 23:59:59.999999999+00:00
2024-04-01,MAPA,0.06652761017773141,0.35,1.3119391482853713,0.3001187576716584,27878300000.0,2024-03-31 23:59:59.999999999+00:00
2024-04-01,ISAT,0.07520651644673357,0.31756756756756754,0.7098445258132222,0.2654847566506628,34093045000.0,2024-03-31 23:59:59.999999999+00:00
2024-04-01,BBNI,0.1,0.3108108108108108,0.2620319851079127,0.18298896079780647,251151080000.0,2024-03-31 23:59:59.999999999+00:00
2024-04-01,BBRI,0.0954752171458934,0.3094594594594594,0.3142088811844801,0.20912425563688722,687581437500.0,2024-03-31 23:59:59.999999999+00:00
2024-04-01,CTRA,0.09059233079165117,0.3094594594594594,0.34558503236346594,0.2203959600435093,20994000000.0,2024-03-31 23:59:59.999999999+00:00
2024-04-01,JSMR,0.06623039318857904,0.29864864864864865,0.7458314917618469,0.30146557730006285,29107016000.0,2024-03-31 23:59:59.999999999+00:00
2024-04-01,ELSA,0.08163359667193072,0.2797297297297297,0.3379117270200529,0.24458292334766618,6548752000.0,2024-03-31 23:59:59.999999999+00:00
2024-04-01,ACES,0.060768672418966226,0.277027027027027,0.8118595702877833,0.3285604724050805,29013272500.0,2024-03-31 23:59:59.999999999+00:00
2024-04-01,BBCA,0.1,0.2689189189189189,0.12821454438773516,0.14883001665724208,670980712500.0,2024-03-31 23:59:59.999999999+00:00
2024-04-01,INDF,0.1,0.25135135135135134,0.11507952520166653,0.16040066377412956,45438900000.0,2024-03-31 23:59:59.999999999+00:00
2024-04-01,BRIS,0.0639467593653428,0.24054054054054055,0.4481626811461088,0.31223136114425515,88501482000.0,2024-03-31 23:59:59.999999999+00:00
2024-04-01,CASH_IDR,0.0,,,,,
2024-05-02,NISP,0.0955044735182767,0.3883116883116883,0.7374762462719013,0.2272878460675434,11256045000.0,2024-05-01 23:59:59.999999999+00:00
2024-05-02,BMRI,0.1,0.3857142857142857,0.47261466952856823,0.20598910539358495,659031525000.0,2024-05-01 23:59:59.999999999+00:00
2024-05-02,BNGA,0.08807743991584881,0.3779220779220779,0.7580643340461379,0.2464536446168647,26559300000.0,2024-05-01 23:59:59.999999999+00:00
2024-05-02,ISAT,0.08200447293554948,0.3428571428571428,0.6496548713779169,0.26470514715513427,46043235000.0,2024-05-01 23:59:59.999999999+00:00
2024-05-02,ELSA,0.1,0.32597402597402597,0.2963617739963087,0.2032835005591073,7778742400.0,2024-05-01 23:59:59.999999999+00:00
2024-05-02,JSMR,0.07478207052933765,0.3207792207792207,0.7242192838635091,0.2902701934050891,36155060000.0,2024-05-01 23:59:59.999999999+00:00
2024-05-02,ACES,0.06400840062077755,0.3103896103896103,1.0529040154662317,0.33912745616608353,31967629500.0,2024-05-01 23:59:59.999999999+00:00
2024-05-02,MAPA,0.06204188274928449,0.2961038961038961,1.2853828860219734,0.3498766496739526,32767443500.0,2024-05-01 23:59:59.999999999+00:00
2024-05-02,BBNI,0.09208607679374554,0.28571428571428575,0.3118201836274921,0.23572516966276255,281552065000.0,2024-05-01 23:59:59.999999999+00:00
2024-05-02,BBCA,0.1,0.2727272727272727,0.14434749875968245,0.1560126479956709,798239227500.0,2024-05-01 23:59:59.999999999+00:00
2024-05-02,CTRA,0.07506935707354123,0.26493506493506497,0.3251972961342764,0.2891593443982572,22628702000.0,2024-05-01 23:59:59.999999999+00:00
2024-05-02,BRIS,0.06642582586363859,0.2623376623376623,0.574832718866167,0.3267856408792689,93852066000.0,2024-05-01 23:59:59.999999999+00:00
2024-05-02,CASH_IDR,0.0,,,,,
2024-06-03,ADRO,0.1,0.4051948051948051,0.4159747240940872,0.1989257690575819,92500815000.0,2024-06-02 23:59:59.999999999+00:00
2024-06-03,ELSA,0.1,0.3909090909090909,0.41112271727653527,0.19697126877071508,12230856000.0,2024-06-02 23:59:59.999999999+00:00
