series,cumulative_return,cagr,annualized_volatility,sharpe_zero_rf,maximum_drawdown,daily_observations
baseline_net_25bps,0.2861587156812302,0.03577950114363637,0.216812245418003,0.2703624851323559,-0.45386859693376114,1804
challenger_net_25bps,0.3701331362521576,0.04497123002487724,0.25006102558192167,0.3010555540139161,-0.46049962993474935,1804
baseline_net_50bps,0.18524681615943295,0.024024435065810756,0.21689119003365773,0.21772054105363156,-0.4599511821697342,1804
challenger_net_50bps,0.26002229005444844,0.03281322978413659,0.25011109937696485,0.2542538398119124,-0.462907946196363,1804
baseline_net_100bps,0.006272977832816995,0.0008739143015401574,0.21722029349672434,0.11246282003285893,-0.4719299188729139,1804
challenger_net_100bps,0.06532430014917767,0.008878636503602877,0.2503674224855905,0.1606063624476688,-0.4734370022704323,1804
baseline_net_150bps,-0.14599565627593147,-0.02180443963819867,0.2177767453612055,0.007515707443442176,-0.48366394511755295,1804
challenger_net_150bps,-0.09964279911519769,-0.014555367063231461,0.250831393614736,0.06709484950394942,-0.5006196236781049,1804
