decision_date,ticker,research_weight,research_score,momentum_52w_skip_4w,momentum_26w_skip_4w,volatility_26w,median_daily_value_idr,feature_asof_date
2019-02-01,ICBP,0.1,0.35384615384615387,0.2349869233475792,0.22631568242196054,0.21907287884977913,54826155000.0,2019-01-31 23:59:59.999999999+00:00
2019-02-01,CPIN,0.06230993584713302,0.3415384615384615,1.2599093819945963,1.049180404146942,0.4560083864000241,48764302500.0,2019-01-31 23:59:59.999999999+00:00
2019-02-01,WOOD,0.0763016876650326,0.33384615384615385,1.7927927236716217,0.25,0.3723882678333155,7603979000.0,2019-01-31 23:59:59.999999999+00:00
2019-02-01,BBCA,0.1,0.31846153846153846,0.09735465102743812,0.2477991087826874,0.16777956528058985,438095400000.0,2019-01-31 23:59:59.999999999+00:00
2019-02-01,BDMN,0.1,0.3030769230769231,0.15829141974498495,0.21235506548047756,0.23895457158450914,25167590000.0,2019-01-31 23:59:59.999999999+00:00
2019-02-01,ASII,0.1,0.3,-0.014408882195253492,0.33673326657856184,0.2337104273813916,271173765000.0,2019-01-31 23:59:59.999999999+00:00
2019-02-01,JPFA,0.062274240984396864,0.2907692307692308,0.5052092534016914,0.36509658472045303,0.45626976504554095,14628042000.0,2019-01-31 23:59:59.999999999+00:00
2019-02-01,GGRM,0.1,0.2861538461538462,0.06467253915403237,0.21986841453709216,0.20657096343147818,69759000000.0,2019-01-31 23:59:59.999999999+00:00
2019-02-01,SMGR,0.07441539972904859,0.28153846153846157,0.09128248279263707,0.6546766393175432,0.38182759759131685,62233194171.16699,2019-01-31 23:59:59.999999999+00:00
2019-02-01,BBRI,0.1,0.2784615384615384,0.008514092740061319,0.2887324737940917,0.2790084845537942,407855267474.5752,2019-01-31 23:59:59.999999999+00:00
2019-02-01,LSIP,0.076000128747765,0.26000000000000006,0.016368519359952538,0.4207652133928417,0.37386585747298146,13328112000.0,2019-01-31 23:59:59.999999999+00:00
2019-02-01,ESSA,0.048698607026624055,0.24307692307692308,0.2132353743338895,0.42241390336501494,0.5834633686094141,5851607600.0,2019-01-31 23:59:59.999999999+00:00
2019-02-01,CASH_IDR,0.0,,,,,,
2019-03-01,BDMN,0.1,0.38208955223880603,0.43287605302045873,0.37594007009724417,0.24670289381234642,31961225000.0,2019-02-28 23:59:59.999999999+00:00
2019-03-01,CPIN,0.07736243420677662,0.3731343283582089,1.2606253370774891,0.6401273405237538,0.40101684374602536,63439530000.0,2019-02-28 23:59:59.999999999+00:00
2019-03-01,BBCA,0.1,0.31194029850746274,0.24513859881647382,0.20542573993456847,0.1476491158815684,435982400000.0,2019-02-28 23:59:59.999999999+00:00
2019-03-01,ICBP,0.1,0.30597014925373134,0.21117284386141177,0.23303937984814005,0.2109376604425067,57768525000.0,2019-02-28 23:59:59.999999999+00:00
2019-03-01,TOWR,0.09427825850185416,0.2895522388059701,0.17885514322705776,0.5011258128647129,0.3290646187477144,15288804000.0,2019-02-28 23:59:59.999999999+00:00
2019-03-01,JPFA,0.060624199492141206,0.2791044776119403,0.951530968252136,0.43358918184165374,0.5117368880744189,28561720000.0,2019-02-28 23:59:59.999999999+00:00
2019-03-01,RALS,0.08269643908465353,0.27014925373134324,0.38107431403469416,0.2878788364290106,0.37515084728561604,5961592000.0,2019-02-28 23:59:59.999999999+00:00
2019-03-01,BNLI,0.04445346577590058,0.2656716417910448,0.7153845069540521,1.1238094713576832,0.6978902240492991,27840211800.351562,2019-02-28 23:59:59.999999999+00:00
2019-03-01,SMSM,0.1,0.24626865671641793,0.15180347779911596,0.21540874378851438,0.26163651696979223,5331281500.0,2019-02-28 23:59:59.999999999+00:00
2019-03-01,ACES,0.07689492459788201,0.24477611940298508,0.3395557400036535,0.2956202451167014,0.403454966011705,16968624500.0,2019-02-28 23:59:59.999999999+00:00
2019-03-01,SMGR,0.0881519233763124,0.24029850746268658,0.17727064166630924,0.4257705339596283,0.3519337752583578,59647269820.19531,2019-02-28 23:59:59.999999999+00:00
2019-03-01,PNBN,0.07553835496447953,0.22388059701492535,0.08560307542943191,0.7329191375724255,0.4107004872517992,7924584000.0,2019-02-28 23:59:59.999999999+00:00
2019-03-01,CASH_IDR,0.0,,,,,,
2019-04-01,PNBN,0.08402747825653904,0.3279411764705882,0.5327101794998814,0.929411708944754,0.40200916193424435,11047608000.0,2019-03-31 23:59:59.999999999+00:00
2019-04-01,ACES,0.1,0.3220588235294118,0.3788502786395638,0.32352939351894316,0.30107547719980526,16968624500.0,2019-03-31 23:59:59.999999999+00:00
2019-04-01,WOOD,0.07785823801901835,0.3161764705882353,1.7656249440505118,0.3828124720252559,0.43386309493810843,10384844000.0,2019-03-31 23:59:59.999999999+00:00
2019-04-01,BRPT,0.09638492010379648,0.3058823529411765,0.32204071126545974,0.7608437651481355,0.3504678540686849,26452038956.569702,2019-03-31 23:59:59.999999999+00:00
2019-04-01,CPIN,0.06639259820010673,0.2941176470588236,1.0971303305957636,0.43072292508537524,0.5087888865494783,51807910000.0,2019-03-31 23:59:59.999999999+00:00
2019-04-01,GGRM,0.1,0.28970588235294115,0.3151844192232509,0.25650686237591835,0.28215639601795334,66823300000.0,2019-03-31 23:59:59.999999999+00:00
2019-04-01,BNLI,0.04625234712534293,0.28823529411764703,0.9487177446288468,1.2891562867378075,0.7303373388125921,73432558011.04932,2019-03-31 23:59:59.999999999+00:00
2019-04-01,ICBP,0.1,0.2602941176470588,0.27616951101560505,0.1950427002902173,0.2591141033707149,51328530000.0,2019-03-31 23:59:59.999999999+00:00
2019-04-01,MAPI,0.08561561886545324,0.25735294117647056,0.40225607281942577,0.29940109712428375,0.3945520287185554,12632762000.0,2019-03-31 23:59:59.999999999+00:00
2019-04-01,SMGR,0.09849727900099159,0.24852941176470586,0.2630771207936107,0.36243390613954474,0.3429517693886664,55379633869.89746,2019-03-31 23:59:59.999999999+00:00
2019-04-01,RALS,0.09158870702919963,0.24411764705882352,0.3093425524615272,0.3543306520724365,0.36882075540808507,8544365000.0,2019-03-31 23:59:59.999999999+00:00
2019-04-01,TINS,0.05338281339955217,0.2441176470588235,0.44861916470008745,0.7628204744028761,0.6327844855333642,53675094000.0,2019-03-31 23:59:59.999999999+00:00
2019-04-01,CASH_IDR,0.0,,,,,,
2019-05-02,BRPT,0.1,0.39677419354838706,0.5776316291665622,1.2052625067613274,0.29463228573676115,54708027689.770996,2019-05-01 23:59:59.999999999+00:00
2019-05-02,TOWR,0.09294635817894344,0.38225806451612904,5.7750718573049085,0.6583961302397789,0.33305173609614175,9954192500.0,2019-05-01 23:59:59.999999999+00:00
2019-05-02,SMGR,0.1,0.35161290322580646,0.53151167162467,0.5210085603047334,0.29857299996781267,46232307606.884766,2019-05-01 23:59:59.999999999+00:00
2019-05-02,BBRI,0.1,0.33548387096774196,0.40924076369144524,0.43288594000236613,0.15214644505183253,320676093558.7141,2019-05-01 23:59:59.999999999+00:00
2019-05-02,WIKA,0.07986251754606884,0.3225806451612903,0.6058395566234174,0.6793893413361805,0.38761545348797627,38362314000.0,2019-05-01 23:59:59.999999999+00:00
2019-05-02,MAPI,0.07787975336546729,0.28225806451612906,11.482516992044772,0.28205119034778314,0.397483872477659,9887414500.0,2019-05-01 23:59:59.999999999+00:00
2019-05-02,BBNI,0.1,0.2725806451612903,0.3010033450936689,0.414545671251199,0.1864681089517974,119622390000.0,2019-05-01 23:59:59.999999999+00:00
2019-05-02,BNLI,0.042376798782699496,0.2645161290322581,0.7788462892455006,0.8649193556018866,0.7304927895579699,34322286065.46814,2019-05-01 23:59:59.999999999+00:00
2019-05-02,JSMR,0.09594889123584466,0.2645161290322581,0.4745144854383856,0.3965518047840304,0.32262953283347995,26396952500.0,2019-05-01 23:59:59.999999999+00:00
2019-05-02,WOOD,0.07065108033471225,0.2596774193548387,1.3108107044898891,0.4132231751853215,0.43815247847104305,12430162500.0,2019-05-01 23:59:59.999999999+00:00
2019-05-02,PWON,0.0920799870025848,0.2403225806451613,0.3068298564890297,0.5020578462796963,0.33618538580421353,17916000000.0,2019-05-01 23:59:59.999999999+00:00
2019-05-02,TINS,0.04825461355367936,0.22741935483870968,0.5000000392696442,0.9375001775315286,0.6415126694751154,48545085000.0,2019-05-01 23:59:59.999999999+00:00
2019-05-02,CASH_IDR,0.0,,,,,,
2019-06-10,BRPT,0.07865587825134918,0.40645161290322585,0.8546596718151869,1.1887711974421333,0.3696252665627035,98157586976.43347,2019-06-09 23:59:59.999999999+00:00
2019-06-10,BBRI,0.1,0.36129032258064514,0.3121020424669536,0.23353305495237198,0.23601365512059191,383279449915.81934,2019-06-09 23:59:59.999999999+00:00
2019-06-10,BBCA,0.1,0.35322580645161294,0.2763631545938132,0.18329493740822733,0.19899975650994078,231865095000.0,2019-06-09 23:59:59.999999999+00:00
2019-06-10,TOWR,0.09899419750473075,0.35322580645161294,0.25804718812222593,0.5467789995599586,0.29368589976184345,6851460000.0,2019-06-09 23:59:59.999999999+00:00
2019-06-10,WOOD,0.06310472559246162,0.3419354838709677,0.6869564168316002,0.8653845901881081,0.46071351538927413,10921520000.0,2019-06-09 23:59:59.999999999+00:00
2019-06-10,WIKA,0.06616993359524653,0.32580645161290317,0.37857827314768655,0.8533582687592811,0.4393717567137928,55032948000.0,2019-06-09 23:59:59.999999999+00:00
2019-06-10,RALS,0.093777856775263,0.27741935483870966,0.18791949116361972,0.38823542250032195,0.31002201335281,5346169500.0,2019-06-09 23:59:59.999999999+00:00
2019-06-10,SMGR,0.08449370788108801,0.27741935483870966,0.3474321643090279,0.14652972278242116,0.34408715979531374,61045044746.85449,2019-06-09 23:59:59.999999999+00:00
2019-06-10,BNLI,0.03840376769323024,0.27096774193548384,0.643564281341509,0.7965370076502754,0.7570403038997517,14646335435.277954,2019-06-09 23:59:59.999999999+00:00
2019-06-10,JSMR,0.07639993270663081,0.2612903225806451,0.2147505745628111,0.4035088479137383,0.38053960174306806,26396952500.0,2019-06-09 23:59:59.999999999+00:00
2019-06-10,GGRM,0.1,0.2338709677419355,0.2325830297253293,0.07516145926193163,0.27564953632362965,79019647500.0,2019-06-09 23:59:59.999999999+00:00
2019-06-10,ICBP,0.1,0.23225806451612904,0.13822562586733955,0.14577253157816972,0.2437748819625702,48653412500.0,2019-06-09 23:59:59.999999999+00:00
2019-06-10,CASH_IDR,0.0,,,,,,
2019-07-01,BRPT,0.08758348755101313,0.3770491803278688,0.6776925656085928,0.5743275136765587,0.37172183946548554,98157586976.43347,2019-06-30 23:59:59.999999999+00:00
2019-07-01,BBRI,0.1,0.3573770491803279,0.49498644424754623,0.17286224676827544,0.23825917566637325,464254678418.0508,2019-06-30 23:59:59.999999999+00:00
2019-07-01,WOOD,0.07180519755346172,0.34918032786885245,0.7971888165820631,0.6886794073483005,0.45340304335247245,10458109500.0,2019-06-30 23:59:59.999999999+00:00
2019-07-01,WIKA,0.07585941498912963,0.3475409836065574,0.7391368393886804,0.5311336589998457,0.429171449633909,52023400000.0,2019-06-30 23:59:59.999999999+00:00
2019-07-01,BBCA,0.1,0.32295081967213113,0.3719278111567099,0.13098444018827027,0.20016651022387028,347996842500.0,2019-06-30 23:59:59.999999999+00:00
2019-07-01,JSMR,0.087758949778469,0.3049180327868852,0.37512215939400395,0.3917703566277777,0.37097863159766975,33142770000.0,2019-06-30 23:59:59.999999999+00:00
2019-07-01,TOWR,0.1,0.2918032786885246,0.2007873989134057,0.4180726373386001,0.26425641194746774,5594019000.0,2019-06-30 23:59:59.999999999+00:00
2019-07-01,ACES,0.1,0.27704918032786885,0.38943651595366946,0.09262178148885014,0.29378722765157206,22266972000.0,2019-06-30 23:59:59.999999999+00:00
2019-07-01,INTP,0.0868174351605104,0.27377049180327867,0.5964746044393923,0.1409361792557391,0.37500180740277994,31591160000.0,2019-06-30 23:59:59.999999999+00:00
2019-07-01,TINS,0.049180530728878506,0.27377049180327867,0.4101174255472253,0.8275119040161854,0.6619834031223245,20865534000.0,2019-06-30 23:59:59.999999999+00:00
2019-07-01,PWON,0.0949693477105727,0.25245901639344265,0.3454198703374243,0.194915204554871,0.3428126641291082,22155427500.0,2019-06-30 23:59:59.999999999+00:00
2019-07-01,BNLI,0.04602563652796506,0.23278688524590163,0.3706896836368654,0.7511013784268783,0.7073600183559371,12476769752.411926,2019-06-30 23:59:59.999999999+00:00
2019-07-01,CASH_IDR,0.0,,,,,,
2019-08-01,BTPS,0.09976657794070783,0.43692307692307697,1.0308644874861201,0.691516615364709,0.31565701780862376,118653390000.0,2019-07-31 23:59:59.999999999+00:00
2019-08-01,TOWR,0.1,0.37230769230769234,0.48935544583091306,0.20849457601716348,0.2704037926529411,5425728000.0,2019-07-31 23:59:59.999999999+00:00
2019-08-01,BBRI,0.1,0.3476923076923077,0.3682959711616203,0.24492504971207074,0.2344816864331578,409771409135.57007,2019-07-31 23:59:59.999999999+00:00
2019-08-01,BRPT,0.08127168674228238,0.34461538461538466,0.8961180798140409,0.4049587465793145,0.38749067150037914,85231078013.11469,2019-07-31 23:59:59.999999999+00:00
2019-08-01,TLKM,0.1,0.3046153846153846,0.2895457489270079,0.20264910414062665,0.24668365153662708,283922700000.0,2019-07-31 23:59:59.999999999+00:00
2019-08-01,BBCA,0.1,0.2892307692307693,0.28876237182550013,0.15745900038565885,0.19796313216288258,331878900000.0,2019-07-31 23:59:59.999999999+00:00
2019-08-01,ACES,0.1,0.28615384615384615,0.35483134755558887,0.16007427794094276,0.2802445610833092,15761430000.0,2019-07-31 23:59:59.999999999+00:00
2019-08-01,BNLI,0.06207189020771365,0.28153846153846157,0.647619185901174,0.36220499447501275,0.5073475346787806,12585455488.50879,2019-07-31 23:59:59.999999999+00:00
2019-08-01,WIKA,0.07205107884737368,0.28,0.5065377852590156,0.32507804445107724,0.4370790968507944,36756006000.0,2019-07-31 23:59:59.999999999+00:00
2019-08-01,SMRA,0.05421147276266258,0.27230769230769236,0.5750823887429299,0.4092842691521894,0.5809106239855775,18958598478.364746,2019-07-31 23:59:59.999999999+00:00
2019-08-01,WOOD,0.07074606449923825,0.2676923076923077,0.46610171181864835,0.3951613749147733,0.4451416583048877,10692630000.0,2019-07-31 23:59:59.999999999+00:00
2019-08-01,WTON,0.05988122900002177,0.26461538461538464,0.46546636111371176,0.4505887473342711,0.5259080515819743,8116902000.0,2019-07-31 23:59:59.999999999+00:00
2019-08-01,CASH_IDR,0.0,,,,,,
2019-09-02,BTPS,0.09586700279963044,0.40735294117647064,1.159509136314318,0.7599999748962154,0.34412969318988806,109303792000.0,2019-09-01 23:59:59.999999999+00:00
2019-09-02,BBRI,0.1,0.34705882352941175,0.4491210843731268,0.17556259470672764,0.24606366939316066,358050116755.12646,2019-09-01 23:59:59.999999999+00:00
2019-09-02,BRPT,0.06978894460499331,0.32647058823529407,1.212793537961398,0.4726562857545873,0.47272075035951355,65991959487.386475,2019-09-01 23:59:59.999999999+00:00
2019-09-02,WOOD,0.1,0.3029411764705882,0.30468758241208427,0.39166685333971163,0.31878510594006254,7831372500.0,2019-09-01 23:59:59.999999999+00:00
2019-09-02,PNBN,0.0924503212092222,0.29411764705882354,0.7529411392965026,0.06810036601382441,0.3568476759081292,5442112000.0,2019-09-01 23:59:59.999999999+00:00
2019-09-02,SSIA,0.0656319777674934,0.2882352941176471,0.685698682175975,0.5032100361737601,0.5026617112978544,23302647000.0,2019-09-01 23:59:59.999999999+00:00
2019-09-02,WTON,0.0840465943705847,0.2852941176470588,0.4674465626570834,0.4601460058142415,0.392528483843211,7971006500.0,2019-09-01 23:59:59.999999999+00:00
2019-09-02,TLKM,0.1,0.27794117647058825,0.2784607361610494,0.15292703947330732,0.24446689679069433,309659017000.0,2019-09-01 23:59:59.999999999+00:00
