version,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,avg_turnover,turnover_ratio_vs_production,avg_BIL,avg_SPY,avg_offensive_asset_weight,avg_defensive_asset_weight,avg_cash_asset_weight,avg_offense_sleeve,avg_defense_sleeve,avg_cash_sleeve,spy_beta,max_etf_weight,observations
improved_phase2b_regime_confidence_boost,0.06892339744592735,0.07793094556927382,0.8844162860138846,-0.1397540394638661,0.49317642416874635,-0.026181041847003924,0.05622922283196537,1.0,0.2839178772422698,0.07081167142134887,0.47498117072743484,0.2411009520302949,0.2839178772422698,0.3908031422936725,0.1337725320855525,0.2211194788802588,-0.025204757246576035,1.0,1110
improved_phase2b_combo_abc,0.06858383853128158,0.07761648257042619,0.8836246665655231,-0.13674121541523387,0.5015593749332792,-0.026085048036177054,0.05657147975333692,1.006086815789618,0.28555249754723755,0.07075650850396528,0.4742577826527703,0.2401897197999917,0.28555249754723755,0.38986047647566613,0.13357171387880154,0.22286068295642847,-0.025162915230849434,1.0,1110
improved_phaseggg_confirmed_only_robust_offense,0.07138099253495178,0.07624804196475395,0.9361682043972751,-0.11773854403501716,0.6062669886058897,-0.025377145718160805,0.06183881682725348,1.099762965105382,0.2665801265614856,0.06025656512327496,0.45527667025478336,0.2781432031837307,0.2665801265614856,0.44509997783968547,0.32954806198149567,0.22535196017881856,-0.031343206540126116,1.0,1110
improved_phasesss3_calm_old_low_stress_derisk,0.07140661939436965,0.07610882031579741,0.9382173984313911,-0.11600767197998996,0.6155335951115932,-0.025328758068745412,0.06183612938873088,1.0997151707666513,0.26683095085741976,0.060206449847803364,0.4549615313513472,0.27820751779123265,0.26683095085741976,0.44440187254985325,0.3303118743791081,0.22528625307103844,-0.03130536223434147,1.0,1110
improved_phasesss3_stress_new_state_defense,0.07139431044627309,0.07624479812750165,0.9363827067504691,-0.11773854355665858,0.6063801053553585,-0.02537488574442553,0.061836174797571426,1.09971597833322,0.26655974894727397,0.06024511706887107,0.4552100518142544,0.2782301992384713,0.26655974894727397,0.4446837246505024,0.3299672239483617,0.2253490514011356,-0.03133624429265541,1.0,1110
improved_phasesss3_recovery_sequence_rerisk,0.0714031663358794,0.07625522498092371,0.9363708041480682,-0.11773854403503525,0.6064553194630306,-0.02537905683708053,0.06184723837119673,1.0999127367635895,0.26654520752553584,0.060257035845757895,0.4553531538523974,0.27810163862206644,0.26654520752553584,0.4452421431154015,0.3293894208580252,0.22536843602657297,-0.03134259601063352,1.0,1110
improved_phasesss3_combined_sequence_overlay,0.07142583230176469,0.07615844024379315,0.9378583919670787,-0.11658487830735997,0.6126509144132768,-0.02534472923898894,0.06184105368245475,1.0998027461140572,0.2667027812721539,0.060214973176589484,0.45507882197396027,0.27821839675388543,0.2667027812721539,0.44443637699033584,0.33024458128730455,0.2253190417223593,-0.031312666240004394,1.0,1110
