version,state_type,state,n_weeks,ann_return,ann_vol,sharpe,max_drawdown,cvar_5,avg_BIL,avg_SPY
improved_phase2b_regime_confidence_boost,market_state,calm_trend,295,0.03558351868547227,0.09259919250188255,0.3842746110852841,-0.16468334175541033,-0.031200121149341665,0.06848068479538141,0.09618626161545958
improved_phase2b_regime_confidence_boost,market_state,neutral_mixed,493,0.11043252730450281,0.07552528138271734,1.4621928615518325,-0.08966981616920844,-0.023941949335295348,0.2832187232202695,0.07757715690998092
improved_phase2b_regime_confidence_boost,market_state,recovery_confirmed,44,0.026147257209693242,0.06797205185156094,0.38467659129658577,-0.049659472655325,-0.020330486395663264,0.12567720750750142,0.05956006771272777
improved_phase2b_regime_confidence_boost,market_state,recovery_fragile,49,0.06973508185847388,0.052956380045192736,1.3168400445604906,-0.03088452173353262,-0.014782139062603802,0.21821790033286736,0.06231161074691929
improved_phase2b_regime_confidence_boost,market_state,stressed_panic,229,0.03369319983341135,0.0678304263539729,0.49672693574979865,-0.12080985474854333,-0.020652243634167195,0.6074136983844914,0.02753955388016152
improved_phase2b_regime_confidence_boost,refined_state,calm_trend,295,0.03558351868547227,0.09259919250188255,0.3842746110852841,-0.16468334175541033,-0.031200121149341665,0.06848068479538141,0.09618626161545958
improved_phase2b_regime_confidence_boost,refined_state,neutral_deteriorating,171,0.09088411786488382,0.07484872195330902,1.2142374043684774,-0.06913762077809671,-0.020886979567353234,0.22253142049104943,0.09386248421256842
improved_phase2b_regime_confidence_boost,refined_state,neutral_healthy,210,0.17175040562379662,0.08663425150153119,1.9824769377820628,-0.06714841226865598,-0.027580119507575242,0.12107725048977688,0.09593923477118503
improved_phase2b_regime_confidence_boost,refined_state,neutral_mixed,112,0.03157572479888482,0.04839118407586375,0.6525098610809559,-0.04152510613463334,-0.017345181103704654,0.6798904914354486,0.018284055842165546
improved_phase2b_regime_confidence_boost,refined_state,recovery_confirmed,44,0.026147257209693242,0.06797205185156094,0.38467659129658577,-0.049659472655325,-0.020330486395663264,0.12567720750750142,0.05956006771272777
improved_phase2b_regime_confidence_boost,refined_state,recovery_fragile,49,0.06973508185847388,0.052956380045192736,1.3168400445604906,-0.03088452173353262,-0.014782139062603802,0.21821790033286736,0.06231161074691929
improved_phase2b_regime_confidence_boost,refined_state,stressed_panic,229,0.03369319983341135,0.0678304263539729,0.49672693574979865,-0.12080985474854333,-0.020652243634167195,0.6074136983844914,0.02753955388016152
improved_phase2b_combo_abc,market_state,calm_trend,295,0.035658624830249064,0.0925134702293442,0.3854425170934574,-0.16253511824370914,-0.031253937256500025,0.06990173480219289,0.09607055754669307
improved_phase2b_combo_abc,market_state,neutral_mixed,493,0.10953598886437232,0.07528686323279656,1.4549150298063702,-0.0914439238430027,-0.02388715449312065,0.2849137752416725,0.07753516872803856
improved_phase2b_combo_abc,market_state,recovery_confirmed,44,0.025594242377825482,0.06830042937731844,0.3747303290940211,-0.050068777267215814,-0.020535640069080697,0.12590614593470717,0.059658631277202584
improved_phase2b_combo_abc,market_state,recovery_fragile,49,0.06769593570471377,0.05269820545182556,1.2845966029450187,-0.031330278053035676,-0.014916658225441968,0.22878652097135774,0.062063848067573854
improved_phase2b_combo_abc,market_state,stressed_panic,229,0.03433145625197587,0.06679537507633644,0.513979541438917,-0.11744619380382038,-0.020307572027016628,0.6075517876328324,0.027545691915702934
improved_phase2b_combo_abc,refined_state,calm_trend,295,0.035658624830249064,0.0925134702293442,0.3854425170934574,-0.16253511824370914,-0.031253937256500025,0.06990173480219289,0.09607055754669307
improved_phase2b_combo_abc,refined_state,neutral_deteriorating,171,0.08904323476738685,0.07406811448058238,1.2021803901965173,-0.06903352015244435,-0.020701021691188887,0.22511270897504787,0.09373093873602727
improved_phase2b_combo_abc,refined_state,neutral_healthy,210,0.17114019876140274,0.08669194774718778,1.9741187412293941,-0.06896635194778589,-0.027641469975282374,0.12295468056495767,0.09594777811780862
improved_phase2b_combo_abc,refined_state,neutral_mixed,112,0.03157572479888482,0.04839118407586375,0.6525098610809559,-0.04152510613463334,-0.017345181103704654,0.6798904914354486,0.018284055842165546
improved_phase2b_combo_abc,refined_state,recovery_confirmed,44,0.025594242377825482,0.06830042937731844,0.3747303290940211,-0.050068777267215814,-0.020535640069080697,0.12590614593470717,0.059658631277202584
improved_phase2b_combo_abc,refined_state,recovery_fragile,49,0.06769593570471377,0.05269820545182556,1.2845966029450187,-0.031330278053035676,-0.014916658225441968,0.22878652097135774,0.062063848067573854
improved_phase2b_combo_abc,refined_state,stressed_panic,229,0.03433145625197587,0.06679537507633644,0.513979541438917,-0.11744619380382038,-0.020307572027016628,0.6075517876328324,0.027545691915702934
improved_phaseggg_confirmed_only_robust_offense,market_state,calm_trend,295,0.04085050192523543,0.07953371985417827,0.5136249379525201,-0.13932214620799088,-0.027025855044929395,0.11033000592010062,0.07982519020615454
improved_phaseggg_confirmed_only_robust_offense,market_state,neutral_mixed,493,0.11211233905761886,0.07670728102960378,1.461560591808112,-0.09121696089228515,-0.02470568782041674,0.26035567144318916,0.06583888319418474
improved_phaseggg_confirmed_only_robust_offense,market_state,recovery_confirmed,44,0.02570451511736649,0.07466441754032846,0.34426726899038246,-0.053798275665570494,-0.022095707267119336,0.1136074973664243,0.05581500696228929
improved_phaseggg_confirmed_only_robust_offense,market_state,recovery_fragile,49,0.0666705276141002,0.05837429590621985,1.1421213151968206,-0.032194211382499116,-0.017134665795987398,0.16992943172469585,0.05421892789626929
improved_phaseggg_confirmed_only_robust_offense,market_state,stressed_panic,229,0.035802805834722395,0.07448256601549053,0.4806870620874729,-0.12162167458993178,-0.023120023505570523,0.5313361164921149,0.025175541432439413
improved_phaseggg_confirmed_only_robust_offense,refined_state,calm_trend,295,0.04085050192523543,0.07953371985417827,0.5136249379525201,-0.13932214620799088,-0.027025855044929395,0.11033000592010062,0.07982519020615454
improved_phaseggg_confirmed_only_robust_offense,refined_state,neutral_deteriorating,171,0.08770006237972927,0.07752735244158557,1.131214463254224,-0.07917821790279145,-0.022187054932010113,0.20143246673115356,0.07989892254390751
improved_phaseggg_confirmed_only_robust_offense,refined_state,neutral_healthy,210,0.18045069815591153,0.08651635614811178,2.085740849360192,-0.06452090623907047,-0.02806049528100069,0.09701862173992645,0.07917640674277418
improved_phaseggg_confirmed_only_robust_offense,refined_state,neutral_mixed,112,0.02873882466162181,0.050102138282427225,0.5736047531468659,-0.047612349580720026,-0.01885086878058637,0.6565757468310753,0.0193643593191278
improved_phaseggg_confirmed_only_robust_offense,refined_state,recovery_confirmed,44,0.02570451511736649,0.07466441754032846,0.34426726899038246,-0.053798275665570494,-0.022095707267119336,0.1136074973664243,0.05581500696228929
improved_phaseggg_confirmed_only_robust_offense,refined_state,recovery_fragile,49,0.0666705276141002,0.05837429590621985,1.1421213151968206,-0.032194211382499116,-0.017134665795987398,0.16992943172469585,0.05421892789626929
improved_phaseggg_confirmed_only_robust_offense,refined_state,stressed_panic,229,0.035802805834722395,0.07448256601549053,0.4806870620874729,-0.12162167458993178,-0.023120023505570523,0.5313361164921149,0.025175541432439413
improved_phasesss3_calm_old_low_stress_derisk,market_state,calm_trend,295,0.040862515260469356,0.07929575662104252,0.5153178051601537,-0.1393330247699781,-0.026914038994990386,0.11109317039192264,0.07967876063460463
improved_phasesss3_calm_old_low_stress_derisk,market_state,neutral_mixed,493,0.1120994667250379,0.0766933636409869,1.4616579766900335,-0.09121696088581932,-0.024707530896495092,0.26043969604342276,0.06581773778511193
improved_phasesss3_calm_old_low_stress_derisk,market_state,recovery_confirmed,44,0.02570268895612582,0.07466460236845937,0.3442419585828187,-0.05379968286725301,-0.022095816447549637,0.11360123011651324,0.05581515674399023
improved_phasesss3_calm_old_low_stress_derisk,market_state,recovery_fragile,49,0.06667272415720138,0.058374706366417714,1.142150912737737,-0.03219421138249878,-0.01713466748044003,0.16992702323224596,0.05421979924036704
improved_phasesss3_calm_old_low_stress_derisk,market_state,stressed_panic,229,0.03593321321475185,0.07414828544293914,0.48461286731173675,-0.1206137380110811,-0.023030072783094768,0.5313896147301516,0.025166564001221133
improved_phasesss3_calm_old_low_stress_derisk,refined_state,calm_trend,295,0.040862515260469356,0.07929575662104252,0.5153178051601537,-0.1393330247699781,-0.026914038994990386,0.11109317039192264,0.07967876063460463
improved_phasesss3_calm_old_low_stress_derisk,refined_state,neutral_deteriorating,171,0.0876704206118748,0.0775243367808764,1.1308761126157898,-0.07917821790279134,-0.022187997029691157,0.20148234385418148,0.07989452757435991
improved_phasesss3_calm_old_low_stress_derisk,refined_state,neutral_healthy,210,0.18044481712959293,0.086489492310794,2.086320688311789,-0.0645209062322264,-0.02806391328307611,0.09717526526315205,0.0791303441385825
improved_phasesss3_calm_old_low_stress_derisk,refined_state,neutral_mixed,112,0.02873882466162203,0.05010213828242724,0.5736047531468702,-0.047612349580720026,-0.01885086878058637,0.6565757468310752,0.0193643593191278
improved_phasesss3_calm_old_low_stress_derisk,refined_state,recovery_confirmed,44,0.02570268895612582,0.07466460236845937,0.3442419585828187,-0.05379968286725301,-0.022095816447549637,0.11360123011651324,0.05581515674399023
improved_phasesss3_calm_old_low_stress_derisk,refined_state,recovery_fragile,49,0.06667272415720138,0.058374706366417714,1.142150912737737,-0.03219421138249878,-0.01713466748044003,0.16992702323224596,0.05421979924036704
improved_phasesss3_calm_old_low_stress_derisk,refined_state,stressed_panic,229,0.03593321321475185,0.07414828544293914,0.48461286731173675,-0.1206137380110811,-0.023030072783094768,0.5313896147301516,0.025166564001221133
improved_phasesss3_stress_new_state_defense,market_state,calm_trend,295,0.04085084415674345,0.07953356287818301,0.5136302546801825,-0.13932213375096336,-0.027025854279149483,0.11032972450496391,0.07982542082805835
improved_phasesss3_stress_new_state_defense,market_state,neutral_mixed,493,0.1121158845545287,0.07670248387679926,1.4616982252440611,-0.09122104483806481,-0.024702473437459252,0.2603438006233234,0.06584097901335303
improved_phasesss3_stress_new_state_defense,market_state,recovery_confirmed,44,0.02570302521058565,0.07466220234826086,0.3442575279348743,-0.05379828835792211,-0.0220948808133495,0.11359124147235447,0.05582059940443671
improved_phasesss3_stress_new_state_defense,market_state,recovery_fragile,49,0.06661723536846531,0.058379217034983506,1.1411121757344778,-0.03219421138249934,-0.017140904118017566,0.16976610826548516,0.05424801103198307
improved_phasesss3_stress_new_state_defense,market_state,stressed_panic,229,0.03586903260074936,0.07447738172676589,0.48160974203338097,-0.1216153304494354,-0.023111251419999868,0.5313013317267201,0.025107944254254364
improved_phasesss3_stress_new_state_defense,refined_state,calm_trend,295,0.04085084415674345,0.07953356287818301,0.5136302546801825,-0.13932213375096336,-0.027025854279149483,0.11032972450496391,0.07982542082805835
improved_phasesss3_stress_new_state_defense,refined_state,neutral_deteriorating,171,0.08771422552064445,0.07751386969332204,1.1315939439958214,-0.0790886728888951,-0.022178128706036422,0.20140041430057978,0.07990406254315767
improved_phasesss3_stress_new_state_defense,refined_state,neutral_healthy,210,0.18044923886961328,0.08651622955979511,2.0857270339653096,-0.06452090623907025,-0.02806049330164324,0.09701841667356348,0.07917650149981319
