version,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,avg_turnover,avg_BIL,avg_SPY,turnover_ratio_vs_production
improved_phase2b_regime_confidence_boost,0.06892339744592735,0.07789583362986176,0.8848149411100881,-0.1397540394638661,0.49317642416874635,-0.026181041847003924,0.05622922283196537,0.2839178772422698,0.07081167142134887,1.0
improved_phase2b_combo_abc,0.06858383853128158,0.07758151231293113,0.8840229648352725,-0.13674121541523387,0.5015593749332792,-0.026085048036177054,0.05657147975333692,0.28555249754723755,0.07075650850396528,1.006086815789618
improved_phaseggg_confirmed_only_robust_offense,0.07138099253495178,0.07621368826084082,0.9365901869313925,-0.11773854403501716,0.6062669886058897,-0.025377145718160805,0.06183881682725348,0.2665801265614856,0.06025656512327496,1.099762965105382
improved_phaseooo6_efa_spy_selective_tilt,0.07138399067396817,0.07623501428330547,0.9363675122915323,-0.11773854403502049,0.6062924529857913,-0.025387954084242447,0.06186197583193329,0.26655612286600944,0.06025506186001496,1.1001748328765057
improved_phaseooo6_efa_spy_vol_filtered_tilt,0.07141362004396967,0.07623264506230142,0.9367852838584654,-0.11773854403506268,0.6065441069383584,-0.02538227934712778,0.061864730754156216,0.26649060735256364,0.06027978388347475,1.1002238273687674
improved_phaseooo6_efa_spy_trend_confirmed_tilt,0.07139721829131718,0.07622996027765967,0.9366031155107554,-0.11773854403508222,0.6064048003688848,-0.025383506866207745,0.06185040584368583,0.26652449926290017,0.060266685973140666,1.0999690681928633
