version,state,n_weeks,ann_return,ann_vol,sharpe,cvar_5,avg_BIL,avg_SPY
improved_phase2b_regime_confidence_boost,calm_trend,295,0.03558351868547227,0.09244211148547087,0.38492758455722786,-0.031200121149341665,0.06848068479538141,0.09618626161545958
improved_phase2b_regime_confidence_boost,neutral_mixed,493,0.11043252730450281,0.0754486448521911,1.4636780756082162,-0.023941949335295348,0.2832187232202695,0.07757715690998092
improved_phase2b_regime_confidence_boost,recovery_confirmed,44,0.026147257209693242,0.06719520288870488,0.38912386726476333,-0.020330486395663264,0.12567720750750142,0.05956006771272777
improved_phase2b_regime_confidence_boost,recovery_fragile,49,0.06973508185847388,0.05241322332754312,1.3304864198616866,-0.014782139062603802,0.21821790033286736,0.06231161074691929
improved_phase2b_regime_confidence_boost,stressed_panic,229,0.03369319983341135,0.06768216294968664,0.4978150573949313,-0.020652243634167195,0.6074136983844914,0.02753955388016152
improved_phase2b_combo_abc,calm_trend,295,0.035658624830249064,0.0923565346282578,0.3860974751140002,-0.031253937256500025,0.06990173480219289,0.09607055754669307
improved_phase2b_combo_abc,neutral_mixed,493,0.10953598886437232,0.07521046862841066,1.4563928514466833,-0.02388715449312065,0.2849137752416725,0.07753516872803856
improved_phase2b_combo_abc,recovery_confirmed,44,0.025594242377825482,0.06751982740519812,0.37906261555187376,-0.020535640069080697,0.12590614593470717,0.059658631277202584
improved_phase2b_combo_abc,recovery_fragile,49,0.06769593570471377,0.0521576967487229,1.2979088403931742,-0.014916658225441968,0.22878652097135774,0.062063848067573854
improved_phase2b_combo_abc,stressed_panic,229,0.03433145625197587,0.06664937408191964,0.5151054563510021,-0.020307572027016628,0.6075517876328324,0.027545691915702934
improved_phaseggg_confirmed_only_robust_offense,calm_trend,295,0.04085050192523543,0.07939880250537479,0.5144977082301727,-0.027025855044929395,0.11033000592010062,0.07982519020615454
improved_phaseggg_confirmed_only_robust_offense,neutral_mixed,493,0.11211233905761886,0.07662944510795495,1.463045163640111,-0.02470568782041674,0.26035567144318916,0.06583888319418474
improved_phaseggg_confirmed_only_robust_offense,recovery_confirmed,44,0.02570451511736649,0.07381108188621104,0.3482473696428566,-0.022095707267119336,0.1136074973664243,0.05581500696228929
improved_phaseggg_confirmed_only_robust_offense,recovery_fragile,49,0.0666705276141002,0.057775569351790124,1.153957085358164,-0.017134665795987398,0.16992943172469585,0.05421892789626929
improved_phaseggg_confirmed_only_robust_offense,stressed_panic,229,0.035802805834722395,0.07431976239783664,0.48174004705597084,-0.023120023505570523,0.5313361164921149,0.025175541432439413
improved_phaseooo6_efa_spy_selective_tilt,calm_trend,295,0.04090019400614464,0.07941345586528277,0.515028511988294,-0.027031927658300533,0.11020092476125895,0.07982885224614378
improved_phaseooo6_efa_spy_selective_tilt,neutral_mixed,493,0.11208713174908658,0.07665975959670451,1.4621377935276623,-0.02472144873535738,0.26037037129841195,0.0658338900890886
improved_phaseooo6_efa_spy_selective_tilt,recovery_confirmed,44,0.02571118920705673,0.07381265457532683,0.3483303690266024,-0.022096585677688366,0.11360690569639073,0.05581421393613491
improved_phaseooo6_efa_spy_selective_tilt,recovery_fragile,49,0.06673123413060345,0.05779436694372504,1.15463214945464,-0.017134665795957234,0.17000730758858112,0.05421681392186588
improved_phaseooo6_efa_spy_selective_tilt,stressed_panic,229,0.03578978978193503,0.07433570511094204,0.48146163043076945,-0.023130878656157223,0.5313378541663766,0.025174891452935125
improved_phaseooo6_efa_spy_vol_filtered_tilt,calm_trend,295,0.040883166307279284,0.07941147199013793,0.5148269548807324,-0.02702371731695559,0.11012925319604126,0.07986892744708463
improved_phaseooo6_efa_spy_vol_filtered_tilt,neutral_mixed,493,0.1121601977495863,0.07665736973178532,1.46313652740788,-0.02471493651909124,0.2602659355645233,0.065863760527198
improved_phaseooo6_efa_spy_vol_filtered_tilt,recovery_confirmed,44,0.02570849401130637,0.07381201361313956,0.348296879503229,-0.02209623415866473,0.11360773452474704,0.05581438628758912
improved_phaseooo6_efa_spy_vol_filtered_tilt,recovery_fragile,49,0.06671501459749729,0.0577869330298254,1.154500007174007,-0.01713466582039973,0.16998584696769586,0.05422087994765612
improved_phaseooo6_efa_spy_vol_filtered_tilt,stressed_panic,229,0.035807852976787125,0.07433193795552956,0.4817290381721223,-0.023128111560655047,0.5313418839069756,0.025177888470608388
improved_phaseooo6_efa_spy_trend_confirmed_tilt,calm_trend,295,0.04088383267994122,0.07941411373701136,0.5148182200374679,-0.027026872696326407,0.11013417521305581,0.07986580318160565
improved_phaseooo6_efa_spy_trend_confirmed_tilt,neutral_mixed,493,0.1121268026542952,0.07665086259998263,1.4628250596402368,-0.024715900788094557,0.26034758503081346,0.06583760412433608
improved_phaseooo6_efa_spy_trend_confirmed_tilt,recovery_confirmed,44,0.025706821082761122,0.07381105557927871,0.3482787352248341,-0.022095707267118334,0.11360754252654565,0.05581495390389446
improved_phaseooo6_efa_spy_trend_confirmed_tilt,recovery_fragile,49,0.06667056720009512,0.0577755789995929,1.153957577829984,-0.017134665795959236,0.16992943167043942,0.05421893457236292
improved_phaseooo6_efa_spy_trend_confirmed_tilt,stressed_panic,229,0.035806657608117076,0.07433209200895166,0.4817119583262227,-0.023127061995408163,0.5313361530600748,0.02517504319867971
