candidate,first_hash,second_hash,hash_equal,maximum_difference
momentum_tilt_15,8b8be3fec8cd8d958c42bfdc3b7d6948d985d2f851abd9a9c77aabb922d6e937,8b8be3fec8cd8d958c42bfdc3b7d6948d985d2f851abd9a9c77aabb922d6e937,True,0.0
momentum_tilt_30,7abd2b202766453bc2adf0a4d7b6824c90ca0eb6a0b4f52c79ab37c779b46dbf,7abd2b202766453bc2adf0a4d7b6824c90ca0eb6a0b4f52c79ab37c779b46dbf,True,0.0
cash_redeploy_50,f0915d6522cb5a65ab411a85af22a21414c84b1dabe5998fe37b68f2a17e6d9a,f0915d6522cb5a65ab411a85af22a21414c84b1dabe5998fe37b68f2a17e6d9a,True,0.0
cash_redeploy_100,61f73ed7c8fe5daf8321b425aa92f8de8134f2d86df7d44f9d82aa4c7fc4658b,61f73ed7c8fe5daf8321b425aa92f8de8134f2d86df7d44f9d82aa4c7fc4658b,True,0.0
combined_mild,c2ba464192410070f43e16defa2718dc17514d107d7b824204f05499f67b1f2b,c2ba464192410070f43e16defa2718dc17514d107d7b824204f05499f67b1f2b,True,0.0
combined_assertive,8d7be1b72ad2895306c11cb3206a82a35e87a7ed1838a67ebab2801167efeb8f,8d7be1b72ad2895306c11cb3206a82a35e87a7ed1838a67ebab2801167efeb8f,True,0.0
