candidate,cost_bps,window,weeks,start,end,cagr,arithmetic_ann_return,ann_vol,sharpe_zero_rf,max_drawdown
momentum_tilt_30,100,recent_3y,157,2023-04-14,2026-04-10,0.10053767633624733,0.09947382919851008,0.0849332372585965,1.1712002557448953,-0.08193676678581752
momentum_tilt_30,100,post_2024,119,2024-01-05,2026-04-10,0.12860741480078253,0.12487728618070237,0.08693990271829477,1.4363633070229378,-0.0819367667858174
cash_redeploy_50,10,full,1110,2005-01-07,2026-04-10,0.07434416451339532,0.07502347770913302,0.08074398654681647,0.9291525092786121,-0.11645533666874597
cash_redeploy_50,10,recent_3y,157,2023-04-14,2026-04-10,0.1474198401638398,0.14113651851846432,0.08321487329281944,1.696049190891971,-0.0738431287332002
cash_redeploy_50,10,post_2024,119,2024-01-05,2026-04-10,0.17466022831493477,0.1646310615023692,0.0828425476507974,1.9872766612192005,-0.07384312873320042
cash_redeploy_50,50,full,1110,2005-01-07,2026-04-10,0.059409170515346554,0.06101731631620345,0.08085675154597399,0.7546347726016407,-0.11872732187122259
cash_redeploy_50,50,recent_3y,157,2023-04-14,2026-04-10,0.1296691121236846,0.12552554455893605,0.0834308751035583,1.504545462373826,-0.07493533690716225
cash_redeploy_50,50,post_2024,119,2024-01-05,2026-04-10,0.1555641970467152,0.14823362431575127,0.0833260196548599,1.7789596206532072,-0.07493533690716214
cash_redeploy_50,100,full,1110,2005-01-07,2026-04-10,0.04101090591767664,0.04350961457504148,0.0811824656818649,0.5359484244485193,-0.14772515575826606
cash_redeploy_50,100,recent_3y,157,2023-04-14,2026-04-10,0.1078403166272881,0.10601182710952578,0.08390375886122933,1.2634931801429965,-0.07629990383126972
cash_redeploy_50,100,post_2024,119,2024-01-05,2026-04-10,0.1321014830080538,0.1277368278324787,0.08414233657816497,1.5181041200800993,-0.07629990383126972
cash_redeploy_100,10,full,1110,2005-01-07,2026-04-10,0.07653371655123431,0.07756015933123492,0.08667076170729719,0.89488263173652,-0.12033161837613193
cash_redeploy_100,10,recent_3y,157,2023-04-14,2026-04-10,0.14960004809030614,0.14335487899192817,0.08695161529814244,1.6486741333141246,-0.07503954648503408
cash_redeploy_100,10,post_2024,119,2024-01-05,2026-04-10,0.1781918348782492,0.1679178192368366,0.08613983518385779,1.9493631358642725,-0.07503954648503419
cash_redeploy_100,50,full,1110,2005-01-07,2026-04-10,0.06007277539008893,0.06215104693798111,0.0868751386085318,0.715406593111063,-0.1388918759839305
cash_redeploy_100,50,recent_3y,157,2023-04-14,2026-04-10,0.13005231599448752,0.12617954158310424,0.08714145192765588,1.4479853019646431,-0.07622283019975296
cash_redeploy_100,50,post_2024,119,2024-01-05,2026-04-10,0.1570295767630323,0.14978098701878698,0.08661076933261307,1.7293575403259618,-0.07622283019975318
cash_redeploy_100,100,full,1110,2005-01-07,2026-04-10,0.03982310167895875,0.04288965644641387,0.08735305278657857,0.4909920727235727,-0.16423225597609103
cash_redeploy_100,100,recent_3y,157,2023-04-14,2026-04-10,0.10605032646683421,0.10471036982207434,0.08764152197121854,1.194757547187065,-0.07770097953569277
cash_redeploy_100,100,post_2024,119,2024-01-05,2026-04-10,0.13107196296620272,0.12710994674622486,0.0874862285860056,1.452913776266697,-0.07770097953569266
combined_mild,10,full,1110,2005-01-07,2026-04-10,0.074479099828205,0.07534479639239487,0.08313411856975861,0.9063041467044888,-0.11669593484762053
combined_mild,10,recent_3y,157,2023-04-14,2026-04-10,0.14660213590265925,0.14057191912760397,0.08500437933839775,1.6537020824303053,-0.07696926509917268
combined_mild,10,post_2024,119,2024-01-05,2026-04-10,0.17604751139688024,0.16602064685755777,0.0853026824368775,1.94625353054296,-0.07696926509917246
combined_mild,50,full,1110,2005-01-07,2026-04-10,0.05877010719804887,0.06060707811379882,0.08322126525697421,0.7282643195420506,-0.12514159406146697
combined_mild,50,recent_3y,157,2023-04-14,2026-04-10,0.12764270594317817,0.123875614052411,0.08520869728386721,1.4537907279550055,-0.07815587595799256
combined_mild,50,post_2024,119,2024-01-05,2026-04-10,0.15584279035417326,0.14867916093030742,0.08574988058229524,1.7338701805843117,-0.07815587595799256
combined_mild,100,full,1110,2005-01-07,2026-04-10,0.039435870334117995,0.042184930265553734,0.08349686910073836,0.5052276896114263,-0.16012308972954825
combined_mild,100,recent_3y,157,2023-04-14,2026-04-10,0.10435798089521797,0.1030052327084197,0.08564881055194823,1.2026463887194832,-0.07963820674109856
combined_mild,100,post_2024,119,2024-01-05,2026-04-10,0.13104610672872674,0.12700230352124445,0.08650167619860777,1.4682062718605275,-0.07963820674109845
combined_assertive,10,full,1110,2005-01-07,2026-04-10,0.07639784033330477,0.07785403891918634,0.09140161483602129,0.8517796874689805,-0.12589319968394774
combined_assertive,10,recent_3y,157,2023-04-14,2026-04-10,0.14656892455477366,0.14097411293167672,0.08996291685098434,1.5670247015799625,-0.081592579691945
combined_assertive,10,post_2024,119,2024-01-05,2026-04-10,0.1793803640369671,0.1692802735664963,0.09013811686123943,1.8780098748578253,-0.081592579691945
combined_assertive,50,full,1110,2005-01-07,2026-04-10,0.05803631885714644,0.060642806051116264,0.0915536922784075,0.6623742258991184,-0.14772224090848352
combined_assertive,50,recent_3y,157,2023-04-14,2026-04-10,0.12424416753271039,0.12128137742173428,0.09014901223070926,1.3453433866956979,-0.08298767171460342
combined_assertive,50,post_2024,119,2024-01-05,2026-04-10,0.15559175700463812,0.14888218427131653,0.09055617872123056,1.644086426500367,-0.08298767171460353
combined_assertive,100,full,1110,2005-01-07,2026-04-10,0.03549842046385576,0.03912876496602865,0.09192713140271808,0.4256497985846179,-0.18845043224007774
combined_assertive,100,recent_3y,157,2023-04-14,2026-04-10,0.09691562675973597,0.0966654580343062,0.09059846635862662,1.0669657216013337,-0.08472998816276922
combined_assertive,100,post_2024,119,2024-01-05,2026-04-10,0.126492661134451,0.12338457265234172,0.09131446882738069,1.351205063521596,-0.08472998816276922
