min_trade_size,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,delta_sharpe
0.0,0.0620152319970233,0.06120427681737284,0.0008109551796504633,0.7852231985866697,0.004050359946091819
0.005,0.06219279275528944,0.06140025913952463,0.0007925336157648122,0.7876643302545537,0.00397105366078454
