delay_weeks,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,delta_sharpe,cand_max_dd
0,0.06038883936824169,0.06120427681737284,-0.0008154374491311511,0.7815097940226752,0.0003369553820973259,-0.14418048984626863
1,0.05058376269307008,0.05096981042411386,-0.00038604773104378154,0.645168452758455,0.003585152980755235,-0.1388370828464094
5,0.0409256752006355,0.04110622911434891,-0.00018055391371341045,0.46248835951755246,0.0025958188001166116,-0.20497116502357116
