delay_weeks,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,delta_sharpe,cand_max_dd
0,0.06223316490180175,0.06120427681737284,0.0010288880844289139,0.7858458642380574,0.004673025597479508,-0.15030559026503332
1,0.05246776865104619,0.05096981042411386,0.0014979582269323277,0.6544848591324105,0.012901559354710712,-0.14551581802278646
