halfspread_bps,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,prod_sharpe,delta_sharpe,cand_max_dd,cand_cvar5,cand_calmar
0,0.06560968203706907,0.06275440458600534,0.0028552774510637313,0.8566424512914247,0.8008624109549246,0.05578004033650008,-0.12698987177042176,-0.02607233593393658,0.5166528725667298
5,0.06389974191842596,0.06120427681737284,0.0026954651010531183,0.8343247420524641,0.7811728386405778,0.05315190341188625,-0.12726860697361486,-0.026111779361858784,0.5020856551975426
10,0.062192319625057335,0.05965622791986869,0.002536091705188648,0.8120168134778687,0.7614888286344553,0.050527984843413365,-0.12754733310736444,-0.026151445903869686,0.4876018816693426
25,0.05708512570213209,0.05502452880984299,0.0020605968922891016,0.7451699340723045,0.7024824519013524,0.042687482170952085,-0.12838345709345445,-0.026273532316750357,0.4446454940107898
50,0.048623175685505116,0.047346368805796235,0.0012768068797088805,0.6341239034169109,0.6043644109214964,0.02975949249541454,-0.1297768156954131,-0.02649083567096144,0.37466765866427154
