min_trade_size,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,delta_sharpe
0.0,0.06331841748059808,0.06120427681737284,0.002114140663225239,0.8318217461125177,0.05064890747193984
0.005,0.06349499670218561,0.06140025913952463,0.0020947375626609865,0.8338778433780367,0.050184566784267526
