delay_weeks,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,delta_sharpe,cand_max_dd
0,0.061548348481275994,0.06120427681737284,0.000344071663903156,0.7819227253011511,0.0007498866605732957,-0.15002452641904906
1,0.05121534049913268,0.05096981042411386,0.0002455300750188183,0.6416204723901763,3.7172612476488176e-05,-0.14511830645824175
