delay_weeks,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,delta_sharpe,cand_max_dd
0,0.062241202122436334,0.06120427681737284,0.0010369253050634963,0.7859627736720065,0.00478993503142866,-0.15030559026503343
1,0.05246366771939592,0.05096981042411386,0.001493857295282064,0.6544370839787459,0.012853784201046103,-0.14551581802278668
