min_trade_size,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,delta_sharpe
0.0,0.06087347133194876,0.06120427681737284,-0.0003308054854240794,0.7752372165414024,-0.005935622099175419
0.005,0.061002393458196025,0.06140025913952463,-0.0003978656813286019,0.7774583032787885,-0.006234973314980685
