halfspread_bps,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,prod_sharpe,delta_sharpe,cand_max_dd,cand_cvar5,cand_calmar
0,0.06194157747303519,0.06275440458600534,-0.0008128271129701492,0.8014932196395405,0.8008624109549246,0.0006308086846158467,-0.1439580464857374,-0.02664574886484523,0.43027520159612637
5,0.06038883936824169,0.06120427681737284,-0.0008154374491311511,0.7815097940226752,0.7811728386405778,0.0003369553820973259,-0.14418048984626863,-0.02667320405192305,0.4188419628247264
10,0.05883820015955732,0.05965622791986869,-0.0008180277603113684,0.7615325532919938,0.7614888286344553,4.372465753843535e-05,-0.1444029253652821,-0.026700659239000866,0.40745850550271073
25,0.05419884967720501,0.05502452880984299,-0.0008256791326379798,0.7016497301666949,0.7024824519013524,-0.0008327217346575377,-0.14507018487481504,-0.026783024800234305,0.373604333130027
50,0.04650833240953145,0.047346368805796235,-0.0008380363962647852,0.6020788410085466,0.6043644109214964,-0.002285569912949814,-0.1461821272419277,-0.02692030073562338,0.3181533425940734
