min_trade_size,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,delta_sharpe
0.0,0.06378509995269632,0.06120427681737284,0.0025808231353234845,0.8329380569702381,0.0517652183296603
0.005,0.06397302801584792,0.06140025913952463,0.0025727688763232948,0.8347562130762789,0.0510629364825097
