min_trade_size,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,delta_sharpe
0.0,0.06242669133473089,0.06120427681737284,0.0012224145173580503,0.8266316774266759,0.04545883878609802
0.005,0.06255930231208717,0.06140025913952463,0.001159043172562546,0.8282017658634409,0.04450848926967166
