min_trade_size,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,delta_sharpe
0.0,0.06833568458957351,0.06120427681737284,0.007131407772200671,0.8271408886577034,0.04596805001712556
0.005,0.06841419293292161,0.06140025913952463,0.007013933793396987,0.8275922626978766,0.04389898610410736
