min_trade_size,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,delta_sharpe
0.0,0.06389974191842596,0.06120427681737284,0.0026954651010531183,0.8343247420524641,0.05315190341188625
0.005,0.06408659283487506,0.06140025913952463,0.002686333695350429,0.8361318484387108,0.052438571844941606
0.01,0.06426858734636443,0.061040243626481194,0.003228343719883231,0.8373426685756606,0.05994786934873608
