delay_weeks,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,delta_sharpe,cand_max_dd
0,0.037551153561514505,0.06120427681737284,-0.023653123255858333,0.9622910914697763,0.18111825282919847,-0.06921339312914809
1,0.03582967068869958,0.05096981042411386,-0.015140139735414282,0.921341218108365,0.2797579183306652,-0.06500413383655046
5,0.029181121993398618,0.04110622911434891,-0.011925107120950296,0.6996414830529644,0.23974894233552851,-0.09261720130965323
