delay_weeks,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,delta_sharpe,cand_max_dd
0,0.06967359730776623,0.06120427681737284,0.008469320490393395,0.8567028892561321,0.07553005061555429,-0.14783497273522883
1,0.057312781725193274,0.05096981042411386,0.006342971301079414,0.6869857329192209,0.04540243314152115,-0.14836396301460908
