halfspread_bps,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,prod_sharpe,delta_sharpe,cand_max_dd,cand_cvar5,cand_calmar
0,0.07170938254015646,0.06275440458600534,0.008954977954151122,0.8817608830517785,0.8008624109549246,0.08089847209685386,-0.14744654510067745,-0.027387805324238835,0.4863415585030686
5,0.06967359730776623,0.06120427681737284,0.008469320490393395,0.8567028892561321,0.7811728386405778,0.07553005061555429,-0.14783497273522883,-0.027438101376738987,0.4712930642774971
10,0.06764142329936118,0.05965622791986869,0.007985195379492493,0.8316693593041385,0.7614888286344553,0.07018053066968322,-0.14822331836206826,-0.027492040736854993,0.45634805674861517
