halfspread_bps,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,prod_sharpe,delta_sharpe,cand_max_dd,cand_cvar5,cand_calmar
0,0.06526484640594732,0.06275440458600534,0.0025104418199419776,0.855410209072091,0.8008624109549246,0.05454779811716637,-0.12672954957012683,-0.025899034263887313,0.5149931221828614
5,0.06358401500167332,0.06120427681737284,0.002379738184300484,0.8333938796246768,0.7811728386405778,0.052221040984098965,-0.12700851825622228,-0.02593457194583503,0.5006279568855475
10,0.06190561561786745,0.05965622791986869,0.0022493876979987615,0.8113864323115031,0.7614888286344553,0.049897603677047764,-0.12728747794655415,-0.025971429398835122,0.48634489909416356
