date,regime_risk_regime_score,regime_market_drawdown,regime_market_trend_positive,regime_breadth_sma_43,regime_breadth_26w_mom,regime_breadth_13w_mom,regime_breadth_change_4w,regime_canary_breadth_default,regime_canary_breadth_pair,regime_recent_stress_26w,regime_avg_corr_risk_off_z,regime_google_fear_z_tradable,regime_transition_persistence_prob,regime_transition_good_state_prob,regime_transition_non_stress_prob,phase2b_p_regime_confidence,phase2b_p_transition_quality,phase2b_p_tail_risk,state_calm_trend,state_neutral_mixed,state_recovery_confirmed,state_recovery_fragile,state_stressed_panic,ggg1_BIL_weight,ggg1_SPY_weight,ggg1_turnover,ggg1_offense_sleeve_weight,ggg1_defense_sleeve_weight,ggg1_cash_sleeve_weight,sleeve_weight_dual_momentum_topn,sleeve_weight_cta_trend_long_only,sleeve_weight_composite_selective_signals,sleeve_weight_composite_regime_offense_component,sleeve_weight_composite_regime_defense_component,sleeve_weight_taa_10m_sma,sleeve_weight_cash::BIL,ggg1_ret_4w,ggg1_vol_4w,ggg1_sharpe_proxy_4w,ggg1_ret_13w,ggg1_vol_13w,ggg1_sharpe_proxy_13w,ggg1_ret_26w,ggg1_vol_26w,ggg1_sharpe_proxy_26w,ggg1_drawdown_26w,sleeve_dual_momentum_topn_ret_4w,sleeve_dual_momentum_topn_vol_4w,sleeve_dual_momentum_topn_sharpe_proxy_4w,sleeve_dual_momentum_topn_ret_13w,sleeve_dual_momentum_topn_vol_13w,sleeve_dual_momentum_topn_sharpe_proxy_13w,sleeve_cta_trend_long_only_ret_4w,sleeve_cta_trend_long_only_vol_4w,sleeve_cta_trend_long_only_sharpe_proxy_4w,sleeve_cta_trend_long_only_ret_13w,sleeve_cta_trend_long_only_vol_13w,sleeve_cta_trend_long_only_sharpe_proxy_13w,sleeve_composite_selective_signals_ret_4w,sleeve_composite_selective_signals_vol_4w,sleeve_composite_selective_signals_sharpe_proxy_4w,sleeve_composite_selective_signals_ret_13w,sleeve_composite_selective_signals_vol_13w,sleeve_composite_selective_signals_sharpe_proxy_13w,sleeve_composite_regime_offense_component_ret_4w,sleeve_composite_regime_offense_component_vol_4w,sleeve_composite_regime_offense_component_sharpe_proxy_4w,sleeve_composite_regime_offense_component_ret_13w,sleeve_composite_regime_offense_component_vol_13w,sleeve_composite_regime_offense_component_sharpe_proxy_13w,sleeve_composite_regime_defense_component_ret_4w,sleeve_composite_regime_defense_component_vol_4w,sleeve_composite_regime_defense_component_sharpe_proxy_4w,sleeve_composite_regime_defense_component_ret_13w,sleeve_composite_regime_defense_component_vol_13w,sleeve_composite_regime_defense_component_sharpe_proxy_13w,sleeve_taa_10m_sma_ret_4w,sleeve_taa_10m_sma_vol_4w,sleeve_taa_10m_sma_sharpe_proxy_4w,sleeve_taa_10m_sma_ret_13w,sleeve_taa_10m_sma_vol_13w,sleeve_taa_10m_sma_sharpe_proxy_13w,sleeve_cash::BIL_ret_4w,sleeve_cash::BIL_vol_4w,sleeve_cash::BIL_sharpe_proxy_4w,sleeve_cash::BIL_ret_13w,sleeve_cash::BIL_vol_13w,sleeve_cash::BIL_sharpe_proxy_13w,asset_SPY_ret_4w,asset_SPY_vol_4w,asset_SPY_sharpe_proxy_4w,asset_SPY_ret_13w,asset_SPY_vol_13w,asset_SPY_sharpe_proxy_13w,asset_SPY_ret_26w,asset_SPY_vol_26w,asset_SPY_sharpe_proxy_26w,asset_QQQ_ret_4w,asset_QQQ_vol_4w,asset_QQQ_sharpe_proxy_4w,asset_QQQ_ret_13w,asset_QQQ_vol_13w,asset_QQQ_sharpe_proxy_13w,asset_QQQ_ret_26w,asset_QQQ_vol_26w,asset_QQQ_sharpe_proxy_26w,asset_IWM_ret_4w,asset_IWM_vol_4w,asset_IWM_sharpe_proxy_4w,asset_IWM_ret_13w,asset_IWM_vol_13w,asset_IWM_sharpe_proxy_13w,asset_IWM_ret_26w,asset_IWM_vol_26w,asset_IWM_sharpe_proxy_26w,asset_HYG_ret_4w,asset_HYG_vol_4w,asset_HYG_sharpe_proxy_4w,asset_HYG_ret_13w,asset_HYG_vol_13w,asset_HYG_sharpe_proxy_13w,asset_HYG_ret_26w,asset_HYG_vol_26w,asset_HYG_sharpe_proxy_26w,asset_LQD_ret_4w,asset_LQD_vol_4w,asset_LQD_sharpe_proxy_4w,asset_LQD_ret_13w,asset_LQD_vol_13w,asset_LQD_sharpe_proxy_13w,asset_LQD_ret_26w,asset_LQD_vol_26w,asset_LQD_sharpe_proxy_26w,asset_TLT_ret_4w,asset_TLT_vol_4w,asset_TLT_sharpe_proxy_4w,asset_TLT_ret_13w,asset_TLT_vol_13w,asset_TLT_sharpe_proxy_13w,asset_TLT_ret_26w,asset_TLT_vol_26w,asset_TLT_sharpe_proxy_26w,asset_IEF_ret_4w,asset_IEF_vol_4w,asset_IEF_sharpe_proxy_4w,asset_IEF_ret_13w,asset_IEF_vol_13w,asset_IEF_sharpe_proxy_13w,asset_IEF_ret_26w,asset_IEF_vol_26w,asset_IEF_sharpe_proxy_26w,asset_GLD_ret_4w,asset_GLD_vol_4w,asset_GLD_sharpe_proxy_4w,asset_GLD_ret_13w,asset_GLD_vol_13w,asset_GLD_sharpe_proxy_13w,asset_GLD_ret_26w,asset_GLD_vol_26w,asset_GLD_sharpe_proxy_26w,asset_UUP_ret_4w,asset_UUP_vol_4w,asset_UUP_sharpe_proxy_4w,asset_UUP_ret_13w,asset_UUP_vol_13w,asset_UUP_sharpe_proxy_13w,asset_UUP_ret_26w,asset_UUP_vol_26w,asset_UUP_sharpe_proxy_26w,macro_hyg_minus_lqd_4w,macro_gld_minus_spy_4w,macro_spy_realized_vol_4w,macro_spy_drawdown_52w,target_ggg1_underperformance_4w,target_ggg1_adverse_tail_4w,target_state_quality_good_4w,target_stress_transition_4w,target_triple_barrier_bad_8w,market_state,market_state_lag,fwd_ggg1_return_4w,fwd_prod_return_4w
2005-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,neutral_mixed,,0.0,0.0
2005-01-14,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,neutral_mixed,neutral_mixed,0.0,0.0
2005-01-21,,-0.0016880275919384,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,neutral_mixed,neutral_mixed,0.0,0.0
2005-01-28,,-0.0140150661794797,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,neutral_mixed,neutral_mixed,0.0,0.0
2005-02-04,,-0.0085272625787478,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,-0.008563827697591099,0.007384420224170549,-1.1597156496538665,,,,,,,-0.0432032631370969,0.015676223926475268,-2.7559738454700025,,,,,,,0.0076839367388959,0.009531890694636969,0.8061293383503859,,,,,,,,,,,,,,,,0.0103278297461813,0.0014158660986633856,7.294354851727179,,,,,,,0.0323373131052709,0.005581224432869672,5.7939460228163915,,,,,,,0.0107984195669897,0.0027973410903758596,3.860244145464145,,,,,,,0.0201118451973487,0.005603151527941847,3.58938092197842,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,neutral_mixed,neutral_mixed,0.0,0.0
2005-02-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0.0150000565635048,0.01310573905771816,1.1445410668901612,,,,,,,-0.020971360581605102,0.02087890066402378,-1.0044283901278692,,,,,,,0.039580618917274296,0.015149205981110839,2.6127190406300085,,,,,,,,,,,,,,,,0.0136742073098422,0.0012268838501639893,11.145478284692116,,,,,,,0.0491434124236133,0.005493034216281196,8.946496688106118,,,,,,,0.014082603983401,0.002426412309630432,5.803879220158559,,,,,,,-0.0088825197095041,0.01620156706003755,-0.5482506523343373,,,,,,,,,,,,,,,,,-0.0238825762730089,0.01310573905771816,,0.0,0.0,0.0,0.0,,neutral_mixed,neutral_mixed,0.0,0.0
2005-02-18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,0.0211709054527223,0.012732525733083408,1.662742011799994,,,,,,,-0.0191779643626633,0.020938877961581757,-0.9159021986684603,,,,,,,0.029742711130345396,0.015966104822146273,1.862865831188197,,,,,,,,,,,,,,,,0.009292123335683898,0.0008170013454032769,11.373449245787043,,,,,,,0.0324107283459282,0.005730116824390523,5.656207253571227,,,,,,,0.0074947968159974,0.001776208396828782,4.219548128124215,,,,,,,-0.005687168395785499,0.016916786474431313,-0.3361849133924641,,,,,,,,,,,,,,,,,-0.026858073848507802,0.012732525733083408,,0.0,0.0,0.0,0.0,,neutral_mixed,neutral_mixed,0.0,0.0
2005-02-25,,-0.0031462903133329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,0.030444405842882202,0.009802565260179906,3.1057590574330396,0.0163302012457465,0.011021640655293707,1.4816488539664994,,,,0.008063909723078,0.012032440024476048,0.670180753585692,-0.0316238251425379,0.017203412573208267,-1.838229770283325,,,,0.03229583576175529,0.015256324840220204,2.1168817588764153,0.029831142513480693,0.014333631526520597,2.0811992033062974,,,,,,,,,,,,,-0.0017310798976548011,0.0047468692835763325,-0.3646782319547233,0.006202702408613299,0.00447782005919179,1.385205820381455,,,,0.0021201118477309003,0.013680809376106539,0.15496976746373387,0.0296343722482554,0.01305227649547101,2.27043705812838,,,,-0.0076299892985078,0.005489583347910117,-1.3899031702310405,0.0031684302684818998,0.005712079311376067,0.5546894739664617,,,,0.00023390622020090165,0.01806093384480867,0.012950948284888067,0.0215163719791635,0.015573954221758403,1.3815612703614433,,,,,,,,,,,,,,-0.0302104996226813,0.009802565260179906,,0.0,0.0,0.0,0.0,,neutral_mixed,neutral_mixed,0.0,0.0
2005-03-04,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,-0.0011439533021065,0.0004953463101836618,-2.3094010767585034,-0.0011439533021065,0.00037832699360561755,-3.0237157840738176,-0.0046625378779958,0.002018938124225776,-2.3094010767585034,-0.0046625378779958,0.0015419894629494625,-3.023715784073818,-0.0044478215375646,0.0019259632215152527,-2.309401076758503,-0.0044478215375646,0.0014709787080491078,-3.023715784073818,0.0,0.0,,0.0,0.0,,,,,,,,0.033495622930667296,0.009730983390944883,3.442162172616231,0.0249317952330762,0.010409429143917263,2.395116474532618,,,,0.018783101110393698,0.011690890825809399,1.6066441291990494,-0.0244201620267032,0.01651459467924663,-1.478701869528245,,,,0.03418126590565789,0.015342027410859951,2.2279497350827615,0.041865202644553796,0.0134985063165608,3.101469278359412,,,,,,,,,,,,,-0.0037683919376151004,0.004520117087438445,-0.8336934342005401,0.006559437808566199,0.004152420024543047,1.5796662596260436,,,,-0.0011634135914720995,0.013495849577884723,-0.08620528739284063,0.0311738995137988,0.012142472037716828,2.567343735029139,,,,-0.0069225083947228,0.005559148633534469,-1.2452461430809985,0.0038759111722668996,0.0052887304684868675,0.7328622994425007,,,,0.018796269493684,0.019478067337090753,0.964996637930887,0.038908114691032704,0.01520646950421183,2.558655359171705,,,,,,,,,,,,,,-0.014699353436983295,0.009730983390944883,,0.0,0.0,0.0,0.0,,neutral_mixed,neutral_mixed,0.0,0.0
2005-03-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,-0.009762605150632701,0.0035973140678746147,-2.7138595536643533,-0.009762605150632701,0.0026874184231417573,-3.6327075332093677,-0.0140339124734783,0.0038834342547636853,-3.6137891239598936,-0.0140339124734783,0.0031212267929595114,-4.496280919135487,-0.0080788057946513,0.0020402443075715295,-3.9597247078058873,-0.0080788057946513,0.0016903406219648412,-4.779395164307503,0.0,0.0,,0.0,0.0,,,,,,,,0.0205803745343298,0.005279824576023222,3.8979277129375753,0.0355804310978346,0.010015240066969508,3.5526288795792,,,,-0.006111339323093901,0.00588224945639797,-1.0389459624917396,-0.027082699904699,0.015450404264117541,-1.7528796943906921,,,,0.014952746236057995,0.008955289043227297,1.6697111800502356,0.05453336515333229,0.012818926870665501,4.254128735075713,,,,,,,,,,,,,-0.009433867735554201,0.0037817501601163203,-2.494577202652655,0.004240339574287998,0.004030747519990726,1.0519983088143796,,,,-0.020231471214616898,0.009343896140121077,-2.1652072017096224,0.0289119412089964,0.011573334598829272,2.498151328997354,,,,-0.0128994529710255,0.004755600198645787,-2.712476329422892,0.0011831510123754998,0.005062321163128051,0.23371709819461967,,,,0.0450282263269233,0.008154412547036055,5.521946071184495,0.036145706617419206,0.01448808538087475,2.4948573719156832,,,,,,,,,,,,,,0.024447851792593497,0.005279824576023222,,0.0,0.0,0.0,0.0,,neutral_mixed,neutral_mixed,0.0,0.0
