name,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,avg_turnover,avg_BIL,avg_SPY,turnover_ratio_vs_production
improved_phasennn_ml_risk_dial_overlay,0.07137322974124838,0.07619411202428202,0.9435878832839729,-0.117738544035017,0.6062010561301067,-0.025371879835323147,0.06176505193169945,0.2668705329771252,0.06022708327230912,1.099441592541261
improved_phasennn_ml_opportunity_dial_overlay,0.07137634681330729,0.07621529986515882,0.9433850008775972,-0.117738544035017,0.6062275306553733,-0.025378464798971427,0.06178515883386473,0.2665672359260599,0.06025734611666421,1.0997995031046992
improved_phaseggg_confirmed_only_robust_offense,0.07138099253495178,0.07621368826084082,0.9434602849670973,-0.1177385440350171,0.6062669886058899,-0.025377145718160805,0.06178310618146315,0.2665801265614856,0.06025656512327496,1.0997629651053817
improved_phase2b_regime_confidence_boost,0.06892339744592735,0.07789583362986176,0.8952630367671162,-0.1397540394638661,0.49317642416874635,-0.026181041847003924,0.056178565874459095,0.2839178772422698,0.07081167142134887,1.0
improved_phase2b_combo_abc,0.06858383853128158,0.07758151231293113,0.8944725811989396,-0.1367412154152336,0.5015593749332802,-0.026085048036177054,0.05652051445626184,0.28555249754723755,0.07075650850396528,1.006086815789618
