target,model,feature,importance,abs_importance
target_ggg1_underperformance_4w,decision_tree_depth2,regime_breadth_13w_mom,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,regime_breadth_26w_mom,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,regime_breadth_change_4w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,regime_breadth_sma_43,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,regime_canary_breadth_default,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,regime_canary_breadth_pair,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,regime_market_drawdown,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,regime_market_trend_positive,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,regime_recent_stress_26w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,regime_risk_regime_score,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,regime_transition_good_state_prob,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,regime_transition_non_stress_prob,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,regime_transition_persistence_prob,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_cash::BIL_ret_13w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_cash::BIL_ret_4w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_cash::BIL_sharpe_proxy_13w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_cash::BIL_sharpe_proxy_4w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_cash::BIL_vol_13w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_cash::BIL_vol_4w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_composite_regime_defense_component_ret_4w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_composite_regime_defense_component_sharpe_proxy_13w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_composite_regime_defense_component_sharpe_proxy_4w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_composite_regime_defense_component_vol_13w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_composite_regime_defense_component_vol_4w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_composite_regime_offense_component_ret_13w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_composite_regime_offense_component_ret_4w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_composite_regime_offense_component_sharpe_proxy_13w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_composite_regime_offense_component_sharpe_proxy_4w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_composite_regime_offense_component_vol_13w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_composite_regime_offense_component_vol_4w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_composite_selective_signals_ret_13w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_composite_selective_signals_ret_4w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_composite_selective_signals_sharpe_proxy_13w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_composite_selective_signals_sharpe_proxy_4w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_composite_selective_signals_vol_13w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_composite_selective_signals_vol_4w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_cta_trend_long_only_ret_13w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_cta_trend_long_only_ret_4w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_cta_trend_long_only_sharpe_proxy_13w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_cta_trend_long_only_sharpe_proxy_4w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_cta_trend_long_only_vol_13w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_dual_momentum_topn_ret_13w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_dual_momentum_topn_sharpe_proxy_13w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_dual_momentum_topn_sharpe_proxy_4w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_dual_momentum_topn_vol_13w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_dual_momentum_topn_vol_4w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_taa_10m_sma_ret_13w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_taa_10m_sma_ret_4w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_taa_10m_sma_sharpe_proxy_13w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_taa_10m_sma_sharpe_proxy_4w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_taa_10m_sma_vol_13w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_taa_10m_sma_vol_4w,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_weight_cash::BIL,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_weight_composite_regime_defense_component,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_weight_composite_regime_offense_component,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,sleeve_weight_taa_10m_sma,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,state_calm_trend,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,state_neutral_mixed,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,state_recovery_confirmed,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,state_recovery_fragile,0.0,0.0
target_ggg1_underperformance_4w,decision_tree_depth2,state_stressed_panic,0.0,0.0
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_UUP_vol_26w,0.8215017025067765,0.8215017025067765
target_ggg1_underperformance_4w,logistic_l2_balanced,regime_market_trend_positive,-0.6873660868931548,0.6873660868931548
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_IWM_vol_26w,-0.6253911688118672,0.6253911688118672
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_cta_trend_long_only_vol_13w,0.6159306587390159,0.6159306587390159
target_ggg1_underperformance_4w,logistic_l2_balanced,ggg1_sharpe_proxy_26w,0.5985019302225971,0.5985019302225971
target_ggg1_underperformance_4w,logistic_l2_balanced,regime_breadth_26w_mom,0.5920229861593607,0.5920229861593607
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_GLD_vol_26w,0.5567904103136028,0.5582123345435346
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_IWM_vol_4w,-0.5488777626038239,0.5488777626038239
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_IWM_vol_13w,-0.544598666930555,0.5487898444701274
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_IEF_vol_4w,-0.5398659820707803,0.5398659820707803
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_SPY_sharpe_proxy_13w,-0.4970227683967602,0.49707802074925417
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_LQD_sharpe_proxy_26w,-0.4941914826654784,0.4941914826654784
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_cta_trend_long_only_ret_13w,0.4667813205151551,0.4667813205151551
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_HYG_vol_13w,-0.4508519849313775,0.4508519849313775
target_ggg1_underperformance_4w,logistic_l2_balanced,ggg1_ret_4w,0.44489180352455515,0.44489180352455515
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_weight_dual_momentum_topn,0.4241200369207623,0.4243354835933882
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_dual_momentum_topn_vol_4w,-0.41836579853293965,0.41836579853293965
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_HYG_ret_13w,-0.41224756736125917,0.41224756736125917
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_dual_momentum_topn_vol_13w,0.4117286880185537,0.4117286880185537
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_UUP_sharpe_proxy_13w,0.38617203929504834,0.38617203929504834
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_composite_regime_offense_component_ret_13w,0.38376095695086765,0.38376095695086765
target_ggg1_underperformance_4w,logistic_l2_balanced,regime_google_fear_z_tradable,-0.3819357638604389,0.3819357638604389
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_composite_regime_defense_component_ret_13w,0.37618497064233924,0.37618497064233924
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_GLD_sharpe_proxy_13w,0.37457054752922164,0.37457054752922164
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_QQQ_sharpe_proxy_13w,0.34394456091439507,0.37313577558493216
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_SPY_vol_4w,0.3681347276982221,0.3681347276982221
target_ggg1_underperformance_4w,logistic_l2_balanced,regime_market_drawdown,0.3481161812209508,0.367935933772292
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_QQQ_ret_26w,-0.36631549469596136,0.36631549469596136
target_ggg1_underperformance_4w,logistic_l2_balanced,state_calm_trend,0.3630302025865575,0.3630302025865575
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_UUP_ret_26w,0.3533718928854258,0.36209288783333893
target_ggg1_underperformance_4w,logistic_l2_balanced,regime_risk_regime_score,0.36162778834196296,0.36162778834196296
target_ggg1_underperformance_4w,logistic_l2_balanced,macro_spy_realized_vol_4w,0.3611820614114581,0.3611820614114581
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_IWM_ret_13w,0.3521629376276435,0.3598627648485097
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_composite_selective_signals_vol_13w,-0.35649043094339733,0.35864628185618624
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_cta_trend_long_only_vol_4w,0.3539825326849525,0.3539825326849525
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_composite_selective_signals_ret_4w,0.3460169731602863,0.3496645428038847
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_HYG_vol_4w,-0.34068586153784564,0.34068586153784564
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_cash::BIL_vol_4w,0.33986487409344784,0.33986487409344784
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_IEF_ret_26w,0.3360514710799521,0.3360514710799521
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_TLT_vol_4w,0.24775246907152723,0.3332275066481157
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_GLD_ret_13w,-0.3299761142491292,0.3299761142491292
target_ggg1_underperformance_4w,logistic_l2_balanced,regime_transition_good_state_prob,-0.3164213346248522,0.3164213346248522
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_cash::BIL_ret_4w,0.313228590186603,0.313228590186603
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_composite_selective_signals_ret_13w,-0.28587289452990056,0.31257388886533033
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_cash::BIL_vol_13w,-0.29553107553813224,0.31017779891073677
target_ggg1_underperformance_4w,logistic_l2_balanced,ggg1_drawdown_26w,-0.30633416304859307,0.30633416304859307
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_dual_momentum_topn_ret_4w,0.25784969855095763,0.30414927975376727
target_ggg1_underperformance_4w,logistic_l2_balanced,ggg1_vol_4w,0.2992362887077926,0.2992362887077926
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_weight_composite_selective_signals,0.29013931528097586,0.2937278289612419
target_ggg1_underperformance_4w,logistic_l2_balanced,regime_canary_breadth_default,0.2738025361299895,0.28053230379826766
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_IEF_ret_13w,0.2744423222826468,0.2751028981844973
target_ggg1_underperformance_4w,logistic_l2_balanced,regime_canary_breadth_pair,-0.2106282019700405,0.2718525448252467
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_QQQ_vol_4w,-0.24298286506566985,0.26544116044056765
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_SPY_sharpe_proxy_26w,-0.26156053626359843,0.2630440606884868
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_dual_momentum_topn_sharpe_proxy_13w,-0.250398135500605,0.2576331412041819
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_QQQ_sharpe_proxy_26w,-0.24450137996393637,0.2573845182113295
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_QQQ_ret_4w,0.2552869031756616,0.2552869031756616
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_composite_regime_defense_component_vol_4w,0.25431446898567966,0.25431446898567966
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_UUP_vol_13w,0.2202572207581952,0.24994279491631408
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_LQD_vol_26w,0.2353234739716924,0.2474557553643427
target_ggg1_underperformance_4w,logistic_l2_balanced,regime_avg_corr_risk_off_z,-0.24005449477682725,0.2429914177394823
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_IEF_vol_13w,0.2381052387800665,0.24290037672106332
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_cash::BIL_ret_13w,-0.24194779832555272,0.24194779832555272
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_HYG_sharpe_proxy_26w,0.1925501164114922,0.23968403975808114
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_UUP_ret_13w,-0.2066163800225049,0.234574848413403
target_ggg1_underperformance_4w,logistic_l2_balanced,regime_breadth_sma_43,0.2241033273860319,0.234510573301892
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_HYG_vol_26w,-0.14151137612254738,0.23287042409234202
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_HYG_sharpe_proxy_4w,-0.23160295794377708,0.23160295794377708
target_ggg1_underperformance_4w,logistic_l2_balanced,regime_breadth_13w_mom,-0.22075180184887203,0.23146708650839481
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_dual_momentum_topn_ret_13w,-0.22068844605054155,0.22737212297735518
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_TLT_vol_26w,0.07197411403453961,0.22672481631606375
target_ggg1_underperformance_4w,logistic_l2_balanced,ggg1_vol_26w,-0.2113653081142781,0.22659623070281115
target_ggg1_underperformance_4w,logistic_l2_balanced,ggg1_vol_13w,-0.09694861768869113,0.22605482608859007
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_cta_trend_long_only_sharpe_proxy_13w,-0.14687322564953828,0.22559598997674352
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_composite_regime_defense_component_vol_13w,-0.2227680255815074,0.22350475290048807
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_TLT_vol_13w,-0.1466178190879705,0.21983713995485146
target_ggg1_underperformance_4w,logistic_l2_balanced,phase2b_p_tail_risk,-0.19926847630939415,0.2128240958720173
target_ggg1_underperformance_4w,logistic_l2_balanced,regime_recent_stress_26w,-0.048391066211273495,0.20982829128870906
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_composite_regime_defense_component_sharpe_proxy_13w,0.19967657068738554,0.20981116266601235
target_ggg1_underperformance_4w,logistic_l2_balanced,ggg1_ret_26w,0.20830763735606064,0.20830763735606064
target_ggg1_underperformance_4w,logistic_l2_balanced,ggg1_SPY_weight,-0.18802101033049182,0.2072571021569851
target_ggg1_underperformance_4w,logistic_l2_balanced,ggg1_ret_13w,0.20178865516729436,0.20178865516729436
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_IWM_sharpe_proxy_26w,-0.19934281486349145,0.19934281486349145
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_HYG_sharpe_proxy_13w,0.12434100773185283,0.1992454064234873
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_TLT_sharpe_proxy_26w,-0.11540669269130668,0.19656557573778147
target_ggg1_underperformance_4w,logistic_l2_balanced,macro_hyg_minus_lqd_4w,0.19513206964180912,0.19513206964180912
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_taa_10m_sma_vol_4w,-0.12749200439491204,0.19186056644437757
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_weight_composite_regime_defense_component,0.1888511626813998,0.19127009332605224
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_QQQ_ret_13w,0.11387809114656933,0.18977976549078837
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_composite_regime_defense_component_sharpe_proxy_4w,0.18798827373276294,0.18825031571767298
target_ggg1_underperformance_4w,logistic_l2_balanced,phase2b_p_regime_confidence,0.1698821070390776,0.18683944602664024
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_taa_10m_sma_sharpe_proxy_13w,0.105628483082573,0.18434339742119182
target_ggg1_underperformance_4w,logistic_l2_balanced,ggg1_BIL_weight,0.13311729301146888,0.1810220954104445
target_ggg1_underperformance_4w,logistic_l2_balanced,regime_transition_non_stress_prob,-0.18083655372308985,0.18083655372308985
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_HYG_ret_4w,-0.17963047961159934,0.17963047961159934
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_UUP_vol_4w,-0.1750733599732669,0.1750733599732669
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_IEF_ret_4w,-0.17295718433645044,0.17295718433645044
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_SPY_vol_13w,0.17268032561475438,0.17268032561475438
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_TLT_ret_26w,0.16024470461012694,0.17242120433310085
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_dual_momentum_topn_sharpe_proxy_4w,-0.1474662492243178,0.1644612311191809
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_QQQ_sharpe_proxy_4w,-0.11058936035316982,0.15934988803808417
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_cta_trend_long_only_ret_4w,0.113860333930703,0.15902397828129936
target_ggg1_underperformance_4w,logistic_l2_balanced,regime_breadth_change_4w,-0.13195263636482668,0.1577262905427844
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_cash::BIL_sharpe_proxy_13w,-0.012028875989136264,0.15718475285992428
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_IEF_vol_26w,-0.0021303842740444208,0.15623089366286175
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_composite_regime_offense_component_ret_4w,-0.09413634861159284,0.15558131191899646
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_composite_regime_offense_component_sharpe_proxy_13w,0.11079694489495641,0.15408745726078085
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_weight_cta_trend_long_only,-0.13163279889874394,0.1525880739624602
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_TLT_sharpe_proxy_4w,-0.035780669437428074,0.15256672320520942
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_UUP_sharpe_proxy_26w,0.0781049357029322,0.15256271737120108
target_ggg1_underperformance_4w,logistic_l2_balanced,macro_spy_drawdown_52w,-0.10475939622208916,0.14816924633577222
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_weight_taa_10m_sma,-0.0782302584539131,0.1464905512509953
target_ggg1_underperformance_4w,logistic_l2_balanced,ggg1_offense_sleeve_weight,0.1463790779003873,0.1463790779003873
target_ggg1_underperformance_4w,logistic_l2_balanced,state_stressed_panic,-0.14498478612555835,0.14565385153136762
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_taa_10m_sma_sharpe_proxy_4w,-0.12117575802576959,0.14548229528573708
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_GLD_vol_13w,-0.09945139259991663,0.14504096754693038
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_GLD_ret_26w,-0.08294434183365185,0.14441835685207555
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_QQQ_vol_13w,0.003641793703655713,0.14419942403420505
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_taa_10m_sma_ret_4w,0.10252503836715111,0.1401202087797654
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_composite_selective_signals_sharpe_proxy_13w,0.00983208381108355,0.1395350844746841
target_ggg1_underperformance_4w,logistic_l2_balanced,ggg1_turnover,0.1392392528687636,0.1392392528687636
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_composite_regime_offense_component_sharpe_proxy_4w,-0.13788909634824362,0.13788909634824362
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_IEF_sharpe_proxy_13w,-0.061286285438242154,0.13716488525025872
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_IEF_sharpe_proxy_26w,-0.12821450994064465,0.13579704342569818
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_UUP_sharpe_proxy_4w,0.07033376823262534,0.1344278417005698
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_QQQ_vol_26w,0.06594862799101817,0.13366405388116234
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_GLD_vol_4w,-0.025220177155545455,0.13311315946566332
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_IWM_ret_4w,0.027213781232933644,0.1298833467347742
target_ggg1_underperformance_4w,logistic_l2_balanced,ggg1_sharpe_proxy_13w,0.11746432468858442,0.12856775549422472
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_TLT_sharpe_proxy_13w,-0.05437401333411593,0.12537229427013769
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_cash::BIL_sharpe_proxy_4w,0.11862703047089038,0.12496718660802879
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_IWM_sharpe_proxy_13w,-0.05617516877184775,0.124480064826144
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_GLD_sharpe_proxy_26w,-0.057101862036499876,0.1238164808886699
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_SPY_vol_26w,0.10274225578306669,0.12298190865451475
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_HYG_ret_26w,-0.0708484621444187,0.12178762334099914
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_LQD_vol_13w,0.007853340568578976,0.12087530488883604
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_IWM_ret_26w,0.07185410873026546,0.12084405029653388
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_LQD_ret_26w,0.09706205672149884,0.11783300270888451
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_GLD_sharpe_proxy_4w,0.003997647935605288,0.11782314266815345
target_ggg1_underperformance_4w,logistic_l2_balanced,regime_transition_persistence_prob,0.10390966565120123,0.1139023334633189
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_SPY_sharpe_proxy_4w,0.03184640367068637,0.11258355970643835
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_GLD_ret_4w,0.11233289307549493,0.11233289307549493
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_SPY_ret_26w,-0.09126614221062468,0.11231999901157623
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_weight_composite_regime_offense_component,0.06367102172626639,0.11011715754055354
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_taa_10m_sma_vol_13w,-0.09201360067760934,0.10758638650404558
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_cta_trend_long_only_sharpe_proxy_4w,-0.08292032386497686,0.10754579507906624
target_ggg1_underperformance_4w,logistic_l2_balanced,phase2b_p_transition_quality,-0.07173785146625378,0.10753263989612065
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_composite_selective_signals_sharpe_proxy_4w,0.0011914209380309035,0.10725782399426673
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_composite_regime_defense_component_ret_4w,-0.05866776721893567,0.10723299299021752
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_IWM_sharpe_proxy_4w,-0.09656685338804366,0.10364114874785128
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_composite_selective_signals_vol_4w,0.10002471456411875,0.1034190681164233
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_LQD_sharpe_proxy_13w,-0.0517750960620428,0.10285073854987137
target_ggg1_underperformance_4w,logistic_l2_balanced,ggg1_sharpe_proxy_4w,-0.06516125582503463,0.10265340210044689
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_UUP_ret_4w,-0.06543612953225215,0.10108239382087442
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_composite_regime_offense_component_vol_13w,0.05607953832076522,0.10038099526364799
target_ggg1_underperformance_4w,logistic_l2_balanced,ggg1_cash_sleeve_weight,-0.10031359497235136,0.10031359497235136
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_weight_cash::BIL,-0.10031359497235136,0.10031359497235136
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_IEF_sharpe_proxy_4w,-0.05568423934286105,0.09968045571528385
target_ggg1_underperformance_4w,logistic_l2_balanced,ggg1_defense_sleeve_weight,0.09547534904909112,0.09646422279104111
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_LQD_ret_13w,0.03141615695918285,0.09370309291103296
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_taa_10m_sma_ret_13w,-0.06867542079842488,0.09252520996410425
target_ggg1_underperformance_4w,logistic_l2_balanced,sleeve_composite_regime_offense_component_vol_4w,-0.0822349589599202,0.08734424919699936
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_SPY_ret_4w,0.032439852520021746,0.08495704891273492
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_LQD_ret_4w,0.05392367108072559,0.0833468982015293
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_TLT_ret_4w,-0.04486078314087241,0.08195795405861199
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_TLT_ret_13w,0.0648832671632577,0.07973958975291268
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_SPY_ret_13w,0.010555728097046925,0.07687200731950392
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_LQD_vol_4w,-0.0024343302429581147,0.07475238236426543
target_ggg1_underperformance_4w,logistic_l2_balanced,state_recovery_fragile,0.035710065026381854,0.06970564553252795
target_ggg1_underperformance_4w,logistic_l2_balanced,asset_LQD_sharpe_proxy_4w,-0.0017231314354450142,0.06515840578696859
target_ggg1_underperformance_4w,logistic_l2_balanced,state_recovery_confirmed,0.05997255251343938,0.06074053909664698
target_ggg1_underperformance_4w,logistic_l2_balanced,macro_gld_minus_spy_4w,0.05218371626016419,0.060227553393850726
target_ggg1_underperformance_4w,logistic_l2_balanced,state_neutral_mixed,-0.03312663325025887,0.053227968378237255
target_ggg1_underperformance_4w,logistic_simple,asset_UUP_vol_26w,1.114495493775709,1.114495493775709
target_ggg1_underperformance_4w,logistic_simple,asset_IWM_vol_26w,-1.0262591481059629,1.0262591481059629
target_ggg1_underperformance_4w,logistic_simple,sleeve_cta_trend_long_only_vol_13w,0.9559812447217165,0.9559812447217165
target_ggg1_underperformance_4w,logistic_simple,ggg1_sharpe_proxy_26w,0.9510189475894105,0.9510189475894105
