target,model,market_state,mean_fwd_return_high_decile,n_oos,brier,auc,log_loss,pos_rate,pred_mean,high_risk_decile_precision,high_risk_decile_recall,calibration_mae
target_ggg1_underperformance_4w,decision_tree_depth2,calm_trend,0.006079392381249856,257,0.26469006288424535,0.5781761922096833,0.9515255457079603,0.5214007782101168,0.4917089558581273,0.8064516129032258,0.1865671641791045,0.08207023000822336
target_ggg1_underperformance_4w,decision_tree_depth2,neutral_mixed,0.0059556261175115295,366,0.24637866566838998,0.6159455740712428,0.7542652955430814,0.42349726775956287,0.44297173167924464,0.5636363636363636,0.2,0.10026338280311926
target_ggg1_underperformance_4w,decision_tree_depth2,recovery_confirmed,0.02358076011582409,40,0.2767287499308316,0.517578125,0.7749008255964472,0.2,0.49359624743075836,0.25,0.125,0.30870517238342643
target_ggg1_underperformance_4w,decision_tree_depth2,recovery_fragile,0.001232048597079607,35,0.24740874815677383,0.5669934640522876,0.6926377865215886,0.4857142857142857,0.4369219212942789,0.75,0.17647058823529413,0.23374383176953906
target_ggg1_underperformance_4w,decision_tree_depth2,stressed_panic,-0.002036512210543898,148,0.2022128846126584,0.5552631578947368,0.5970696599482308,0.25675675675675674,0.32799877212546724,0.47368421052631576,0.23684210526315788,0.16666175596614757
target_ggg1_underperformance_4w,random_forest_small,calm_trend,0.007580569315603756,257,0.25522399417922187,0.5014561339643248,0.7037247313864395,0.5214007782101168,0.463361488906854,0.5384615384615384,0.1044776119402985,0.0697277026692906
target_ggg1_underperformance_4w,random_forest_small,neutral_mixed,0.0023510399331814033,366,0.23444244575987325,0.6205473169240178,0.6613189573760188,0.42349726775956287,0.4451838619924,0.6486486486486487,0.15483870967741936,0.03834722392621522
target_ggg1_underperformance_4w,random_forest_small,recovery_confirmed,0.020422826791462716,40,0.224633436052987,0.40625,0.6419654444860647,0.2,0.44194218092278426,0.25,0.125,0.29380822430153797
target_ggg1_underperformance_4w,random_forest_small,recovery_fragile,-0.013275813919471196,35,0.24224747504115263,0.6503267973856209,0.6789633229489171,0.4857142857142857,0.4138412244013517,0.75,0.17647058823529413,0.07522030479621242
target_ggg1_underperformance_4w,random_forest_small,stressed_panic,0.0004118650947286649,148,0.1885292035601576,0.5921052631578947,0.565543751422151,0.25675675675675674,0.3223037310482232,0.6,0.23684210526315788,0.10345268907668245
target_ggg1_underperformance_4w,hist_gradient_shallow,calm_trend,0.00641307953005559,257,0.2653035430945892,0.5536949399344739,0.7334467746482327,0.5214007782101168,0.44458346509870333,0.5769230769230769,0.11194029850746269,0.12250998863406448
target_ggg1_underperformance_4w,hist_gradient_shallow,neutral_mixed,0.006239542361610577,366,0.2424070446089893,0.6135911940070325,0.6851951682026816,0.42349726775956287,0.4339352973157271,0.6486486486486487,0.15483870967741936,0.0703637877928521
target_ggg1_underperformance_4w,hist_gradient_shallow,recovery_confirmed,0.020422826791462716,40,0.20829173393245046,0.4296875,0.6129923159847315,0.2,0.35753458854484205,0.25,0.125,0.18572762171612484
target_ggg1_underperformance_4w,hist_gradient_shallow,recovery_fragile,-0.02223516562448033,35,0.25353927395166337,0.6078431372549019,0.7229506580463351,0.4857142857142857,0.37542691595183353,1.0,0.23529411764705882,0.17688103043072304
target_ggg1_underperformance_4w,hist_gradient_shallow,stressed_panic,0.002554028607749297,148,0.21189419398323447,0.530622009569378,0.6211802350407954,0.25675675675675674,0.3209558551074064,0.3333333333333333,0.13157894736842105,0.1312115001784188
target_ggg1_adverse_tail_4w,baseline_state_rate,calm_trend,0.007534777125724218,257,0.2036500369818264,0.31514030218933087,0.6017776153378755,0.26848249027237353,0.25268231803281516,0.15151515151515152,0.07246376811594203,0.14086392242517395
target_ggg1_adverse_tail_4w,baseline_state_rate,neutral_mixed,0.01468022037498915,366,0.20410217093571548,0.4803364527629233,0.6006890485196933,0.2786885245901639,0.23822776655145494,0.11363636363636363,0.049019607843137254,0.09305097299710807
target_ggg1_adverse_tail_4w,baseline_state_rate,recovery_confirmed,0.008250987590258808,40,0.0883701084145367,0.4549549549549549,0.3373984321818749,0.075,0.1926222339774173,0.0,0.0,0.13143934004886626
target_ggg1_adverse_tail_4w,baseline_state_rate,recovery_fragile,0.003918865180742968,35,0.27887061978461164,0.4557823129251701,0.792817719777102,0.4,0.22392526196200077,0.3333333333333333,0.14285714285714285,0.19938208684860434
target_ggg1_adverse_tail_4w,baseline_state_rate,stressed_panic,0.0099513665245908,148,0.2162231453472873,0.30659965034965037,0.6297051681437482,0.2972972972972973,0.25452337324322194,0.043478260869565216,0.022727272727272728,0.1585214480988751
target_ggg1_adverse_tail_4w,logistic_simple,calm_trend,0.006264920901942679,257,0.29873106068204436,0.49059512796793087,1.0387342000560968,0.26848249027237353,0.3231708296422047,0.15384615384615385,0.057971014492753624,0.24859645272132544
target_ggg1_adverse_tail_4w,logistic_simple,neutral_mixed,0.009002011622426094,366,0.28789942691476955,0.5287061794414736,1.1214909043751031,0.2786885245901639,0.2929567333022116,0.24324324324324326,0.08823529411764706,0.23634097747297172
target_ggg1_adverse_tail_4w,logistic_simple,recovery_confirmed,0.0012950432936670714,40,0.17693067977815596,0.7387387387387387,0.6642094499267038,0.075,0.24894157847173962,0.25,0.3333333333333333,0.17394157847173958
target_ggg1_adverse_tail_4w,logistic_simple,recovery_fragile,-0.01612230221695158,35,0.3347224268828894,0.4727891156462585,1.066993014944074,0.4,0.36580801344701747,0.75,0.21428571428571427,0.30067359911313957
target_ggg1_adverse_tail_4w,logistic_simple,stressed_panic,0.009015708356102962,148,0.3807761265216724,0.38636363636363635,1.8503469837202335,0.2972972972972973,0.29331645936571754,0.13333333333333333,0.045454545454545456,0.36248685425890503
target_ggg1_adverse_tail_4w,logistic_l2_balanced,calm_trend,0.005295899271199319,257,0.32541508173737,0.5140302189330866,1.0067950942539072,0.26848249027237353,0.48425346219521753,0.19230769230769232,0.07246376811594203,0.2792621986084537
target_ggg1_adverse_tail_4w,logistic_l2_balanced,neutral_mixed,0.009659734497543997,366,0.3018905253523813,0.5193850267379678,0.9885095732715624,0.2786885245901639,0.40189841772127594,0.1891891891891892,0.06862745098039216,0.260610610342105
target_ggg1_adverse_tail_4w,logistic_l2_balanced,recovery_confirmed,0.0029419282540295625,40,0.18548580680632343,0.7117117117117117,0.6145618776199628,0.075,0.297147308284922,0.0,0.0,0.22214730828492196
target_ggg1_adverse_tail_4w,logistic_l2_balanced,recovery_fragile,-0.01612230221695158,35,0.3277082196393672,0.4829931972789116,0.9554156237510965,0.4,0.46510806045816394,0.75,0.21428571428571427,0.33286487498242345
target_ggg1_adverse_tail_4w,logistic_l2_balanced,stressed_panic,0.00893608447360032,148,0.3794527405398628,0.3800262237762238,1.4933721596101486,0.2972972972972973,0.353918799835929,0.2,0.06818181818181818,0.362752864574624
target_ggg1_adverse_tail_4w,decision_tree_depth2,calm_trend,0.0015623143807250636,257,0.2124062304927078,0.4887064446500154,0.7056999975195862,0.26848249027237353,0.24745059378480394,0.2777777777777778,0.14492753623188406,0.08246479976524036
target_ggg1_adverse_tail_4w,decision_tree_depth2,neutral_mixed,-0.0024207695458760368,366,0.2130455436713631,0.5103609625668448,0.713131678854689,0.2786885245901639,0.2941576194455623,0.5128205128205128,0.19607843137254902,0.1127214758574611
target_ggg1_adverse_tail_4w,decision_tree_depth2,recovery_confirmed,0.010307681317022756,40,0.09241604158182233,0.608108108108108,0.3363160742293444,0.075,0.2112011797608954,0.0,0.0,0.16352381564716761
target_ggg1_adverse_tail_4w,decision_tree_depth2,recovery_fragile,-0.01933838022936879,35,0.2188790216656481,0.596938775510204,0.6383072845307945,0.4,0.2903688960184325,1.0,0.2857142857142857,0.16525239420188326
target_ggg1_adverse_tail_4w,decision_tree_depth2,stressed_panic,0.0003185764291177682,148,0.21360825303706266,0.48164335664335667,0.6289277547346831,0.2972972972972973,0.278771767718636,0.4666666666666667,0.1590909090909091,0.1545546475486499
target_ggg1_adverse_tail_4w,random_forest_small,calm_trend,0.005550652114338478,257,0.2008875765461095,0.48396546407647245,0.5921037563325272,0.26848249027237353,0.28674583985046825,0.19230769230769232,0.07246376811594203,0.05511079431185541
target_ggg1_adverse_tail_4w,random_forest_small,neutral_mixed,0.006991151252417375,366,0.20096580300197933,0.5436348781937017,0.591618052596314,0.2786885245901639,0.27862325240967917,0.2972972972972973,0.10784313725490197,0.03317214643023011
target_ggg1_adverse_tail_4w,random_forest_small,recovery_confirmed,0.020096695923164445,40,0.10492715049442052,0.2342342342342342,0.38230535556537626,0.075,0.2490657648303532,0.0,0.0,0.19307703278920282
target_ggg1_adverse_tail_4w,random_forest_small,recovery_fragile,-0.010645653210175614,35,0.2686421484967787,0.4591836734693877,0.7486810746013662,0.4,0.2504380593887924,0.75,0.21428571428571427,0.20771131882152033
target_ggg1_adverse_tail_4w,random_forest_small,stressed_panic,0.0005190478931127279,148,0.21010462039774885,0.5216346153846154,0.6125010416244318,0.2972972972972973,0.2753039434891525,0.4,0.13636363636363635,0.08668354526323356
target_ggg1_adverse_tail_4w,hist_gradient_shallow,calm_trend,0.0015019328127127063,257,0.20442904082652139,0.5437480727721246,0.6057258676028234,0.26848249027237353,0.2573399049226604,0.23076923076923078,0.08695652173913043,0.0748023146355
target_ggg1_adverse_tail_4w,hist_gradient_shallow,neutral_mixed,0.008189937504157524,366,0.21837362427646909,0.5111408199643493,0.642838933240968,0.2786885245901639,0.2788211131733688,0.2702702702702703,0.09803921568627451,0.09513759521791026
target_ggg1_adverse_tail_4w,hist_gradient_shallow,recovery_confirmed,0.015726514429340192,40,0.12480355223181805,0.11711711711711709,0.43088911747135034,0.075,0.23265169236104627,0.0,0.0,0.21349040925155988
target_ggg1_adverse_tail_4w,hist_gradient_shallow,recovery_fragile,-0.017762904040484903,35,0.2381541665100505,0.6734693877551021,0.6994692491458376,0.4,0.24344698797417016,1.0,0.2857142857142857,0.2049613018693976
target_ggg1_adverse_tail_4w,hist_gradient_shallow,stressed_panic,0.002593861752965677,148,0.2281655541012484,0.4368444055944056,0.6610681238840849,0.2972972972972973,0.28301512509462173,0.26666666666666666,0.09090909090909091,0.13018790691052465
target_state_quality_good_4w,baseline_state_rate,calm_trend,0.00392454353702228,257,0.2489156774116447,0.46343753786501873,0.6902323486424295,0.5097276264591439,0.5114989385959189,0.41935483870967744,0.09923664122137404,0.09676107918279933
target_state_quality_good_4w,baseline_state_rate,neutral_mixed,0.008833182992868291,366,0.27566743198982957,0.4899828792839336,0.7501840791035593,0.5382513661202186,0.4046444804115123,0.6216216216216216,0.116751269035533,0.12238323516894054
target_state_quality_good_4w,baseline_state_rate,recovery_confirmed,0.021825587912691888,40,0.22571448162720373,0.6547619047619048,0.6732004482354191,0.7,0.5795368935305503,0.75,0.21428571428571427,0.14093193093522197
target_state_quality_good_4w,baseline_state_rate,recovery_fragile,-0.011540873642328224,35,0.3128298154224095,0.40384615384615385,0.8507325456990424,0.37142857142857144,0.5463289415066325,0.0,0.0,0.3334220316220698
target_state_quality_good_4w,baseline_state_rate,stressed_panic,0.0014974239984137012,148,0.23359782829176862,0.37305437638973116,0.6621926666999286,0.34459459459459457,0.37288388394896094,0.14285714285714285,0.058823529411764705,0.11558901552841613
target_state_quality_good_4w,logistic_simple,calm_trend,0.0047265507284343315,257,0.35345215607918334,0.49739488670786375,1.0943231421044117,0.5097276264591439,0.5577725336199492,0.5,0.09923664122137404,0.2816805571611261
target_state_quality_good_4w,logistic_simple,neutral_mixed,0.009110852274101263,366,0.36045741103740747,0.5241942750728381,1.3318974061260231,0.5382513661202186,0.5036819983843457,0.5675675675675675,0.1065989847715736,0.2927204571598951
target_state_quality_good_4w,logistic_simple,recovery_confirmed,0.028717164974096113,40,0.16622132302767717,0.8273809523809523,0.4862461511324353,0.7,0.6365484550299604,1.0,0.14285714285714285,0.139528336713894
target_state_quality_good_4w,logistic_simple,recovery_fragile,-0.003621188437714776,35,0.2951908045676739,0.6048951048951049,1.156354889885699,0.37142857142857144,0.45222946456805124,0.25,0.07692307692307693,0.2528911770461398
target_state_quality_good_4w,logistic_simple,stressed_panic,0.007392711690253105,148,0.4201605129438843,0.38467758237315547,1.8939978170837797,0.34459459459459457,0.3977855475467162,0.5333333333333333,0.1568627450980392,0.384892015657902
target_state_quality_good_4w,logistic_l2_balanced,calm_trend,0.002028116238285761,257,0.32885697926998064,0.5006058403004967,0.9564136013426547,0.5097276264591439,0.5811497838466722,0.5,0.09923664122137404,0.2430030221137595
target_state_quality_good_4w,logistic_l2_balanced,neutral_mixed,0.009976800259826911,366,0.33106172722987337,0.5303517255879615,1.0569588897328164,0.5382513661202186,0.5314675365507519,0.5675675675675675,0.1065989847715736,0.2526491856391239
target_state_quality_good_4w,logistic_l2_balanced,recovery_confirmed,0.02793726308833095,40,0.14603242396330018,0.8571428571428572,0.4255146309147193,0.7,0.6611240433931027,1.0,0.14285714285714285,0.15936452175018692
target_state_quality_good_4w,logistic_l2_balanced,recovery_fragile,-0.003621188437714776,35,0.2843725374553347,0.6048951048951049,0.9355468295078003,0.37142857142857144,0.4779724662677242,0.25,0.07692307692307693,0.2474690138505385
target_state_quality_good_4w,logistic_l2_balanced,stressed_panic,0.007392711690253105,148,0.39622111419331935,0.38083687083080653,1.508892057275724,0.34459459459459457,0.42410741399379875,0.5333333333333333,0.1568627450980392,0.34748966198830555
target_state_quality_good_4w,decision_tree_depth2,calm_trend,-0.012498563258587569,257,0.286410269276964,0.43953713801042044,0.781973367846733,0.5097276264591439,0.4615642386685214,0.19230769230769232,0.03816793893129771,0.159371770258619
target_state_quality_good_4w,decision_tree_depth2,neutral_mixed,0.0023619411733796906,366,0.28930208733482843,0.4773976511579011,0.8404921149931359,0.5382513661202186,0.4724076894125817,0.3902439024390244,0.08121827411167512,0.1407348120921505
target_state_quality_good_4w,decision_tree_depth2,recovery_confirmed,0.020790266738764315,40,0.25133364060403485,0.7648809523809523,0.6949367995065122,0.7,0.4544895016211921,0.9090909090909091,0.35714285714285715,0.22043511466868465
target_state_quality_good_4w,decision_tree_depth2,recovery_fragile,-0.006194785234876227,35,0.2860568823190765,0.34965034965034963,0.781122252000157,0.37142857142857144,0.4912892737174503,0.2222222222222222,0.15384615384615385,0.24501341279598562
target_state_quality_good_4w,decision_tree_depth2,stressed_panic,-0.00037446898044865817,148,0.3245040919012511,0.37497473216090565,0.9792913478105079,0.34459459459459457,0.49003096112298833,0.058823529411764705,0.0196078431372549,0.26233729184755505
target_state_quality_good_4w,random_forest_small,calm_trend,-0.00027326256454199873,257,0.26148447287432,0.40470132073185516,0.7163862397933602,0.5097276264591439,0.5033485316682909,0.4074074074074074,0.08396946564885496,0.13178575582140134
target_state_quality_good_4w,random_forest_small,neutral_mixed,0.005092417708282143,366,0.2523493065282824,0.5048208332081819,0.6980358371857186,0.5382513661202186,0.5016666763299968,0.5135135135135135,0.09644670050761421,0.07396174703024852
target_state_quality_good_4w,random_forest_small,recovery_confirmed,0.012850622602148426,40,0.25485545179573754,0.44642857142857145,0.7029990596672903,0.7,0.5028857026653306,0.5,0.07142857142857142,0.22322668571696017
target_state_quality_good_4w,random_forest_small,recovery_fragile,-0.008046083171112,35,0.25548848872269786,0.48601398601398604,0.7043429119130957,0.37142857142857144,0.4868467738361525,0.0,0.0,0.17608972092246103
target_state_quality_good_4w,random_forest_small,stressed_panic,0.004435191134836983,148,0.24606088310622415,0.4184354154032747,0.6869877211162249,0.34459459459459457,0.4190252347341176,0.4,0.11764705882352941,0.1636111707427505
target_state_quality_good_4w,hist_gradient_shallow,calm_trend,-0.0022407918816739415,257,0.27938723316142444,0.4489276626681207,0.7587589800487411,0.5097276264591439,0.48662024372462764,0.34615384615384615,0.06870229007633588,0.17634051297492268
target_state_quality_good_4w,hist_gradient_shallow,neutral_mixed,0.005408415389548032,366,0.2694649760949234,0.5247048929204338,0.7393215939620605,0.5382513661202186,0.4863775301917386,0.4864864864864865,0.09137055837563451,0.11525854685108483
target_state_quality_good_4w,hist_gradient_shallow,recovery_confirmed,0.007333874998982845,40,0.26352687293785465,0.5029761904761905,0.7228269164568136,0.7,0.5039184623114534,0.5,0.07142857142857142,0.2585838619666833
target_state_quality_good_4w,hist_gradient_shallow,recovery_fragile,0.004238791785318121,35,0.2570286677059519,0.48251748251748255,0.7060083111691406,0.37142857142857144,0.4729561369596363,0.5,0.15384615384615385,0.1717496229820361
target_state_quality_good_4w,hist_gradient_shallow,stressed_panic,0.007134220968911379,148,0.2688192557039038,0.40388114008489995,0.7455246266318184,0.34459459459459457,0.38099864316316645,0.4666666666666667,0.13725490196078433,0.1976639168234416
target_stress_transition_4w,baseline_state_rate,calm_trend,0.004333172268389652,257,0.031866231918964684,0.11028571428571428,0.2720470627010326,0.027237354085603113,0.054710294291063895,0.0,0.0,0.07029557210904935
target_stress_transition_4w,baseline_state_rate,neutral_mixed,0.005898306736639715,366,0.13534547324096408,0.5130989699955217,0.4743336828114002,0.15846994535519127,0.18098456450524908,0.20512820512820512,0.13793103448275862,0.084706676981265
target_stress_transition_4w,baseline_state_rate,recovery_confirmed,0.031459137379214956,40,,,,0.0,0.09500944824464067,,,
target_stress_transition_4w,baseline_state_rate,recovery_fragile,0.0026216026040306673,35,0.16258894318589245,0.49479166666666663,0.5498945811531892,0.08571428571428572,0.26040389046122864,0.25,0.3333333333333333,0.24944734263258023
target_stress_transition_4w,baseline_state_rate,stressed_panic,-0.0017245836424045,148,0.13371399847201898,0.4957107843137255,0.4271090007711164,0.918918918918919,0.7918918053532502,0.8571428571428571,0.1323529411764706,0.12814156763119064
target_stress_transition_4w,logistic_simple,calm_trend,0.005660378887475561,257,0.04789294103715337,0.6051428571428571,0.2453998520456981,0.027237354085603113,0.037096954231050534,0.0,0.0,0.05203928946229579
target_stress_transition_4w,logistic_simple,neutral_mixed,0.0027898156121974422,366,0.18230134569876946,0.617218987908643,0.9445692059215272,0.15846994535519127,0.1452033690761184,0.2972972972972973,0.1896551724137931,0.16526785404693717
target_stress_transition_4w,logistic_simple,recovery_confirmed,0.010107698731158193,40,,,,0.0,0.10673836384260468,,,
target_stress_transition_4w,logistic_simple,recovery_fragile,0.009642776062285759,35,0.26740094132386744,0.35416666666666663,1.1695729923205207,0.08571428571428572,0.2922044706911477,0.0,0.0,0.31904711812800757
target_stress_transition_4w,logistic_simple,stressed_panic,0.012074729450061035,148,0.25125281474441064,0.6636029411764706,1.1145488134810855,0.918918918918919,0.6778364675029641,1.0,0.11029411764705882,0.2764971635751851
target_stress_transition_4w,logistic_l2_balanced,calm_trend,0.004632310165364585,257,0.05225893204987324,0.5965714285714285,0.21977089648934228,0.027237354085603113,0.05998538369350881,0.0,0.0,0.062402757312570056
target_stress_transition_4w,logistic_l2_balanced,neutral_mixed,0.0019845619584377134,366,0.18826037912604504,0.6252798925212718,0.7766159150193381,0.15846994535519127,0.18197027407421387,0.32432432432432434,0.20689655172413793,0.17033704554531018
target_stress_transition_4w,logistic_l2_balanced,recovery_confirmed,0.00482299387010846,40,,,,0.0,0.11039018773847262,,,
target_stress_transition_4w,logistic_l2_balanced,recovery_fragile,0.009642776062285759,35,0.27404266366670454,0.3125,1.076342565377483,0.08571428571428572,0.31954144789619865,0.0,0.0,0.3457875894315515
target_stress_transition_4w,logistic_l2_balanced,stressed_panic,0.013838430279976433,148,0.1861520422024242,0.7003676470588236,0.6559615463324877,0.918918918918919,0.7445642405854567,1.0,0.11029411764705882,0.21019988952848828
target_stress_transition_4w,decision_tree_depth2,calm_trend,-0.009486617391623278,257,0.0643895622561875,0.33885714285714286,0.6334877528598318,0.027237354085603113,0.10714978626677545,0.0,0.0,0.0997975112321218
target_stress_transition_4w,decision_tree_depth2,neutral_mixed,0.0074160546486103434,366,0.1481839376947209,0.6228168383340797,0.7637711925944575,0.15846994535519127,0.17345645085979258,0.46153846153846156,0.3103448275862069,0.10825866609512418
target_stress_transition_4w,decision_tree_depth2,recovery_confirmed,0.04335192320392375,40,,,,0.0,0.10115149218140163,,,
target_stress_transition_4w,decision_tree_depth2,recovery_fragile,0.0108444705006548,35,0.17746602158021077,0.2864583333333333,0.8772710772166333,0.08571428571428572,0.2230954234306512,0.0,0.0,0.20921564261393044
target_stress_transition_4w,decision_tree_depth2,stressed_panic,-0.0019767885096395807,148,0.1640614766940175,0.6403186274509804,0.6916708029013113,0.918918918918919,0.7792398843354357,0.8888888888888888,0.11764705882352941,0.19178032605446663
target_stress_transition_4w,random_forest_small,calm_trend,0.0024492552371164857,257,0.042880579109606964,0.4497142857142857,0.19568434995282016,0.027237354085603113,0.1209058788309387,0.0,0.0,0.0934288182176318
target_stress_transition_4w,random_forest_small,neutral_mixed,0.008896852364213503,366,0.13599807135564693,0.6398063143752799,0.4416460831516175,0.15846994535519127,0.2125328920589325,0.35135135135135137,0.22413793103448276,0.08153812739597205
target_stress_transition_4w,random_forest_small,recovery_confirmed,0.010329164442509834,40,,,,0.0,0.11914404013693258,,,
target_stress_transition_4w,random_forest_small,recovery_fragile,-0.0014842155515290664,35,0.1083880681437017,0.5208333333333333,0.3972883598848587,0.08571428571428572,0.2302676629468883,0.25,0.3333333333333333,0.15979704479170512
target_stress_transition_4w,random_forest_small,stressed_panic,0.005144550323093391,148,0.13162011152496228,0.8198529411764706,0.4194120524646997,0.918918918918919,0.6991636664904748,1.0,0.11029411764705882,0.2194762441293041
target_stress_transition_4w,hist_gradient_shallow,calm_trend,0.016444967375528186,257,0.04043377880721124,0.2965714285714286,0.18472982909116958,0.027237354085603113,0.088970170765057,0.0,0.0,0.08015856956139125
target_stress_transition_4w,hist_gradient_shallow,neutral_mixed,0.005579733446139646,366,0.12415887586238332,0.692090237348858,0.4160649174035205,0.15846994535519127,0.1725952163664029,0.5135135135135135,0.3275862068965517,0.06300696429240997
target_stress_transition_4w,hist_gradient_shallow,recovery_confirmed,0.004553880380515305,40,,,,0.0,0.100548608200739,,,
target_stress_transition_4w,hist_gradient_shallow,recovery_fragile,-0.004332638955240752,35,0.12225220473713981,0.40625,0.4364508324928995,0.08571428571428572,0.2223519873999359,0.25,0.3333333333333333,0.1964464805022223
target_stress_transition_4w,hist_gradient_shallow,stressed_panic,0.008375599841171772,148,0.13445463908592098,0.7916666666666666,0.44174208192291814,0.918918918918919,0.7199502781155073,1.0,0.11764705882352941,0.19865065377410623
target_triple_barrier_bad_8w,baseline_state_rate,calm_trend,0.0020289007478086324,257,0.06809736654971964,0.27498837749883775,0.35190895879915857,0.07003891050583658,0.06798735369927329,0.0,0.0,0.10661229964070454
target_triple_barrier_bad_8w,baseline_state_rate,neutral_mixed,0.009963490599543275,363,0.05397324676714684,0.25535495716034273,0.2604510828115018,0.05234159779614325,0.08284199887719858,0.0,0.0,0.0771527164639331
target_triple_barrier_bad_8w,baseline_state_rate,recovery_confirmed,0.002323789695101869,40,,,,0.0,0.03364070968877866,,,
target_triple_barrier_bad_8w,baseline_state_rate,recovery_fragile,0.005001442407288926,35,0.10971050831512605,0.36693548387096775,0.9889598021491515,0.11428571428571428,0.05691810137848711,0.0,0.0,0.08361761238453004
target_triple_barrier_bad_8w,baseline_state_rate,stressed_panic,0.004998771059046482,147,0.020541043495176586,0.8425925925925926,0.10671502945650796,0.02040816326530612,0.05350760513990572,0.05,0.3333333333333333,0.03170261932914035
target_triple_barrier_bad_8w,logistic_simple,calm_trend,0.003449903975877209,217,0.0853245200494644,0.6554726368159205,0.3143250756827562,0.07373271889400922,0.09863932582564336,0.13636363636363635,0.1875,0.06444904216774502
target_triple_barrier_bad_8w,logistic_simple,neutral_mixed,0.005729376720514689,293,0.0672738758265,0.6092929292929292,0.3055412899490607,0.06143344709897611,0.08617627753086926,0.23333333333333334,0.3888888888888889,0.07737618341610382
target_triple_barrier_bad_8w,logistic_simple,recovery_confirmed,0.004280027751957952,36,,,,0.0,0.12727025762210228,,,
target_triple_barrier_bad_8w,logistic_simple,recovery_fragile,-0.0005112874396855096,33,0.13660707758309912,0.5517241379310345,0.5155318850081141,0.12121212121212122,0.09374007212626567,0.0,0.0,0.13841835068246422
target_triple_barrier_bad_8w,logistic_simple,stressed_panic,0.006008351395819241,133,0.04685735332857595,0.8615384615384615,0.14247807707616428,0.022556390977443608,0.06402333978028282,0.0,0.0,0.04097009233904743
target_triple_barrier_bad_8w,logistic_l2_balanced,calm_trend,0.004430707942816853,217,0.11963842175277059,0.7027363184079602,0.3952852554690232,0.07373271889400922,0.22441658445783566,0.13636363636363635,0.1875,0.16218712697878462
